,SKN MSR link,ATG GLP link,GLP DMA link,DMA MTQ link,MTQ LCA link,LCA SVG link,SVG GRD link,SVG BRB link,LCA BRB link,SKN ATG link
0,-0.23612089285713855,7.0589683710938145,20.0,16.733333333333334,-16.65238914674994,4.139601314908599,12.217635186495738,-16.00408085300467,17.104080853004678,-16.960454274039147
1,-0.14612089285713847,7.0589683710938145,20.0,16.733333333333334,21.156236669981176,-4.139601314908599,-12.217635186495738,-16.00408085300467,-22.167669146995333,-28.53663313497713
2,-0.11612089285713845,7.0589683710938145,20.0,16.733333333333334,21.156236669981176,-4.139601314908599,-12.217635186495738,16.00408085300467,-4.954080853004658,-28.53663313497713
3,0.5271811607142903,7.0589683710938145,20.0,16.733333333333334,-21.156236669981176,4.139601314908599,-12.217635186495738,-16.00408085300467,8.100233329773449,-13.06598116071429
4,-0.07612089285713841,7.0589683710938145,20.0,16.733333333333334,21.156236669981176,-4.139601314908599,12.217635186495738,-16.00408085300467,-22.167669146995333,-28.53663313497713
5,-0.036120892857138376,7.0589683710938145,20.0,16.733333333333334,-21.156236669981176,4.139601314908599,-12.217635186495738,-16.00408085300467,7.300233329773452,-13.089879107142863
6,-0.025870892857138283,7.0589683710938145,20.0,16.733333333333334,21.156236669981176,-4.139601314908599,-4.767039569784935,16.00408085300467,22.167669146995333,-28.53663313497713
7,-0.5271811607142903,-7.0589683710938145,14.733333333333334,16.733333333333334,-14.068003482576486,-4.139601314908599,-12.217635186495738,16.00408085300467,22.167669146995333,-13.143718839285713
8,-0.5271811607142903,-7.0589683710938145,-20.0,-16.733333333333334,21.156236669981176,2.914467639499698,-12.217635186495738,16.00408085300467,22.167669146995333,-10.212818839285708
9,-0.5271811607142903,-7.0589683710938145,13.500000000000002,16.733333333333334,21.156236669981176,4.139601314908599,-12.217635186495738,16.00408085300467,22.167669146995333,-10.868918839285712
10,-0.5271811607142903,7.0589683710938145,-20.0,4.199999999999999,21.156236669981176,-4.139601314908599,-12.217635186495738,16.00408085300467,22.167669146995333,-7.45281883928571
11,-0.5271811607142903,-7.0589683710938145,-8.066666666666666,16.733333333333334,21.156236669981176,4.139601314908599,-12.217635186495738,16.00408085300467,22.167669146995333,28.53663313497713
12,-0.5271811607142903,-7.0589683710938145,12.233333333333334,16.733333333333334,21.156236669981176,4.139601314908599,-12.217635186495738,16.00408085300467,22.167669146995333,-6.812218839285708
13,-0.5271811607142903,-7.0589683710938145,16.100000000000016,16.733333333333334,21.156236669981176,4.139601314908599,-12.217635186495738,16.00408085300467,22.167669146995333,28.53663313497713
14,-0.5271811607142903,7.0589683710938145,-6.366666666666667,16.733333333333334,-9.188800852759293,4.139601314908599,-12.217635186495738,16.00408085300467,22.167669146995333,28.53663313497713
