,SKN solar pv,SKN wind,SKN geothermal,ATG solar pv,MSR geothermal,MSR solar pv,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind
3528,-0.0,0.8008000000000001,36.0,-0.0,1.3838791071428616,-0.0,-0.0,60.0,92.03030250709728,-0.0,-0.0,-0.0,9.0,164.5878158150731,-0.0,-0.0,59.90175418824141,22.24615247676877,-0.0,9.503928685336778,-0.0,98.85000000000001,-0.0,-0.0,26.526046981417537,-0.0,-0.0,39.61763518649573
3529,-0.0,0.8800000000000001,36.0,-0.0,1.3838791071428616,-0.0,-0.0,60.0,103.06681847506637,-0.0,-0.0,-0.0,9.0,156.28781581507315,-0.0,-0.0,59.90175418824141,41.747105106585984,-0.0,9.503928685336778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,38.01763518649574
3530,-0.0,0.9878000000000001,36.0,-0.0,1.3838791071428616,-0.0,-0.0,60.0,111.07719296794718,-0.0,-0.0,-0.0,9.0,151.78781581507315,-0.0,-0.0,59.90175418824141,17.64615247676879,-0.0,9.503928685336778,-0.0,91.05,-0.0,-0.0,25.426046981417528,-0.0,-0.0,37.51763518649574
3531,-0.0,1.1154000000000002,36.0,-0.0,1.3838791071428616,-0.0,-0.0,60.0,114.45935108716354,-0.0,-0.0,-0.0,9.0,107.57534247511074,-0.0,-0.0,59.90175418824141,60.858625816731134,-0.0,9.503928685336778,-0.0,88.05,-0.0,-0.0,49.361317354409,-0.0,-0.0,12.882364813504264
3532,-0.0,1.2496,36.0,-0.0,1.3838791071428616,-0.0,-0.0,60.0,114.28134276509951,-0.0,-0.0,-0.0,9.0,154.0878158150731,-0.0,-0.0,59.90175418824141,25.196152476768773,-0.0,9.503928685336778,-0.0,87.0,-0.0,-0.0,25.526046981417537,-0.0,-0.0,38.01763518649574
3533,-0.0,1.364,36.0,-0.0,1.3838791071428616,-0.0,-0.0,60.0,110.72117632381915,-0.0,-0.0,-0.0,9.0,127.07534247511074,-0.0,-0.0,59.90175418824141,87.95957844654833,-0.0,9.503928685336778,-0.0,85.05,-0.0,-0.0,18.546844351600335,-0.0,-0.0,39.61763518649573
3534,0.081,1.4476000000000002,36.0,15.655688531881266,1.3838791071428616,0.0145,-0.0,60.0,106.44897659428271,52.22784009402641,-0.0,-0.0,9.0,142.37534247511076,-0.0,-0.0,59.90175418824141,39.44503752274046,-0.0,9.503928685336778,42.18,82.95,-0.0,-0.0,-0.0,-0.0,-0.0,38.935520461903934
3535,-0.0,1.5136,36.0,57.60111818333674,1.3838791071428616,0.0505,-0.0,60.0,104.13486840745048,64.83426123659373,-0.0,-0.0,9.0,161.27534247511073,-0.0,-0.0,59.90175418824141,51.52424015255767,-0.0,9.503928685336778,104.82174999999998,82.05000000000001,-0.0,-0.0,-0.0,-0.0,-0.0,34.65631783208673
3536,0.5445,1.5312000000000001,36.0,108.40825832453632,1.3838791071428616,0.0905,-0.0,60.0,104.3128767295145,100.61275830824599,-0.0,-0.0,9.0,220.68781581507312,-0.0,-0.0,59.90175418824141,-0.0,13.611766812595313,9.503928685336778,197.17175,-0.0,-0.0,-0.0,16.67395301858247,-0.0,10.792830729068285,11.989534084435977
3537,-0.0,1.4960000000000002,36.0,144.63483869245482,1.3838791071428616,0.1275,-0.0,60.0,-0.0,262.11866066021804,-0.0,-0.0,9.0,121.75966386122276,109.32815195385034,-0.0,59.90175418824141,-0.0,8.33256418277811,9.503928685336778,207.67175,-0.0,-0.0,25.95315564839967,-0.0,-0.0,-0.0,24.282364813504262
3538,0.9359999999999999,1.4278000000000002,36.0,109.6623355095514,1.3838791071428616,0.15425,-0.0,60.0,99.15063538965799,131.93509490479013,-0.0,-0.0,9.0,208.4,-0.0,-0.0,59.90175418824141,36.73826527325939,-0.0,9.503928685336778,204.87175,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,48.817635186495735
3539,1.0334999999999999,1.3134000000000001,36.0,127.14131278962049,1.3838791071428616,0.17075,-0.0,60.0,-0.0,251.85896837109382,-0.0,-0.0,9.0,198.8,49.35448190786484,-0.0,59.90175418824141,18.911766812595303,-0.0,9.503928685336778,339.46651109213934,-0.0,-0.0,18.37395301858247,-0.0,-0.0,18.459274723016037,7.3230900904882255
3540,-0.0,-0.0,36.0,169.47560150607094,1.3838791071428616,0.174,-0.0,60.0,86.15602787898467,119.28500374992151,-0.0,-0.0,9.0,190.0,51.387815815073075,-0.0,59.90175418824141,11.73256418277812,-0.0,9.503928685336778,373.92,39.55175,-0.0,2.31788527540819,-0.0,-0.0,-0.0,50.61763518649573
3541,1.002,-0.0,36.0,84.49766476388332,1.3838791071428616,0.165,-0.0,60.0,81.70581982738423,494.95314854370963,-0.0,-0.0,9.0,182.4,7.142009141777393,-0.0,59.90175418824141,-0.0,54.245037522740475,9.503928685336778,351.12,61.65174999999999,-0.0,-0.0,26.45315564839967,-0.0,-0.0,25.382364813504264
3542,0.8805,1.0868,36.0,153.9276647638833,1.3838791071428616,0.14425,-0.0,60.0,79.74772828468004,485.9844781630594,-0.0,-0.0,9.0,82.43896423210296,111.9363782430078,-0.0,59.90175418824141,-0.0,59.06404062768609,9.503928685336778,291.27,66.0,-0.0,19.93415254345404,-0.0,-0.0,14.490122867993442,11.29224194551082
3543,0.687,1.0956000000000001,36.0,54.025612789620475,1.3838791071428616,0.112,-0.0,60.0,80.28175325087209,380.64358034629424,-0.0,-0.0,9.0,123.9489837331046,83.89794563456508,-0.0,59.90175418824141,-0.0,41.452653259998755,9.503928685336778,214.89000000000001,65.55,-0.0,-0.0,-0.0,-0.0,-0.0,42.25631783208674
3544,0.4365,1.1242,36.0,80.64156545667143,1.3838791071428616,0.07025,-0.0,60.0,81.52781150532022,139.49782353244024,-0.0,-0.0,9.0,182.8,37.58781581507309,-0.0,59.90175418824141,14.011766812595305,-0.0,9.503928685336778,111.15,67.65,-0.0,-0.0,-0.0,-0.0,-0.0,39.65631783208673
