,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Dominica,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada
0,-9.992007221626409e-16,-1.7763568394002505e-15,1.0658141036401503e-14,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,0.0,0.0
1,-9.992007221626409e-16,-4.884981308350689e-15,-1.0658141036401503e-14,-1.1102230246251565e-16,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.0
2,-9.992007221626409e-16,4.440892098500626e-15,1.4210854715202004e-14,1.1102230246251565e-16,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.0
3,-9.992007221626409e-16,-3.552713678800501e-15,0.0,1.1102230246251565e-16,1.7763568394002505e-15,-4.440892098500626e-16,0.0,0.0,0.0,0.0
4,-9.992007221626409e-16,1.7763568394002505e-15,0.0,1.1102230246251565e-16,-1.7763568394002505e-15,-4.440892098500626e-16,0.0,0.0,3.552713678800501e-15,-3.552713678800501e-15
5,-9.992007221626409e-16,2.6645352591003757e-15,3.552713678800501e-15,1.1102230246251565e-16,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.0
6,-9.992007221626409e-16,3.552713678800501e-15,0.0,1.1102230246251565e-16,0.0,8.43769498715119e-15,0.0,0.0,0.0,0.0
7,-9.992007221626409e-16,-4.884981308350689e-15,7.105427357601002e-15,1.1102230246251565e-16,0.0,2.220446049250313e-15,0.0,0.0,-8.881784197001252e-16,0.0
8,-9.992007221626409e-16,0.0,-7.105427357601002e-15,1.1102230246251565e-16,0.0,2.6201263381153694e-14,0.0,1.4210854715202004e-14,0.0,0.0
9,-9.992007221626409e-16,0.0,0.0,1.1102230246251565e-16,1.7763568394002505e-15,2.220446049250313e-15,0.0,-1.4210854715202004e-14,0.0,0.0
10,-9.992007221626409e-16,-7.105427357601002e-15,0.0,1.1102230246251565e-16,0.0,-2.6201263381153694e-14,0.0,0.0,0.0,-3.552713678800501e-15
11,-4.3298697960381105e-15,7.105427357601002e-15,0.0,-1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,-8.881784197001252e-16,0.0
12,2.7755575615628914e-15,7.105427357601002e-15,0.0,-1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,-2.6645352591003757e-15,0.0
13,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-15,0.0,1.4210854715202004e-14,-8.881784197001252e-16,0.0
14,-9.992007221626409e-16,-1.4210854715202004e-14,0.0,1.1102230246251565e-16,0.0,-3.064215547965432e-14,0.0,0.0,-4.440892098500626e-15,0.0
15,-9.992007221626409e-16,-7.105427357601002e-15,0.0,1.1102230246251565e-16,0.0,-3.064215547965432e-14,-7.105427357601002e-15,-1.4210854715202004e-14,-8.881784197001252e-16,0.0
16,-9.992007221626409e-16,-7.105427357601002e-15,2.842170943040401e-14,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,-7.105427357601002e-15,-2.6645352591003757e-15,-3.552713678800501e-15
17,-9.992007221626409e-16,-5.773159728050814e-15,7.105427357601002e-15,-1.1102230246251565e-16,0.0,-2.220446049250313e-15,-3.552713678800501e-15,0.0,8.881784197001252e-16,-3.552713678800501e-15
18,7.771561172376096e-16,4.440892098500626e-16,-3.197442310920451e-14,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,8.881784197001252e-16,0.0
19,7.771561172376096e-16,-4.440892098500626e-15,-7.105427357601002e-15,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,8.881784197001252e-16,0.0
20,-9.992007221626409e-16,4.440892098500626e-16,-1.4210854715202004e-14,-1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,8.881784197001252e-16,0.0
21,-9.992007221626409e-16,-4.440892098500626e-16,-7.105427357601002e-15,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,8.881784197001252e-16,0.0
22,-9.992007221626409e-16,-3.552713678800501e-15,1.4210854715202004e-14,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,1.4210854715202004e-14,8.881784197001252e-16,0.0
23,-9.992007221626409e-16,8.881784197001252e-16,-2.6201263381153694e-14,-1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,-1.4210854715202004e-14,8.881784197001252e-16,-3.552713678800501e-15
24,-9.992007221626409e-16,-1.7763568394002505e-15,7.105427357601002e-15,-1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,8.881784197001252e-16,-3.552713678800501e-15
25,-9.992007221626409e-16,1.3322676295501878e-15,0.0,1.1102230246251565e-16,0.0,1.3322676295501878e-15,0.0,0.0,8.881784197001252e-16,0.0
26,-9.992007221626409e-16,-4.440892098500626e-15,7.105427357601002e-15,1.1102230246251565e-16,0.0,1.3322676295501878e-15,0.0,0.0,8.881784197001252e-16,0.0
27,-2.7755575615628914e-15,-1.3322676295501878e-15,-1.0658141036401503e-14,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,-2.6645352591003757e-15,0.0
28,-9.992007221626409e-16,-1.3322676295501878e-15,-1.4210854715202004e-14,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,-2.6645352591003757e-15,3.552713678800501e-15
29,-9.992007221626409e-16,-1.3322676295501878e-15,1.0658141036401503e-14,-1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,8.881784197001252e-16,-3.552713678800501e-15
30,-9.992007221626409e-16,-2.6645352591003757e-15,1.7763568394002505e-14,-1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,8.881784197001252e-16,3.552713678800501e-15
31,-9.992007221626409e-16,0.0,-3.019806626980426e-14,1.1102230246251565e-16,0.0,-2.220446049250313e-15,-3.552713678800501e-15,0.0,0.0,0.0
32,-9.992007221626409e-16,0.0,2.6645352591003757e-14,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,8.881784197001252e-16,3.552713678800501e-15
33,-9.992007221626409e-16,7.105427357601002e-15,1.1368683772161603e-13,1.1102230246251565e-16,0.0,-3.064215547965432e-14,0.0,-7.105427357601002e-15,-2.6645352591003757e-15,0.0
34,-9.992007221626409e-16,-7.105427357601002e-15,0.0,1.1102230246251565e-16,0.0,-2.220446049250313e-15,-7.105427357601002e-15,-5.684341886080802e-14,-8.881784197001252e-16,0.0
35,7.882583474838611e-15,0.0,5.684341886080802e-14,1.1102230246251565e-16,0.0,-3.064215547965432e-14,-7.105427357601002e-15,0.0,2.6645352591003757e-15,0.0
36,7.771561172376096e-16,0.0,0.0,1.1102230246251565e-16,0.0,5.46229728115577e-14,7.105427357601002e-15,-5.684341886080802e-14,-8.881784197001252e-16,0.0
37,-9.992007221626409e-16,7.105427357601002e-15,-5.684341886080802e-14,1.1102230246251565e-16,0.0,2.6201263381153694e-14,-7.105427357601002e-15,0.0,-4.440892098500626e-15,0.0
38,7.771561172376096e-16,0.0,-5.684341886080802e-14,1.1102230246251565e-16,0.0,-1.6431300764452317e-14,-7.105427357601002e-15,0.0,-8.881784197001252e-16,0.0
39,-9.992007221626409e-16,7.105427357601002e-15,0.0,1.1102230246251565e-16,0.0,2.6201263381153694e-14,1.4210854715202004e-14,0.0,2.6645352591003757e-15,0.0
40,-9.992007221626409e-16,-3.552713678800501e-15,-1.4210854715202004e-14,1.1102230246251565e-16,0.0,-2.220446049250313e-15,-7.105427357601002e-15,-7.105427357601002e-15,-2.6645352591003757e-15,3.552713678800501e-15
41,-4.551914400963142e-15,0.0,7.105427357601002e-15,1.1102230246251565e-16,0.0,2.6201263381153694e-14,-3.552713678800501e-15,1.4210854715202004e-14,-8.881784197001252e-16,3.552713678800501e-15
42,-2.7755575615628914e-15,0.0,7.105427357601002e-15,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,2.842170943040401e-14,-3.552713678800501e-15,0.0
43,2.55351295663786e-15,0.0,-2.6645352591003757e-14,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,8.881784197001252e-16,0.0
44,2.55351295663786e-15,0.0,3.552713678800501e-14,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,3.552713678800501e-15,8.881784197001252e-16,0.0
45,-2.7755575615628914e-15,0.0,5.684341886080802e-14,1.1102230246251565e-16,0.0,2.6201263381153694e-14,0.0,0.0,-8.881784197001252e-16,0.0
46,-9.992007221626409e-16,0.0,-1.4210854715202004e-14,1.1102230246251565e-16,0.0,2.6201263381153694e-14,0.0,7.105427357601002e-15,8.881784197001252e-16,0.0
47,-9.992007221626409e-16,-3.1086244689504383e-15,0.0,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,-8.881784197001252e-16,0.0
48,-9.992007221626409e-16,-5.329070518200751e-15,0.0,-1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,7.105427357601002e-15,0.0,0.0
49,-9.992007221626409e-16,1.7763568394002505e-15,0.0,-1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,8.881784197001252e-16,0.0
50,-9.992007221626409e-16,4.440892098500626e-15,-7.105427357601002e-15,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,8.881784197001252e-16,0.0
51,-9.992007221626409e-16,4.440892098500626e-16,-7.105427357601002e-15,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,1.0658141036401503e-14,0.0,0.0
52,-9.992007221626409e-16,-1.4432899320127035e-15,-7.105427357601002e-15,0.0,0.0,-2.220446049250313e-15,0.0,0.0,8.881784197001252e-16,0.0
53,-9.992007221626409e-16,1.3322676295501878e-15,7.105427357601002e-15,-1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,-8.881784197001252e-16,0.0
54,-9.992007221626409e-16,2.6645352591003757e-15,7.105427357601002e-15,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,-1.4210854715202004e-14,8.881784197001252e-16,0.0
55,-9.992007221626409e-16,-1.3322676295501878e-15,-1.4210854715202004e-14,-1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,7.105427357601002e-15,8.881784197001252e-16,3.552713678800501e-15
56,-9.992007221626409e-16,0.0,0.0,1.1102230246251565e-16,0.0,-2.220446049250313e-15,0.0,0.0,8.881784197001252e-16,0.0
57,-2.7755575615628914e-15,-7.105427357601002e-15,0.0,1.1102230246251565e-16,0.0,2.220446049250313e-15,0.0,0.0,8.881784197001252e-16,0.0
58,-9.992007221626409e-16,-2.842170943040401e-14,0.0,1.1102230246251565e-16,0.0,-2.220446049250313e-15,-7.105427357601002e-15,1.0658141036401503e-14,8.881784197001252e-16,3.552713678800501e-15
59,-9.992007221626409e-16,7.105427357601002e-15,5.684341886080802e-14,1.1102230246251565e-16,1.7763568394002505e-15,-2.220446049250313e-15,-7.105427357601002e-15,0.0,-2.6645352591003757e-15,3.552713678800501e-15
