,SKN Storage,ATG Storage,MSR Storage,GLP Storage,DMA Storage,MTQ Storage,LCA Storage,BRB Storage,SVG Storage,GRD Storage
0,2.666915163810433,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,4.345715163810432,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,4.908315163810435,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7,0.4293304227033943,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8,-0.0,-0.0,0.49094241809478667,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
9,7.800924718974478,-0.0,0.4131924180947867,-0.0,5.4646876674788505,-0.0,-0.0,-0.0,-0.0,-0.0
10,12.579260905700576,70.0,0.37419241809478676,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
11,13.302609165810479,70.0,1.5515575819052132,274.39208254187747,8.513372233950788,-0.0,-0.0,-0.0,-0.0,-0.0
12,13.302609165810479,70.0,1.5240575819052133,320.0,8.297857735435507,-0.0,-0.0,-0.0,-0.0,-0.0
13,13.302609165810479,70.0,1.3161441524139954,320.0,8.490872605028704,107.92427785078934,-0.0,40.045810810810906,-0.0,-0.0
14,8.765452300955172,70.0,0.4856924180947867,320.0,9.182343236920223,240.0,8.930378119214822,190.0,-0.0,-0.0
15,-0.0,70.0,0.4884424180947867,320.0,9.899401973137184,237.91510131382398,75.0,162.86932432432434,5.864080569179624,-0.0
