,SKN MSR link,MSR ATG link,ATG GLP link,GLP DMA link,DMA MTQ link,MTQ LCA link,LCA SVG link,SVG GRD link,SVG BRB link,LCA BRB link
0,0.6065575819052133,2.2265575819052135,17.934911243236314,-1.3209633208267522,2.298231468196479,13.477417344614125,3.941741668938441,-0.09825833106155812,-25.0,-18.76432432432432
1,0.6065575819052133,2.136557581905213,17.934911243236314,-0.5294926889352332,2.298231468196479,13.477417344614125,0.8417416689384467,-3.838258331061553,-25.0,-18.76432432432432
2,0.6065575819052133,2.1065575819052134,17.934911243236314,-0.4023603469081123,2.298231468196479,13.477417344614125,1.1417416689384368,-2.8582583310615632,-25.0,-18.76432432432432
3,0.6065575819052133,1.0527382201322872,17.934911243236314,7.392850943205829,2.298231468196479,13.477417344614125,2.2417416689384524,-1.0982583310615475,-25.0,-18.76432432432432
4,0.6065575819052133,2.0665575819052133,17.934911243236314,13.082827377825113,2.298231468196479,13.477417344614125,0.5417416689384424,8.652400058720286,-25.0,-18.76432432432432
5,0.6065575819052133,2.0265575819052133,17.934911243236314,0.04337496903764704,2.298231468196479,13.477417344614125,1.9417416689384552,-0.9782583310615429,-25.0,-18.76432432432432
6,0.6065575819052133,2.016307581905213,17.934911243236314,13.082827377825113,2.298231468196479,13.477417344614125,2.0417416689384495,-1.4382583310615473,-25.0,-18.76432432432432
7,0.6065575819052133,1.9810575819052132,17.934911243236314,-5.158528860060436,-2.298231468196479,13.477417344614125,-6.275598473272615,-8.652400058720286,18.07680158544767,-9.046984182113249
8,0.6065575819052133,2.5,-17.934911243236314,-9.601768531803522,2.298231468196479,-13.477417344614125,-0.25240005872028703,-8.652400058720286,25.0,18.76432432432432
9,0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,-2.298231468196479,13.477417344614125,-1.4524000587202863,-8.652400058720286,25.0,18.76432432432432
10,0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,-2.298231468196479,-13.477417344614125,2.295684366564217,8.652400058720286,-25.0,-18.76432432432432
11,-0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,2.298231468196479,13.477417344614125,-6.275598473272615,-8.652400058720286,-25.0,-18.76432432432432
12,-0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,2.298231468196479,13.477417344614125,6.275598473272615,-8.652400058720286,-2.445550287654555,-9.69818112865849
13,-0.30864415241399534,2.5,17.934911243236314,-13.082827377825113,2.298231468196479,13.477417344614125,-6.275598473272615,-6.795598473272619,-25.0,-18.76432432432432
14,0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,2.298231468196479,-13.477417344614125,-6.275598473272615,-8.652400058720286,-8.574324324324323,18.76432432432432
15,0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,2.298231468196479,13.477417344614125,-6.275598473272615,-8.652400058720286,-25.0,-18.76432432432432
16,0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
17,0.6065575819052133,2.143807581905213,17.934911243236314,-2.7915506829963648,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
18,0.6065575819052133,2.3765575819052134,17.934911243236314,-4.5252640656302425,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
19,0.6065575819052133,2.4365575819052134,17.934911243236314,-4.6996759613048,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
20,0.6065575819052133,2.4665575819052132,-17.934911243236314,13.082827377825113,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
21,0.6065575819052133,2.4165575819052134,17.934911243236314,-3.507801239613238,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
22,0.6065575819052133,2.3965575819052134,17.934911243236314,-3.1043086744098374,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
23,0.6065575819052133,2.286557581905213,3.7840025878476666,-2.1500439903555963,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
24,0.6065575819052133,2.156557581905213,17.934911243236314,-1.463610161369155,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
25,0.6065575819052133,2.0865575819052133,17.934911243236314,-0.8721395294776371,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
26,0.6065575819052133,2.0265575819052133,17.934911243236314,-0.9705952917759588,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
27,0.6065575819052133,2.0465575819052133,-17.934911243236314,-0.8554848830607207,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
28,0.6065575819052133,2.0465575819052133,-17.934911243236314,-1.4589774482641205,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
29,0.6065575819052133,2.136557581905213,17.934911243236314,-2.374491946779403,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
30,0.6065575819052133,2.226307581905213,17.934911243236314,-3.662874103267566,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
31,0.6065575819052133,2.5,14.405368714844855,-13.082827377825113,2.298231468196479,13.477417344614125,-5.707599941279714,8.652400058720286,-25.0,-18.76432432432432
32,0.6065575819052133,2.5,-4.769809543096869,-13.082827377825113,2.298231468196479,13.477417344614125,6.275598473272615,3.075598473272617,25.0,18.76432432432432
33,0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,2.298231468196479,13.477417344614125,6.275598473272615,-8.652400058720286,-4.047900024765902,18.76432432432432
34,0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,2.298231468196479,13.477417344614125,-6.275598473272615,-5.395598473272617,25.0,18.76432432432432
35,0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,2.298231468196479,13.477417344614125,-6.275598473272615,-5.2956674806470545,-25.0,-18.76432432432432
36,0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,2.298231468196479,-13.477417344614125,-6.275598473272615,-8.652400058720286,-18.309320324287484,-18.76432432432432
37,0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,2.298231468196479,-13.477417344614125,-6.275598473272615,-8.652400058720286,25.0,1.0200000000000102
38,0.6065575819052133,2.5,-17.934911243236314,-13.082827377825113,2.298231468196479,1.699233282505844,-6.275598473272615,-8.652400058720286,-1.892515045343373,-18.76432432432432
39,0.6065575819052133,2.5,-17.934911243236314,-13.082827377825113,2.298231468196479,13.477417344614125,-6.275598473272615,3.5319999999999965,-2.068533044005193,-18.76432432432432
40,0.6065575819052133,2.5,-16.99157619997377,10.804884630301736,2.298231468196479,13.477417344614125,6.275598473272615,-2.5588001174405797,1.4786719383967721,-9.313671938396773
41,0.6065575819052133,2.5,-17.934911243236314,11.067678682464456,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,5.0405738759306615,18.76432432432432
42,0.6065575819052133,2.5,-11.779704536219164,6.34960970128418,2.298231468196479,13.477417344614125,-1.7582583310615547,8.652400058720286,-25.0,-18.76432432432432
43,0.6065575819052133,2.5,-10.13636836888,10.205288720101779,2.298231468196479,13.477417344614125,6.275598473272615,-1.4600000000000009,16.275598473272616,6.10060139706335
44,0.6065575819052133,2.5,17.934911243236314,-10.0319172277355,2.298231468196479,13.477417344614125,6.275598473272615,-1.9399999999999942,-16.904401526727387,18.76432432432432
45,0.6065575819052133,2.5,17.934911243236314,-8.85904956976262,2.298231468196479,13.477417344614125,-6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
46,0.6065575819052133,2.5,17.934911243236314,-8.676108305979582,2.298231468196479,13.477417344614125,6.275598473272615,-4.66,9.835598473272618,18.76432432432432
47,0.6065575819052133,2.3765575819052134,17.934911243236314,-7.635409792938901,2.298231468196479,13.477417344614125,-6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
48,0.6065575819052133,2.246557581905213,-17.934911243236314,-6.51835105672194,2.298231468196479,13.477417344614125,1.913093020289807,-2.0199999999999996,-9.356638048773213,18.76432432432432
49,0.6065575819052133,2.156557581905213,17.934911243236314,-5.777652543681258,2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-25.0,13.401818871341504
50,0.6065575819052133,2.1065575819052134,17.934911243236314,-5.264086372667698,2.298231468196479,13.477417344614125,6.275598473272615,2.5199999999999996,-25.0,-18.76432432432432
51,0.6065575819052133,2.1265575819052134,17.934911243236314,-5.3776525436812594,2.298231468196479,13.477417344614125,3.8130930202898057,6.040000000000003,-6.066906979710193,18.76432432432432
52,0.6065575819052133,-0.8634424180947867,17.934911243236314,-5.341990833545658,2.298231468196479,13.477417344614125,6.275598473272615,7.580000000000002,-25.0,-18.76432432432432
53,0.6065575819052133,1.3868107618987993,17.934911243236314,-6.145483398749059,2.298231468196479,13.477417344614125,-6.275598473272615,7.780000000000005,-25.0,-18.76432432432432
54,0.6065575819052133,2.2765575819052133,17.934911243236314,-6.95401276685754,2.298231468196479,13.477417344614125,6.275598473272615,7.057999999999996,-25.0,-18.76432432432432
55,0.6065575819052133,2.403307581905213,10.202322916507542,-7.714858491518539,2.298231468196479,13.477417344614125,6.275598473272615,4.194000000000006,12.845675675675686,18.76432432432432
56,0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,2.298231468196479,-13.477417344614125,6.275598473272615,0.46000000000000085,-22.25481736355971,18.76432432432432
57,0.6065575819052133,2.5,16.604988189992383,-12.184925143985966,-2.298231468196479,-13.477417344614125,6.275598473272615,-1.3000000000000007,-25.0,18.76432432432432
58,0.6065575819052133,2.5,-17.934911243236314,-13.082827377825113,2.298231468196479,13.477417344614125,6.275598473272615,-8.652400058720286,14.287998531992901,18.76432432432432
59,0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,2.298231468196479,-13.477417344614125,6.275598473272615,-8.652400058720286,25.0,18.76432432432432
60,0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,2.298231468196479,13.477417344614125,-6.275598473272615,-8.652400058720286,25.0,-18.76432432432432
61,0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,2.298231468196479,13.477417344614125,6.275598473272615,-8.652400058720286,20.85817345700839,18.76432432432432
62,0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,2.298231468196479,-13.477417344614125,-6.275598473272615,-8.652400058720286,25.0,-18.76432432432432
63,0.6065575819052133,2.5,-17.934911243236314,-13.082827377825113,-2.298231468196479,13.477417344614125,0.43090791920749894,-8.652400058720286,-25.0,-18.76432432432432
64,0.6065575819052133,2.5,17.934911243236314,-13.082827377825113,-2.298231468196479,13.477417344614125,6.275598473272615,-8.652400058720286,-8.071939729766335,17.326939729766337
65,0.6065575819052133,2.5,17.934911243236314,-12.081836668582609,-2.298231468196479,13.477417344614125,2.9003871384755264,-3.7499999999999964,-16.370117518703193,18.76432432432432
66,0.6065575819052133,2.5,-11.840057103749157,6.882501621281792,-2.298231468196479,13.477417344614125,6.065601115685432,0.6056011156854346,-25.0,-18.76432432432432
67,0.6065575819052133,2.5,17.934911243236314,-6.256194449345237,-2.298231468196479,13.477417344614125,-6.275598473272615,-6.579999999999998,-25.0,-18.76432432432432
68,0.6065575819052133,2.5,-12.6581574951344,-13.082827377825113,-2.298231468196479,13.477417344614125,6.275598473272615,-5.079999999999998,-18.644401526727385,18.76432432432432
69,0.6065575819052133,2.5,17.934911243236314,-12.96518202216569,-2.298231468196479,13.477417344614125,-6.275598473272615,-1.2999999999999972,-6.475598473272622,-18.76432432432432
70,0.6065575819052133,2.5,17.934911243236314,-12.694262691694535,-2.298231468196479,13.477417344614125,-6.275598473272615,2.1999999999999993,-25.0,-18.76432432432432
71,0.6065575819052133,2.5,17.934911243236314,-11.231468639531814,-2.298231468196479,13.477417344614125,-6.275598473272615,6.379999999999999,-15.895598473272617,-18.76432432432432
72,0.6065575819052133,2.5,17.934911243236314,-9.561689456962291,-2.298231468196479,13.477417344614125,-6.275598473272615,8.652400058720286,-25.0,-18.76432432432432
73,0.6065575819052133,2.5,17.934911243236314,-8.71749837871821,-2.298231468196479,13.477417344614125,6.275598473272615,8.652400058720286,-9.69680158544767,10.901818871341504
74,0.6065575819052133,2.5,17.934911243236314,-8.14966752365041,-2.298231468196479,13.477417344614125,0.030962649680283505,8.652400058720286,-16.281437409040006,-18.76432432432432
75,0.6065575819052133,2.5,-17.934911243236314,-8.186873471487688,-2.298231468196479,13.477417344614125,-6.275598473272615,8.652400058720286,-22.6279985319929,-18.76432432432432
76,0.6065575819052133,2.5,17.934911243236314,-7.920586854121565,-2.298231468196479,13.477417344614125,-6.275598473272615,8.200000000000003,-22.135598473272623,-18.76432432432432
