,SVG BRB link,LCA BRB link,SKN ATG link
0,10.378352581259174,33.795802041141684,11.341216318217189
1,10.378352581259174,-20.22835258125918,4.0365198787496865
2,8.77528194369133,-19.82528194369134,7.542282949038054
3,10.378352581259174,33.795802041141684,4.59911987874969
4,10.378352581259174,33.795802041141684,5.582119878749687
5,10.325281943691348,-19.625281943691345,5.186319878749689
6,-10.378352581259174,-18.425281943691342,5.987519878749687
7,-10.378352581259174,-19.125281943691345,-20.5228647456964
8,-10.378352581259174,-21.625281943691345,3.374819878749687
9,-10.378352581259174,-23.425281943691342,-7.25385075361114
10,-10.378352581259174,-25.525281943691343,-20.5228647456964
11,-10.378352581259174,-27.525281943691343,0.9624198787496887
12,-10.378352581259174,-28.125281943691345,0.4737198787496837
13,-10.378352581259174,-25.425281943691342,0.17031987874968735
14,-10.378352581259174,-22.525281943691343,-20.5228647456964
15,-10.378352581259174,-21.025281943691343,3.8525198787496855
16,-10.378352581259174,-20.82528194369134,3.9962198787496845
17,-10.378352581259174,-22.125281943691345,3.2379198787496897
18,10.378352581259174,33.795802041141684,-1.1510801212503097
19,10.378352581259174,-31.525281943691343,20.5228647456964
20,-10.378352581259174,-30.925281943691342,-1.3856801212503136
21,10.378352581259174,-29.925281943691342,-0.8418801212503126
22,10.378352581259174,22.521647418740834,-0.7446801212503118
23,10.378352581259174,33.795802041141684,1.2217198787496883
24,10.378352581259174,15.82164741874083,17.918512319315948
25,10.378352581259174,33.795802041141684,4.735719878749688
26,10.378352581259174,-19.125281943691345,16.24546480268491
27,10.378352581259174,21.921647418740825,17.272417286053873
28,-10.378352581259174,33.795802041141684,4.542919878749689
29,10.378352581259174,33.795802041141684,3.525719878749687
30,-10.378352581259174,-24.025281943691343,20.5228647456964
31,-10.378352581259174,-28.32528194369134,-20.5228647456964
32,-10.378352581259174,-33.52528194369134,-20.5228647456964
33,-10.378352581259174,-33.795802041141684,-20.5228647456964
34,-10.378352581259174,-33.795802041141684,-20.5228647456964
35,-10.378352581259174,-33.795802041141684,-6.177480121250319
36,-10.378352581259174,-33.795802041141684,-20.5228647456964
37,-10.378352581259174,-33.795802041141684,-20.5228647456964
38,-10.378352581259174,-33.795802041141684,-20.5228647456964
39,-10.378352581259174,-33.795802041141684,-20.5228647456964
40,-10.378352581259174,-33.795802041141684,-8.394976402478695
41,-10.378352581259174,-33.795802041141684,-4.723280121250312
42,3.460000000000001,-33.795802041141684,11.473892414602851
43,7.720000000000002,12.77471805630866,20.5228647456964
44,-10.378352581259174,23.174718056308652,-6.388080121250319
45,10.378352581259174,33.795802041141684,20.5228647456964
46,10.378352581259174,33.795802041141684,-3.319480121250315
47,10.378352581259174,33.795802041141684,-1.3072801212503116
48,10.30419795885831,33.795802041141684,1.124719878749687
49,-10.378352581259174,33.795802041141684,20.5228647456964
50,10.378352581259174,21.371647418740814,20.5228647456964
51,10.378352581259174,33.795802041141684,3.53051987874969
52,10.378352581259174,33.795802041141684,20.120741151906795
53,8.654197958858319,33.795802041141684,1.9637198787496857
54,-10.378352581259174,-25.725281943691346,0.7489198787496889
55,-10.378352581259174,-31.425281943691342,-2.283880121250313
56,-10.378352581259174,-33.795802041141684,-5.7796801212503155
57,-10.378352581259174,-33.795802041141684,-5.529180121250313
58,-10.378352581259174,-33.795802041141684,-20.5228647456964
59,-10.378352581259174,-33.795802041141684,-20.5228647456964
60,-10.378352581259174,-33.795802041141684,-20.5228647456964
61,-10.378352581259174,-33.795802041141684,-20.5228647456964
62,-10.378352581259174,-33.795802041141684,-20.5228647456964
63,-10.378352581259174,-33.795802041141684,-5.58538012125031
64,-10.378352581259174,-33.795802041141684,-19.768514129355346
65,-10.378352581259174,-33.795802041141684,-4.310580121250311
66,-10.378352581259174,33.795802041141684,-8.147280121250311
67,-10.378352581259174,-33.795802041141684,20.5228647456964
68,10.378352581259174,33.795802041141684,-7.318080121250318
69,10.378352581259174,33.795802041141684,-4.8140801212503135
70,10.378352581259174,-33.22528194369134,20.5228647456964
71,10.378352581259174,33.795802041141684,-0.5140801212503128
72,10.378352581259174,-23.725281943691346,18.41293121843096
73,10.378352581259174,33.795802041141684,3.6493198787496866
74,10.378352581259174,33.795802041141684,9.156797419102183
75,10.378352581259174,33.795802041141684,4.321919878749689
76,10.378352581259174,33.795802041141684,8.171978197374948
77,10.378352581259174,33.795802041141684,11.382740076532713
78,-10.378352581259174,-29.525281943691343,-0.6276801212503109
79,-10.378352581259174,-33.02528194369134,-20.5228647456964
80,-10.378352581259174,-33.795802041141684,-20.5228647456964
81,-10.378352581259174,-33.795802041141684,-20.5228647456964
82,-10.378352581259174,-33.795802041141684,-6.425180121250314
83,-10.378352581259174,-33.795802041141684,-20.5228647456964
84,-10.378352581259174,-33.795802041141684,-8.792680121250314
