,SKN solar pv,SKN wind,SKN geothermal,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
5352,-0.0,1.8084,28.060319878749688,46.151280121250316,-0.0,0.8999999999999999,-0.0,0.7044204342160336,-0.0,60.0,88.68510679069206,-0.0,-0.0,4.800000000000001,9.0,146.39491844026298,-0.0,-0.0,48.60508155973703,61.92108398483303,-0.0,22.474718056308657,-0.0,82.72584537759914,-0.0,-0.0,30.078352581259175,-0.0,-0.0,24.929321917435193,3.6706780825648084
5353,-0.0,-0.0,28.060319878749688,44.819680121250315,-0.0,0.8999999999999999,-0.0,0.7064306023094219,-0.0,60.0,89.5653559896071,-0.0,-0.0,4.1,9.0,138.09491844026297,-0.0,-0.0,48.60508155973703,44.25363452495051,-0.0,22.474718056308657,-0.0,114.15,-0.0,-0.0,8.421647418740827,-0.0,-0.0,23.52932191743519,3.6706780825648084
5354,-0.0,1.7864000000000002,28.060319878749688,40.91328012125031,-0.0,0.8999999999999999,-0.0,0.7004000971677561,-0.0,60.0,88.79513794055644,-0.0,-0.0,3.5,9.0,132.79491844026296,-0.0,-0.0,48.60508155973703,24.146929362432175,-0.0,22.474718056308657,-0.0,110.39999999999999,-0.0,-0.0,28.478352581259173,-0.0,-0.0,22.82932191743519,3.6706780825648084
5355,-0.0,-0.0,28.060319878749688,48.41672795227448,-0.0,0.8999999999999999,-0.0,0.6932209246672256,-0.0,60.0,87.47476414218386,-0.0,-0.0,3.4000000000000004,9.0,129.79491844026296,-0.0,-0.0,48.60508155973703,57.821083984833024,-0.0,22.474718056308657,-0.0,74.52584537759914,-0.0,-0.0,28.078352581259175,-0.0,-0.0,22.32932191743519,3.6706780825648084
5356,-0.0,1.7710000000000004,28.060319878749688,39.228680121250314,-0.0,0.8999999999999999,-0.0,0.681447081008235,-0.0,60.0,85.60423459448936,-0.0,-0.0,3.3000000000000007,9.0,127.99491844026296,-0.0,-0.0,48.60508155973703,56.72108398483303,-0.0,22.474718056308657,-0.0,73.52584537759914,-0.0,-0.0,28.27835258125917,-0.0,-0.0,22.129321917435192,3.6706780825648084
5357,-0.0,1.7402000000000002,28.060319878749688,39.25948012125031,-0.0,0.8999999999999999,-0.0,0.6515817219242471,-0.0,60.0,79.88261480154148,-0.0,-0.0,3.1999999999999993,9.0,126.79491844026298,-0.0,-0.0,48.60508155973703,22.596929362432178,-0.0,22.474718056308657,-0.0,104.24999999999999,-0.0,-0.0,27.978352581259173,-0.0,-0.0,21.629321917435192,3.6706780825648084
5358,0.07350000000000001,-0.0,28.060319878749688,19.78046586533515,19.86571425591516,0.8999999999999999,0.0660879850988968,0.6039120149011034,-0.0,60.0,71.7403097115772,58.559690288422814,-0.0,3.0999999999999996,9.0,125.49491844026296,-0.0,-0.0,48.60508155973703,-0.0,-0.0,22.474718056308657,38.760000000000005,102.15,-0.0,-0.0,6.921647418740827,-0.0,4.264681959397288,17.464639958037903,3.6706780825648084
5359,0.336,-0.0,28.060319878749688,-0.0,43.58368012125031,0.8999999999999999,0.77,-0.0,-0.0,60.0,-0.0,145.0,-0.0,3.9000000000000004,9.0,33.08669809509129,102.30822034517169,-0.0,48.60508155973703,-0.0,-0.0,22.474718056308657,139.65,17.95363452495051,-0.0,8.221647418740828,-0.0,-0.0,-0.0,23.129321917435192,3.6706780825648084
5360,0.621,1.4564000000000001,28.060319878749688,37.165374608606236,7.556905512644079,0.8999999999999999,0.2950080438607915,0.5349919561392086,-0.0,60.0,63.818066921341675,405.6819330786583,-0.0,4.300000000000001,9.0,143.89491844026298,-0.0,-0.0,48.60508155973703,-0.0,-0.0,22.474718056308657,163.40363452495052,-0.0,-0.0,-0.0,9.121647418740826,-0.0,-0.0,23.82932191743519,3.6706780825648084
5361,0.8340000000000001,1.3948,28.060319878749688,36.267660246079515,11.283219875170797,0.8999999999999999,2.298965451563755,-0.0,-0.0,60.0,60.29707012568145,95.00292987431857,-0.0,4.9,9.0,-0.0,149.49491844026295,-0.0,48.60508155973703,-0.0,-0.0,22.474718056308657,67.75363452495053,104.55,-0.0,9.221647418740828,-0.0,-0.0,-0.0,25.429321917435193,3.6706780825648084
5362,0.9825,1.3662,28.060319878749688,-0.0,48.80098012125031,0.8999999999999999,0.4269344132281112,0.49306558677188894,-0.0,60.0,56.2259175806993,103.07408241930071,-0.0,5.1,9.0,153.29491844026296,-0.0,-0.0,48.60508155973703,-0.0,-0.0,22.474718056308657,174.70363452495053,-0.0,-0.0,-0.0,9.921647418740827,-0.0,25.629321917435192,-0.0,3.6706780825648084
5363,1.059,1.3464,28.060319878749688,33.7540600310047,15.870220090245613,0.8999999999999999,0.9700000000000002,-0.0,-0.0,60.0,-0.0,162.9,-0.0,5.300000000000001,9.0,156.59491844026297,-0.0,-0.0,48.60508155973703,-0.0,-0.0,22.474718056308657,178.00363452495054,-0.0,-0.0,10.121647418740826,-0.0,-0.0,-0.0,25.929321917435193,3.6706780825648084
5364,1.071,-0.0,28.060319878749688,-0.0,51.118680121250314,0.8999999999999999,0.49713778026488276,0.4528622197351174,-0.0,60.0,-0.0,487.0,-0.0,5.4,9.0,155.79491844026296,-0.0,-0.0,48.60508155973703,-0.0,-0.0,22.474718056308657,79.60363452495051,96.0,-0.0,-0.0,10.221647418740828,-0.0,-0.0,26.02932191743519,3.6706780825648084
5365,-0.0,-0.0,28.060319878749688,-0.0,84.75916280812204,0.8999999999999999,0.8500000000000001,-0.0,-0.0,60.0,-0.0,157.8,-0.0,4.6,9.0,-0.0,146.49491844026295,-0.0,48.60508155973703,-0.0,-0.0,22.474718056308657,78.35363452495052,91.05,-0.0,-0.0,8.921647418740827,-0.0,-0.0,24.929321917435193,3.6706780825648084
5366,0.891,1.3046,28.060319878749688,32.1381741784566,10.82590594279371,0.8999999999999999,2.632401743762647,0.4442472123898806,-0.0,60.0,-0.0,462.9,-0.0,3.9000000000000004,9.0,137.59491844026297,-0.0,-0.0,48.60508155973703,-0.0,-0.0,22.474718056308657,94.07189382261808,86.1,-0.0,8.521647418740825,-0.0,-0.0,23.32932191743519,-0.0,3.6706780825648084
5367,-0.0,-0.0,28.060319878749688,-0.0,130.6609480671774,0.8999999999999999,0.76,-0.0,-0.0,60.0,48.743799389921314,94.35620061007867,-0.0,3.6999999999999993,9.0,134.194918440263,-0.0,-0.0,48.60508155973703,-0.0,-0.0,22.474718056308657,237.11999999999998,82.65,-0.0,7.921647418740827,-0.0,-0.0,-0.0,22.82932191743519,3.6706780825648084
5368,0.44399999999999995,1.3860000000000001,28.060319878749688,-0.0,40.709680121250315,0.8999999999999999,1.4111698592044342,-0.0,-0.0,60.0,51.934702735988395,290.3629538920635,-0.0,3.5999999999999996,9.0,17.914925256065928,114.87999318419703,-0.0,48.60508155973703,-0.0,-0.0,22.474718056308657,136.23,81.75,-0.0,7.621647418740826,-0.0,-0.0,-0.0,22.929321917435193,3.6706780825648084
5369,0.1665,1.4432000000000003,28.060319878749688,6.810745481117607,35.829234640132704,0.8999999999999999,0.5060747081284868,0.23392529187151323,-0.0,60.0,55.45569953164863,110.30222683582075,-0.0,3.8000000000000007,9.0,98.38012814791371,36.41479029234925,-0.0,48.60508155973703,-0.0,-0.0,22.474718056308657,36.480000000000004,85.8,-0.0,-0.0,8.221647418740828,-0.0,-0.0,22.629321917435192,3.6706780825648084
5370,0.003,1.5048000000000001,28.060319878749688,38.54186996448055,0.35474489742705645,0.8999999999999999,0.004866102962773911,0.5361406234980732,-0.0,60.0,59.30678977690201,-0.0,-0.0,4.9,9.0,148.29491844026296,-0.0,-0.0,48.60508155973703,62.52108398483303,-0.0,22.474718056308657,-0.0,87.02584537759913,-0.0,-0.0,30.178352581259176,-0.0,-0.0,24.929321917435193,3.6706780825648084
5371,-0.0,1.5686,28.060319878749688,39.858517696186404,-0.0,0.8999999999999999,-0.0,0.5605498115505781,-0.0,60.0,63.047848872291,-0.0,-0.0,6.4,9.0,170.39491844026298,-0.0,-0.0,48.60508155973703,68.52108398483303,-0.0,22.474718056308657,-0.0,94.8,-0.0,-0.0,32.178352581259176,-0.0,-0.0,28.22932191743519,3.6706780825648084
5372,-0.0,1.6214000000000002,28.060319878749688,40.51684156203933,-0.0,0.8999999999999999,-0.0,0.5777798262410518,-0.0,60.0,65.79862761890055,-0.0,-0.0,6.1,9.0,170.79491844026296,-0.0,-0.0,48.60508155973703,69.02108398483303,-0.0,22.474718056308657,-0.0,98.25,-0.0,-0.0,32.27835258125917,-0.0,-0.0,28.529321917435194,3.6706780825648084
5373,-0.0,1.6478000000000002,28.060319878749688,39.858517696186404,-0.0,0.8999999999999999,-0.0,0.5780669928653929,-0.0,60.0,65.79862761890055,-0.0,-0.0,6.300000000000001,9.0,167.49491844026295,-0.0,-0.0,48.60508155973703,67.82108398483302,-0.0,22.474718056308657,-0.0,101.55000000000001,-0.0,-0.0,11.521647418740825,-0.0,-0.0,27.52932191743519,3.6706780825648084
5374,-0.0,1.6214000000000002,28.060319878749688,37.82369847445917,-0.0,0.8999999999999999,-0.0,0.5573909752368243,-0.0,60.0,62.937817722426615,-0.0,-0.0,6.199999999999999,9.0,165.59491844026297,-0.0,-0.0,48.60508155973703,67.42108398483303,-0.0,22.474718056308657,-0.0,102.30000000000001,-0.0,-0.0,24.904197958858315,-0.0,-0.0,26.929321917435193,3.6706780825648084
5375,-0.0,1.5488,28.060319878749688,35.90857450106883,-0.0,0.8999999999999999,-0.0,0.5324074539356375,-0.0,60.0,60.51713242541022,-0.0,-0.0,5.4,9.0,161.3516635157099,-0.0,-0.0,48.60508155973703,-0.0,-0.0,22.474718056308657,-0.0,101.85000000000001,-0.0,-0.0,30.678352581259176,-0.0,-0.0,26.22932191743519,3.6706780825648084
5376,-0.0,1.4520000000000002,28.060319878749688,34.89116489020521,-0.0,0.8999999999999999,-0.0,0.5125929370415927,-0.0,60.0,59.63688322649516,-0.0,-0.0,4.199999999999999,9.0,249.6,-0.0,-0.0,48.60508155973703,60.52108398483303,-0.0,22.474718056308657,-0.0,79.52584537759914,-0.0,-0.0,29.478352581259173,-0.0,-0.0,24.22932191743519,3.6706780825648084
5377,-0.0,1.3574000000000002,28.060319878749688,33.7540600310047,-0.0,0.8999999999999999,-0.0,0.48703508163022313,-0.0,60.0,56.666042180156836,-0.0,-0.0,4.0,9.0,134.39491844026298,-0.0,-0.0,48.60508155973703,58.22108398483303,-0.0,22.474718056308657,-0.0,-0.0,-0.0,-0.0,7.821647418740826,-0.0,-0.0,22.629321917435192,3.6706780825648084
5378,-0.0,1.3024,28.060319878749688,32.73665042014109,-0.0,0.8999999999999999,-0.0,0.4686563995808848,-0.0,60.0,54.245356883140424,-0.0,-0.0,3.4000000000000004,9.0,130.194918440263,-0.0,-0.0,48.60508155973703,57.12108398483302,-0.0,22.474718056308657,-0.0,96.15,-0.0,-0.0,7.554197958858303,-0.0,-0.0,22.22932191743519,3.6706780825648084
5379,-0.0,1.2716,28.060319878749688,32.73665042014109,-0.0,0.8999999999999999,-0.0,0.46377456179808363,-0.0,60.0,53.915263433547274,-0.0,-0.0,3.1999999999999993,9.0,227.2,-0.0,-0.0,48.60508155973703,32.94692936243216,-0.0,22.474718056308657,-0.0,95.7,-0.0,-0.0,28.178352581259176,-0.0,-0.0,21.629321917435192,3.6706780825648084
5380,-0.0,1.2804,28.060319878749688,33.51466953433091,-0.0,0.8999999999999999,-0.0,0.47296390325350324,-0.0,60.0,55.56573068151301,-0.0,-0.0,3.5,9.0,129.29491844026296,-0.0,-0.0,48.60508155973703,57.22108398483303,-0.0,22.474718056308657,-0.0,72.42584537759913,-0.0,-0.0,28.378352581259172,-0.0,-0.0,22.52932191743519,3.6706780825648084
5381,-0.0,1.2892000000000001,28.060319878749688,33.93360290351004,-0.0,0.8999999999999999,-0.0,0.47899440839516905,-0.0,60.0,56.666042180156836,-0.0,-0.0,4.1,9.0,136.89491844026298,-0.0,-0.0,48.60508155973703,44.896929362432175,-0.0,22.474718056308657,-0.0,91.35,-0.0,-0.0,28.978352581259173,-0.0,-0.0,23.129321917435192,3.6706780825648084
