,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Dominica,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada
0,20.0,200.0,200.0,200.0,10.0,140.0,200.0,200.0,10.0,200.0
1,20.0,200.0,200.0,200.0,10.0,140.0,20.0,200.0,10.0,20.0
2,20.0,200.0,200.0,200.0,10.0,140.0,20.0,200.0,10.0,20.0
3,20.0,200.0,200.0,200.0,10.0,140.0,20.0,200.0,10.0,20.0
4,20.0,200.0,200.0,200.0,10.0,140.0,20.0,200.0,10.0,20.0
5,20.0,200.0,200.0,20.0,10.0,140.0,20.0,200.0,10.0,20.0
6,20.0,200.0,200.0,20.0,10.0,140.0,20.0,200.0,10.0,20.0
7,20.0,200.0,200.0,20.0,10.0,140.0,20.0,200.0,10.0,20.0
8,20.0,200.0,200.0,20.0,10.0,140.0,20.0,200.0,10.0,20.0
9,20.0,200.0,200.0,20.0,10.0,140.0,20.0,140.0,10.0,20.0
10,20.0,200.0,200.0,20.0,10.0,140.0,20.0,-0.0,10.0,20.0
11,20.0,200.0,200.0,20.0,10.0,140.0,20.0,-0.0,10.0,20.0
12,20.0,200.0,200.0,20.0,10.0,140.0,20.0,140.0,10.0,20.0
13,20.0,200.0,200.0,20.0,10.0,140.0,20.0,140.0,10.0,20.0
14,20.0,200.0,200.0,20.0,10.0,140.0,20.0,200.0,10.0,20.0
15,20.0,200.0,200.0,20.0,10.0,140.0,20.0,200.0,10.0,20.0
16,20.0,200.0,200.0,20.0,10.0,140.0,20.0,200.0,10.0,20.0
17,20.0,200.0,200.0,200.0,10.0,200.0,200.0,200.0,10.0,20.0
18,200.0,200.0,200.0,200.0,10.0,200.0,200.0,200.0,10.0,200.0
19,200.0,200.0,200.0,200.0,10.0,200.0,200.0,200.0,10.0,200.0
20,200.0,200.0,200.0,200.0,10.0,200.0,200.0,200.0,10.0,200.0
21,200.0,200.0,200.0,200.0,10.0,200.0,200.0,200.0,10.0,200.0
22,200.0,200.0,200.0,200.0,10.0,200.0,200.0,200.0,10.0,200.0
