,ATG Electrolyzer,ATG Fuel Cell,BRB Electrolyzer,BRB Fuel Cell,GLP Electrolyzer,GLP Fuel Cell,GRD Electrolyzer,GRD Fuel Cell,LCA Electrolyzer,LCA Fuel Cell,MSR Electrolyzer,MSR Fuel Cell,MTQ Electrolyzer,MTQ Fuel Cell,SKN Electrolyzer,SKN Fuel Cell,SVG Electrolyzer,SVG Fuel Cell
61,-44.07151403230614,-26.442908419383684,0.0,0.0,-3.3421790845420674,0.0,-10.16287944026291,-7.5646598461591505,0.0,0.0,0.0,0.0,-22.402392226714113,0.0,0.0,-4.260023073530308,0.0,-3.608856798409793
62,-14.884373593571683,-8.93062415614301,0.0,0.0,0.0,0.0,-8.657907725371285,-7.5646598461591505,-36.26639001389794,-23.72315972751987,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.25172846688844,-23.72315972751987,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
64,-1.4699408445023863,0.0,0.0,0.0,0.0,0.0,0.0,-3.0414406448575844,-35.095240847148126,-23.72315972751987,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
65,0.0,-0.8819645067014318,0.0,0.0,0.0,-72.38290336446394,0.0,-7.5646598461591505,0.0,-23.72315972751987,0.0,-0.23977226321027328,0.0,-84.83980221217926,0.0,-4.260023073530308,0.0,-5.277400947069378
66,0.0,0.0,0.0,0.0,0.0,-72.38290336446394,0.0,-7.5646598461591505,0.0,-23.72315972751987,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
67,0.0,0.0,0.0,0.0,0.0,-72.38290336446394,0.0,-7.5646598461591505,0.0,-23.72315972751987,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
68,0.0,0.0,0.0,0.0,0.0,-72.38290336446394,0.0,-7.5646598461591505,0.0,-17.60242528362615,0.0,-0.23977226321027328,0.0,-60.62584412001851,0.0,-4.260023073530308,0.0,-5.277400947069378
69,0.0,0.0,0.0,0.0,0.0,0.0,-10.719541046603158,-7.5646598461591505,0.0,-23.72315972751987,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
70,0.0,0.0,0.0,0.0,0.0,-72.38290336446394,0.0,-5.098185451659526,0.0,-23.72315972751987,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
71,0.0,0.0,0.0,0.0,0.0,-72.38290336446394,-14.085110716341495,-7.5646598461591505,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
72,0.0,0.0,0.0,0.0,0.0,-72.38290336446394,-14.085110716341495,-7.5646598461591505,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
73,0.0,0.0,0.0,0.0,0.0,-11.672638005098932,-8.261653562088696,-7.5646598461591505,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-4.601739579776009
74,0.0,0.0,0.0,0.0,0.0,0.0,-14.085110716341495,-7.5646598461591505,0.0,0.0,0.0,-0.2366140604138021,0.0,0.0,0.0,-4.260023073530308,0.0,-4.2320835111695985
75,0.0,0.0,0.0,0.0,0.0,0.0,-6.782930547582176,-7.5646598461591505,0.0,0.0,0.0,-0.17784808006721597,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
76,0.0,0.0,0.0,0.0,0.0,0.0,-6.232537808278079,-7.5646598461591505,0.0,-12.531009174311931,0.0,-0.21690000922623653,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
77,0.0,0.0,0.0,0.0,0.0,0.0,-4.1741469796834245,-7.5646598461591505,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5566586818274004,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
79,-14.746384819361335,-8.8478308916168,-9.572642804045737,-5.743585682427442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2112284604671373,0.0,0.0,0.0,-4.260023073530308,0.0,-4.82269639775299
80,-44.07151403230614,-26.442908419383684,-72.94130018013803,-42.45700669419013,0.0,0.0,0.0,0.0,-14.93117395944825,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,0.0,0.0,0.0
81,-44.07151403230614,-26.442908419383684,-68.5820554671624,-42.45700669419013,0.0,0.0,-7.877518284733222,-7.5646598461591505,-26.41844648055585,-23.72315972751987,0.0,-0.23977226321027328,0.0,0.0,0.0,0.0,0.0,0.0
82,-44.07151403230614,-26.442908419383684,-72.94130018013803,-42.45700669419013,0.0,0.0,-8.770977368240864,-7.5646598461591505,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,0.0
83,-44.07151403230614,-26.442908419383684,-68.5820554671624,-42.45700669419013,0.0,0.0,-9.472850277346694,-7.5646598461591505,0.0,-1.086612536482588,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,0.0
84,-44.07151403230614,-26.442908419383684,0.0,0.0,0.0,0.0,0.0,-7.5646598461591505,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,0.0
85,-44.07151403230614,-21.898365404104446,0.0,0.0,0.0,0.0,-4.039406266974744,0.0,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,0.0
86,-38.38305137028201,-27.574373837448444,0.0,0.0,0.0,0.0,0.0,0.0,-23.53906457497735,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,0.0
87,-18.132254235006794,-10.879352541004076,0.0,0.0,0.0,0.0,-0.10426050827977207,0.0,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-1.5167738531780628,0.0,-2.6542984186016394
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.123438744986409,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-4.805196498268448
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2123696096675785,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5646598461591505,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5646598461591505,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.579538277106443,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-5.277400947069378
97,-2.5430653374396637,-1.5258392024637981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.260023073530308,0.0,0.0
98,-5.83002697634922,-3.4980161858095316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15121907899512815,0.0,0.0,0.0,-4.260023073530308,0.0,0.0
99,-8.825645464461376,-5.2953872786768255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6929026608308617,0.0,-3.257638392638734
100,-8.532614335280405,-5.119568601168242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11845010059171183,0.0,0.0,0.0,-4.260023073530308,0.0,-2.816976519437383
101,-4.1274419214873035,-2.476465152892382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23977226321027328,0.0,0.0,0.0,-4.260023073530308,0.0,-0.6882089149785467
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.260023073530308,0.0,0.0
103,-14.150903190777337,-8.4905419144664,-21.599478850918043,-12.959687310550825,0.0,0.0,-0.038355201642796974,-0.023013120985678183,-19.7146137645134,-11.828768258708038,0.0,-0.23977226321027328,-35.503239587092885,-21.30194375225573,0.0,-4.260023073530308,0.0,0.0
104,-44.07151403230614,-26.442908419383684,-72.94130018013803,-42.45700669419013,-74.07244646871948,-44.44346788123168,-6.881315012143075,-4.128789007285845,-36.26639001389794,-21.759834008338764,0.0,0.0,-92.41611268175676,-55.44966760905405,0.0,-4.260023073530308,0.0,0.0
105,-44.07151403230614,-26.442908419383684,-72.94130018013803,-42.45700669419013,-74.07244646871948,-44.44346788123168,-10.937862606906892,-6.562717564144135,-36.26639001389794,-21.759834008338764,0.0,0.0,-92.41611268175676,-55.44966760905405,0.0,-4.260023073530308,0.0,0.0
106,-44.07151403230614,-26.442908419383684,-72.94130018013803,-42.45700669419013,-74.07244646871948,0.0,-13.971431211655482,-7.5646598461591505,-36.26639001389794,0.0,0.0,0.0,-92.41611268175676,-55.44966760905405,0.0,-4.260023073530308,0.0,0.0
107,-44.07151403230614,-26.442908419383684,-72.94130018013803,-42.45700669419013,-74.07244646871948,0.0,-11.24410160887502,-7.5646598461591505,-14.063200420758726,0.0,0.0,-0.11875153719980229,-92.41611268175676,-55.44966760905405,0.0,-4.260023073530308,-6.302669088165255,0.0
108,-44.07151403230614,-26.442908419383684,-72.94130018013803,-42.45700669419013,-59.567182353716305,0.0,-9.372545385016013,0.0,-12.503363863874288,0.0,0.0,0.0,-92.41611268175676,0.0,0.0,-3.0629303419185363,-5.27847006392916,0.0
109,-44.07151403230614,-26.442908419383684,-72.94130018013803,-42.45700669419013,-74.07244646871948,0.0,0.0,0.0,-6.966313729944988,0.0,0.0,0.0,-52.045995688408496,0.0,0.0,0.0,-3.672583265338153,0.0
110,-44.07151403230614,-26.442908419383684,-72.94130018013803,-42.45700669419013,0.0,0.0,-8.411687386052426,0.0,-36.26639001389794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9605265907001135,0.0
111,-44.07151403230614,-26.442908419383684,-72.94130018013803,-42.45700669419013,0.0,0.0,-6.079448033312066,0.0,-30.79715718055618,0.0,0.0,0.0,-72.33767790489797,0.0,0.0,0.0,0.0,0.0
112,-44.07151403230614,-26.442908419383684,-53.32469897174772,-42.45700669419013,-74.07244646871948,-72.38290336446394,-12.482717704179128,-7.5646598461591505,-27.51422076054891,-23.72315972751987,0.0,-0.07674414128706548,-92.41611268175676,-84.83980221217926,0.0,0.0,0.0,0.0
113,-44.07151403230614,-26.442908419383684,0.0,0.0,-74.07244646871948,-72.38290336446394,-5.114861693551902,-7.5646598461591505,0.0,-3.5672274658411536,0.0,0.0,-92.41611268175676,-84.83980221217926,0.0,0.0,0.0,-2.91463372737967
114,-44.07151403230614,-26.442908419383684,-29.274234534470203,-17.564540720682118,0.0,-72.38290336446394,-1.7956701691636432,-7.5646598461591505,0.0,0.0,0.0,0.0,-92.41611268175676,-84.83980221217926,0.0,0.0,0.0,-0.8460494453665021
