,ATG H2 Tank,BRB H2 Tank,GLP H2 Tank,GRD H2 Tank,LCA H2 Tank,MSR H2 Tank,MTQ H2 Tank,SKN H2 Tank,SVG H2 Tank
0,521.9732620534796,1089.0590170500418,1353.621135795773,273.898950069312,395.1088783604842,29.426374237642694,1925.3302510591093,578.524352780266,288.14124754813747
1,520.0874863567051,1091.2386394065297,1307.055409990386,275.3762943753882,375.9217603486523,29.676330456139016,1876.346693387234,578.524352780266,292.7665525850877
2,518.2017106599305,1093.4182617630177,1307.055409990386,276.8536386814645,356.8659340799396,29.92628667463534,1827.3631357153586,578.524352780266,297.28952408647865
3,516.315934963156,1095.5978841195056,1307.055409990386,275.4559294475386,360.09438545608646,30.17624289313166,1817.3433000080356,578.524352780266,301.6826435562614
4,514.4301592663815,1097.7775064759935,1307.055409990386,272.4114481099707,364.4397028872791,30.426199111627984,1813.083032822727,582.1570590355013,301.6826435562614
5,512.5443835696069,1099.9571288324814,1223.3121676997996,259.80368169970546,368.00004417168276,30.426199111627984,1803.5504390860515,582.1570590355013,301.6826435562614
6,499.7541712970116,1053.8625811663212,1142.1921806267956,258.5075429207215,349.1590968488404,30.426199111627984,1794.968444343289,582.1570590355013,303.3217936084809
7,497.868395600237,1056.042203522809,1095.6264548214085,248.012517418097,345.88688731687193,30.617554433532256,1825.131949639677,586.1094354195575,306.4508871464577
8,495.9826199034624,1058.2218258792968,1169.698901290128,249.48986172417324,342.6146777849034,30.617554433532256,1902.8607824758278,590.1218948607313,306.4508871464577
9,494.0968442066878,1060.4014482357848,1243.7713477588477,250.96720603024949,378.8810677988013,30.867510652028578,1960.7927276515031,591.830670578874,313.24892652981083
10,492.2110685099132,1062.5810705922727,1317.8437942275673,252.44455033632573,375.60885826683284,30.984564227729212,1911.8091699796278,595.8431300200479,320.04696591316394
11,490.3252928131386,1064.7606929487606,1391.9162406962869,253.92189464240198,409.0852059198942,31.234520446225535,2004.2252826613844,599.8555894612217,326.84500529651706
12,488.439517116364,1066.9403153052485,1465.9886871650065,255.39923894847823,445.3515959337921,31.484476664721857,2096.641395343141,603.8680489023956,333.6430446798702
13,486.5537414195894,1069.1199376617365,1540.061133633726,262.3308564939822,481.61798594769004,31.73443288321818,2189.0575080248977,606.5630614865213,340.4410840632233
14,484.6679657228148,1071.2995600182244,1614.1335801024456,263.80820080005844,517.884375961588,31.864360416026244,2140.0739503530226,610.5755209276952,340.4410840632233
15,482.7821900260402,1073.4791823747123,1688.2060265711652,265.2855451061347,548.9908562128851,32.11431663452257,2091.0903926811475,614.587980368869,346.0292663068044
16,480.8964143292656,1045.0989981973241,1722.5616539123212,266.76288941221094,542.8676604927163,32.15101142151819,2031.4258288197016,615.360025194689,352.33644369796974
17,479.010638632491,977.1614054368525,1601.9234816382145,268.2402337182872,542.3306318906889,31.7513909828344,1924.1162994850092,608.2599867388052,352.33644369796974
18,477.1248629357164,970.4103429383408,1481.285309364108,264.22449773442906,527.8051273035329,31.35177054415061,1817.819962179123,601.1599482829214,352.33644369796974
19,475.2390872389418,899.6486651146906,1481.285309364108,259.6383594577196,511.23485207417514,30.95215010546682,1766.5434861639121,594.0599098270376,352.33644369796974
20,459.29335812918225,901.8282874711784,1481.285309364108,261.11570376379586,507.9626425422066,30.55252966678303,1642.470347145056,594.0599098270376,353.4009518881197
21,414.9044473470986,831.0666096475283,1481.285309364108,262.5930480698721,504.69043301023805,30.15290922809924,1523.971585277774,586.9598713711538,355.11670083024524
22,372.20798480185124,833.2462320040161,1481.285309364108,264.07039237594836,501.4182234782695,29.75328878941545,1408.5555025966562,579.85983291527,356.43756074866457
23,332.5047516181564,835.4258543605039,1481.285309364108,265.5477366820246,498.14601394630097,29.75328878941545,1300.8212501189973,572.7597944593862,359.5364301654615
24,295.19152892073026,837.6054767169917,1481.285309364108,267.02508098810085,496.9895001848331,29.35366835073166,1251.837692447122,567.6070171401093,362.1863452686889
