,SKN solar pv,SKN wind,SKN geothermal,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,LCA wind,LCA solar pv,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
5750,22.80520444101842,5.5359969667125,15.725202560515553,54.4074380574866,81.94333231356123,0.9731678750283519,1.2022060149732947,0.3993226004061524,-0.0,30.0,109.99589453836631,366.2792809914224,-0.0,6.6,10.700000000000001,181.0479278264134,207.33255596797295,-0.0,46.8440366972477,62.08097024710847,195.78315699850106,67.2,-0.0,10.311735946051716,11.378974272597008,8.0,12.864156629800464,14.194034592472645,13.096029346880421
5751,17.163168415069997,5.718168713331923,15.725202560515553,53.98956218914953,61.97081168132649,0.9731678750283519,0.9067921437725918,0.40063185483371355,-0.0,30.0,108.77758557987175,275.63816074608053,-0.0,6.6,10.200000000000001,180.48303569590976,135.784545470209,-0.0,47.65871559633026,38.56801421346248,132.4112403910915,65.85,-0.0,6.504786919457041,12.349980077191951,8.0,9.059817626475327,12.882629222515934,13.096029346880421
5752,10.146182433218176,6.011667638440995,15.725202560515553,53.98956218914953,37.518473337188624,0.9731678750283519,0.5137632542620917,0.41001484467969285,-0.0,30.0,111.21420349686088,161.22232043638672,-0.0,6.6,9.799999999999999,184.43728060943516,69.45901749052999,-0.0,49.04366972477064,17.76158549304193,67.49366728106222,66.45,-0.0,3.2973574246095603,13.563737332935633,8.0,4.863278725900175,11.416940867858433,13.096029346880421
5753,3.1291964513663535,6.456976352399589,15.725202560515553,55.99536635716748,11.946180565074984,0.9731678750283519,0.15156016000731704,0.42834440666554896,-0.0,30.0,113.99890968770559,49.03536013272592,-0.0,6.6,9.0,184.719726674687,16.711944057871875,-0.0,49.206605504587145,4.228948926914746,15.45656502619745,67.05,-0.0,0.8393273444460699,14.322335617775432,8.0,1.137379702025041,9.604115797624154,13.096029346880421
5754,-0.0,6.9326470241280855,15.725202560515553,58.50262156718989,-0.0,0.9731678750283519,-0.0,0.4477650142259152,-0.0,30.0,116.08743933083906,-0.0,-0.0,6.6,9.9,182.17771208742064,-0.0,-0.0,48.47339449541284,-0.0,-0.0,68.10000000000001,-0.0,-0.0,14.565087068924168,8.0,-0.0,7.637007742689087,13.096029346880421
5755,-0.0,7.377955738086676,15.725202560515553,61.177027124547145,-0.0,0.9731678750283519,-0.0,0.47024054834750595,-0.0,30.0,120.78663102788958,-0.0,-0.0,6.6,11.000000000000002,183.58994241367972,-0.0,-0.0,48.31045871559632,-0.0,-0.0,69.60000000000001,-0.0,-0.0,14.807838520072904,8.0,-0.0,5.862753418630006,13.096029346880421
5756,-0.0,7.762540536505461,23.587803840773333,63.767857508237356,-0.0,0.9731678750283519,-0.0,0.48900652869409156,-0.0,30.0,123.74538135566209,-0.0,-0.0,6.6,10.1,184.43728060943516,-0.0,-0.0,48.06605504587156,-0.0,-0.0,70.35,-0.0,-0.0,14.898870314253681,8.0,-0.0,4.628489541023689,13.096029346880421
5757,-0.0,8.045918809024565,23.587803840773333,65.52293615525284,-0.0,1.459751812542528,-0.0,0.49969877296763193,-0.0,30.0,123.74538135566209,-0.0,-0.0,6.6,9.1,182.74260421792428,-0.0,-0.0,47.4143119266055,-0.0,-0.0,70.2,-0.0,-0.0,14.898870314253681,8.0,-0.0,3.857074617519741,13.096029346880421
5758,-0.0,8.238211208233956,23.587803840773333,66.60941341292892,-0.0,1.459751812542528,-0.0,0.5060268362523866,-0.0,30.0,123.2232489448787,-0.0,-0.0,6.5,9.0,178.50591323914705,-0.0,-0.0,46.51816513761467,-0.0,-0.0,69.15,-0.0,-0.0,14.807838520072904,7.0921614799270944,-0.0,3.664220886643754,13.096029346880421
5759,-0.0,8.410262302263414,23.129737697736587,67.94661619160728,-0.0,1.3754630099684657,-0.0,0.5145369900315342,-0.0,30.0,124.26751376644548,-0.0,-0.0,5.300000000000001,9.0,174.55166832562165,-0.0,-0.0,46.02935779816513,-0.0,-0.0,69.0,-0.0,-0.0,14.86852638286009,5.83147361713991,-0.0,3.9727868560453325,13.096029346880421
5760,-0.0,8.541830785932998,15.725202560515553,69.61811966495605,-0.0,0.9734124066971851,-0.0,0.5245746070912939,-0.0,30.0,126.5300875465068,-0.0,-0.0,4.300000000000001,9.0,172.85699193411074,-0.0,-0.0,46.192293577981644,-0.0,-0.0,68.55,-0.0,-0.0,15.080933902615234,8.0,-0.0,4.628489541023689,13.096029346880421
5761,-0.0,8.562072091112933,15.725202560515553,70.28672105429528,-0.0,1.143243301759686,-0.0,0.526756698240314,-0.0,30.0,126.5300875465068,-0.0,-0.0,4.0,9.0,169.18519308583714,-0.0,-0.0,45.70348623853211,-0.0,-0.0,67.05,-0.0,-0.0,14.898870314253681,8.0,-0.0,5.2841922260020455,13.096029346880421
5762,-0.0,8.551951438522964,15.725202560515553,70.03599553329262,-0.0,1.1165164378285888,-0.0,0.5234835621714111,-0.0,30.0,124.61560204030107,-0.0,-0.0,3.6999999999999993,9.0,163.53627178080086,-0.0,-0.0,44.237064220183484,-0.0,-0.0,66.45,-0.0,-0.0,14.595431000317761,8.0,-0.0,5.978465657155598,13.096029346880421
5763,-0.0,8.491227522983158,18.458772477016844,69.36739414395373,-0.0,1.1008806194720018,-0.0,0.5191193805279982,-0.0,30.0,123.5713372187343,-0.0,-0.0,3.6999999999999993,9.0,158.73468867152002,-0.0,-0.0,42.6891743119266,-0.0,-0.0,66.75,-0.0,-0.0,14.140272029413882,3.759727970586116,-0.0,6.672739088309151,13.096029346880421
5764,-0.0,8.390020997083477,18.799979002916523,68.0301913652751,-0.0,1.1287361460373686,-0.0,0.5112638539626313,-0.0,30.0,121.83089584945635,-0.0,-0.0,3.5999999999999996,9.0,157.32245834526094,-0.0,-0.0,41.71155963302752,-0.0,-0.0,66.6,-0.0,-0.0,14.018896303839513,3.7811036961604874,-0.0,7.559866250338692,13.096029346880421
5765,-0.0,8.157245987514214,20.472754012485787,65.52293615525257,-0.0,1.1857564535956637,-0.0,0.4942435464043362,-0.0,30.0,117.4797924262615,-0.0,-0.0,4.300000000000001,9.0,148.28418425720287,-0.0,-0.0,38.94165137614679,-0.0,-0.0,64.2,-0.0,-0.0,13.320985881786896,5.679014118213104,-0.0,8.63984714324422,13.096029346880421
5766,1.6594223605730662,7.813143799455301,19.897433839971633,62.0963540348887,5.226453997220306,1.2618718193755334,0.07963330441062422,0.46849487621384256,-0.0,30.0,109.99589453836631,22.28880006032996,-0.0,4.9,9.0,134.1618809946121,15.667447554254883,-0.0,35.27559633027523,3.383159141531797,14.426127357784289,59.400000000000006,-0.0,0.6294955083345525,12.137572557436808,7.232931934228639,0.6275198356000226,9.488403559098561,13.096029346880421
5767,8.20228766797544,7.560127484706101,17.55758484731846,59.421948477531444,26.31892905743082,1.1227021530612118,0.40844178713836293,0.4488560598004252,-0.0,30.0,104.25243801974908,112.92992030567181,-0.0,6.4,9.0,122.29914625403588,74.15925175680644,-0.0,32.831559633027524,17.930743450118523,57.189290596930576,57.15,-0.0,3.6870451202452355,11.4093182039906,6.803636675764164,3.961218962225143,10.4141014673033,13.096029346880421
5768,15.266685717272209,7.35771443290674,15.725202560515553,57.75044500418316,51.89122182954447,0.9731678750283519,0.7783513302070689,0.43314500666969136,-0.0,30.0,98.68302563805965,202.08512054699167,-0.0,6.6,10.200000000000001,112.41353397022236,144.14051749914492,-0.0,30.387522935779813,33.66243345824138,105.10464217814267,55.05,-0.0,6.414858989694963,10.650719919150799,7.434421091154238,9.334357554550335,11.185516390807248,13.096029346880421
5769,20.38718900132624,7.1451807285174125,15.725202560515553,56.91469326750903,81.57001417090262,0.9731678750283519,1.114866261748739,0.420488880100182,-0.0,30.0,93.9838339410092,280.83888076015756,-0.0,6.6,11.000000000000002,103.65770594741609,197.40983918361152,-0.0,28.35082568807339,49.22496550928764,146.83736774887578,50.25,-0.0,8.183441608349183,9.710058045949447,7.3065003457013695,15.099696044125544,11.455511614033629,13.096029346880421
5770,23.943094059697096,6.942767676718053,15.725202560515553,55.99536635716748,97.24937616256355,0.9731678750283519,1.3178027471822653,0.40652349975773877,-0.0,30.0,88.24037742239196,312.7861608466305,-0.0,6.6,11.500000000000002,95.18432398986165,229.7892307957383,-0.0,26.39559633027523,59.20528497680644,179.29615430389043,43.65,-0.0,9.412456648430927,8.860427966928869,7.427115384640201,20.472834636450738,11.262657883157642,13.096029346880421
5771,25.697340555160054,6.720113319738757,15.725202560515553,54.90888909949109,104.15576180174753,0.9731678750283519,1.4179865817633732,0.39255811941529556,-0.0,30.0,83.19309745148591,312.7861608466305,-0.0,6.6,11.200000000000001,95.74921612036528,233.44496855839776,-0.0,26.39559633027523,58.86696906265326,190.63096865643524,39.900000000000006,-0.0,10.701423641687391,8.435612927418582,5.862963430894027,23.57121382472585,10.915521167580865,13.096029346880421
5772,25.83957675749489,6.527820920529365,15.725202560515553,53.15381045247539,106.58232972902837,0.9731678750283519,1.451381193290409,0.3807748295672452,-0.0,30.0,80.75647953449679,303.12768082048746,-0.0,6.6,10.799999999999999,103.37525988216427,203.154569953505,-0.0,27.780550458715595,55.65296787819806,184.96356148016284,37.65,-0.0,11.121087313910426,8.192861476269846,8.0,24.70859352675089,10.491242959653695,13.096029346880421
5773,24.843923341151047,6.416493742039716,15.725202560515553,51.39873180545969,100.79589851782019,0.9731678750283519,1.3743167051510954,0.37073721185285813,-0.0,30.0,78.31986161750766,268.9515207279816,-0.0,6.6,10.4,110.71885757871146,165.03044757148476,-0.0,28.26935779816513,49.05580755221105,175.1744036302378,33.9,-0.0,11.211015243672506,7.52529498561082,8.0,23.688873793900854,9.796969528500142,13.096029346880421
5774,20.29236486643635,6.355769826499908,15.725202560515553,49.81080350577882,85.30319559748857,0.9731678750283519,1.1071598129348077,0.3665912397171236,-0.0,30.0,79.36412643907443,208.7717605650907,-0.0,6.6,9.6,119.47468560151772,120.6393461677626,-0.0,28.75816513761467,38.229698299309305,148.89824308570212,30.599999999999998,-0.0,9.05274492938261,7.1915117402813085,8.0,20.629714595350745,8.948413112645799,13.096029346880421
5775,12.327137535685635,6.305166563550068,15.725202560515553,48.64075107443502,63.83740239461945,0.9731678750283519,0.6935803932538238,0.36462735807578184,-0.0,30.0,81.10456780835239,142.64832038611178,-0.0,6.4,9.0,127.38317542856855,78.33723777127442,-0.0,29.572844036697244,27.234431089330965,112.8329246912414,29.1,-0.0,6.774570708743279,7.161167808887716,8.0,15.844875848900571,8.524134904718627,13.096029346880421
5776,5.926508430618093,6.376011131679844,18.667085886689925,48.55717590076761,29.30547419869957,0.9731678750283519,0.3211020339138073,0.3703007941467559,-0.0,30.0,84.58545054690826,77.26784020914387,-0.0,6.4,9.0,137.55123377763388,42.30210839648819,-0.0,29.898715596330273,14.885900222739904,64.40235427582272,29.400000000000002,-0.0,3.8069490265946744,7.37357532864286,8.0,9.491237513450342,8.061285950616258,13.096029346880421
5777,1.6120102931281215,6.335528521319972,23.587803840773333,48.05572485876312,6.7197265678546785,1.1413607259065204,0.07963330441062422,0.3698643757860264,-0.0,30.0,85.97780364233063,20.802880056307966,-0.0,6.4,9.0,144.89483147418107,10.967213287978419,-0.0,30.387522935779813,4.059790969838156,15.45656502619745,30.749999999999996,-0.0,1.1091111337323065,7.707358573972373,8.0,2.980719219100107,7.59843699651389,13.096029346880421
5778,-0.0,6.214080690240356,23.587803840773333,46.802097253751924,-0.0,0.9731678750283519,-0.0,0.36462735807578184,-0.0,30.0,86.49993605311401,-0.0,-0.0,6.6,10.200000000000001,151.95598310547646,-0.0,-0.0,30.95779816513761,-0.0,-0.0,33.15,-0.0,-0.0,8.314237201844215,8.0,-0.0,7.59843699651389,13.096029346880421
5779,-0.0,6.173598079880484,23.587803840773333,46.300646211747434,-0.0,1.459751812542528,-0.0,0.3661548213563941,-0.0,30.0,89.45868638088655,-0.0,-0.0,6.6,10.6,159.86447293252726,-0.0,-0.0,32.26128440366973,-0.0,-0.0,36.6,-0.0,-0.0,9.345930869226342,8.0,-0.0,8.061285950616258,13.096029346880421
5780,-0.0,6.264683953190196,23.587803840773333,46.300646211747434,-0.0,1.459751812542528,-0.0,0.37488318464321996,-0.0,30.0,94.85405462564817,-0.0,-0.0,6.6,10.1,166.36073243331901,-0.0,-0.0,33.64623853211008,-0.0,-0.0,41.550000000000004,-0.0,-0.0,10.347280605214879,8.0,-0.0,8.33128117384264,13.096029346880421
5781,-0.0,6.39625243685978,23.587803840773333,46.46779655908226,-0.0,1.459751812542528,-0.0,0.3823022928478574,-0.0,30.0,98.16089322727626,-0.0,-0.0,6.6,9.3,168.90274702058534,-0.0,-0.0,34.70532110091743,-0.0,-0.0,47.7,-0.0,-0.0,11.257598547022639,8.0,-0.0,8.061285950616258,13.096029346880421
5782,-0.0,6.477217657579525,23.587803840773333,47.470698643091225,-0.0,1.459751812542528,-0.0,0.3881939377718826,-0.0,30.0,99.37920218577082,-0.0,-0.0,6.5,9.0,166.36073243331901,-0.0,-0.0,34.70532110091743,-0.0,-0.0,53.4,-0.0,-0.0,11.682413586532927,8.0,-0.0,8.215568935317048,13.096029346880421
5783,-0.0,6.6695100567889165,23.587803840773333,48.22287520609795,-0.0,1.4287511350122657,-0.0,0.3912488649877344,-0.0,30.0,96.94258426878172,-0.0,-0.0,5.300000000000001,9.0,162.12404145454178,-0.0,-0.0,35.35706422018348,-0.0,-0.0,57.45,-0.0,-0.0,12.076884694649625,8.0,-0.0,8.755559381769812,13.096029346880421
