,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada
31,3.552713678800501e-15,-3.552713678800501e-15,1.4210854715202004e-14,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16
32,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,1.7763568394002505e-15
33,-3.552713678800501e-15,7.105427357601002e-15,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0
34,-7.105427357601002e-15,0.0,0.0,-2.220446049250313e-16,-2.842170943040401e-14,3.552713678800501e-15,-2.842170943040401e-14,0.0,0.0
35,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,-1.7763568394002505e-15,0.0
36,0.0,0.0,0.0,-1.1102230246251565e-16,-2.842170943040401e-14,0.0,0.0,1.7763568394002505e-15,0.0
37,-3.552713678800501e-15,-7.105427357601002e-15,-2.842170943040401e-14,-1.1102230246251565e-16,0.0,3.552713678800501e-15,-2.842170943040401e-14,0.0,0.0
38,-3.552713678800501e-15,-7.105427357601002e-15,-2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15
39,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,1.7763568394002505e-15,3.552713678800501e-15
40,0.0,0.0,0.0,2.220446049250313e-16,-1.4210854715202004e-14,1.7763568394002505e-15,-7.105427357601002e-15,0.0,-5.329070518200751e-15
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0
42,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,2.842170943040401e-14,1.7763568394002505e-15,0.0
43,0.0,0.0,2.842170943040401e-14,0.0,0.0,-3.552713678800501e-15,0.0,1.7763568394002505e-15,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0
45,0.0,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,-1.7763568394002505e-15,0.0
46,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0
48,-1.7763568394002505e-15,0.0,1.4210854715202004e-14,0.0,0.0,1.7763568394002505e-15,1.4210854715202004e-14,1.7763568394002505e-15,0.0
49,-1.7763568394002505e-15,0.0,0.0,0.0,7.105427357601002e-15,-1.7763568394002505e-15,0.0,0.0,0.0
50,1.7763568394002505e-15,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,7.105427357601002e-15,-1.7763568394002505e-15,1.4210854715202004e-14,-1.7763568394002505e-15,0.0
52,-3.552713678800501e-15,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,1.7763568394002505e-15,0.0
53,0.0,0.0,1.4210854715202004e-14,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0
54,0.0,0.0,1.4210854715202004e-14,0.0,0.0,5.329070518200751e-15,-1.4210854715202004e-14,4.440892098500626e-16,8.881784197001252e-16
55,3.552713678800501e-15,-3.552713678800501e-15,0.0,0.0,-7.105427357601002e-15,1.7763568394002505e-15,0.0,0.0,1.7763568394002505e-15
56,3.552713678800501e-15,0.0,0.0,2.220446049250313e-16,0.0,3.552713678800501e-15,0.0,0.0,0.0
57,-3.552713678800501e-15,7.105427357601002e-15,1.4210854715202004e-14,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,3.552713678800501e-15
