,ATG GLP link,SVG BRB link,LCA BRB link,ATG Electrolyzer,ATG Fuel Cell,BRB Electrolyzer,BRB Fuel Cell,GLP Electrolyzer,GLP Fuel Cell,MTQ Electrolyzer,MTQ Fuel Cell,LCA Electrolyzer,LCA Fuel Cell,SVG Electrolyzer,SVG Fuel Cell,GRD Electrolyzer,GRD Fuel Cell,SKN Electrolyzer,SKN Fuel Cell,MSR Electrolyzer,MSR Fuel Cell
0,5.338865663913875,2.666864538777456,-16.998319638795557,0.0,0.0,0.0,0.0,0.0,0.0,-21.8933380837971,0.0,0.0,0.0,-3.1047182530740067,0.0,-2.4806748461974752,0.0,0.0,-5.0021385323756,0.0,0.0
1,-5.338865663913875,1.818153675904969,-16.998319638795557,0.0,0.0,0.0,0.0,0.0,0.0,-21.8933380837971,0.0,0.0,0.0,-3.1047182530740067,0.0,-2.4806748461974752,0.0,0.0,-5.0021385323756,0.0,0.0
2,-5.338865663913875,1.8720210872875063,-16.998319638795557,0.0,0.0,0.0,0.0,0.0,0.0,-21.8933380837971,0.0,0.0,0.0,-3.1047182530740067,0.0,-2.4806748461974752,0.0,0.0,-5.0021385323756,0.0,0.0
3,5.338865663913875,1.9754587862942072,-16.998319638795557,0.0,0.0,0.0,0.0,0.0,0.0,-21.8933380837971,0.0,0.0,0.0,-3.1047182530740067,0.0,-2.4806748461974752,0.0,0.0,-5.0021385323756,0.0,0.0
4,5.338865663913875,1.8006736424821268,-16.998319638795557,0.0,0.0,0.0,0.0,0.0,0.0,-21.8933380837971,0.0,0.0,0.0,-3.1047182530740067,0.0,-2.4806748461974752,0.0,0.0,-5.0021385323756,0.0,0.0
5,5.338865663913875,2.1519627796096357,-16.998319638795557,0.0,0.0,0.0,0.0,0.0,0.0,-21.8933380837971,0.0,0.0,0.0,-3.1047182530740067,0.0,-2.4806748461974752,0.0,0.0,-5.0021385323756,0.0,0.0
6,-5.338865663913875,1.4492222043613099,-16.998319638795557,0.0,0.0,0.0,0.0,0.0,0.0,-21.8933380837971,0.0,0.0,0.0,-3.1047182530740067,0.0,-2.4806748461974752,0.0,0.0,-1.4652739055775683,0.0,0.0
7,-5.338865663913875,1.4511033548579597,-16.998319638795557,0.0,0.0,0.0,0.0,0.0,0.0,-21.8933380837971,0.0,0.0,0.0,-3.1047182530740067,0.0,-2.4806748461974752,0.0,0.0,0.0,0.0,0.0
8,-5.338865663913875,9.319744877333461,-16.998319638795557,0.0,0.0,0.0,0.0,0.0,0.0,-21.8933380837971,0.0,0.0,0.0,-3.1047182530740067,0.0,-2.4806748461974752,0.0,0.0,0.0,0.0,0.0
9,-5.338865663913875,9.319744877333461,16.998319638795557,0.0,0.0,0.0,0.0,0.0,0.0,-21.8933380837971,0.0,0.0,0.0,-3.1047182530740067,0.0,-2.4806748461974752,0.0,0.0,0.0,0.0,0.0
