,SKN diesel,SKN geothermal,ATG diesel,MSR diesel,GLP diesel,GLP coal,GLP hydro,GLP geothermal,GLP biomass,DMA diesel,MTQ diesel,MTQ biomass,MTQ geothermal,LCA diesel,LCA geothermal,BRB diesel,BRB biomass,SVG diesel,SVG geothermal,SVG hydro,GRD diesel,GRD geothermal,GRD hydro
39,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
40,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
41,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
42,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
43,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
44,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
45,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
46,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
47,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
48,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
49,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
50,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
51,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
52,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
53,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
54,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
55,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
56,220.0,-0.0,-0.0,220.0,220.0,80.0,-0.0,-0.0,120.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,240.0,140.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
57,220.0,-0.0,240.0,220.0,220.0,80.0,-0.0,-0.0,120.0,220.0,220.0,120.0,-0.0,220.0,-0.0,240.0,140.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
58,220.0,-0.0,240.0,220.0,230.0,90.0,-0.0,10.0,130.0,220.0,220.0,120.0,-0.0,220.0,-0.0,240.0,140.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
59,220.0,-0.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,240.0,140.0,20.0,220.0,-0.0,240.0,140.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
60,220.0,-0.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,240.0,140.0,20.0,220.0,-0.0,240.0,140.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
61,220.0,-0.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,240.0,140.0,20.0,220.0,-0.0,240.0,140.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
62,220.0,-0.0,240.0,220.0,230.0,90.0,-0.0,10.0,130.0,220.0,220.0,120.0,-0.0,220.0,-0.0,240.0,140.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
63,220.0,-0.0,-0.0,220.0,220.0,80.0,-0.0,-0.0,120.0,220.0,220.0,120.0,-0.0,220.0,-0.0,100.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
64,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
65,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
66,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
67,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
68,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
69,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
70,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
71,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
72,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,240.0,20.0,10.0
73,220.0,-0.0,-0.0,220.0,220.0,80.0,-0.0,-0.0,120.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,240.0,20.0,10.0
74,220.0,-0.0,-0.0,220.0,220.0,80.0,-0.0,-0.0,120.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,240.0,20.0,10.0
75,220.0,-0.0,-0.0,220.0,220.0,80.0,-0.0,-0.0,120.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,240.0,20.0,10.0
76,220.0,-0.0,-0.0,220.0,220.0,80.0,-0.0,-0.0,120.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
77,220.0,-0.0,-0.0,220.0,220.0,80.0,-0.0,-0.0,120.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
78,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
79,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
80,220.0,-0.0,240.0,220.0,100.0,-0.0,-0.0,-0.0,-0.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,240.0,140.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
81,220.0,-0.0,240.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,240.0,140.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
82,220.0,-0.0,240.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,240.0,140.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
83,220.0,-0.0,240.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,220.0,120.0,-0.0,220.0,-0.0,240.0,140.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
84,220.0,-0.0,240.0,220.0,100.0,-0.0,-0.0,-0.0,-0.0,220.0,220.0,120.0,-0.0,-0.0,-0.0,240.0,140.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0
85,220.0,-0.0,240.0,220.0,220.0,80.0,-0.0,-0.0,120.0,220.0,100.0,-0.0,-0.0,-0.0,-0.0,240.0,140.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
86,220.0,-0.0,-0.0,-0.0,220.0,80.0,-0.0,-0.0,120.0,220.0,100.0,-0.0,-0.0,-0.0,-0.0,240.0,140.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
87,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
88,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
89,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
90,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
91,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
92,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
93,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0
94,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
95,220.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
96,220.0,-0.0,-0.0,220.0,220.0,80.0,-0.0,-0.0,120.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
97,220.0,-0.0,-0.0,220.0,230.0,90.0,-0.0,10.0,130.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
98,220.0,-0.0,-0.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
99,220.0,-0.0,-0.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
100,220.0,-0.0,-0.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
101,220.0,-0.0,-0.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
102,220.0,-0.0,-0.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
103,220.0,-0.0,-0.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,220.0,120.0,-0.0,240.0,20.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
104,220.0,-0.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,240.0,140.0,20.0,240.0,20.0,240.0,140.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
105,220.0,-0.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,240.0,140.0,20.0,240.0,20.0,240.0,140.0,240.0,20.0,10.0,220.0,-0.0,-0.0
106,220.0,-0.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,240.0,140.0,20.0,240.0,20.0,240.0,140.0,240.0,20.0,10.0,220.0,-0.0,-0.0
107,220.0,-0.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,240.0,140.0,20.0,240.0,20.0,240.0,140.0,240.0,20.0,10.0,220.0,-0.0,-0.0
108,220.0,-0.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,240.0,140.0,20.0,240.0,20.0,240.0,140.0,240.0,20.0,10.0,220.0,-0.0,-0.0
109,220.0,-0.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,240.0,140.0,20.0,240.0,20.0,240.0,140.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
110,220.0,-0.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,240.0,140.0,20.0,240.0,20.0,240.0,140.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
111,220.0,-0.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,220.0,120.0,-0.0,240.0,20.0,240.0,140.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
112,220.0,-0.0,-0.0,220.0,230.0,90.0,-0.0,10.0,130.0,220.0,220.0,120.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
113,220.0,-0.0,-0.0,220.0,220.0,80.0,-0.0,-0.0,120.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
114,220.0,-0.0,-0.0,-0.0,220.0,80.0,-0.0,-0.0,120.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
115,220.0,-0.0,-0.0,-0.0,220.0,80.0,-0.0,-0.0,120.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
116,220.0,-0.0,-0.0,-0.0,220.0,80.0,-0.0,-0.0,120.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,220.0,-0.0,-0.0,220.0,-0.0,-0.0
117,220.0,-0.0,-0.0,220.0,230.0,90.0,-0.0,10.0,130.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
118,220.0,-0.0,-0.0,220.0,230.0,90.0,-0.0,10.0,130.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
119,220.0,-0.0,-0.0,220.0,230.0,90.0,-0.0,10.0,130.0,220.0,100.0,-0.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
120,220.0,-0.0,-0.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,220.0,120.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
121,220.0,-0.0,-0.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,220.0,120.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
122,220.0,-0.0,-0.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,220.0,120.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
123,220.0,-0.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,220.0,120.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,240.0,20.0,10.0
124,220.0,-0.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,220.0,120.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,240.0,20.0,10.0
125,240.0,20.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,220.0,120.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,240.0,20.0,10.0
126,240.0,20.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,220.0,120.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,240.0,20.0,10.0
127,240.0,20.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,220.0,120.0,-0.0,220.0,-0.0,-0.0,-0.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
128,240.0,20.0,240.0,220.0,240.0,100.0,10.0,20.0,140.0,220.0,240.0,140.0,20.0,220.0,-0.0,240.0,140.0,230.0,10.0,-0.0,220.0,-0.0,-0.0
