,ATG H2 Tank,BRB H2 Tank,GLP H2 Tank,MTQ H2 Tank,LCA H2 Tank,SKN H2 Tank,SVG H2 Tank,MSR H2 Tank,GRD H2 Tank
0,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,5.671188350912484,-0.0,-0.0,-1.823298282553564
1,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,5.671188350912484,-0.0,-0.0,-1.823298282553564
2,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,5.671188350912484,-0.0,-0.0,-1.823298282553564
3,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,1.5855430322771227,-0.0,-0.0,-1.823298282553564
4,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
5,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
6,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
7,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
8,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
9,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
10,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
11,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,-0.4219603396731301,-0.0,-0.0,-1.823298282553564
12,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,-0.2711044496585714,-0.0,-0.0,-1.823298282553564
13,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,0.6930647893317015,-0.0,-0.0,-1.823298282553564
14,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
15,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
16,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
28,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
29,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
30,-0.0,-0.0,-0.0,-5.094484699068121,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
31,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
32,-0.0,-0.0,-0.0,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
33,-6.234861083083865,-0.0,-0.0,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
34,-6.234861083083865,-4.9035333300603545,-6.882284578779585,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
35,-6.234861083083865,-4.9035333300603545,-23.371594098709135,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
36,-6.234861083083865,-4.9035333300603545,-23.371594098709135,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
37,-6.234861083083865,-4.9035333300603545,-5.859076454215845,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
38,-0.4364040072685682,15.678931690362008,59.4845492304137,-17.575913890722916,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
39,11.51670037776513,-0.0,-0.0,-16.50593033856721,-0.0,-0.0,-0.0,-0.0,-1.823298282553564
40,20.09400904492276,3.93520162987941,-0.0,56.6280828577423,-0.0,-0.0,-0.0,-0.0,-0.6436016038371475
41,-0.0,-0.0,-0.0,56.6280828577423,-0.0,-0.0,-0.0,-0.0,6.3838460825859
42,-0.0,-0.0,-0.0,56.6280828577423,-0.0,-0.0,-0.0,-0.0,6.3838460825859
43,-0.0,-0.0,-0.0,56.6280828577423,-0.0,-0.0,-0.0,-0.0,6.3838460825859
44,-0.0,-0.0,-0.0,56.6280828577423,-0.0,-0.0,-0.0,-0.0,6.3838460825859
45,-0.0,-0.0,-0.0,56.6280828577423,-0.0,-0.0,-0.0,-0.0,6.3838460825859
46,-0.0,-0.0,-0.0,56.6280828577423,-0.0,-0.0,-0.0,-0.0,6.3838460825859
47,-0.0,-0.0,-0.0,56.6280828577423,-0.0,-0.0,-0.0,-0.0,6.3838460825859
