,SKN solar pv,SKN wind,SKN geothermal,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG geothermal,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
0,-0.0,12.131382264022639,-0.0,26.650000000000002,-0.0,1.582476434912816,-0.0,-0.0,-0.0,138.25289997271932,-0.0,-0.0,6.6,6.0,141.79999999999998,-0.0,-0.0,-0.0,64.73955255805949,-0.0,-0.0,-0.0,60.300000000000004,-0.0,-0.0,35.044968056341524,-0.0,-0.0,-0.0,26.720301598459436,-0.0
1,-0.0,12.216965207684174,-0.0,27.200000000000003,-0.0,1.582476434912816,-0.0,-0.0,-0.0,138.98698616726472,-0.0,-0.0,6.6,5.1,139.6,-0.0,-0.0,-0.0,60.739552558059486,-0.0,-0.0,-0.0,59.925000000000004,-0.0,-0.0,34.776766770196055,-0.0,-0.0,-0.0,27.304711832219375,-0.0
2,-0.0,11.96021637669957,-0.0,27.0,-0.0,1.582476434912816,-0.0,-0.0,-0.0,138.4975953709011,-0.0,-0.0,6.6,5.0,138.2,-0.0,-0.0,-0.0,59.639552558059485,-0.0,-0.0,-0.0,59.325,-0.0,-0.0,33.97216291175964,-0.0,-0.0,-0.0,26.704711832219377,-0.0
3,-0.0,11.853237697122651,-0.0,26.400000000000002,-0.0,1.325047130174368,-0.0,-0.0,-0.0,138.0082045745375,-0.0,-0.0,6.6,4.9,138.6,-0.0,-0.0,-0.0,60.239552558059486,-0.0,-0.0,-0.0,58.875,-0.0,-0.0,33.25695948203838,-0.0,-0.0,-0.0,25.904711832219377,-0.0
4,-0.0,12.174173735853406,-0.0,26.0,-0.0,1.582476434912816,-0.0,-0.0,-0.0,137.51881377817392,-0.0,-0.0,6.6,4.800000000000001,139.79999999999998,-0.0,-0.0,-0.0,58.83955255805949,-0.0,-0.0,-0.0,58.425000000000004,-0.0,-0.0,33.21225926768081,-0.0,-0.0,-0.0,26.004711832219375,-0.0
5,-0.0,12.40952683092263,-0.0,25.95,-0.0,1.42,-0.0,-0.0,-0.0,133.35899200908324,-0.0,-0.0,6.6,4.5,137.0,-0.0,-0.0,-0.0,59.43955255805949,-0.0,-0.0,-0.0,57.9,-0.0,-0.0,32.94405798153534,-0.0,-0.0,-0.0,26.104711832219376,-0.0
6,-0.0,12.323943887261095,-0.0,25.900000000000002,0.25016013911956153,1.2841588116376053,0.0033647534495785413,-0.0,-0.0,128.22038864726537,2.4641270955514503,-0.0,6.6,4.200000000000001,131.6,2.0646374113084036,-0.0,-0.0,58.239552558059486,-0.0,-0.0,5.7,57.975,-0.0,0.034032944327310126,32.76525712410502,-0.0,-0.0,-0.0,25.204711832219377,-0.0
7,11.540872187915026,12.131382264022639,-0.0,25.35,20.90695554192194,1.2445413028073578,0.47779498984015284,-0.0,-0.0,124.54995767453829,43.35308678353978,-0.0,6.6,4.4,127.4,71.22999069013993,-0.0,-0.0,58.93955255805949,-0.0,-0.0,9.912588602974843,58.425000000000004,-0.0,-0.0,33.12285883896565,-0.0,-0.0,-0.0,25.404711832219377,-0.0
8,26.154757680304467,11.874633433038035,-0.0,24.6,23.86695554192194,-0.0,1.1776637073524894,-0.0,-0.0,122.10300369272025,53.7000407653578,-0.0,6.6,5.300000000000001,126.8,167.7517896688078,-0.0,-0.0,44.48161286949248,16.95793968856701,-0.0,15.73433862479618,59.025000000000006,-0.0,3.9478215419679747,30.35328727517636,-0.0,-0.0,6.536040443175615,20.56867138904376,-0.0
9,37.08102720732461,11.29694856332267,-0.0,-0.0,55.920935163639186,-0.0,1.746307040331263,-0.0,-0.0,118.18787732181138,71.41516713626667,-0.0,6.6,6.0,127.0,251.88576417962523,-0.0,-0.0,28.56044744194051,-0.0,-0.0,152.2406613752038,-0.0,-0.0,0.09889118285566667,-0.0,-0.0,-0.0,-0.0,28.604711832219376,-0.0
10,44.25139158443158,10.441119126707317,-0.0,21.2,101.79695554192195,-0.0,2.1635364680790024,-0.0,-0.0,108.15536599635742,133.74251133755195,-0.0,6.6,6.6,123.6,312.7925678132231,-0.0,-0.0,30.660447441940512,-0.0,-0.0,159.44066137520383,-0.0,-0.0,0.9988911828556652,-0.0,-0.0,-0.0,13.37965926014773,16.625052572071645,-0.0
11,48.00729673434475,9.799247049245801,-0.0,-0.0,124.77695554192194,-0.0,2.3553274147049788,-0.0,-0.0,96.40998688363082,430.59305757444724,-0.0,6.6,7.200000000000001,118.39999999999999,340.50844841531847,-0.0,-0.0,32.66044744194051,-0.0,-0.0,161.04066137520383,-0.0,-0.0,1.8988911828556674,-0.0,-0.0,-0.0,14.95599842585479,15.648713406364585,-0.0
12,48.89505613341514,9.135979235868902,-0.0,17.299999999999997,107.55695554192194,-0.0,2.3889749492007644,-0.0,-0.0,-0.0,528.7030444580781,-0.0,6.6,6.9,108.70392914006277,351.5045192752557,-0.0,-0.0,29.85043021069218,38.08912234736731,-0.0,60.40356825460004,54.525,-0.0,3.5524469771725933,33.748661839971746,-0.0,-0.0,15.032893019303915,19.924327265710463,-0.0
13,46.23177793620398,8.17317111967663,-0.0,-0.0,123.28695554192194,-0.0,2.254384811217623,-0.0,-0.0,81.48356759454077,432.51947686353725,-0.0,6.6,6.300000000000001,109.2,327.24502969238193,-0.0,-0.0,-0.0,36.43307354965569,-0.0,325.46999999999997,14.976369540596906,-0.0,-0.0,32.720556909747444,-0.0,-0.0,13.956368711016166,28.705465164466823,-0.0
14,38.583389267289874,7.146175795738205,-0.0,-0.0,119.94695554192194,0.5197428847994834,1.9145447128101898,-0.0,-0.0,64.38842144991992,438.6146230081581,-0.0,6.6,5.5,107.2,275.6290944096719,-0.0,-0.0,17.70624008823586,32.85600814659858,-0.0,266.19,49.5,-0.0,-0.0,31.64775176516556,-0.0,-0.0,11.265057940296796,28.467245536545935,-0.0
15,24.58410643579532,6.440116510530538,-0.0,13.8,104.31677801285716,0.35764802756918357,1.2786063108398458,-0.0,-0.0,82.46234918726799,327.72890370834284,-0.0,6.6,5.0,108.2,193.04359795733572,-0.0,-0.0,41.782061438572,25.039457821399726,-0.0,181.83,47.175,-0.0,5.717534646988102,30.798447692371568,-0.0,-0.0,7.958590421984425,28.943684792387707,-0.0
16,10.721401973388515,6.033597528138244,-0.0,13.15,40.02562225912985,1.582476434912816,0.491254003638467,-0.0,-0.0,84.41991237272241,159.3468855123271,-0.0,6.6,5.300000000000001,111.80000000000001,90.32788674474264,-0.0,-0.0,63.0,12.850938670242188,-0.0,78.09,45.449999999999996,-0.0,2.8077179070030853,30.440845977510943,-0.0,-0.0,4.075413452803619,30.0156731180317,-0.0
17,1.0926269527020143,6.161971943630547,-0.0,13.25,2.5016013911956154,1.582476434912816,0.03701228794536395,-0.0,-0.0,86.62217095635864,9.856508382205801,-0.0,6.6,5.300000000000001,115.8,6.710071586752311,-0.0,-0.0,64.2,1.1923551343523677,-0.0,4.5600000000000005,44.925,-0.0,0.2892800267821361,30.664347049298836,-0.0,-0.0,0.5382621541438742,31.325881071596577,-0.0
18,-0.0,6.696865341515144,-0.0,13.850000000000001,-0.0,0.8857124023903269,-0.0,-0.0,-0.0,89.3138203363585,-0.0,-0.0,6.6,7.4,119.6,-0.0,-0.0,-0.0,65.8,-0.0,-0.0,-0.0,46.125,-0.0,-0.0,31.24544983594735,-0.0,-0.0,-0.0,32.39786939724056,-0.0
19,-0.0,7.317341683061276,-0.0,14.85,-0.0,0.945712402390327,-0.0,-0.0,-0.0,92.98425130908556,-0.0,-0.0,6.6,7.9,123.8,-0.0,-0.0,-0.0,67.60000000000001,-0.0,-0.0,-0.0,47.925000000000004,-0.0,-0.0,32.05005369438376,-0.0,-0.0,-0.0,32.636089025161446,-0.0
20,-0.0,7.916422288692023,-0.0,16.0,-0.0,1.582476434912816,-0.0,-0.0,-0.0,98.85694086544886,-0.0,-0.0,6.6,7.9,128.0,-0.0,-0.0,-0.0,68.8,-0.0,-0.0,-0.0,49.425000000000004,-0.0,-0.0,32.58645626667471,-0.0,-0.0,-0.0,32.11994649799953,-0.0
