,SKN MSR link,ATG GLP link,GLP DMA link,DMA MTQ link,MTQ LCA link,LCA SVG link,SVG GRD link,SVG BRB link,LCA BRB link,SKN ATG link
0,-0.018674365446417394,-23.665016238492953,-20.0,-20.0,-57.43375027584405,-19.743976924114353,-6.004000000000001,25.0,-13.736302343241409,-8.776948641253153
1,-0.018674365446417394,-23.665016238492953,-20.0,-19.734792087800436,-57.43375027584405,-19.743976924114353,-9.428,25.0,-13.736302343241409,2.58375015740873
2,0.018674365446417394,-23.665016238492953,-20.0,-19.625724173695854,-31.214608614931834,-19.743976924114353,-10.796,25.0,13.736302343241409,2.790001426515893
3,0.018674365446417394,-23.665016238492953,-20.0,-19.498520431382094,-28.58294971141001,-19.743976924114353,-13.906347450643525,25.0,13.736302343241409,3.1090014265158956
4,0.018674365446417394,-23.665016238492953,-20.0,-14.816956830040109,-23.067674580872946,-19.743976924114353,-13.906347450643525,25.0,13.736302343241409,4.092001426515893
5,0.018674365446417394,-23.665016238492953,-20.0,-19.143860001905026,-26.946109926765175,-19.743976924114353,-13.906347450643525,25.0,13.736302343241409,3.696201426515895
6,0.018674365446417394,-11.168774118504217,-20.0,-14.749696783684529,-22.140223540685362,-19.743976924114353,-13.906347450643525,25.0,13.736302343241409,4.497401426515893
7,-0.018674365446417394,-9.24959911271608,-8.3858982669166,-7.665524035540855,-39.54562319363832,-19.743976924114353,-13.906347450643525,25.0,-3.067999999999998,6.114400887283921
8,-0.018674365446417394,-16.312821298378054,-3.15081375343712,-20.0,-37.246357318086524,-19.743976924114353,-13.309746824685874,20.390524654497796,0.0846241009584805,3.730055789461268
9,-0.018674365446417394,-23.665016238492953,4.983428772289585,-15.937002609805308,-22.299176731543653,-17.075456215756034,-12.756509588023116,25.0,13.736302343241409,3.177567071780871
10,-0.018674365446417394,17.02950848683392,-18.32541407812715,-20.0,-52.09768687030032,-19.743976924114353,-13.906347450643525,25.0,-13.736302343241409,-13.539324398211757
11,-0.018674365446417394,23.665016238492953,-20.0,-20.0,-50.272640767866505,-19.743976924114353,-13.906347450643525,25.0,-13.736302343241409,-13.539324398211757
12,-0.018674365446417394,23.665016238492953,-20.0,-20.0,-48.57569951964142,-19.743976924114353,-13.136833057893918,25.0,-13.736302343241409,-13.539324398211757
13,-0.018674365446417394,23.665016238492953,-1.1213574354143958,-20.0,-49.24720298693336,-19.743976924114353,-13.729321675740055,25.0,-13.736302343241409,-13.539324398211757
14,0.018674365446417394,-23.598645921600166,20.0,-1.1277286822525865,-49.768850476283916,-19.743976924114353,-13.906347450643525,24.007259992000478,-13.736302343241409,2.55535407839983
15,0.018674365446417394,-23.665016238492953,-2.512036576460254,-20.0,-35.09326432243863,-19.743976924114353,-11.694268192411627,18.280211946397408,-0.760819823778224,3.2054418117349925
16,-0.018674365446417394,-23.665016238492953,-2.518078677490024,-20.0,-5.9940656582889265,-8.684434907715692,-12.657277431862955,25.0,13.736302343241409,4.249037521848994
17,0.018674365446417394,-23.665016238492953,-20.0,-20.0,-48.85209863371357,-19.743976924114353,-13.373602679680012,16.193977336421995,-13.736302343241409,1.9216192470957942
