,SKN solar pv,SKN wind,SKN geothermal,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA wind,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind
5027,3.372793840887288,0.6116000000000001,26.588875791962312,100.492,0.9352606973562269,1.2189713049830913,0.22648402983122767,-0.0,93.06036102394721,41.64909168906995,150.6127736969944,-0.0,-0.0,3.840261623292093,9.0,34.88005050209617,88.33485867335327,-0.0,82.67185736137701,68.56,13.709066521809628,153.672,48.419999999999995,-0.0,19.9961042052705,40.704,-0.0,4.528576580023444,38.688
5028,3.407411959488771,0.60984,26.588875791962312,101.824,0.9352606973562269,1.2371377923896945,0.22156700860490391,-0.0,93.06036102394721,40.081371801150134,155.98346175130584,-0.0,-0.0,3.7631843534031137,9.0,34.14401192174713,88.07543177563417,-0.0,82.67185736137701,66.32000000000001,13.749746244426271,152.304,46.14,-0.0,20.05597278073538,39.6,-0.0,4.521319245760586,37.968
5029,3.2293759209668607,0.6089600000000001,26.588875791962312,96.64399999999999,0.9352606973562269,1.1790050326885635,0.21594755523724446,-0.0,93.06036102394721,38.40913725403565,150.84628187326882,-0.0,-0.0,3.636233555938912,9.0,33.16262714794841,82.10861312809489,-0.0,82.67185736137701,64.08,12.834452485551743,142.272,44.28,-0.0,18.708929832775542,37.968,-0.0,4.39068722902914,37.728
5030,2.8238493887780667,0.6089600000000001,26.588875791962312,83.768,0.9352606973562269,1.0282231872137548,0.21323817605593448,-0.0,93.06036102394721,37.62527731007574,130.76457871366955,-0.0,-0.0,3.531952543736175,9.0,32.30391547087453,70.43440273073543,-0.0,82.67185736137701,62.480000000000004,10.922505522569391,120.384,43.14,-0.0,15.92504107365854,36.576,-0.0,3.839129825051926,37.343999999999994
5031,2.200723253951383,0.60808,26.588875791962312,64.676,0.9352606973562269,0.7975087971498912,0.21394060819727023,-0.0,93.06036102394721,37.782049298867726,100.17500762172186,-0.0,-0.0,3.491146930265539,9.0,31.772332051733557,54.22022162329172,-0.0,82.67185736137701,61.6,8.420702581645676,90.28800000000001,43.14,-0.0,11.943780805243906,35.616,-0.0,2.9174483736689494,36.912
5032,1.3946156350882921,0.60368,26.588875791962312,40.108,0.9352606973562269,0.4977617549409344,0.21574686098481022,-0.0,93.06036102394721,38.25236526524367,60.945634007620995,-0.0,-0.0,3.500214844370125,9.0,31.526985858283876,32.687789112606495,-0.0,82.67185736137701,61.040000000000006,5.084965327080723,52.212,43.62,-0.0,7.034557617123604,35.136,-0.0,1.7562748916116562,36.864
5033,0.5390535610802264,0.59928,26.588875791962312,14.947999999999999,0.9352606973562269,0.4399166869550718,0.216148250242284,-0.0,93.06036102394721,83.80988928180484,21.949768569794532,-0.0,-0.0,3.486612973213246,9.0,34.53779192787768,10.895929704202166,-0.0,82.67185736137701,60.08,1.647528765974154,15.276,44.28,-0.0,2.3049401553979467,34.752,-0.0,0.5660720725029305,37.391999999999996
5034,0.0494544551449749,1.5026000000000002,26.588875791962312,0.74,0.9352606973562269,0.013624865554952584,0.5373602042931434,-0.0,93.06036102394721,94.45512324716931,1.1675408813720496,-0.0,-0.0,3.400467789219681,9.0,30.177581794310637,-0.0,-0.0,82.67185736137701,59.199999999999996,-0.0,-0.0,45.120000000000005,-0.0,-0.0,34.512,-0.0,-0.0,37.536
5035,-0.0,1.5378,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.5386145467575812,-0.0,93.06036102394721,69.9761532599621,-0.0,-0.0,-0.0,3.359662175749045,9.0,29.809562504136117,-0.0,-0.0,82.67185736137701,59.28,-0.0,-0.0,46.14,-0.0,-0.0,34.656,-0.0,-0.0,37.056000000000004
5036,-0.0,1.595,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.5423775733982895,-0.0,93.06036102394721,92.62611671126284,-0.0,-0.0,-0.0,3.346060304592166,9.0,29.97312663310257,-0.0,-0.0,82.67185736137701,60.08,-0.0,-0.0,47.4,-0.0,-0.0,35.232000000000006,-0.0,-0.0,36.48
5037,-0.0,1.6434000000000002,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.5453879947108562,-0.0,93.06036102394721,91.97290009129625,-0.0,-0.0,-0.0,3.355128218696752,9.0,30.504710052243542,-0.0,-0.0,82.67185736137701,60.88,-0.0,-0.0,48.9,-0.0,-0.0,35.711999999999996,-0.0,-0.0,36.0
5038,-0.0,1.6786,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.5478966788871266,-0.0,93.06036102394721,91.05839682334302,-0.0,-0.0,-0.0,3.3505942616444586,9.0,30.790947277934837,-0.0,-0.0,82.67185736137701,61.040000000000006,-0.0,-0.0,49.62,-0.0,-0.0,35.519999999999996,-0.0,-0.0,35.616
