,ATG H2 Tank,BRB H2 Tank,GLP H2 Tank,MTQ H2 Tank,LCA H2 Tank,SKN H2 Tank,SVG H2 Tank,MSR H2 Tank,GRD H2 Tank,DMA H2 Tank
46,81.00336518058306,-0.0,956.7964549069138,1411.4631063837285,-0.0,-0.0,-0.0,5.436535323251562,-0.0,99.28234280252201
47,57.79040668701725,-0.0,878.8466676687565,1368.7648210895668,-0.0,-0.0,-0.0,5.436535323251562,-0.0,96.70176455216198
48,34.577448193451445,-0.0,800.8968804305991,1326.0665357954051,-0.0,-0.0,-0.0,5.436535323251562,-0.0,94.12118630180194
49,11.364489699885638,-0.0,722.9470931924418,1283.3682505012434,-0.0,-0.0,-0.0,5.436535323251562,-0.0,91.54060805144191
50,-0.0,-0.0,644.9973059542845,1240.6699652070818,-0.0,-0.0,-0.0,5.436535323251562,-0.0,88.96002980108187
51,-0.0,-0.0,567.0475187161271,1197.97167991292,-0.0,-0.0,-0.0,5.436535323251562,-0.0,86.37945155072184
52,-0.0,-0.0,489.09773147796983,1155.2733946187584,-0.0,-0.0,-0.0,5.436535323251562,-0.0,83.7988733003618
53,-0.0,-0.0,411.1479442398125,1112.5751093245967,-0.0,-0.0,-0.0,5.436535323251562,-0.0,81.21829505000177
54,-0.0,-0.0,333.19815700165515,1069.876824030435,-0.0,-0.0,-0.0,5.436535323251562,-0.0,78.63771679964174
55,-0.0,-0.0,255.2483697634978,1027.1785387362734,-0.0,-0.0,-0.0,5.436535323251562,-0.0,76.0571385492817
56,-0.0,-0.0,177.29858252534046,984.4802534421117,-0.0,-0.0,-0.0,5.342618029639597,-0.0,73.47656029892167
57,-0.0,-0.0,99.34879528718314,941.7819681479501,-0.0,-0.0,-0.0,5.248700736027633,-0.0,70.89598204856163
58,2.1936403120319214,4.754319025751208,81.08378193590545,899.0836828537886,-0.0,-0.0,-0.0,5.154783442415669,-0.0,68.3154037982016
59,4.387280624063843,9.508638051502416,81.08378193590545,872.4988051011153,-0.0,-0.0,-0.0,5.060866148803704,-0.0,65.73482554784157
60,6.580920936095764,14.262957077253624,81.08378193590545,853.9657058832319,-0.0,-0.0,-0.0,4.96694885519174,-0.0,63.15424729748153
61,8.774561248127686,19.017276103004832,81.08378193590545,811.2674205890703,-0.0,-0.0,-0.0,4.873031561579776,-0.0,60.5736690471215
62,10.968201560159606,4.195814949679603,81.08378193590545,768.5691352949087,-0.0,-0.0,-0.0,4.779114267967811,-0.0,57.993090796761464
63,10.968201560159606,4.195814949679603,81.08378193590545,725.8708500007472,-0.0,-0.0,-0.0,4.685196974355847,-0.0,55.41251254640143
64,10.968201560159606,-0.0,78.0190939330271,683.1725647065856,-0.0,-0.0,-0.0,4.591279680743883,-0.0,52.831934296041396
65,-0.0,-0.0,0.06930669486976626,640.474279412424,-0.0,-0.0,-0.0,4.497362387131918,-0.0,50.25135604568136
66,-0.0,-0.0,-0.0,597.7759941182625,-0.0,-0.0,-0.0,4.403445093519954,-0.0,47.67077779532133
67,-0.0,-0.0,-0.0,555.0777088241009,-0.0,-0.0,-0.0,4.30952779990799,-0.0,45.090199544961294
68,-0.0,-0.0,-0.0,512.3794235299393,-0.0,-0.0,-0.0,4.304570736520379,-0.0,42.50962129460126
69,-0.0,-0.0,-0.0,469.6811382357778,-0.0,-0.0,-0.0,4.304570736520379,-0.0,39.929043044241226
70,-0.0,-0.0,-0.0,426.98285294161616,-0.0,-0.0,-0.0,4.304570736520379,-0.0,37.34846479388119
71,-0.0,-0.0,-0.0,384.28456764745454,-0.0,-0.0,-0.0,4.304570736520379,-0.0,34.76788654352116
72,-0.0,-0.0,-0.0,341.5862823532929,-0.0,-0.0,-0.0,4.304570736520379,-0.0,32.187308293161124
73,-0.0,-0.0,-0.0,298.8879970591313,-0.0,-0.0,-0.0,4.304570736520379,-0.0,29.606730042801093
74,-0.0,-0.0,-0.0,256.1897117649697,-0.0,-0.0,-0.0,4.304570736520379,-0.0,27.026151792441063
75,-0.0,-0.0,-0.0,213.49142647080808,-0.0,-0.0,-0.0,4.304570736520379,-0.0,24.445573542081032
76,-0.0,-0.0,-0.0,170.79314117664646,-0.0,-0.0,-0.0,4.304570736520379,-0.0,21.864995291721
77,-0.0,-0.0,-0.0,128.09485588248484,-0.0,-0.0,-0.0,4.304570736520379,-0.0,19.28441704136097
78,-0.0,-0.0,-0.0,85.39657058832323,-0.0,-0.0,-0.0,4.304570736520379,-0.0,16.70383879100094
79,-0.0,-0.0,-0.0,42.698285294161614,-0.0,-0.0,-0.0,4.284375486384465,-0.0,14.123260540640908
80,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.190458192772501,-0.0,11.542682290280876
81,2.1936403120319214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.096540899160536,-0.0,8.962104039920844
82,4.387280624063843,4.754319025751208,-0.0,-0.0,-0.0,-0.0,-0.0,4.002623605548572,-0.0,6.381525789560811
83,6.580920936095764,9.508638051502416,-0.0,-0.0,-0.0,-0.0,-0.0,3.9087063119366072,-0.0,3.8009475392007794
84,8.774561248127686,14.262957077253624,-0.0,-0.0,-0.0,-0.0,-0.0,3.814789018324643,-0.0,1.2203692888407476
85,-0.0,19.017276103004832,-0.0,-0.0,-0.0,-0.0,-0.0,3.7208717247126786,-0.0,-0.0
86,-0.0,4.195814949679603,-0.0,-0.0,-0.0,-0.0,-0.0,3.6269544311007142,-0.0,-0.0
87,-0.0,4.195814949679603,-0.0,-0.0,-0.0,-0.0,-0.0,3.53303713748875,-0.0,-0.0
88,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.4391198438767856,-0.0,-0.0
89,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.3452025502648213,-0.0,-0.0
90,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.251285256652857,-0.0,-0.0
91,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.1573679630408926,-0.0,-0.0
92,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0634506694289283,-0.0,-0.0
93,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.969533375816964,-0.0,-0.0
94,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.8756160822049996,-0.0,-0.0
95,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.7816987885930353,-0.0,-0.0
96,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.687781494981071,-0.0,-0.0
97,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5938642013691067,-0.0,-0.0
98,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.4999469077571423,-0.0,-0.0
99,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.4353374080289716,-0.0,-0.0
100,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3414201144170073,-0.0,-0.0
101,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.247502820805043,-0.0,-0.0
102,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.247502820805043,-0.0,-0.0
103,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.247502820805043,-0.0,-0.0
104,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.2466057283655307,-0.0,-0.0
105,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.2466057283655307,-0.0,-0.0
106,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.2466057283655307,-0.0,-0.0
107,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.2466057283655307,-0.0,-0.0
108,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.2466057283655307,-0.0,-0.0
109,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.2466057283655307,-0.0,-0.0
110,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.2466057283655307,-0.0,-0.0
111,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.2466057283655307,-0.0,-0.0
112,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.2466057283655307,-0.0,-0.0
113,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.2466057283655307,-0.0,-0.0
114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.24499139448854,-0.0,-0.0
115,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.24499139448854,-0.0,-0.0
116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.24499139448854,-0.0,-0.0
117,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.24499139448854,-0.0,-0.0
118,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.24499139448854,-0.0,-0.0
119,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.280084389431456,-0.0,-0.0
120,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.330381194741147,-0.0,-0.0
121,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3806780000508376,-0.0,-0.0
122,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.4309748053605285,-0.0,-0.0
123,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.4812716106702193,-0.0,-0.0
124,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.53156841597991,-0.0,-0.0
125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.581865221289601,-0.0,-0.0
126,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.6321620265992918,-0.0,-0.0
127,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.6824588319089826,-0.0,-0.0
128,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.7327556372186734,-0.0,-0.0
129,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.7830524425283643,-0.0,-0.0
130,-0.0,-0.0,-0.0,-0.0,-0.0,0.10429246833202263,-0.0,2.833349247838055,-0.0,-0.0
131,-0.0,-0.0,-0.0,-0.0,-0.0,1.106371755046621,-0.0,2.883646053147746,-0.0,-0.0
132,-0.0,-0.0,-0.0,-0.0,-0.0,2.1084510417612194,-0.0,2.9339428584574367,-0.0,-0.0
133,-0.0,-0.0,-0.0,-0.0,-0.0,3.110530328475818,-0.0,2.9842396637671276,-0.0,-0.0
134,-0.0,-0.0,-0.0,-0.0,-0.0,4.112609615190417,-0.0,3.0345364690768184,-0.0,-0.0
135,-0.0,-0.0,-0.0,-0.0,-0.0,5.114688901905016,-0.0,3.0848332743865092,-0.0,-0.0
136,-0.0,-0.0,-0.0,-0.0,-0.0,6.116768188619615,-0.0,3.1351300796962,-0.0,-0.0
137,-0.0,-0.0,-0.0,-0.0,-0.0,6.116768188619615,-0.0,3.185426885005891,-0.0,-0.0
138,-0.0,-0.0,-0.0,-0.0,-0.0,6.116768188619615,-0.0,3.2357236903155817,-0.0,-0.0
139,-0.0,-0.0,-0.0,-0.0,-0.0,6.116768188619615,-0.0,3.2860204956252725,-0.0,-0.0
140,-0.0,-0.0,-0.0,-0.0,-0.0,6.274998805558102,-0.0,3.3363173009349634,-0.0,-0.0
141,-0.0,-0.0,-0.0,-0.0,-0.0,7.277078092272701,-0.0,3.386614106244654,-0.0,-0.0
142,-0.0,-0.0,-0.0,-0.0,-0.0,8.2791573789873,-0.0,3.436910911554345,-0.0,-0.0
143,-0.0,-0.0,-0.0,-0.0,-0.0,9.281236665701899,-0.0,3.487207716864036,-0.0,-0.0
144,-0.0,-0.0,-0.0,-0.0,-0.0,10.283315952416498,-0.0,3.5375045221737267,-0.0,-0.0
145,-0.0,-0.0,-0.0,-0.0,-0.0,11.285395239131097,-0.0,3.5878013274834175,-0.0,-0.0
146,-0.0,-0.0,-0.0,-0.0,-0.0,12.287474525845695,-0.0,3.6380981327931083,-0.0,-0.0
147,-0.0,-0.0,-0.0,-0.0,-0.0,13.289553812560294,-0.0,3.688394938102799,-0.0,-0.0
148,-0.0,-0.0,-0.0,-0.0,-0.0,14.291633099274893,-0.0,3.73869174341249,-0.0,-0.0
149,-0.0,-0.0,-0.0,-0.0,-0.0,15.293712385989492,-0.0,3.788988548722181,-0.0,-0.0
150,-0.0,-0.0,-0.0,-0.0,-0.0,16.29579167270409,-0.0,3.8392853540318717,-0.0,-0.0
151,-0.0,-0.0,-0.0,-0.0,-0.0,17.297870959418688,-0.0,3.8895821593415625,-0.0,-0.0
152,-0.0,-0.0,-0.0,-0.0,-0.0,18.299950246133285,-0.0,3.9398789646512533,-0.0,-0.0
153,-0.0,-0.0,-0.0,-0.0,-0.0,19.302029532847882,-0.0,3.990175769960944,-0.0,-0.0
154,-0.0,-0.0,-0.0,-0.0,-0.0,20.30410881956248,-0.0,4.040472575270635,-0.0,-0.0
155,-0.0,-0.0,-0.0,-0.0,-0.0,21.306188106277077,-0.0,4.090769380580326,-0.0,-0.0
156,-0.0,-0.0,-0.0,-0.0,-0.0,22.308267392991674,-0.0,4.1410661858900175,-0.0,-0.0
157,-0.0,-0.0,-0.0,-0.0,-0.0,23.31034667970627,-0.0,4.191362991199709,-0.0,-0.0
158,-0.0,-0.0,-0.0,-0.0,-0.0,24.312425966420868,-0.0,4.2416597965094,-0.0,-0.0
159,-0.0,-0.0,-0.0,-0.0,-0.0,25.314505253135465,-0.0,4.291956601819091,-0.0,-0.0
160,-0.0,-0.0,-0.0,-0.0,-0.0,26.316584539850062,-0.0,4.342253407128783,-0.0,-0.0
161,-0.0,-0.0,-0.0,-0.0,-0.0,26.316584539850062,-0.0,4.392550212438474,-0.0,-0.0
162,-0.0,-0.0,-0.0,-0.0,-0.0,26.316584539850062,-0.0,4.442847017748165,-0.0,-0.0
163,-0.0,-0.0,-0.0,-0.0,-0.0,26.316584539850062,-0.0,4.493143823057856,-0.0,-0.0
164,-0.0,-0.0,-0.0,-0.0,-0.0,26.316584539850062,-0.0,4.543440628367548,-0.0,-0.0
165,-0.0,-0.0,-0.0,-0.0,-0.0,26.316584539850062,-0.0,4.593737433677239,-0.0,-0.0
166,-0.0,-0.0,-0.0,-0.0,-0.0,26.316584539850062,-0.0,4.64403423898693,-0.0,-0.0
167,-0.0,-0.0,-0.0,-0.0,-0.0,26.316584539850062,-0.0,4.6943310442966215,-0.0,-0.0
168,-0.0,-0.0,-0.0,-0.0,-0.0,26.316584539850062,-0.0,4.744627849606313,-0.0,-0.0
169,-0.0,-0.0,-0.0,-0.0,-0.0,26.316584539850062,-0.0,4.794924654916004,-0.0,-0.0
170,-0.0,-0.0,-0.0,-0.0,-0.0,26.316584539850062,-0.0,4.845221460225695,-0.0,-0.0
171,-0.0,-0.0,-0.0,-0.0,-0.0,26.316584539850062,-0.0,4.895518265535387,-0.0,-0.0
172,-0.0,-0.0,-0.0,-0.0,-0.0,26.316584539850062,-0.0,4.945815070845078,-0.0,-0.0
173,-0.0,-0.0,-0.0,-0.0,-0.0,26.316584539850062,-0.0,4.996111876154769,-0.0,-0.0
174,-0.0,-0.0,-0.0,-0.0,-0.0,26.316584539850062,-0.0,5.04640868146446,-0.0,-0.0
175,-0.0,-0.0,-0.0,-0.0,-0.0,26.316584539850062,-0.0,5.096705486774152,-0.0,-0.0
176,-0.0,-0.0,-0.0,-0.0,-0.0,26.576737617313306,-0.0,5.147002292083843,-0.0,-0.0
177,-0.0,-0.0,-0.0,-0.0,-0.0,26.576737617313306,-0.0,5.197299097393534,-0.0,-0.0
178,-0.0,-0.0,-0.0,-0.0,-0.0,26.576737617313306,-0.0,5.2475959027032255,-0.0,-0.0
179,-0.0,-0.0,-0.0,-0.0,-0.0,27.578816904027903,-0.0,5.297892708012917,-0.0,-0.0
180,-0.0,-0.0,-0.0,-0.0,-0.0,28.5808961907425,-0.0,5.348189513322608,-0.0,-0.0
181,-0.0,-0.0,-0.0,-0.0,-0.0,29.582975477457097,-0.0,5.348189513322608,-0.0,-0.0
182,-0.0,-0.0,-0.0,-0.0,-0.0,30.585054764171694,-0.0,5.348536783864228,-0.0,-0.0
183,-0.0,-0.0,-0.0,-0.0,-0.0,31.58713405088629,-0.0,5.398833589173919,-0.0,-0.0
184,-0.0,-0.0,-0.0,-0.0,-0.0,30.4735581923725,-0.0,5.4491303944836105,-0.0,-0.0
185,-0.0,-0.0,-0.0,-0.0,-0.0,26.73255537801896,-0.0,5.4491303944836105,-0.0,-0.0
186,-0.0,-0.0,-0.0,-0.0,-0.0,22.991552563665422,-0.0,5.462452374255275,-0.0,-0.0
187,-0.0,-0.0,-0.0,-0.0,-0.0,19.250549749311883,-0.0,5.462452374255275,-0.0,-0.0
188,-0.0,-0.0,-0.0,-0.0,-0.0,15.509546934958344,-0.0,5.512749179564966,-0.0,-0.0
189,-0.0,-0.0,-0.0,-0.0,-0.0,11.768544120604805,-0.0,5.563045984874657,-0.0,-0.0
190,-0.0,-0.0,-0.0,-0.0,-0.0,8.027541306251265,-0.0,5.6133427901843485,-0.0,-0.0
191,-0.0,-0.0,-0.0,-0.0,-0.0,4.286538491897726,-0.0,5.66363959549404,-0.0,-0.0
192,-0.0,-0.0,-0.0,-0.0,-0.0,0.5455356775441866,-0.0,5.713936400803731,-0.0,-0.0
193,-0.0,-0.0,-0.0,-0.0,-0.0,0.5455356775441866,-0.0,5.764233206113422,-0.0,-0.0
194,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.8145300114231135,-0.0,-0.0
195,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.864826816732805,-0.0,-0.0
196,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.915123622042496,-0.0,-0.0
197,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.965420427352187,-0.0,-0.0
198,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.9936884222951035,-0.0,-0.0
199,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.934326505492523,-0.0,-0.0
200,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.840409211880559,-0.0,-0.0
201,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.746491918268594,-0.0,-0.0
202,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.65257462465663,-0.0,-0.0
203,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.558657331044666,-0.0,-0.0
204,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.464740037432701,-0.0,-0.0
205,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.386580918217681,-0.0,-0.0
206,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.386580918217681,-0.0,-0.0
207,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.386580918217681,-0.0,-0.0
208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.386580918217681,-0.0,-0.0
209,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.386580918217681,-0.0,-0.0
210,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.386580918217681,-0.0,-0.0
211,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.386580918217681,-0.0,-0.0
212,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.386580918217681,-0.0,-0.0
213,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.386580918217681,-0.0,-0.0
214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.386580918217681,-0.0,-0.0
215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.386580918217681,-0.0,-0.0
216,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.386580918217681,-0.0,-0.0
217,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.387444928331849,-0.0,-0.0
218,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.416308938446018,-0.0,-0.0
219,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.438172948560186,-0.0,-0.0
220,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.438172948560186,-0.0,-0.0
221,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.438172948560186,-0.0,-0.0
222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.438172948560186,-0.0,-0.0
223,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.385061031757605,-0.0,-0.0
224,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.2911437381456405,-0.0,-0.0
225,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.197226444533676,-0.0,-0.0
226,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.103309150921712,-0.0,-0.0
