,SKN solar pv,SKN wind,SKN geothermal,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA wind,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG geothermal,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
5507,50.58016827401688,9.291699899536068,-0.0,-0.0,139.22473623970745,-0.0,0.183,-0.0,-0.0,111.58317068574402,475.56361477934763,-0.0,-0.0,13.62514713484853,-0.0,139.2,333.72480176670774,-0.0,-0.0,71.8,22.1703349196563,-0.0,280.44,31.424999999999997,-0.0,2.47784045945958,26.994159497140306,-0.0,8.0,0.798,18.6,15.161194254214143
5508,51.27115417939962,8.370716429317733,-0.0,-0.0,138.29473623970748,-0.0,0.18425,-0.0,-0.0,102.11550771846878,489.95283156540955,-0.0,-0.0,12.489718206944485,-0.0,127.8,321.4633473886977,-0.0,-0.0,64.60000000000001,19.028431168567284,-0.0,293.55,25.125,-0.0,2.3887095076804585,23.522084634283488,-0.0,8.0,0.848,18.18,8.221894993639411
5509,48.71450632948346,7.4292666597612165,-0.0,18.5,118.33473623970747,-0.0,0.17425,-0.0,-0.0,93.54952693855307,456.13817211816394,-0.0,-0.0,11.480448048807558,-0.0,114.8,289.47694466345416,-0.0,-0.0,55.300000000000004,14.160692962654723,-0.0,297.54,20.475,-0.0,2.027729152975016,18.974155588569634,-0.0,8.0,0.896,17.34,15.161194254214143
5510,42.77202754319187,6.672013584248366,-0.0,-0.0,136.51473623970747,-0.0,0.1525,-0.0,-0.0,88.13943381439579,394.2645399380976,-0.0,-0.0,10.681442506949155,-0.0,102.8,241.49734057558885,-0.0,-0.0,45.6,10.399258894449561,-0.0,270.75,17.475,-0.0,1.2522898724966582,14.426226542855778,-0.0,8.0,0.884,16.919999999999998,15.161194254214143
5511,33.51281641106309,6.242221298146477,-0.0,16.25,115.12547789856086,-0.0,0.1165,-0.0,-0.0,85.88522834599692,297.13732663217934,-0.0,-0.0,10.239886812764249,-0.0,93.4,194.05084319981088,-0.0,-0.0,38.2,8.407911446576241,-0.0,200.64,15.674999999999999,-0.0,0.7041345190550605,11.003054142856103,-0.0,8.0,0.718,15.72,15.161194254214143
5512,21.351464476326797,6.160356100793736,-0.0,16.400000000000002,71.86176327426092,-0.0,0.0725,-0.0,-0.0,87.46317217387613,181.30413150438062,-0.0,-0.0,10.071675119741428,-0.0,86.4,125.81318405262464,-0.0,-0.0,33.4,5.841285847095073,-0.0,114.0,14.700000000000001,-0.0,0.35206725952753026,9.291467942856265,-0.0,8.0,0.386,14.219999999999999,8.381209042719515
5513,7.80814073082501,6.61061468623381,-0.0,17.599999999999998,24.687204390137257,-0.0,0.0255,-0.0,-0.0,92.64784475119352,61.15417134076331,-0.0,-0.0,10.134754504624986,-0.0,82.39999999999999,41.04921683072923,-0.0,-0.0,31.1,2.2568604409230963,-0.0,30.78,14.4,-0.0,0.10250059454598982,9.193663017141988,-0.0,8.0,0.106,12.120000000000001,15.161194254214143
5514,0.06909859053827443,7.531598156452143,-0.0,19.75,-0.0,-0.0,0.00025,-0.0,-0.0,101.21382553110924,-0.0,-0.0,-0.0,10.429124967414923,-0.0,82.0,-0.0,-0.0,-0.0,31.0,-0.0,30.0,-0.0,14.700000000000001,-0.0,-0.0,9.780492571427647,-0.0,8.0,-0.0,10.319999999999999,15.161194254214143
5515,-0.0,8.739109817405067,20.62379097384459,22.45,-0.0,-0.0,-0.0,-0.0,-0.0,112.25943232626369,-0.0,-0.0,-0.0,10.849654199971978,-0.0,84.8,-0.0,-0.0,-0.0,31.8,-0.0,10.851110466729704,-0.0,15.75,-0.0,-0.0,10.318419662856167,-0.0,8.0,-0.0,8.040000000000001,15.161194254214143
5516,-0.0,9.967087777696177,2.8425789392413296,25.4,-0.0,-0.0,-0.0,-0.0,-0.0,123.30503912141816,-0.0,-0.0,-0.0,11.122998201134063,-0.0,87.6,-0.0,-0.0,-0.0,33.4,-0.0,30.0,-0.0,17.1,-0.0,-0.0,10.758541828570412,15.0,8.0,-0.0,5.88,15.161194254214143
