,ATG GLP link,SVG BRB link,LCA BRB link,ATG Electrolyzer,ATG Fuel Cell,BRB Electrolyzer,BRB Fuel Cell,GLP Electrolyzer,GLP Fuel Cell,MTQ Electrolyzer,MTQ Fuel Cell,LCA Electrolyzer,LCA Fuel Cell,SVG Electrolyzer,SVG Fuel Cell,GRD Electrolyzer,GRD Fuel Cell,SKN Electrolyzer,SKN Fuel Cell,MSR Electrolyzer,MSR Fuel Cell
0,15.317291271644232,-17.28,-35.127277749038484,0.0,0.0,0.0,0.0,0.0,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3116056815012487,0.0,0.0,0.0
1,6.390822244397814,-21.239895102825987,-35.127277749038484,0.0,0.0,0.0,0.0,0.0,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3116056815012487,0.0,0.0,0.0
2,15.317291271644232,-21.239895102825987,-35.127277749038484,0.0,0.0,0.0,0.0,0.0,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3116056815012487,0.0,0.0,0.0
3,15.317291271644232,-21.239895102825987,-35.127277749038484,0.0,0.0,0.0,0.0,0.0,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3116056815012487,0.0,0.0,0.0
4,15.317291271644232,-17.335,-13.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3116056815012487,0.0,0.0,0.0
5,15.317291271644232,-21.239895102825987,-35.127277749038484,0.0,0.0,0.0,0.0,0.0,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3116056815012487,0.0,0.0,0.0
6,-15.317291271644232,-21.239895102825987,-35.103854897174,0.0,0.0,0.0,0.0,0.0,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3116056815012487,0.0,0.0,0.0
7,-15.317291271644232,-17.645,-34.153593162123656,0.0,0.0,0.0,0.0,0.0,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3116056815012487,0.0,0.0,0.0
8,-15.317291271644232,-21.239895102825987,-35.127277749038484,0.0,0.0,0.0,0.0,0.0,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3116056815012487,0.0,0.0,0.0
9,-15.317291271644232,17.8,35.127277749038484,-0.4029798239487188,0.0,0.0,0.0,0.0,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3116056815012487,0.0,0.0,0.0
10,-15.317291271644232,18.7,35.127277749038484,-1.2571456923601512,0.0,0.0,0.0,-7.33147302351308,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3116056815012487,0.0,0.0,0.0
11,-15.317291271644232,19.6,35.127277749038484,-1.2571456923601512,0.0,0.0,0.0,-7.33147302351308,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3116056815012487,0.0,0.0,0.0
12,-15.317291271644232,-21.239895102825987,-35.127277749038484,-1.2571456923601512,0.0,0.0,0.0,-7.33147302351308,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3116056815012487,0.0,0.0,0.0
13,-15.317291271644232,-21.239895102825987,-8.920104897174042,-1.2571456923601512,0.0,0.0,0.0,-7.33147302351308,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3116056815012487,0.0,0.0,0.0
14,-15.317291271644232,-21.239895102825987,-35.127277749038484,-1.2571456923601512,0.0,0.0,0.0,-7.33147302351308,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3116056815012487,0.0,0.0,0.0
15,-9.972912956999643,-21.239895102825987,-35.127277749038484,-1.2571456923601512,0.0,0.0,0.0,-7.33147302351308,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3116056815012487,0.0,0.0,0.0
16,-10.66150242633574,-21.239895102825987,-35.127277749038484,-1.2571456923601512,0.0,0.0,0.0,-7.33147302351308,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.108391357949717,0.0,0.0
17,-15.317291271644232,-15.511722902173782,-35.127277749038484,0.0,0.0,0.0,0.0,0.0,0.0,-11.006975904855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2509577438066506,0.0,0.0
18,15.317291271644232,-11.454999999999998,2.25,0.0,0.0,0.0,0.0,0.0,0.0,-9.468021730224002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2509577438066506,0.0,0.0
19,15.317291271644232,-21.239895102825987,-35.127277749038484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2509577438066506,0.0,0.0
