,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB diesel,BRB solar pv,BRB wind,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
11,31.64472431301771,1.4513646104435425,16.23093840837246,-0.0,34.54083126609279,38.513165279708794,0.8999999999999999,2.9957074359844524,0.14094152016807485,-0.0,82.87052934422151,26.62722934266923,163.12366077690356,-0.0,4.800000000000001,9.0,142.01496518610733,197.88366179949855,-0.0,65.07588477622251,11.77025750186056,24.801551808609716,23.365472942635805,-0.0,91.8496852300242,45.42,10.887065666914863,12.018876718250809,-0.0,5.739420077831828,11.391587886000996,11.606043487798159
12,44.82252284350144,1.3531281411777132,16.23093840837246,-0.0,31.86967364818161,41.26432289761997,0.8999999999999999,1.3819732414277905,0.12968457694979846,-0.0,82.87052934422151,24.059120928909255,169.66955406650644,-0.0,4.5,9.0,54.40708463548842,98.76790443230884,-0.0,65.07588477622251,11.497718977939043,25.19592277376429,23.365472942635805,-0.0,160.3023244552058,43.62,10.569966666907636,11.800067519218935,-0.0,5.768928664350244,11.223389944060044,11.606043487798159
13,43.25512416985506,1.21052681482409,16.23093840837246,-0.0,29.935387097280415,41.62860944852116,0.8999999999999999,1.3041155940234082,0.11946143547445122,-0.0,82.87052934422151,22.504739520580852,165.2183466295765,-0.0,3.9000000000000004,9.0,52.39200742676663,91.95132365651074,-0.0,65.07588477622251,11.17407948078224,24.100447870557147,23.365472942635805,-0.0,202.33861985472154,51.17070217917674,10.083748200229884,11.44059526366657,-0.0,5.3558084530924255,11.055192002119089,11.606043487798159
14,41.15480835201947,1.930842632659683,16.23093840837246,-0.0,27.540556129497983,40.68344041630358,0.8999999999999999,1.1075250343273422,0.11061669431284113,-0.0,82.87052934422151,22.301994119494534,139.82028066591735,-0.0,3.0999999999999996,9.0,51.43244685118482,77.4479603037488,-0.0,65.07588477622251,10.901540956860721,21.734222079629717,23.365472942635805,-0.0,165.4853510895884,80.22397094430991,9.364990466880165,11.065493779611929,-0.0,4.3230079249478806,10.963447670151295,11.606043487798159
15,26.222532755269047,2.3846110684689203,16.23093840837246,-0.0,25.422051811844295,37.21338072329572,0.8999999999999999,0.7396476503416345,0.10498822313445332,-0.0,82.87052934422151,22.77506672202927,241.71196425295273,-0.0,2.5999999999999996,9.0,51.91222713897572,54.24257893932968,-0.0,65.07588477622251,10.731204379409773,16.563580536492,23.365472942635805,-0.0,113.0403147699758,94.35,7.10301760016193,10.76853843806867,-0.0,3.0541387046560113,11.146936334086883,11.606043487798159
16,11.43593789604789,2.234087446206763,16.23093840837246,-0.0,24.224636327953075,14.278515385437208,0.8999999999999999,0.710451032564991,0.25557855152919345,-0.0,82.87052934422151,58.289302812315256,126.99032981829572,-0.0,2.9000000000000004,9.0,53.63943617502297,48.78467904875451,-0.0,65.07588477622251,11.433641808476763,8.50088524888743,23.365472942635805,-0.0,48.547094430992736,90.89999999999999,5.956495389949547,10.643504610050455,-0.0,1.5639550854760251,11.559785827941951,11.606043487798159
17,1.16544590023418,2.2816212216579705,16.23093840837246,-0.0,24.40885409470557,0.8924072115898255,0.8999999999999999,0.05352713259051302,0.2604603884504938,-0.0,82.87052934422151,59.80989332046261,7.855071947523446,-0.0,2.9000000000000004,9.0,138.89639331546647,4.713593089647632,-0.0,65.07588477622251,19.26267223159134,1.9718548257728572,23.365472942635805,-0.0,2.834866828087167,89.85,0.8984471666871491,16.201552833312853,-0.0,0.20656010562890897,12.064379653764814,11.606043487798159
18,-0.0,2.4796786193713363,16.23093840837246,-0.0,25.514160695220543,-0.0,0.8999999999999999,-0.0,0.2742444002028728,-0.0,82.87052934422151,61.668392830420494,-0.0,-0.0,5.0,9.0,143.45430604948004,-0.0,-0.0,65.07588477622251,28.020366990681072,-0.0,23.365472942635805,-0.0,-0.0,92.25,-0.0,20.0,-0.0,-0.0,17.593956512201842,11.606043487798159
19,-0.0,2.70942520071884,16.23093840837246,-0.0,27.356338362745486,-0.0,0.8999999999999999,-0.0,0.2926230831137119,-0.0,82.87052934422151,64.20271034399941,-0.0,-0.0,5.5,9.0,140.52411522377747,-0.0,-0.0,65.07588477622251,28.786881589210342,-0.0,23.365472942635805,-0.0,-0.0,95.85000000000001,-0.0,20.6,-0.0,-0.0,18.593956512201842,11.606043487798159
20,-0.0,2.9312494861578093,16.23093840837246,-0.0,29.474842680399178,-0.0,0.8999999999999999,-0.0,0.314160601476804,-0.0,82.87052934422151,68.2576183657257,-0.0,-0.0,5.5,9.0,153.529692093089,-0.0,-0.0,65.07588477622251,11.719156528625275,-0.0,23.365472942635805,-0.0,-0.0,98.85000000000001,-0.0,11.39370757815974,-0.0,-0.0,12.370194093657458,11.606043487798159
21,-0.0,3.1609960675053137,16.23093840837246,41.661797149183,31.501238114676624,-0.0,0.8999999999999999,-0.0,0.33541095235405444,-0.0,82.87052934422151,72.14357188654671,-0.0,-0.0,5.0,9.0,156.88815410762535,-0.0,-0.0,65.07588477622251,11.821358475095845,-0.0,23.365472942635805,-0.0,-0.0,98.25,-0.0,11.409336806662015,-0.0,-0.0,11.987926043791653,11.606043487798159
22,-0.0,3.3669757611272133,16.23093840837246,-0.0,33.61974243233031,-0.0,0.8999999999999999,-0.0,0.35407680188923446,-0.0,82.87052934422151,74.8468439010309,-0.0,-0.0,4.800000000000001,9.0,157.84771468320716,-0.0,-0.0,65.07588477622251,27.234527057364197,-0.0,23.365472942635805,-0.0,-0.0,94.8,-0.0,19.9,-0.0,-0.0,11.498622939963422,11.606043487798159
23,-0.0,3.462043312029629,16.23093840837246,0.5621169454630319,34.90926679959778,-0.0,0.8999999999999999,-0.0,0.36642497879690705,-0.0,82.87052934422151,77.71907041642035,-0.0,-0.0,3.9000000000000004,9.0,157.6078245393117,-0.0,-0.0,65.07588477622251,24.634527057364195,-0.0,23.365472942635805,-0.0,-0.0,90.89999999999999,-0.0,18.5,-0.0,-0.0,11.055192002119089,11.606043487798159
24,-0.0,3.4065872406698867,16.23093840837246,-0.0,35.369811216479015,-0.0,0.8999999999999999,-0.0,0.3687223143761371,-0.0,82.87052934422151,79.40861542547296,-0.0,-0.0,3.1999999999999993,9.0,154.48925266867082,-0.0,-0.0,65.07588477622251,20.734527057364197,-0.0,23.365472942635805,-0.0,-0.0,86.39999999999999,-0.0,17.0,-0.0,-0.0,10.764668284221077,11.606043487798159
25,-0.0,3.22437443477359,16.23093840837246,-0.0,34.81715791622153,-0.0,0.8999999999999999,-0.0,0.360681641141083,-0.0,82.87052934422151,79.57756992637822,-0.0,-0.0,2.5,9.0,148.97177935907544,-0.0,-0.0,65.07588477622251,18.934527057364193,-0.0,23.365472942635805,-0.0,-0.0,81.30000000000001,-0.0,16.4,-0.0,-0.0,12.09395651220184,11.606043487798159
26,-0.0,3.0104724452431557,16.23093840837246,-0.0,33.527633548954064,-0.0,0.8999999999999999,-0.0,0.346897629388704,-0.0,82.87052934422151,78.3948884200414,-0.0,-0.0,2.3000000000000007,9.0,94.7241152237775,-0.0,-0.0,65.07588477622251,18.234527057364197,-0.0,23.365472942635805,-0.0,-0.0,76.5,-0.0,15.8,-0.0,-0.0,11.29395651220184,11.606043487798159
27,-0.0,2.796570455712721,16.23093840837246,-0.0,31.685455881429114,-0.0,0.8999999999999999,-0.0,0.32995478132257133,-0.0,82.87052934422151,76.36743440917826,-0.0,-0.0,1.9000000000000004,9.0,93.2241152237775,-0.0,-0.0,65.07588477622251,18.034527057364194,-0.0,23.365472942635805,-0.0,-0.0,73.2,-0.0,13.387701482969149,-0.0,-0.0,11.193956512201842,11.606043487798159
28,-0.0,2.6381245375420286,16.23093840837246,-0.0,30.21171374740916,-0.0,0.8999999999999999,-0.0,0.3158836029458514,-0.0,82.87052934422151,74.17102589740985,-0.0,-0.0,2.3000000000000007,9.0,94.8241152237775,-0.0,-0.0,65.07588477622251,17.734527057364197,-0.0,23.365472942635805,-0.0,-0.0,70.95,-0.0,15.9,-0.0,-0.0,11.893956512201841,11.606043487798159
29,-0.0,2.4321448439201285,16.23093840837246,-0.0,28.185318313131713,-0.0,0.8999999999999999,-0.0,0.29348458384823556,-0.0,82.87052934422151,69.102390870252,-0.0,-0.0,2.6999999999999993,9.0,104.2241152237775,-0.0,-0.0,65.07588477622251,9.044872262645379,-0.0,23.365472942635805,-0.0,-0.0,67.5,-0.0,17.1,-0.0,-0.0,12.79395651220184,11.606043487798159
30,-0.0,2.2578543339323667,16.23093840837246,-0.0,26.89579394586425,0.17848144231796512,0.8999999999999999,0.004866102962773911,0.2753930684232382,-0.0,82.87052934422151,64.54061934580994,1.9637679868808615,-0.0,3.5,9.0,112.50847748696678,2.9006726705523893,-0.0,65.07588477622251,8.465727899312155,0.4381899612828572,23.365472942635805,-0.0,7.441525423728814,62.699999999999996,0.4756485000108435,17.124351499989157,-0.0,0.07377146629603892,11.3457157200171,11.606043487798159
31,11.727299371106435,2.19447596666409,16.23093840837246,-0.0,26.987902829240497,14.367756106596191,0.8999999999999999,0.656923899974478,0.26936256328157243,-0.0,82.87052934422151,35.21401795653688,94.91545269924163,-0.0,4.699999999999999,9.0,104.83199288231235,74.32973718290496,-0.0,65.07588477622251,18.320175862680763,9.11435119468343,23.365472942635805,-0.0,69.85,57.75,10.675666333576713,8.924333666423289,-0.0,2.0951096428075053,11.177517778076146,11.606043487798159
32,13.938352512689058,2.170709078938486,16.23093840837246,-0.0,27.63266501287423,33.01906682882355,0.8999999999999999,1.7274665517847383,0.2710855647506198,-0.0,82.87052934422151,25.00526613397872,133.22420452179978,-0.0,6.1,9.0,101.71342101167147,147.57172211435278,-0.0,65.07588477622251,14.274367679612478,18.360159377751717,23.365472942635805,-0.0,154.8546004842615,42.87372881355947,14.032273434368463,7.767726565631537,-0.0,4.824653895760946,10.948156948156662,11.606043487798159
33,17.868311735503354,0.8207498561241866,16.23093840837246,-0.0,27.908991663002972,47.11910077194279,0.8999999999999999,2.5984989821212685,0.267639561812525,-0.0,82.87052934422151,62.5131653349468,300.1133146836541,-0.0,6.6,9.200000000000001,98.35495899713514,204.13483919012438,-0.0,65.07588477622251,17.927924776712356,51.45298250963804,23.365472942635805,-0.0,207.29963680387408,48.9,30.07155516735222,11.009517455887377,-0.0,7.701741081306464,14.092215430895374,11.606043487798159
34,47.127718590719645,1.7825165794202895,16.23093840837246,-0.0,26.43524952898301,56.22874701681857,0.8999999999999999,3.177565234691364,0.24782504491848026,-0.0,82.87052934422151,59.303029817746825,393.40818670513255,-0.0,6.6,9.6,71.85688346202105,95.86723176175647,-0.0,65.07588477622251,16.52264801274203,74.27319843744431,23.365472942635805,-0.0,240.6093220338983,43.199999999999996,35.62078766747873,16.60585892275774,-0.0,9.575536325225853,12.818420186975986,11.606043487798159
35,50.55121592265755,1.5527699980727856,16.23093840837246,-0.0,23.948309677824334,60.36568686797724,0.8999999999999999,1.3819732414277905,0.09005554316170895,-0.0,82.87052934422151,55.41707629692581,436.6110824165116,-0.0,6.6,10.1,33.6805762029214,139.6435390208561,-0.0,65.07588477622251,14.947034671320754,78.8741930309143,23.365472942635805,-0.0,251.94878934624697,36.760532687651306,37.89333050086387,14.93331608937261,-0.0,10.298496694927033,12.495459817274808,11.606043487798159
36,49.749971866246554,1.4022463758106276,16.23093840837246,-0.0,21.461369826665653,62.022301205492866,0.8999999999999999,1.358615947206476,0.08121080286159961,-0.0,82.87052934422151,50.1794867688627,450.3574583246775,-0.0,6.6,10.4,73.55023541916766,102.97387980460981,-0.0,65.07588477622251,13.414005474262215,79.53147797283859,23.365472942635805,-0.0,250.53135593220338,37.95,37.840480667529334,14.027232580793369,-0.0,10.387022454482281,13.206934057719563,11.606043487798159
37,45.74375158419156,1.275489641274074,16.23093840837246,-0.0,19.527083275764454,56.40013577247697,0.8999999999999999,1.8201914076600838,0.1829253223433622,-0.0,82.87052934422151,44.60398823898907,415.66422388978236,-0.0,6.6,10.299999999999999,69.32825158578551,104.29586363799199,-0.0,65.07588477622251,4.684255879901091,34.3502711774631,23.365472942635805,-0.0,232.4590799031477,37.95,14.227175133657676,9.672824866342323,-0.0,9.72307925781793,13.57087725438391,11.606043487798159
38,38.678235814021846,1.2041889780972623,16.23093840837246,-0.0,18.145450025120745,44.79884202180924,0.8999999999999999,2.335729422131477,0.16885414396664225,-0.0,82.87052934422151,40.380125716357526,339.0772724014288,-0.0,6.6,9.799999999999999,61.65176698113106,107.57234824264644,-0.0,65.07588477622251,10.092442213968713,26.842084843395483,23.365472942635805,-0.0,198.4406779661017,39.75,13.914512972309966,9.885487027690035,-0.0,8.39519286448923,13.798763647712606,11.606043487798159
39,17.23279490943881,1.1962666821887276,16.23093840837246,-0.0,17.316470074734518,28.557030770874416,0.8999999999999999,1.1357894788740017,0.0642105211259984,-0.0,82.87052934422151,37.16999019915756,133.45948045662095,-0.0,6.6,9.799999999999999,56.37418381543112,108.94993140834639,-0.0,65.07588477622251,9.027838604900284,27.506688452463912,23.365472942635805,-0.0,144.57820823244552,42.449999999999996,14.625778181236413,8.674221818763588,-0.0,6.2853289284225164,15.908627583779323,11.606043487798159
40,15.66067928439679,1.2279558658228662,16.23093840837246,41.661797149183,17.408578958110766,12.672182404575521,0.8999999999999999,0.768844268118278,0.15909046926254072,-0.0,82.87052934422151,35.48044519010494,74.62318350147274,-0.0,6.6,9.0,54.69495280816297,72.15423267999068,-0.0,65.07588477622251,8.559413016910176,25.086375283443576,23.365472942635805,-0.0,71.58038740920097,46.05,12.261161333612858,8.205344963695286,-0.0,3.408241742876998,9.373212582709545,11.606043487798159
41,1.4568073752927249,1.2834119371826085,16.23093840837246,7.670753608932365,17.22436119135827,1.0708886539077906,0.8999999999999999,0.0827237503671565,0.1593776358868817,-0.0,82.87052934422151,34.80462718648389,5.236714631682298,-0.0,6.5,9.0,56.853964103222026,5.801345341104779,-0.0,65.07588477622251,8.77233373872386,2.5195922773764288,23.365472942635805,-0.0,4.606658595641647,49.050000000000004,1.3740956666979924,8.244418034950977,-0.0,0.44262879777623354,9.388503304704178,11.606043487798159
42,-0.0,1.3864017839935585,16.23093840837246,41.661797149183,17.22436119135827,-0.0,0.8999999999999999,-0.0,0.1648338069183648,-0.0,82.87052934422151,35.81835419191546,-0.0,-0.0,6.6,10.200000000000001,62.13154726892196,-0.0,-0.0,65.07588477622251,9.751769059066817,-0.0,23.365472942635805,-0.0,-0.0,53.099999999999994,-0.0,9.104025602576199,-0.0,-0.0,21.952761687299244,11.606043487798159
43,-0.0,1.4656247430789047,16.23093840837246,14.481642262840158,17.22436119135827,-0.0,0.8999999999999999,-0.0,0.16856697734230125,-0.0,82.87052934422151,36.32521769463125,-0.0,-0.0,6.6,10.4,69.56814172968096,-0.0,-0.0,65.07588477622251,11.327382400488094,-0.0,23.365472942635805,-0.0,-0.0,58.800000000000004,-0.0,10.588802310292488,-0.0,-0.0,21.94218606229722,11.606043487798159
44,-0.0,1.4101686717191624,16.23093840837246,12.854295563097644,16.671707891100784,-0.0,0.8999999999999999,-0.0,0.16339797293515915,-0.0,82.87052934422151,35.48044519010494,-0.0,-0.0,6.6,9.799999999999999,76.52495590264905,-0.0,-0.0,65.07588477622251,13.158500608085792,-0.0,23.365472942635805,-0.0,-0.0,64.8,-0.0,12.190798231775853,-0.0,-0.0,20.29843344787426,11.606043487798159
45,-0.0,1.2358781617314007,16.23093840837246,11.183819930365104,15.382183523833323,-0.0,0.8999999999999999,-0.0,0.14817812633807378,-0.0,82.87052934422151,32.608218674715495,-0.0,-0.0,6.199999999999999,9.0,81.08286863666264,-0.0,-0.0,65.07588477622251,14.861866382595279,-0.0,23.365472942635805,24.202218523002372,-0.0,69.60000000000001,-0.0,13.44113651195799,-0.0,-0.0,18.463546808518394,11.606043487798159
46,-0.0,1.1170437231033814,16.23093840837246,11.902324248018799,13.26367920617963,-0.0,0.8999999999999999,-0.0,0.13066094502325912,-0.0,82.87052934422151,28.72226515389448,-0.0,-0.0,5.800000000000001,9.0,81.56264892445354,-0.0,-0.0,65.07588477622251,15.798717558575499,-0.0,23.365472942635805,-0.0,-0.0,72.89999999999999,-0.0,14.45703636460598,-0.0,-0.0,16.78156738910885,11.606043487798159
47,-0.0,1.124966019011916,16.23093840837246,6.881779831137559,13.724223623060867,-0.0,0.8999999999999999,-0.0,0.1323839464923065,-0.0,82.87052934422151,28.72226515389448,-0.0,-0.0,4.800000000000001,9.0,84.44133065119895,-0.0,-0.0,65.07588477622251,16.607816301467505,-0.0,23.365472942635805,-0.0,-0.0,76.35,-0.0,15.082205504697049,-0.0,-0.0,15.787670459457756,11.606043487798159
48,-0.0,1.2041889780972623,16.23093840837246,26.027371584724193,17.316470074734518,-0.0,0.8999999999999999,-0.0,0.15392146485539862,-0.0,82.87052934422151,33.11508217743128,-0.0,-0.0,3.9000000000000004,9.0,87.08012223404893,-0.0,-0.0,65.07588477622251,17.033657745094878,-0.0,23.365472942635805,-0.0,-0.0,78.60000000000001,-0.0,15.238497789719817,-0.0,-0.0,14.59395651220184,11.606043487798159
49,-0.0,1.2438004576399353,16.23093840837246,41.661797149183,21.18504317653691,-0.0,0.8999999999999999,-0.0,0.17545898321849074,-0.0,82.87052934422151,37.845808202778606,-0.0,-0.0,3.1999999999999993,9.0,84.2014405073035,-0.0,-0.0,65.07588477622251,16.692984590192978,-0.0,23.365472942635805,-0.0,-0.0,80.10000000000001,-0.0,15.043132433441357,-0.0,-0.0,13.393956512201841,11.606043487798159
50,-0.0,1.315101120816747,16.23093840837246,-0.0,23.764091911071837,-0.0,0.8999999999999999,-0.0,0.1938376652678291,-0.0,82.87052934422151,42.40757972722067,-0.0,-0.0,2.6999999999999993,9.0,79.88341791718538,-0.0,-0.0,65.07588477622251,15.670965125487287,-0.0,23.365472942635805,-0.0,-0.0,80.55000000000001,-0.0,14.300744079583211,-0.0,-0.0,12.993956512201843,11.606043487798159
51,-0.0,1.5131585185301124,16.23093840837246,18.627886720063586,26.15892287885427,-0.0,0.8999999999999999,-0.0,0.2162366843654449,-0.0,82.87052934422151,46.96935125166274,-0.0,-0.0,2.8000000000000007,9.0,76.2850657587536,-0.0,-0.0,65.07588477622251,14.776698093869804,-0.0,23.365472942635805,75.50891949152545,-0.0,80.10000000000001,-0.0,13.44113651195799,-0.0,-0.0,12.29395651220184,11.606043487798159
52,-0.0,1.8062834671458934,16.23093840837246,-0.0,30.672258164290398,-0.0,0.8999999999999999,-0.0,0.2535683825743043,-0.0,82.87052934422151,54.403349291494244,-0.0,-0.0,2.9000000000000004,9.0,75.8052854709627,-0.0,-0.0,65.07588477622251,14.223104217154223,-0.0,23.365472942635805,-0.0,-0.0,78.60000000000001,-0.0,12.503382801821388,-0.0,-0.0,13.09395651220184,11.606043487798159
53,-0.0,1.9568070894080511,16.23093840837246,18.124416736137853,34.26450461596404,-0.0,0.8999999999999999,-0.0,0.27568023504757916,-0.0,82.87052934422151,57.61348480869422,-0.0,-0.0,3.5,9.0,71.96704316863547,-0.0,-0.0,65.07588477622251,13.371421329899478,-0.0,23.365472942635805,-0.0,-0.0,73.95,-0.0,11.331190664150633,-0.0,-0.0,14.09395651220184,11.606043487798159
54,-0.0,2.0835638239446053,16.23093840837246,-0.0,36.29090005024149,0.08924072115898256,0.8999999999999999,-0.0,0.2903257475344818,-0.0,82.87052934422151,59.80989332046261,1.3091786579205744,-0.0,4.199999999999999,9.0,71.24737273694912,2.175504502914292,-0.0,65.07588477622251,13.20108475244853,1.0954749032071431,23.365472942635805,-0.0,7.795883777239709,70.5,0.5284983333453818,10.862313809082332,-0.0,0.33197159833217516,14.861984913869668,11.606043487798159
55,6.264271713758716,2.3291549971091783,16.23093840837246,-0.0,39.238384318281405,9.10255355821622,0.8999999999999999,0.4525475755379737,0.3204782732428108,-0.0,82.87052934422151,66.90598235848361,70.04105819875072,-0.0,5.300000000000001,9.0,76.52495590264905,58.013453411047784,-0.0,65.07588477622251,14.052767639703275,16.481759417660918,23.365472942635805,-0.0,82.56549636803875,53.43450363196125,10.781366000245788,9.518633999754213,-0.0,6.897632098679639,11.3963244135222,11.606043487798159
56,19.95826104151033,2.527212394822544,16.23093840837246,-0.0,42.64641300320256,11.17358699679744,0.8999999999999999,1.3430444177255996,0.35522546924809917,-0.0,82.87052934422151,76.87429791189405,86.25517274388444,-0.0,6.6,9.200000000000001,91.15825468027161,68.36586054350589,-0.0,65.07588477622251,6.387621654410578,28.146905402953614,23.365472942635805,-0.0,118.42,28.080000000000002,16.964208451737292,5.235791548262706,-0.0,12.568768693159493,8.425187819042348,11.606043487798159
57,17.049656368427797,1.0394052231997422,16.23093840837246,-0.0,45.04124397098499,22.465506060063266,0.8999999999999999,1.0291799377888868,0.15082006221111335,-0.0,82.87052934422151,67.40049216945965,106.82897848631887,-0.0,6.6,9.500000000000002,42.31662138315766,123.80749384061981,-0.0,65.07588477622251,11.86553617519191,23.96899088217229,23.365472942635805,-0.0,201.27554479418885,30.343462469733765,17.12341008314395,5.8765899168560525,-0.0,8.100106999305073,13.39384951289677,11.606043487798159
58,46.180793796779376,2.4955232111884054,16.23093840837246,-0.0,44.76491732085625,39.39907922494533,0.8999999999999999,1.2048470935828204,0.14886732692569277,-0.0,82.87052934422151,41.2038758425341,137.7255948132444,-0.0,6.6,9.799999999999999,78.98272430021153,92.24139092356599,-0.0,65.07588477622251,10.890369535261332,28.04415752210286,23.365472942635805,-0.0,230.68728813559323,55.722033898305085,17.063937827591584,6.236062172408417,-0.0,9.59029061848506,13.103665893716778,11.606043487798159
59,50.06766154894195,2.4479894357371976,16.23093840837246,-0.0,43.567501836965036,41.066494708836544,0.8999999999999999,3.3235483235745815,0.2531006325779459,-0.0,82.87052934422151,32.97991857670707,157.36327468205303,-0.0,6.6,10.200000000000001,76.68600899030291,99.63810623347457,-0.0,65.07588477622251,20.440389294113853,49.61380945208899,23.365472942635805,-0.0,247.6964891041162,41.31283292978213,17.64512862855971,6.454871371440292,-0.0,10.401776747741486,12.992179764460355,11.606043487798159
