,SKN Storage,ATG Storage,MSR Storage,GLP Storage,MTQ Storage,LCA Storage,BRB Storage,SVG Storage,GRD Storage
0,10.89117254119374,16.59,0.1200000000000001,57.12706021046611,38.10000000000002,-0.0,59.199999999999996,-0.0,-0.0
1,9.10788275312456,13.68,0.030000000000000027,42.987026901849106,29.30000000000001,-0.0,50.074999999999996,-0.0,-0.0
2,9.177752117332098,12.86,-0.0,43.68038244092713,26.700000000000017,-0.0,48.27499999999999,-0.0,-0.0
3,8.906641135712224,12.349999999999998,-0.0,27.173737980005114,24.0,-0.0,49.625,-0.0,-0.0
4,7.61452764715915,12.969999999999999,-0.0,37.667093519083096,20.700000000000017,-0.0,48.67499999999999,-0.0,-0.0
5,7.722980729968903,12.529999999999998,-0.0,39.092059112905304,23.5,-0.0,48.6,-0.0,-0.0
6,7.0262705180380856,11.235795148247975,-0.0,41.64358744055758,22.330817864646587,-0.0,40.86259636906242,-0.0,-0.0
7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
10,-0.0,-0.0,0.04944682229763098,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
15,-0.0,-0.0,0.5363760380608085,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
16,7.040690650331458,2.4672237196765394,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
17,6.314994694352409,27.107951482479784,0.01210562215439186,34.97461204586469,51.5001580601014,-0.0,64.46507709524994,-0.0,-0.0
18,11.035074083586665,3.298800539083569,0.27,114.86261411826571,79.30000000000001,-0.0,86.475,2.9520259509091424,-0.0
19,11.503723120085112,35.15,0.33000000000000007,119.66244757518074,81.8,-0.0,87.67499999999998,3.1130223273274034,-0.0
20,19.780694603600853,33.58,0.3600000000000001,64.0297688529445,76.69999999999999,-0.0,84.975,2.8203532449395787,-0.0
21,8.479343640099298,31.1,0.7759469160854664,99.46859240684785,69.1,-0.0,84.275,1.8959641547405894,-0.0
22,7.702960017649627,29.07,0.7759469160854664,47.162897895111996,64.80000000000001,-0.0,80.30000000000001,2.388633237128417,-0.0
23,5.423090653442088,25.029999999999998,0.17999999999999994,28.61581375876061,53.79999999999998,-0.0,76.25,1.281302319516243,-0.0
24,3.5613477825631517,21.7,0.050000000000000044,56.76144831667091,43.19999999999999,-0.0,69.4,0.29347321369493784,-0.0
25,4.346195078877358,20.58,-0.0,1.9023582938316395,39.499999999999986,-0.0,67.64999999999999,0.5958695510573992,-0.0
26,3.1974701334279025,19.830000000000002,-0.0,44.341514933904904,41.000000000000014,-0.0,67.95,0.9470440688178368,-0.0
27,3.8821762028948665,20.66,-0.0,0.489235915072598,3.4531409626246017,-0.0,68.9,1.7299385943894308,-0.0
28,4.818625143240766,21.44,-0.0,5.896046919079566,8.853140962624579,-0.0,71.525,2.193331308170153,-0.0
29,6.515008765690437,25.260000000000005,0.030000000000000027,25.39638000524954,26.4531409626246,-0.0,78.75,4.051836743542761,-0.0
30,8.408102600070928,0.9760377358493031,0.19000000000000017,39.95941846179504,56.43322153472457,1.7199367059452086,74.49895237503111,4.829377718359457,-0.0
31,1.4602677442512704,6.873018867924522,-0.0,3.842538040989311,-0.0,-0.0,-0.0,2.589159929608078,-0.0
32,-0.0,-0.0,0.09234009174155489,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
33,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
34,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
36,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
37,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.8131527569386705,-0.0
38,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
39,-0.0,-0.0,-0.0,4.516994458310229,-0.0,2.4679940432527303,-0.0,-0.0,-0.0
40,5.543131874611367,-0.0,0.06933530003580979,78.08932594522777,15.486329728792,19.377768558182503,16.67444665506106,3.858749684233093,-0.0
41,17.32158787736492,41.43954177897574,0.4368905069658783,9.850009947340794,84.8764124212109,32.244139130103406,114.03387527978116,8.246539572654239,3.9598941548315785
42,21.413571771973373,48.21,0.7000000000000002,33.96264018612659,110.25314096262457,32.244139130103406,132.55,9.292121100064826,9.968444923352592
43,21.150347301800426,18.778800539083573,0.7200000000000002,146.6734259027847,106.25314096262457,32.244139130103406,133.4,9.292121100064826,11.446502294709248
44,5.159700149110977,47.150000000000006,0.6000000000000001,138.48525614351013,130.9531409626246,32.244139130103406,122.69999999999999,7.990603857916528,11.17838452698712
45,18.201698265301978,44.89,0.45999999999999996,130.1787782256731,112.45314096262459,26.482652962870315,112.6,5.910152971548992,11.123276321157782
46,17.69653497056141,44.64,0.42999999999999994,130.05236692507003,63.95314096262459,23.240012175429477,106.25,4.07603662637537,12.297760465814214
47,15.658212523544112,39.83,0.27,108.75236692507006,46.35314096262459,16.76227694991239,91.425,2.2858111831915995,11.405410187656653
48,12.964988053371162,35.27,0.1399999999999999,90.03874491705612,29.453140962624587,11.87925841016655,83.4,0.9882548223956569,9.031429311442206
49,-0.0,5.194582210242899,0.050000000000000044,68.43176736996418,21.65314096262461,10.785673241963217,74.85,-0.0,7.405410187656653
50,10.90847379512903,27.840000000000003,-0.0,57.571467592411224,20.353140962624586,-0.0,72.02499999999999,-0.0,5.343935604892998
51,-0.0,25.49,0.020000000000000018,48.51116781485828,21.653140962624583,13.159256670819481,70.75,0.41015297154899244,2.6416457231008934
52,9.162482080056742,23.399999999999995,0.030000000000000027,41.95734595514236,65.25314096262458,-0.0,70.69999999999999,1.1954911363246419,1.7801711403372344
53,9.644355586728137,24.309999999999995,0.1100000000000001,49.6704683339014,37.153140962624576,18.17321785198074,79.42500000000001,2.5271638422942093,1.9281328927661292
54,10.441196434451417,24.61579514824798,0.16999999999999993,15.544410019839034,85.59936775959446,19.932383399192346,75.97271201193735,3.5862320033897945,2.3577619250741675
55,7.374445041832112,-0.0,0.08416571457804004,21.100870559991478,38.18585554848784,-0.0,-0.0,0.29098141653962717,-0.0
56,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
57,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
58,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
59,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
60,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
61,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
62,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
63,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
64,4.809844838171086,3.618463611859827,0.0032597240932420446,8.384769048909263,5.417463713641354,-0.0,0.32836048246718974,-0.0,3.188770034296887
65,15.607773206761953,31.4011320754717,0.4719622120287159,77.7570842559213,50.622639218180765,17.603717616797063,108.68015419049989,2.869797832768497,10.349351421311408
66,21.192090172679364,40.8,0.71,113.41000201326351,129.9531409626246,29.2441639720903,135.725,6.532193026227109,15.523276321157784
67,7.39131238419745,41.7,0.7200000000000002,112.6232909351075,131.7531409626246,30.685673241963215,136.625,6.798029379211888,15.052868671643559
68,20.728604430921493,41.99,0.6499999999999999,100.35003532188047,80.1531409626246,26.40906953401405,129.04999999999998,6.244363920405803,13.726849547858006
69,17.702155490575592,37.74,0.48,92.01697956035544,66.8531409626246,-0.0,118.475,4.3882548223956555,10.347005563151232
70,15.684028997246983,36.03,0.41999999999999993,89.61066818560336,102.7531409626246,22.675106613505726,112.10000000000001,3.976036626375368,7.368948191794573
71,10.772892049405424,29.909999999999997,0.24,68.4105016425184,84.05314096262458,-0.0,94.91812981844532,2.078480265579426,3.676094645195029
72,-0.0,22.480000000000004,0.10000000000000009,37.756679782802465,22.953140962624595,10.702654702217387,90.94999999999999,0.46630937140073137,0.309260222381031
73,5.398755779033229,-0.0,0.030000000000000027,19.14970223571055,12.753140962624578,8.402654702217383,85.77499999999999,-0.0,-0.0
74,3.6625681102722467,14.120000000000001,-0.0,10.88940245815759,50.55314096262458,8.427182511836136,83.825,-0.0,-0.0
75,2.557992676597742,13.650000000000002,-0.0,2.495713832909658,9.153140962624597,-0.0,84.2,-0.0,0.09854054228035025
76,1.7250947959059424,13.469999999999995,0.020000000000000018,-0.0,49.00792806337708,9.975106613505723,87.375,-0.0,1.1079768774729004
77,3.508515219767581,16.73,0.1299999999999999,6.8885697427327415,68.8531409626246,15.111332569149894,100.07499999999999,0.6199748302068162,4.330422774558233
78,6.671674372044301,20.481590296495956,0.2674641474685811,35.396460182822196,44.91477669191775,20.814012886454723,92.73778910718728,1.981100987441927,3.1801553319310427
79,-0.0,-0.0,0.007086267755742226,16.566323399983403,38.555353804044046,5.8736014007321415,-0.0,-0.0,2.7113955259546785
80,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
81,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
82,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
83,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
84,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
85,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
86,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
87,-0.0,-0.0,0.10957659055641744,-0.0,-0.0,1.7518763320103723,-0.0,-0.0,-0.0
88,6.205938941961937,10.438490566037732,0.31909400951520217,52.45811851693024,10.671394976772888,17.091432786113817,17.89467794081088,3.0958409165861047,4.513056613830999
89,11.94331480200576,28.042156334231805,0.4997131797486486,129.92195468640148,88.54575261666574,32.244139130103406,121.30143310121863,8.54182937690457,7.032212874047969
90,14.75309065344209,41.16,0.73,146.6734259027847,119.45314096262456,11.949342619766554,144.47500000000002,9.292121100064826,17.35694516678577
91,14.150062136957827,44.1,0.77,146.6734259027847,113.3531409626246,32.244139130103406,143.45,9.292121100064826,17.738575764842658
92,12.365029478009715,40.29,0.5800000000000001,137.0116674441132,91.3531409626246,32.244139130103406,131.0,8.695443834483047,11.449242954714887
93,10.358123312390203,35.459999999999994,0.5,100.62412365053235,96.66799090190571,26.924162232743235,118.74999999999999,6.61743658731957,15.726069471391867
94,9.539474275891758,28.33,0.4099999999999999,65.12976885294452,54.95314096262459,21.581521445302393,106.375,4.583320242145945,10.662755785049647
95,7.975988534133885,18.989999999999995,0.22999999999999998,-0.0,74.45314096262457,16.650578803886972,96.875,2.724814806773338,8.857395944999311
96,5.977796722909053,11.21,0.1399999999999999,-0.0,53.153140962624576,10.543032454522383,82.225,0.8638657321966701,7.398211244027752
97,3.288123312390203,8.969999999999999,0.050000000000000044,-0.0,37.7531409626246,5.6354861051577885,75.575,-0.0,6.0721921202422005
98,1.666837666784879,6.549999999999997,0.020000000000000018,5.55263879564427,-0.0,-0.0,68.65,-0.0,3.7071443107783173
99,0.08058468012766618,4.539999999999999,-0.0,-0.0,19.553140962624596,-0.0,66.475,1.5190287933749218,1.9882716403932124
100,0.09768679943586811,5.1200000000000045,0.030000000000000027,-0.0,-0.0,-0.0,69.10000000000001,-0.0,6.282964290571325
101,2.0710419054012768,8.770000000000003,0.17999999999999994,7.398317306673448,19.7531409626246,-0.0,74.25,2.3604287543191234,1.4523129129731212
102,4.952654140487754,12.245795148247984,0.3400000000000001,13.75994324096655,-0.0,-0.0,73.61135600596867,-0.0,2.305580436353673
103,1.694962906274065,-0.0,0.21909400951520208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
104,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
105,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
106,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
107,-0.0,-0.0,0.2143546544344599,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
108,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
109,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
110,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
111,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
112,5.722392752786861,-0.0,-0.0,-0.0,2.2333468262688,-0.0,-0.0,1.504913888837728,-0.0
113,6.348345638252739,20.31533692722372,0.4118188019030404,75.5921636843826,78.0386803909096,-0.0,100.20639455359365,6.6602124833186425,0.328284175316496
114,19.35304604786514,26.72,0.7200000000000002,97.33918333071531,106.5,4.992096770495223,121.67499999999998,9.292121100064826,5.367438386468617
115,19.21847061419063,24.549999999999997,0.6800000000000002,98.96559463131834,107.69999999999999,6.668700478444393,126.575,9.292121100064826,6.006467072146947
116,6.225572733498829,20.200000000000003,0.56,72.25861708422642,96.5,4.358133849986899,114.22500000000001,8.837269512001605,5.753145479667712
117,3.384156452101042,16.120000000000005,0.47,52.61177277160243,85.79999999999998,3.17209503114816,107.525,7.500662225782328,5.598037273838365
118,2.22080134613563,15.550000000000004,0.3700000000000001,49.7519726233044,81.89999999999999,4.727565482182335,105.24999999999999,-0.0,6.242929068009019
119,10.134025816308583,12.079999999999998,0.29000000000000004,38.46542808823338,66.19999999999999,3.098885875902752,96.94999999999999,-0.0,6.589607475529789
