,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA diesel,LCA wind,LCA solar pv,BRB diesel,BRB solar pv,BRB wind,SVG diesel,SVG solar pv,SVG wind,SVG hydro,GRD diesel,GRD solar pv,GRD wind,GRD geothermal
41,-0.0,1.2601757058332936,4.588236416801789,10.0,-0.0,9.35,1.8504582210242595,-0.0,1.5,0.04310949303412173,115.92926041830553,15.0,45.51241225330027,50.8156205250336,3.192696856019815,3.7,6.6,8.9,-0.0,47.4,6.276728541413674,41.4,40.04685903737541,4.909382653152882,18.190181918764225,2.056296297979486,-0.0,6.841124720218842,24.525000000000002,-0.0,0.6073623953598223,5.146098031985939,8.0,-0.0,1.3825316447354568,26.157574200432965,-0.0
42,-0.0,-0.0,4.956428228026624,10.0,-0.0,9.35,-0.0,-0.0,1.5,-0.0,115.92926041830553,15.0,45.51241225330027,52.29568714226759,-0.0,3.7,6.6,10.200000000000001,-0.0,51.800000000000004,-0.0,41.4,40.04685903737541,11.434736309716943,20.22112456017965,-0.0,-0.0,-0.0,26.549999999999997,1.5252208835715546,-0.0,5.68265801636362,8.0,-0.0,-0.0,25.73155507664741,-0.0
43,-0.0,-0.0,5.239652698199574,10.0,30.25119946091643,9.35,-0.0,-0.0,1.5,-0.0,7.378441393030471,15.0,45.51241225330027,53.03572045088458,-0.0,3.7,6.6,10.4,-0.0,57.99999999999999,-0.0,41.4,40.04685903737541,7.167567712657348,23.488293157239244,-0.0,-0.0,-0.0,29.400000000000002,0.8984354560101053,-0.0,6.609443443925069,8.0,-0.0,-0.0,24.45349770529075,-0.0
44,14.638904281810516,-0.0,5.041395569078508,10.0,-0.0,9.049999999999999,-0.0,-0.0,1.5,-0.0,-0.0,15.0,45.51241225330027,51.80233160318959,-0.0,3.7,6.6,9.799999999999999,-0.0,63.800000000000004,-0.0,-0.0,40.04685903737541,1.570587991750255,27.28527287814634,-0.0,-0.0,-0.0,32.4,-0.0,-0.0,7.609396142083473,8.0,-0.0,-0.0,22.621615473012877,-0.0
45,-0.0,-0.0,4.418301734698019,10.0,-0.0,8.35,-0.0,-0.0,1.5,-0.0,-0.0,15.0,45.51241225330027,47.60880952102663,-0.0,3.7,6.6,8.6,-0.0,67.60000000000001,-0.0,-0.0,40.04685903737541,-0.0,30.817347037129682,-0.0,-0.0,-0.0,34.800000000000004,-0.0,-0.0,8.389847028451008,8.0,-0.0,-0.0,20.576723678842217,-0.0
46,-0.0,-0.0,3.993465029438594,10.0,-0.0,7.199999999999999,-0.0,-0.0,1.5,-0.0,-0.0,15.0,45.51241225330027,41.93522082162968,-0.0,3.7,6.6,8.200000000000001,-0.0,68.0,-0.0,41.4,40.04685903737541,-0.0,32.75998782457052,-0.0,-0.0,-0.0,36.449999999999996,-0.0,-0.0,9.023963373624632,8.0,-0.0,-0.0,18.702239534185786,-0.0
47,-0.0,-0.0,4.021787476455889,10.0,-0.0,7.449999999999999,-0.0,-0.0,1.5,-0.0,-0.0,15.0,45.51241225330027,41.93522082162968,-0.0,3.7,6.6,7.200000000000001,-0.0,70.39999999999999,-0.0,41.4,40.04685903737541,-0.0,34.43772305008761,-0.0,-0.0,-0.0,38.175,-0.0,-0.0,9.4141888168084,8.0,-0.0,-0.0,17.594589812343347,-0.0
48,-0.0,-0.0,4.305011946628839,10.0,-0.0,9.4,-0.0,-0.0,1.5,-0.0,-0.0,15.0,45.51241225330027,48.34884282964362,-0.0,3.7,6.6,6.300000000000001,-0.0,72.6,-0.0,41.4,40.04685903737541,-0.0,35.32074158983345,-0.0,-0.0,-0.0,39.300000000000004,-0.0,-0.0,9.511745177604343,8.0,-0.0,-0.0,17.168570688557793,-0.0
49,13.955230698384174,-0.0,4.446624181715314,10.0,24.895417789757104,11.5,-0.0,-0.0,1.5,-0.0,-0.0,15.0,45.51241225330027,55.25582037673557,-0.0,3.7,6.6,5.6,-0.0,70.19999999999999,-0.0,41.4,40.04685903737541,-0.0,34.61432675803678,-0.0,-0.0,-0.0,40.050000000000004,-0.0,-0.0,9.389799726609414,8.0,-0.0,-0.0,17.594589812343347,-0.0
50,-0.0,-0.0,4.701526204870969,10.0,-0.0,12.9,-0.0,-0.0,1.5,-0.0,-0.0,15.0,45.51241225330027,61.916120154288514,-0.0,3.7,6.6,5.1,-0.0,66.60000000000001,-0.0,41.4,40.04685903737541,26.172918264941295,32.495082262646775,-0.0,-0.0,-0.0,40.275000000000006,-0.0,-0.0,8.92640701282869,8.0,-0.0,-0.0,19.256064395107003,-0.0
