,SKN Storage,ATG Storage,MSR Storage,GLP Storage,MTQ Storage,LCA Storage,BRB Storage,SVG Storage,GRD Storage
1724,17.508233235863386,41.62,0.6499999999999999,119.26559535984944,122.00000000000001,3.2898337353593803,106.82499999999999,7.205691409715229,4.511826912197282
1725,13.33049864991216,36.87,0.5299999999999998,86.57661316556847,98.49999999999999,0.0,93.775,4.44474233513856,2.480447948361391
1726,10.93431098115118,33.64,0.44999999999999996,74.96299115755453,44.153140962624605,0.0,87.15,3.0594041703629067,1.5064670721469433
1727,7.498057994493971,28.439999999999998,0.25,46.45601361046259,62.0,0.0,74.02499999999999,0.8984550957862432,0.0
1728,3.8066417130961874,23.599999999999998,0.1100000000000001,25.829102680604635,43.0,0.0,65.32499999999999,0.0,0.0
1729,2.581609054148073,21.34,0.06000000000000005,10.93558059844166,32.10000000000002,0.0,59.800000000000004,0.0,0.0
1730,2.724898842217252,19.859999999999996,0.020000000000000018,0.6686363599667118,27.30000000000001,0.0,56.975,0.0,0.0
1731,1.106772348888649,17.429999999999996,0.0,0.0,0.07814337207727107,0.0,54.95,0.0,0.0
1732,1.013874468196848,15.86,0.0,-11.318800778523695,-13.44685903737539,0.0,57.425000000000004,-1.4230699379156575,0.0
1733,3.3523928689028324,19.219999999999995,0.18999999999999995,3.327770335924882,47.900000000000006,0.0,72.325,0.39356781737812696,0.0
1734,4.3045107719932965,18.208625336927224,0.2513885715260134,7.991030442598813,7.292137473736979,0.0,54.68426075603088,1.0295021205375305,0.0
1735,0.0,0.0,-0.13649898538615024,-16.28865563069951,-20.58142986564893,0.0,0.0,0.0,0.0
1736,-8.633822605904427,-32.54490566037692,0.0,-81.2875649613051,-84.42512770099654,0.0,0.0,0.0,0.0
1737,-18.080964820376582,-56.560323450134796,-0.7759469160854664,-133.59183142323047,-131.78423446866745,0.0,0.0,0.0,0.0
1738,-21.862547397952973,-56.560323450134796,-0.7759469160854664,-146.6734259027847,-131.78423446866745,0.0,-159.76394242725917,0.0,0.0
1739,-21.862547397952973,-56.560323450134796,0.0,-146.6734259027847,-131.78423446866745,0.0,-188.6154967669729,0.0,0.0
1740,-21.862547397952973,-56.560323450134796,-0.7759469160854664,-146.6734259027847,-131.78423446866745,0.0,-188.6154967669729,-9.292121100064826,0.0
1741,-21.862547397952973,-56.560323450134796,-0.7759469160854664,-146.6734259027847,-131.78423446866745,0.0,-188.6154967669729,-1.476177836587464,0.0
1742,-19.2534510102995,-56.560323450134796,0.2763804716675491,-146.6734259027847,-131.78423446866745,0.0,-188.6154967669729,-9.292121100064826,0.0
1743,-11.228639011109529,-50.96026954177901,-0.6458206435550709,-111.96790955766565,-101.14808303938008,0.0,-120.57343322556548,-6.699211867135514,0.0
1744,-10.137585861634298,-23.1035040431267,-0.2562576948655424,-47.87631965094572,-38.204227143931064,0.0,-27.614004600845405,-3.3710843432805815,0.0
1745,3.9492601931977953,10.46258760107816,0.24430912470371566,34.325836778531084,37.762426029800125,0.0,67.57042402387468,0.8541647467711533,0.0
1746,12.81328660713078,29.279999999999998,0.6600000000000001,89.69283864734626,87.1,0.0,100.125,4.242393299617689,-0.603170653470869
1747,21.862547397952973,32.25,0.77,108.67954972550226,100.0,0.0,111.77499999999999,5.874113307428853,0.603170653470869
1748,13.329800865372908,30.74,0.6499999999999999,97.72639403812619,87.19999999999999,0.0,100.9,4.500946036831898,0.0
1749,11.244637570632335,28.92,0.5,84.22008266337414,72.69999999999999,0.0,89.19999999999999,2.071669668224793,0.0
1750,20.49431098115118,27.869999999999997,0.3899999999999999,76.76061560124603,66.4,0.0,83.325,1.3570078330004485,0.0
1751,8.204049709566261,24.61,0.20999999999999996,71.44765976557198,55.0,0.0,69.025,0.4886805389700122,0.0
1752,6.318951732721919,22.999999999999996,0.08000000000000007,60.38802616035895,45.900000000000006,0.0,62.150000000000006,0.1910768763324775,0.0
1753,5.363723120085112,22.490000000000002,0.010000000000000009,61.961781402840856,44.80000000000001,0.0,57.45000000000001,0.3910295744908794,0.0
1754,5.783396530603962,22.19,-0.010000000000000009,62.542014563159825,44.80000000000001,0.0,58.224999999999994,0.4227022804604452,0.0
1755,10.148678744076896,22.290000000000003,-0.06000000000000005,62.31543671947179,44.599999999999994,0.0,58.825,0.39098227264928376,0.0
1756,7.601196434451417,22.55,-0.020000000000000018,62.822081180393795,50.000000000000014,0.0,63.0,0.9202586412563853,0.0
1757,10.961065798658957,28.2,0.15999999999999992,92.2220811803938,76.1,0.0,76.82499999999999,2.842204092251313,0.0
1758,12.676907663408995,28.954878706199462,0.2816753917773648,97.12770880155844,83.18506524798087,0.0,64.01794329768718,4.268106126653794,0.0
1759,4.032839552124724,9.771536388140152,-0.019132718312501185,50.85175830246176,22.21054954798666,0.0,0.0,1.315380952193788,0.0
1760,0.0,-21.124097035040457,-0.33051446890506997,-34.71519977323052,-55.6867634302897,0.0,0.0,0.0,0.0
1761,-14.141660593659402,-35.29185983827496,0.0,-90.96406400876052,-106.43109350604291,0.0,0.0,0.0,0.0
1762,-21.862547397952973,-47.019272237196795,0.0,-108.8674313342971,-131.78423446866745,0.0,-166.6969628201964,-6.283606435450565,0.0
1763,-21.862547397952973,-56.560323450134796,-0.7759469160854664,-140.72564614993072,-131.78423446866745,0.0,-188.6154967669729,-9.131176298155843,0.0
1764,-21.862547397952973,-56.560323450134796,-0.7759469160854664,-123.39589259432032,-131.78423446866745,0.0,-188.6154967669729,-8.85033976872377,0.0
1765,-21.862547397952973,-56.560323450134796,-0.7759469160854664,-119.83174963116302,-131.78423446866745,0.0,-188.6154967669729,-7.266048275804829,0.0
1766,-21.15804252976431,-49.50291105121297,-0.44349768940879475,-111.87075433481641,-107.82323097977988,0.0,-188.6154967669729,-4.210328690685474,0.0
1767,-12.187150445922612,-31.45105121293804,-0.592137510018246,-57.59256027128286,-60.371196437865024,0.0,-117.9932790350656,-1.9460897810126916,-7.213203362648313
1768,-1.6725918234969086,-5.908948787062023,-0.21539723411148826,-2.1672559199797377,5.280047803542857,-2.664217891849404,-29.06009077343927,1.1483876700153983,0.0
1769,11.698648299321835,24.713045822102423,0.277131797486486,85.62617605264069,69.88538136818366,-1.2792236232251923,70.3892222084059,4.750630833254801,-3.7147283473137183
1770,20.435575914437234,41.22,0.6800000000000002,95.34953569262554,113.89999999999999,1.6664374433085456,111.625,7.8349204764807325,2.309537030405181
1771,20.022808669537888,43.730000000000004,0.73,146.6734259027847,120.30000000000001,2.2770040717660507,114.75,7.7203059430979835,4.092954241812173
1772,15.911980249206175,38.440000000000005,0.5899999999999999,98.97661316556845,106.1,0.0,102.64999999999999,6.573971401904071,2.6727982265189496
1773,11.129343640099297,32.18000000000001,0.44999999999999996,80.27661316556848,93.19999999999999,0.0,89.375,4.727636860710156,1.852642211225728
1774,9.054637570632334,27.01,0.3400000000000001,65.71647993110051,83.10000000000001,0.0,84.17500000000001,3.3300804999142137,0.0
1775,5.229996819061597,21.120000000000005,0.18999999999999995,89.04865902408183,62.39999999999999,0.0,71.95,1.2861895979243592,0.0
1776,2.427098938369797,18.77,0.09000000000000008,26.096046919079583,47.20000000000002,0.0,63.650000000000006,0.315465966531459,0.0
1777,1.9354213853870927,17.42,0.09000000000000008,16.889235915072604,43.30000000000001,0.0,64.07499999999999,0.0,0.0
1778,2.173417242923236,17.689999999999998,0.010000000000000009,6.562324985214659,35.5,0.0,60.625,-0.02232916500900961,0.0
1779,2.5730906534420868,18.65,0.0,6.355513981207679,31.19999999999999,0.0,58.599999999999994,-1.0723158374482509,0.0
1780,3.7612171467706936,19.98,0.030000000000000027,7.60219175074667,33.0,0.0,58.175000000000004,-0.9649849198360769,0.0
1781,6.6344416169436435,25.519999999999996,0.18999999999999995,35.089069371987634,51.599999999999994,0.0,70.775,0.8594041703629074,0.0
1782,8.090130310880799,24.35964959568733,0.2613885715260134,41.16421336753484,53.7389965111124,0.0,47.39809748818707,1.20022575193043,0.0
1783,-2.6440735271887696,2.0222102425875867,0.0,-11.651786720084345,-11.366178993427013,0.0,0.0,0.0,0.0
1784,-12.656370056056316,-23.157277628032368,-0.4704165885101377,-92.3129092810923,-82.17905896412807,0.0,0.0,-2.6766807135684996,0.0
1785,-21.610988905385405,-45.13482479784369,0.0,-131.89464405521642,-131.78423446866745,0.0,-0.771350410348532,-8.30975384025456,0.0
1786,-21.862547397952973,-56.560323450134796,-0.7759469160854664,-146.6734259027847,-131.78423446866745,0.0,-188.6154967669729,-9.292121100064826,0.0
1787,-21.862547397952973,-56.560323450134796,-0.7759469160854664,-146.6734259027847,-131.78423446866745,0.0,-188.6154967669729,-9.292121100064826,0.0
1788,-21.862547397952973,-56.560323450134796,-0.7759469160854664,-146.6734259027847,-131.78423446866745,0.0,-188.6154967669729,-9.292121100064826,0.0
1789,-21.862547397952973,-56.560323450134796,-0.7759469160854664,-146.6734259027847,-131.78423446866745,0.0,-188.6154967669729,-9.292121100064826,0.0
1790,-21.40874363479419,-52.40177897574128,-0.7759469160854664,-142.72174899862904,-129.32323097977985,0.0,-188.6154967669729,-7.065829610824048,0.0
1791,-12.247763698035843,-31.943665768194094,0.0,-104.20563120764133,-75.1866053701883,0.0,-132.78564411837823,-3.967859999042185,0.0
1792,-1.3504232427099687,-4.0579245283019105,0.7528759613253073,-35.47309509930689,-9.850453940900962,-21.786615757368992,-26.278888957970494,0.4400750561750577,0.0
1793,10.791617622228303,16.96938005390882,0.3172752076121615,58.36418829700558,32.39245359393976,-5.943674000913461,75.34294329768716,5.0485728371152785,-2.6867892553031183
1794,18.3297148351574,41.58,0.6400000000000001,111.41664647418544,123.90000000000002,5.5283227261394,110.99999999999999,8.14464773145537,0.4628586228844114
1795,17.9468169544656,42.66,0.7200000000000002,121.69006863049744,131.78423446866745,10.487944973834402,118.15,8.893425911853344,2.0776547981272984
1796,16.205400673067818,38.980000000000004,0.6000000000000001,104.47661316556845,85.55314096262458,6.459265367554828,108.85,7.593425911853343,0.14627583429140856
1797,13.433723120085109,35.92,0.49,86.8232909351075,109.4,3.0358690755039888,96.77499999999999,6.298313190261458,0.0
1798,12.556816954465603,35.28,0.3700000000000001,85.83026848219943,105.29999999999998,2.218887615249834,90.4,5.027589558868563,0.0
1799,10.468363871655846,32.79,0.27,69.6304350252844,47.75314096262457,0.0,80.625,2.9666404842918936,0.0
1800,8.838233235863386,30.339999999999996,0.1200000000000001,56.38392379883038,68.00000000000001,0.0,68.225,0.7325241391182722,0.0
1801,8.34635972919199,29.24,0.07000000000000006,53.66415695914934,31.28658223944126,0.0,62.474999999999994,-0.3138104020756387,0.0
1802,8.074420904624365,28.340000000000003,0.0,47.424290193617296,53.30000000000001,0.0,61.44999999999999,-0.7406431314786843,0.0
1803,7.9407392091778055,27.4,-0.020000000000000018,40.27744588099334,49.10000000000002,0.0,59.49999999999999,-0.7455304098868005,0.0
1804,8.785445278644772,28.25,-0.040000000000000036,40.03724602929135,46.10000000000002,0.0,60.050000000000004,-0.40163950789694525,0.0
1805,10.695184007059853,30.37,0.06000000000000005,47.99737926375934,55.90000000000002,0.0,66.0,0.6519786490675443,0.0
1806,9.843750850496217,27.12703504043127,-0.048611428473986654,40.99236897521817,52.10817864646581,0.0,44.07042402387468,0.9189423031912908,0.0
1807,0.47228606245100124,1.8402695417789587,-0.4160687550091231,-12.959275289739097,-6.5738834595886715,0.0,0.0,-1.4364035931312218,0.0
1808,-9.5203680546005,-25.4280862533693,0.46468018348310974,-79.07404567809627,-103.12607606160488,0.0,0.0,-4.6067496659010185,0.0
1809,-18.968483913197666,-47.57983827493265,0.0,-130.12564859261883,-114.5004337014977,0.0,-187.94975752300388,-7.494557228109114,0.0
1810,-21.862547397952973,-56.560323450134796,-0.7759469160854664,-146.6734259027847,-131.78423446866745,0.0,-100.41809873166176,-9.229923086026282,0.0
1811,-21.862547397952973,-56.560323450134796,0.0327520761216169,-146.6734259027847,-131.78423446866745,0.0,-188.6154967669729,-9.292121100064826,0.0
1812,-21.862547397952973,-56.560323450134796,-0.7759469160854664,-146.6734259027847,-131.78423446866745,0.0,-188.6154967669729,-9.292121100064826,0.0
1813,-21.862547397952973,-56.560323450134796,-0.7759469160854664,-146.6734259027847,-131.78423446866745,-31.517859297047657,-188.6154967669729,-8.778313773666715,0.0
1814,-21.862547397952973,-56.560323450134796,0.21705437989188803,-137.4245942270656,-131.78423446866745,-32.244139130103406,-188.6154967669729,-6.58521376650601,-1.0751635259099395
1815,-13.864744109697849,-56.560323450134796,-0.7759469160854664,-80.27390420554053,-89.81050906918017,-24.331710540422556,-122.99595249937795,-2.9474692450133304,-4.900121163602908
1816,-2.2434212249553056,-4.8714555256064855,-0.50850672714561,-6.891038755677037,26.210865668189456,-8.132313722023,-26.74148532703292,2.291028888821465,-14.151094611169228
1817,12.109485183335927,-2.8702021563342193,0.10684497723513467,79.56991726224594,104.58538136818368,10.011870180257915,74.99418366078095,7.410619414336017,-3.704697992758244
1818,8.446916166506924,44.629999999999995,0.7759469160854664,124.91864499120514,106.05314096262461,19.088693521056122,113.89999999999999,9.292121100064826,2.175088108311048
1819,21.862547397952973,46.7,0.7396960421533703,143.8823138053964,118.15314096262458,22.09397683528487,119.67500000000001,9.292121100064826,4.6880976702038275
1820,20.763179864595998,45.14,0.5299999999999998,131.7982119791842,105.35314096262462,18.474732339894857,118.17499999999998,9.292121100064826,4.89932061874649
1821,16.910151348111736,40.79,0.3899999999999999,107.02478982287222,79.75314096262458,10.372469304759022,101.72500000000002,8.617673096527545,2.7383493044248226
1822,16.10537996074854,40.04,0.3799999999999999,103.31814536195022,88.46684400238973,8.088319247445256,101.92500000000001,7.7128331199610205,3.1477856396173713
1823,0.0,36.88,0.27,88.71814536195022,61.65314096262459,3.446809977572343,88.19999999999999,5.844553127772185,2.640639186216923
1824,11.935445278644771,3.628800539083567,0.1299999999999999,74.43143428379425,50.15314096262459,0.32982851731818386,79.625,4.2664985787671075,1.789104207087803
1825,10.411894218990671,30.61,0.040000000000000036,63.198045436099235,44.35314096262459,-0.4392288412663987,71.95,3.95183674354276,1.3837443670374618
