,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA diesel,LCA wind,LCA solar pv,LCA geothermal,BRB diesel,BRB solar pv,BRB wind,BRB biomass,SVG diesel,SVG solar pv,SVG wind,SVG geothermal,SVG hydro,GRD diesel,GRD solar pv,GRD wind,GRD geothermal
8045,-0.0,-0.0,16.75,7.510000000000002,21.82,17.4,-0.0,-0.0,1.45,-0.0,-0.0,15.0,50.0,107.69999999999999,-0.0,6.100000000000023,6.6,4.800000000000001,-0.0,76.4,-0.0,36.599999999999994,50.0,-0.0,37.4,-0.0,5.0,69.998,-0.0,27.701999999999998,10.0,-0.0,-0.0,16.3,-0.0,-0.0,-0.0,-0.0,19.32,3.9800000000000004
8046,-0.0,0.013818493150684933,16.525000000000002,8.021181506849311,21.13213253012048,16.875,0.4528674698795181,-0.0,1.4491040462427744,0.0008959537572254338,-0.0,15.0,50.0,102.00000000000001,1.9034090909090906,8.296590909090881,6.6,4.6,-0.0,72.8,3.092348284960422,35.80765171503957,50.0,-0.0,36.0,0.36969696969696975,5.330303030303035,60.50999999999999,9.686000000000002,26.904,10.0,-0.0,0.09588276721382517,15.863445112591874,-0.0,0.04067212019430076,-0.0,0.1015652173913043,19.44,3.858434782608693
8047,-0.0,1.851678082191781,16.075,7.853321917808221,7.103518072289152,16.225,18.001481927710845,-0.0,1.4605635838150288,0.06943641618497112,-0.0,15.0,13.504734848484844,98.4,62.49526515151515,-0.0,6.6,5.5,-0.0,69.19999999999999,65.2485488126649,-0.0,37.451451187335124,-0.0,35.0,6.957024793388431,3.142975206611567,-0.0,81.83000000000001,26.03,5.739999999999981,-0.0,1.839205807465192,15.560794192534807,-0.0,-0.0,-0.0,1.709681159420289,19.38,3.8103188405797104
8048,-0.0,5.20957191780822,15.625,6.515428082191781,-0.0,15.675,27.874999999999996,-0.0,1.4606647398843928,0.16933526011560698,-0.0,-0.0,-0.0,96.45,101.64999999999999,-0.0,6.6,6.1,-0.0,51.7213720316623,129.8786279683377,-0.0,-0.0,-0.0,32.316253443526165,14.283746556473833,-0.0,-0.0,121.2,-0.0,-0.0,-0.0,3.5825288477165587,14.517471152283443,-0.0,-0.0,-0.0,3.436289855072462,19.17,3.7937101449275348
8049,-0.0,7.50344178082192,15.299999999999999,5.02655821917808,-0.0,-0.0,44.97,-0.0,1.451372832369942,0.2486271676300579,-0.0,-0.0,-0.0,29.23124999999999,177.96875,-0.0,6.6,6.4,-0.0,10.099208443271806,177.5007915567282,-0.0,-0.0,-0.0,29.106060606060606,19.593939393939397,-0.0,-0.0,100.212,23.788,-0.0,-0.0,2.615332478586172,16.18466752141383,-0.0,-0.0,-0.0,4.731246376811592,18.990000000000002,3.278753623188406
8050,-0.0,9.106386986301372,14.799999999999999,4.753613013698629,-0.0,-0.0,45.91,-0.0,1.4629913294797687,0.29700867052023133,-0.0,-0.0,-0.0,91.8,121.39999999999999,-0.0,6.6,7.0,-0.0,-0.0,192.5,-0.0,-0.0,-0.0,27.077134986225893,23.12286501377411,-0.0,-0.0,125.4,-0.0,-0.0,-0.0,6.023181104068472,13.07681889593153,-0.0,-0.0,-0.0,5.619942028985504,18.9,3.7800579710144984
8051,-0.0,9.949315068493151,14.374999999999998,4.985684931506849,-0.0,-0.0,48.0,-0.0,1.428800578034682,0.321199421965318,-0.0,-0.0,-0.0,-0.0,215.6,-0.0,6.6,7.0,-0.0,-0.0,197.2,-0.0,-0.0,-0.0,26.095867768595035,24.904132231404965,-0.0,-0.0,130.0,-0.0,-0.0,-0.0,6.493878324936341,13.006121675063659,-0.0,-0.0,-0.0,6.119304347826083,19.05,3.0306956521739155
8052,-0.0,10.046044520547946,14.025000000000002,5.968955479452051,-0.0,-0.0,47.37,-0.0,1.4661127167630057,0.3238872832369943,-0.0,-0.0,-0.0,-0.0,221.1,-0.0,6.6,7.300000000000001,-0.0,-0.0,198.4,-0.0,-0.0,-0.0,25.660606060606053,25.139393939393944,-0.0,-0.0,131.4,-0.0,-0.0,-0.0,6.5636112465463965,13.536388753453604,-0.0,-0.0,-0.0,6.220869565217387,19.29,2.9891304347826138
8053,-0.0,9.451849315068495,13.750000000000002,5.3681506849315035,-0.0,-0.0,45.61,-0.0,1.4135838150289015,0.3064161849710984,-0.0,-0.0,-0.0,-0.0,208.4,-0.0,6.6,6.700000000000001,-0.0,-0.0,189.1,-0.0,-0.0,-0.0,25.00578512396694,23.69421487603306,-0.0,-0.0,124.0,-0.0,-0.0,-0.0,6.1975134080936085,12.902486591906392,-0.0,-0.0,-0.0,5.882318840579706,19.05,2.5676811594202933
8054,-0.0,8.222003424657535,13.700000000000001,5.047996575342463,-0.0,-0.0,43.24,-0.0,1.3843497109826588,0.2656502890173411,-0.0,-0.0,-0.0,81.60000000000001,115.49999999999999,-0.0,6.6,6.1,-0.0,-0.0,180.5,-0.0,-0.0,-0.0,26.650000000000002,20.43415977961433,0.41584022038566815,-0.0,120.7,-0.0,-0.0,-0.0,5.39558480957798,12.700639856498789,-0.0,0.0037753339232322602,-0.0,5.103652173913041,18.48,2.5163478260869603
8055,-0.0,6.273595890410959,14.05,6.65640410958904,-0.0,-0.0,42.42,-0.0,1.3979624277456648,0.20203757225433533,-0.0,-0.0,-0.0,57.764962121212136,140.53503787878788,-0.0,6.6,5.9,-0.0,56.699999999999996,121.0,-0.0,-0.0,-0.0,26.5,15.493663911845735,3.606336088154265,-0.0,100.328,16.872,-0.0,-0.0,4.149108835798253,12.478255111929744,-0.0,0.8726360522720027,-0.0,3.8933333333333313,18.03,4.176666666666669
8056,-0.0,3.606626712328768,14.549999999999999,8.513373287671236,-0.0,13.922216867469881,28.07778313253012,-0.0,1.474869942196532,0.11513005780346824,-0.0,15.0,14.129166666666677,88.8,76.77083333333331,-0.0,6.6,5.700000000000001,-0.0,57.8,80.09182058047492,-0.0,37.70817941952508,-0.0,26.700000000000003,8.939944903581269,9.460055096418728,0.9819999999999851,86.17200000000001,17.746000000000002,10.0,-0.0,2.440652256351914,12.552383360119427,-0.0,2.80696438352866,-0.0,2.2598260869565205,18.03,5.010173913043479
8057,-0.0,0.4007363013698631,14.649999999999999,13.129263698630139,27.124228915662655,15.275,2.490771084337349,-0.0,1.6379046242774566,0.012095375722543357,29.58977272727273,15.0,50.0,92.1,5.710227272727272,10.0,6.6,6.4,25.259894459102902,60.5,8.040105540897097,41.4,50.0,-0.0,27.750000000000004,1.0082644628099175,19.241735537190078,88.196,6.6800000000000015,18.924,10.0,-0.0,0.30508153204398925,12.577092776182653,-0.0,5.617825691773358,-0.0,0.338550724637681,18.09,8.771449275362318
8058,-0.0,-0.0,14.7,16.79,36.2,15.45,-0.0,-0.0,1.92,-0.0,65.9,15.0,50.0,95.4,-0.0,10.0,6.6,8.4,58.6,62.2,-0.0,41.4,50.0,-0.0,29.65,-0.0,24.950000000000003,107.65599999999999,-0.0,20.444000000000003,10.0,-0.0,-0.0,12.97244343319429,0.12755656680571192,8.0,-0.0,-0.0,17.669999999999998,12.73
