,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada
0,3.552713678800501e-15,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,-3.552713678800501e-15,0.0,1.7763568394002505e-15
1,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0
2,-3.552713678800501e-15,0.0,1.4210854715202004e-14,-5.551115123125783e-17,0.0,0.0,3.552713678800501e-15,0.0,0.0
3,0.0,0.0,1.4210854715202004e-14,-1.1102230246251565e-16,0.0,0.0,-7.105427357601002e-15,0.0,0.0
4,3.552713678800501e-15,0.0,1.4210854715202004e-14,0.0,0.0,-3.552713678800501e-15,7.105427357601002e-15,0.0,0.0
5,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,-1.4210854715202004e-14,0.0,0.0
6,3.552713678800501e-15,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.4210854715202004e-14,-1.7763568394002505e-15,1.7763568394002505e-15
7,-3.552713678800501e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,3.552713678800501e-15,0.0,-1.7763568394002505e-15
8,3.552713678800501e-15,3.552713678800501e-15,-1.4210854715202004e-14,1.1102230246251565e-16,0.0,0.0,7.105427357601002e-15,0.0,1.7763568394002505e-15
9,-3.552713678800501e-15,3.552713678800501e-15,7.105427357601002e-15,-1.1102230246251565e-16,0.0,-3.552713678800501e-15,1.0658141036401503e-14,0.0,1.7763568394002505e-15
10,3.552713678800501e-15,1.4210854715202004e-14,-5.684341886080802e-14,0.0,7.105427357601002e-15,0.0,0.0,0.0,-1.7763568394002505e-15
11,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,-3.552713678800501e-15,3.552713678800501e-15,0.0,1.7763568394002505e-15
12,0.0,-1.4210854715202004e-14,0.0,0.0,7.105427357601002e-15,0.0,1.7763568394002505e-14,0.0,1.7763568394002505e-15
13,0.0,0.0,1.4210854715202004e-14,0.0,7.105427357601002e-15,0.0,1.0658141036401503e-14,0.0,1.7763568394002505e-15
