,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Dominica,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada
0,1.3322676295501878e-15,0.0,7.105427357601002e-15,0.0,0.0,2.6645352591003757e-15,0.0,0.0,0.0,-3.552713678800501e-15
1,1.3322676295501878e-15,3.552713678800501e-15,1.4210854715202004e-14,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0
2,1.3322676295501878e-15,3.552713678800501e-15,7.105427357601002e-15,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0
3,1.3322676295501878e-15,-3.552713678800501e-15,7.105427357601002e-15,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0
4,1.3322676295501878e-15,0.0,7.105427357601002e-15,0.0,-3.552713678800501e-15,8.881784197001252e-16,0.0,0.0,0.0,-1.7763568394002505e-15
5,1.3322676295501878e-15,3.552713678800501e-15,1.7763568394002505e-14,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,-1.7763568394002505e-15
6,1.3322676295501878e-15,0.0,7.105427357601002e-15,0.0,0.0,-2.6645352591003757e-15,0.0,0.0,0.0,0.0
7,4.884981308350689e-15,3.552713678800501e-15,-7.105427357601002e-15,0.0,0.0,6.217248937900877e-15,0.0,-3.552713678800501e-15,1.7763568394002505e-15,0.0
8,1.3322676295501878e-15,0.0,-7.105427357601002e-15,0.0,0.0,-6.217248937900877e-15,3.552713678800501e-15,3.552713678800501e-15,1.7763568394002505e-15,-1.7763568394002505e-15
9,1.3322676295501878e-15,0.0,7.105427357601002e-15,0.0,0.0,6.217248937900877e-15,0.0,3.552713678800501e-15,-1.7763568394002505e-15,1.7763568394002505e-15
10,1.3322676295501878e-15,1.4210854715202004e-14,0.0,0.0,0.0,-1.509903313490213e-14,-7.105427357601002e-15,-3.552713678800501e-15,0.0,0.0
11,-1.7763568394002505e-15,0.0,4.973799150320701e-14,0.0,0.0,6.217248937900877e-15,-3.552713678800501e-15,-3.552713678800501e-15,1.7763568394002505e-15,1.7763568394002505e-15
12,-3.1086244689504383e-15,0.0,-2.1316282072803006e-14,0.0,0.0,3.552713678800501e-15,0.0,-3.552713678800501e-15,-1.7763568394002505e-15,1.7763568394002505e-15
13,1.7763568394002505e-15,7.105427357601002e-15,-2.1316282072803006e-14,0.0,0.0,3.552713678800501e-15,-7.105427357601002e-15,-3.552713678800501e-15,-1.7763568394002505e-15,1.7763568394002505e-15
14,1.3322676295501878e-15,7.105427357601002e-15,-2.1316282072803006e-14,0.0,0.0,1.7763568394002505e-14,0.0,0.0,-5.329070518200751e-15,1.7763568394002505e-15
15,1.3322676295501878e-15,-1.4210854715202004e-14,-2.1316282072803006e-14,0.0,0.0,-2.6645352591003757e-14,0.0,-3.552713678800501e-15,1.7763568394002505e-15,-1.7763568394002505e-15
16,1.3322676295501878e-15,0.0,-2.1316282072803006e-14,0.0,0.0,-1.3322676295501878e-14,-3.552713678800501e-15,-3.552713678800501e-15,1.7763568394002505e-15,-1.7763568394002505e-15
17,1.3322676295501878e-15,0.0,-7.105427357601002e-15,0.0,-3.552713678800501e-15,-2.6645352591003757e-15,0.0,0.0,-3.552713678800501e-15,-1.7763568394002505e-15
18,3.1086244689504383e-15,0.0,7.105427357601002e-15,0.0,3.552713678800501e-15,-6.217248937900877e-15,0.0,-3.552713678800501e-15,0.0,1.7763568394002505e-15
19,-4.440892098500626e-16,-3.552713678800501e-15,7.105427357601002e-15,0.0,3.552713678800501e-15,8.881784197001252e-16,0.0,-3.552713678800501e-15,0.0,1.7763568394002505e-15
20,1.3322676295501878e-15,-7.105427357601002e-15,-7.105427357601002e-15,0.0,3.552713678800501e-15,-6.217248937900877e-15,0.0,-3.552713678800501e-15,0.0,1.7763568394002505e-15
21,1.3322676295501878e-15,3.552713678800501e-15,-2.1316282072803006e-14,0.0,3.552713678800501e-15,-6.217248937900877e-15,0.0,-3.552713678800501e-15,0.0,1.7763568394002505e-15
22,1.3322676295501878e-15,0.0,3.552713678800501e-14,0.0,0.0,-6.217248937900877e-15,0.0,1.4210854715202004e-14,0.0,1.7763568394002505e-15
23,1.3322676295501878e-15,0.0,0.0,0.0,-3.552713678800501e-15,-6.217248937900877e-15,0.0,-1.4210854715202004e-14,0.0,-1.7763568394002505e-15
24,1.3322676295501878e-15,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,8.881784197001252e-16,0.0,3.552713678800501e-15,0.0,-1.7763568394002505e-15
25,1.3322676295501878e-15,0.0,3.552713678800501e-15,0.0,0.0,8.881784197001252e-16,0.0,3.552713678800501e-15,-1.7763568394002505e-15,1.7763568394002505e-15
26,1.3322676295501878e-15,-3.552713678800501e-15,1.4210854715202004e-14,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,-1.7763568394002505e-15
27,3.1086244689504383e-15,0.0,-3.552713678800501e-15,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,1.7763568394002505e-15
28,1.3322676295501878e-15,0.0,-1.4210854715202004e-14,0.0,0.0,8.881784197001252e-16,3.552713678800501e-15,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15
29,1.3322676295501878e-15,0.0,1.4210854715202004e-14,0.0,0.0,-6.217248937900877e-15,0.0,0.0,0.0,-1.7763568394002505e-15
30,1.3322676295501878e-15,-3.552713678800501e-15,7.105427357601002e-15,0.0,0.0,-6.217248937900877e-15,0.0,0.0,0.0,-1.7763568394002505e-15
31,-2.220446049250313e-15,0.0,-3.552713678800501e-15,0.0,0.0,6.217248937900877e-15,1.0658141036401503e-14,-3.552713678800501e-15,-1.7763568394002505e-15,1.7763568394002505e-15
32,1.3322676295501878e-15,7.105427357601002e-15,7.815970093361102e-14,0.0,8.881784197001252e-16,1.509903313490213e-14,0.0,-1.0658141036401503e-14,0.0,-1.7763568394002505e-15
33,1.3322676295501878e-15,0.0,-2.1316282072803006e-14,0.0,3.552713678800501e-15,4.3520742565306136e-14,0.0,1.7763568394002505e-14,0.0,1.7763568394002505e-15
34,1.3322676295501878e-15,-1.4210854715202004e-14,-2.1316282072803006e-14,0.0,0.0,1.509903313490213e-14,-7.105427357601002e-15,-6.750155989720952e-14,0.0,1.7763568394002505e-15
35,-4.440892098500626e-16,-7.105427357601002e-15,3.552713678800501e-14,0.0,0.0,4.3520742565306136e-14,-2.842170943040401e-14,1.0658141036401503e-14,1.7763568394002505e-15,1.7763568394002505e-15
36,-4.440892098500626e-16,-7.105427357601002e-15,-2.1316282072803006e-14,0.0,0.0,-3.4638958368304884e-14,-2.1316282072803006e-14,-1.7763568394002505e-14,1.5987211554602254e-14,1.7763568394002505e-15
37,1.3322676295501878e-15,0.0,-7.815970093361102e-14,0.0,0.0,-6.217248937900877e-15,3.552713678800501e-15,0.0,0.0,1.7763568394002505e-15
38,-4.440892098500626e-16,7.105427357601002e-15,2.1316282072803006e-14,0.0,0.0,-1.3322676295501878e-14,1.0658141036401503e-14,-7.105427357601002e-15,1.7763568394002505e-15,1.7763568394002505e-15
39,1.3322676295501878e-15,7.105427357601002e-15,-1.0658141036401503e-14,0.0,0.0,1.509903313490213e-14,-3.552713678800501e-15,-3.552713678800501e-15,8.881784197001252e-15,-1.7763568394002505e-15
40,-2.220446049250313e-15,0.0,-2.1316282072803006e-14,0.0,0.0,1.509903313490213e-14,-7.105427357601002e-15,-7.105427357601002e-15,0.0,-2.6645352591003757e-15
41,1.3322676295501878e-15,0.0,3.552713678800501e-14,0.0,0.0,1.509903313490213e-14,-3.552713678800501e-15,-1.7763568394002505e-14,0.0,0.0
42,3.1086244689504383e-15,-3.552713678800501e-15,-1.4210854715202004e-14,0.0,0.0,1.509903313490213e-14,0.0,3.197442310920451e-14,0.0,0.0
43,4.884981308350689e-15,0.0,-7.105427357601002e-15,0.0,0.0,1.509903313490213e-14,0.0,-1.7763568394002505e-14,0.0,0.0
44,4.884981308350689e-15,0.0,-1.4210854715202004e-14,0.0,0.0,1.509903313490213e-14,0.0,-2.1316282072803006e-14,0.0,0.0
45,3.1086244689504383e-15,0.0,-3.552713678800501e-15,0.0,0.0,4.3520742565306136e-14,-3.552713678800501e-15,-3.552713678800501e-15,1.7763568394002505e-15,0.0
46,1.3322676295501878e-15,0.0,-3.552713678800501e-15,0.0,0.0,-1.3322676295501878e-14,0.0,-1.7763568394002505e-14,0.0,0.0
47,1.3322676295501878e-15,3.552713678800501e-15,0.0,0.0,0.0,8.881784197001252e-16,0.0,-3.552713678800501e-15,0.0,0.0
48,1.3322676295501878e-15,0.0,1.4210854715202004e-14,0.0,0.0,8.881784197001252e-16,0.0,2.4868995751603507e-14,0.0,0.0
49,1.3322676295501878e-15,0.0,3.552713678800501e-15,0.0,0.0,8.881784197001252e-16,0.0,3.552713678800501e-15,0.0,0.0
50,1.3322676295501878e-15,3.552713678800501e-15,7.105427357601002e-15,0.0,-3.552713678800501e-15,8.881784197001252e-16,0.0,0.0,0.0,0.0
51,1.3322676295501878e-15,-3.552713678800501e-15,-1.7763568394002505e-14,0.0,0.0,8.881784197001252e-16,0.0,1.4210854715202004e-14,0.0,0.0
52,1.3322676295501878e-15,0.0,3.552713678800501e-15,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0
53,1.3322676295501878e-15,-3.552713678800501e-15,1.4210854715202004e-14,0.0,0.0,-7.993605777301127e-15,0.0,0.0,0.0,0.0
54,1.3322676295501878e-15,7.105427357601002e-15,-1.4210854715202004e-14,0.0,0.0,8.881784197001252e-16,0.0,-1.4210854715202004e-14,0.0,-2.6645352591003757e-15
55,4.884981308350689e-15,3.552713678800501e-15,3.907985046680551e-14,0.0,0.0,-2.220446049250313e-14,-7.105427357601002e-15,7.105427357601002e-15,0.0,0.0
56,1.3322676295501878e-15,0.0,-1.4210854715202004e-14,0.0,0.0,-6.217248937900877e-15,7.105427357601002e-15,-1.0658141036401503e-14,0.0,0.0
57,3.1086244689504383e-15,-4.440892098500626e-15,0.0,0.0,0.0,6.217248937900877e-15,-7.105427357601002e-15,-1.0658141036401503e-14,-3.552713678800501e-15,0.0
58,1.3322676295501878e-15,7.105427357601002e-15,-1.0658141036401503e-14,0.0,0.0,1.509903313490213e-14,-7.105427357601002e-15,0.0,-5.329070518200751e-15,0.0
59,1.3322676295501878e-15,0.0,-7.815970093361102e-14,0.0,0.0,-3.4638958368304884e-14,-2.842170943040401e-14,-1.0658141036401503e-14,-1.7763568394002505e-15,0.0
60,-4.440892098500626e-16,7.105427357601002e-15,-2.1316282072803006e-14,0.0,0.0,1.7763568394002505e-14,0.0,-2.4868995751603507e-14,0.0,0.0
61,-4.440892098500626e-16,-7.105427357601002e-15,-2.1316282072803006e-14,0.0,0.0,1.509903313490213e-14,7.105427357601002e-15,-3.197442310920451e-14,1.7763568394002505e-15,0.0
62,1.3322676295501878e-15,-1.4210854715202004e-14,-2.1316282072803006e-14,0.0,0.0,-6.217248937900877e-15,-2.1316282072803006e-14,1.0658141036401503e-14,0.0,-1.7763568394002505e-15
63,-4.440892098500626e-16,7.105427357601002e-15,-3.552713678800501e-14,0.0,0.0,3.4638958368304884e-14,2.1316282072803006e-14,1.0658141036401503e-14,0.0,1.7763568394002505e-15
64,1.3322676295501878e-15,-7.105427357601002e-15,-1.0658141036401503e-14,0.0,0.0,-7.993605777301127e-15,-3.552713678800501e-15,-7.105427357601002e-15,0.0,0.0
65,1.3322676295501878e-15,0.0,-3.552713678800501e-14,0.0,0.0,-2.220446049250313e-14,3.552713678800501e-15,-7.105427357601002e-15,0.0,0.0
66,3.1086244689504383e-15,0.0,1.0658141036401503e-14,0.0,0.0,6.217248937900877e-15,0.0,-3.552713678800501e-15,0.0,0.0
67,3.1086244689504383e-15,0.0,-1.0658141036401503e-14,0.0,0.0,6.217248937900877e-15,0.0,-3.552713678800501e-15,0.0,0.0
68,3.1086244689504383e-15,-3.552713678800501e-15,0.0,0.0,0.0,3.4638958368304884e-14,0.0,-3.552713678800501e-15,0.0,0.0
69,3.1086244689504383e-15,0.0,1.0658141036401503e-14,0.0,0.0,3.4638958368304884e-14,0.0,-3.552713678800501e-15,0.0,0.0
70,1.3322676295501878e-15,0.0,-2.4868995751603507e-14,0.0,0.0,-7.993605777301127e-15,-7.105427357601002e-15,-3.552713678800501e-15,0.0,0.0
71,1.3322676295501878e-15,3.552713678800501e-15,1.0658141036401503e-14,0.0,0.0,-7.993605777301127e-15,0.0,0.0,0.0,0.0
72,1.3322676295501878e-15,3.552713678800501e-15,1.0658141036401503e-14,0.0,0.0,-7.993605777301127e-15,0.0,-1.7763568394002505e-14,0.0,0.0
73,1.3322676295501878e-15,0.0,1.0658141036401503e-14,0.0,0.0,-7.993605777301127e-15,0.0,3.552713678800501e-15,0.0,0.0
74,1.3322676295501878e-15,0.0,1.4210854715202004e-14,0.0,0.0,-7.993605777301127e-15,0.0,3.552713678800501e-15,1.7763568394002505e-15,0.0
75,1.3322676295501878e-15,0.0,7.105427357601002e-15,0.0,0.0,-7.993605777301127e-15,3.552713678800501e-15,-3.552713678800501e-15,1.7763568394002505e-15,0.0
76,1.3322676295501878e-15,0.0,-7.105427357601002e-15,0.0,0.0,-7.993605777301127e-15,-3.552713678800501e-15,-3.552713678800501e-15,-1.7763568394002505e-15,0.0
77,1.3322676295501878e-15,0.0,2.1316282072803006e-14,0.0,0.0,-7.993605777301127e-15,3.552713678800501e-15,0.0,0.0,0.0
78,1.3322676295501878e-15,0.0,2.1316282072803006e-14,0.0,0.0,6.217248937900877e-15,0.0,0.0,0.0,7.771561172376096e-16
79,-2.220446049250313e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,-7.105427357601002e-15,-3.552713678800501e-15,4.440892098500626e-16,4.440892098500626e-16
80,1.3322676295501878e-15,7.105427357601002e-15,-1.0658141036401503e-14,0.0,0.0,-6.217248937900877e-15,-7.105427357601002e-15,-1.0658141036401503e-14,0.0,0.0
81,1.3322676295501878e-15,0.0,-2.1316282072803006e-14,0.0,0.0,-1.3322676295501878e-14,1.4210854715202004e-14,1.0658141036401503e-14,-1.7763568394002505e-15,3.552713678800501e-15
82,1.3322676295501878e-15,7.105427357601002e-15,-3.552713678800501e-14,0.0,0.0,1.509903313490213e-14,-2.842170943040401e-14,5.684341886080802e-14,0.0,0.0
83,1.3322676295501878e-15,7.105427357601002e-15,2.1316282072803006e-14,0.0,0.0,-6.217248937900877e-15,-1.4210854715202004e-14,-1.0658141036401503e-14,0.0,0.0
84,1.3322676295501878e-15,-7.105427357601002e-15,2.1316282072803006e-14,0.0,0.0,-1.3322676295501878e-14,-1.4210854715202004e-14,-1.7763568394002505e-14,-1.4210854715202004e-14,0.0
85,-4.440892098500626e-16,0.0,0.0,0.0,0.0,1.509903313490213e-14,-2.1316282072803006e-14,1.0658141036401503e-14,0.0,0.0
86,-4.440892098500626e-16,0.0,-2.1316282072803006e-14,0.0,0.0,1.509903313490213e-14,-2.4868995751603507e-14,-4.618527782440651e-14,5.329070518200751e-15,0.0
87,1.3322676295501878e-15,0.0,-2.1316282072803006e-14,0.0,0.0,3.4638958368304884e-14,7.105427357601002e-15,1.0658141036401503e-14,-1.7763568394002505e-15,1.7763568394002505e-15
88,1.3322676295501878e-15,3.552713678800501e-15,-3.552713678800501e-14,0.0,0.0,4.440892098500626e-15,7.105427357601002e-15,1.4210854715202004e-14,-1.7763568394002505e-15,-1.7763568394002505e-15
89,4.884981308350689e-15,0.0,0.0,0.0,0.0,6.217248937900877e-15,-3.552713678800501e-15,3.552713678800501e-15,0.0,0.0
90,3.1086244689504383e-15,0.0,-2.842170943040401e-14,0.0,0.0,6.217248937900877e-15,0.0,0.0,0.0,0.0
91,-2.220446049250313e-15,0.0,3.552713678800501e-15,0.0,0.0,6.217248937900877e-15,0.0,3.552713678800501e-15,1.7763568394002505e-15,0.0
92,4.884981308350689e-15,0.0,0.0,0.0,0.0,-4.440892098500626e-15,3.552713678800501e-15,-3.552713678800501e-15,0.0,0.0
93,1.3322676295501878e-15,0.0,-3.552713678800501e-15,0.0,0.0,3.4638958368304884e-14,-3.552713678800501e-15,-3.552713678800501e-15,1.7763568394002505e-15,0.0
94,1.3322676295501878e-15,3.552713678800501e-15,1.7763568394002505e-14,0.0,0.0,-7.993605777301127e-15,0.0,-3.552713678800501e-15,-1.7763568394002505e-15,0.0
95,1.3322676295501878e-15,0.0,-3.552713678800501e-15,0.0,0.0,-7.993605777301127e-15,0.0,3.552713678800501e-15,0.0,0.0
96,1.3322676295501878e-15,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,-7.993605777301127e-15,0.0,3.552713678800501e-15,0.0,0.0
97,1.3322676295501878e-15,3.552713678800501e-15,7.105427357601002e-15,0.0,0.0,-8.881784197001252e-16,0.0,-3.552713678800501e-15,0.0,0.0
98,4.884981308350689e-15,-3.552713678800501e-15,7.105427357601002e-15,0.0,0.0,-8.881784197001252e-16,0.0,7.105427357601002e-15,0.0,0.0
99,1.3322676295501878e-15,3.552713678800501e-15,7.105427357601002e-15,0.0,0.0,-8.881784197001252e-16,0.0,-3.552713678800501e-15,0.0,0.0
100,1.3322676295501878e-15,0.0,7.105427357601002e-15,0.0,0.0,-8.881784197001252e-16,0.0,-3.552713678800501e-15,0.0,0.0
101,1.3322676295501878e-15,0.0,-3.552713678800501e-15,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0
