,SKN MSR link,MSR ATG link,ATG GLP link,GLP DMA link,DMA MTQ link,MTQ LCA link,LCA SVG link,SVG GRD link,SVG BRB link,LCA BRB link
0,-0.7266249999999999,-2.5,-17.95438398682804,-20.0,1.7787379351216783,-18.988980107794315,-12.083569985027118,-8.04356998502712,25.0,23.794589877232806
1,-0.7266249999999999,-2.5,-17.95438398682804,-10.67159886291774,-1.7787379351216783,-18.988980107794315,-11.683569985027127,-7.003569985027127,25.0,23.794589877232806
2,-0.7266249999999999,-2.5,-17.95438398682804,-20.0,-1.7787379351216783,-18.988980107794315,-12.083569985027118,-8.083569985027118,25.0,23.794589877232806
3,-0.7266249999999999,-2.5,-17.95438398682804,-20.0,-1.7787379351216783,-18.988980107794315,-12.083569985027118,-8.743569985027118,25.0,23.794589877232806
4,-0.7266249999999999,-2.5,-17.95438398682804,-20.0,-1.7787379351216783,-18.988980107794315,-11.169390230561511,-8.780821715291497,25.0,23.794589877232806
5,-0.7266249999999999,-2.5,-17.95438398682804,-11.208623753046805,-1.7787379351216783,-18.988980107794315,-12.083569985027118,-8.780821715291497,25.0,23.480410122767186
6,-0.7266249999999999,-2.5,-17.95438398682804,-20.0,-1.7787379351216783,-18.988980107794315,-9.913980107794313,-6.433980107794316,25.0,21.124999999999993
7,-0.7266249999999999,-2.5,-17.95438398682804,-6.113795026159111,1.7787379351216783,-18.988980107794315,12.083569985027118,8.780821715291497,-12.39725173026438,-2.2725500928214437
8,-0.7266249999999999,-2.5,17.95438398682804,10.121262064878323,-1.7787379351216783,18.988980107794315,0.3808217152914981,8.780821715291497,-25.0,-23.794589877232806
9,-0.7266249999999999,-2.5,-17.95438398682804,14.378737935121677,1.7787379351216783,-18.988980107794315,1.5808217152914974,8.780821715291497,-25.0,-23.794589877232806
10,-0.7266249999999999,-2.5,-17.95438398682804,14.978737935121679,1.7787379351216783,18.988980107794315,-12.083569985027118,0.8299685050686172,25.0,23.794589877232806
11,0.5351876266729008,-2.5,-17.95438398682804,15.963499093155164,1.7787379351216783,-18.988980107794315,-4.353776942924943,8.780821715291497,25.0,23.794589877232806
12,0.7266249999999999,-2.5,-17.95438398682804,20.0,0.39361348447635436,-18.988980107794315,-12.083569985027118,8.780821715291497,15.588616705716767,9.994589877232801
13,0.08721188061572605,-2.5,-17.95438398682804,20.0,0.04898683641231827,-18.988980107794315,12.083569985027118,8.780821715291497,25.0,23.794589877232806
14,-0.7266249999999999,-2.5,-17.95438398682804,20.0,0.5970863969285745,18.988980107794315,12.083569985027118,8.780821715291497,13.604589877232808,-23.794589877232806
15,-0.7266249999999999,-2.5,-17.95438398682804,20.0,1.6008872758960617,-18.988980107794315,12.083569985027118,8.780821715291497,25.0,23.794589877232806
16,-0.7266249999999999,-2.5,-17.95438398682804,-4.929789194275373,-1.7787379351216783,-18.988980107794315,3.461685510716828,-8.780821715291497,25.0,23.794589877232806
17,-0.7266249999999999,-2.5,-17.95438398682804,-20.0,-1.7787379351216783,-18.988980107794315,-9.746624001096702,-8.780821715291497,25.0,23.794589877232806
18,-0.7266249999999999,-2.5,-17.95438398682804,-20.0,-1.7787379351216783,-18.988980107794315,-12.083569985027118,-8.780821715291497,25.0,23.794589877232806
19,-0.7266249999999999,-2.5,-17.95438398682804,-20.0,-1.7787379351216783,-18.988980107794315,-12.083569985027118,-8.780821715291497,25.0,23.794589877232806
20,-0.7266249999999999,-2.5,17.95438398682804,-20.0,-1.7787379351216783,-18.988980107794315,-12.083569985027118,-8.780821715291497,25.0,23.794589877232806
21,-0.7266249999999999,-2.5,-17.95438398682804,-20.0,-1.7787379351216783,-18.988980107794315,-12.083569985027118,-8.780821715291497,25.0,23.794589877232806
22,-0.7266249999999999,-2.5,-17.95438398682804,-7.46953444017636,-1.7787379351216783,-18.988980107794315,-12.083569985027118,-8.780821715291497,25.0,23.794589877232806
23,-0.7266249999999999,-2.5,-7.900789228393137,-20.0,-1.7787379351216783,-18.988980107794315,-12.083569985027118,-8.780821715291497,25.0,23.794589877232806
24,-0.7266249999999999,-2.5,-17.95438398682804,-9.163997104982766,-1.7787379351216783,-18.988980107794315,-12.083569985027118,-8.780821715291497,20.797251730264378,15.59458987723281
25,-0.7266249999999999,-2.5,-17.95438398682804,-9.61209666549902,-1.7787379351216783,-18.988980107794315,-6.260821715291501,-8.780821715291497,25.0,8.271841607497183
26,-0.7266249999999999,-2.5,-17.95438398682804,-9.119370456918723,-1.7787379351216783,-18.988980107794315,-12.083569985027118,-8.780821715291497,25.0,23.794589877232806
27,-0.7266249999999999,-2.5,17.95438398682804,-8.858131803273896,-1.7787379351216783,-18.988980107794315,-12.083569985027118,-8.780821715291497,25.0,11.281648380979163
28,-0.7266249999999999,-2.5,17.95438398682804,-7.985818479241877,-1.7787379351216783,-18.988980107794315,-1.600821715291504,-8.780821715291497,25.0,23.794589877232806
29,-0.7266249999999999,-2.5,-17.95438398682804,-6.389291391694093,-1.7787379351216783,-18.988980107794315,-12.083569985027118,-8.780821715291497,25.0,23.794589877232806
30,-0.7266249999999999,-2.5,-17.95438398682804,-4.455739414017246,-1.7787379351216783,-18.988980107794315,-12.083569985027118,-8.780821715291497,25.0,23.794589877232806
31,-0.7266249999999999,-2.5,10.719999999999999,1.151900439483744,1.7787379351216783,-18.988980107794315,5.579178284708503,-8.780821715291497,25.0,23.794589877232806
32,-0.7266249999999999,-2.5,17.95438398682804,4.25308569625048,-1.7787379351216783,-18.988980107794315,-11.980821715291496,-8.780821715291497,-25.0,-23.794589877232806
33,-0.7266249999999999,-2.5,-17.95438398682804,20.0,-1.7787379351216783,-18.988980107794315,-12.083569985027118,8.780821715291497,19.823931865749643,-23.794589877232806
34,-0.7266249999999999,-2.5,-17.95438398682804,20.0,-1.7787379351216783,-18.988980107794315,12.083569985027118,8.780821715291497,-25.0,-23.794589877232806
