,SKN MSR link,ATG GLP link,GLP DMA link,DMA MTQ link,MTQ LCA link,LCA SVG link,SVG GRD link,SVG BRB link,LCA BRB link,SKN ATG link
0,0.23135072463768064,7.597223761669386,20.0,16.733333333333334,-16.39636119396992,4.008122013845959,11.896599548499381,-16.48812201384596,17.588122013845968,-23.0045392838214
1,-0.05726521739130441,7.597223761669386,20.0,16.733333333333334,20.411059986257165,-4.008122013845959,-11.896599548499381,-16.48812201384596,-21.683627986154043,-28.58306335072099
2,-0.027265217391304386,7.597223761669386,20.0,16.733333333333334,20.411059986257165,-4.008122013845959,-11.896599548499381,16.48812201384596,-5.438122013845948,-28.58306335072099
3,0.3913507246376808,7.597223761669386,20.0,16.733333333333334,-20.411059986257165,4.008122013845959,-11.896599548499381,-16.48812201384596,9.07342322155873,-12.93015072463768
4,0.3913507246376808,7.597223761669386,20.0,16.733333333333334,20.411059986257165,-4.008122013845959,11.896599548499381,-16.48812201384596,-21.683627986154043,-28.58306335072099
5,0.052734782608695685,7.597223761669386,20.0,16.733333333333334,-20.411059986257165,4.008122013845959,-11.896599548499381,-16.48812201384596,8.273423221558733,-13.178734782608696
6,0.06298478260869578,7.597223761669386,20.0,16.733333333333334,20.411059986257165,-4.008122013845959,-5.135086429512437,16.48812201384596,21.683627986154043,-28.58306335072099
7,-0.28038115942028935,-7.597223761669386,14.733333333333334,16.733333333333334,-14.517099249353766,-4.008122013845959,-11.896599548499381,16.48812201384596,21.683627986154043,-13.390518840579714
8,-0.39588115942028956,-7.597223761669386,-20.0,-16.733333333333334,20.411059986257165,2.758519037077267,-11.896599548499381,16.48812201384596,21.683627986154043,-10.344118840579709
9,-0.007515217391304452,-7.597223761669386,13.500000000000002,16.733333333333334,20.411059986257165,4.008122013845959,-11.896599548499381,16.48812201384596,21.683627986154043,-11.388584782608698
10,-0.27404420289855,7.597223761669386,-20.0,4.199999999999999,20.411059986257165,-4.008122013845959,-11.896599548499381,16.48812201384596,21.683627986154043,-7.70595579710145
11,-0.4991021739130435,-7.597223761669386,-8.066666666666666,16.733333333333334,20.411059986257165,4.008122013845959,-11.896599548499381,16.48812201384596,21.683627986154043,25.165072154167696
12,-0.4883811594202896,-7.597223761669386,12.233333333333334,16.733333333333334,20.411059986257165,4.008122013845959,-11.896599548499381,16.48812201384596,21.683627986154043,-6.851018840579709
13,-0.4991021739130435,-7.597223761669386,16.100000000000016,16.733333333333334,20.411059986257165,4.008122013845959,-11.896599548499381,16.48812201384596,21.683627986154043,23.895072154167696
14,-0.31363115942028963,7.597223761669386,-6.366666666666667,16.733333333333334,-9.900855221661853,4.008122013845959,-11.896599548499381,16.48812201384596,21.683627986154043,20.747301139674942
15,0.06773478260869559,7.597223761669386,-5.866666666666667,16.733333333333334,-8.40085522166185,4.008122013845959,4.32,16.48812201384596,21.683627986154043,-11.859934782608695
16,-0.017265217391304377,7.503611254385856,-20.0,2.8999999999999986,10.472725129365173,-0.5539793844606749,-11.896599548499381,16.48812201384596,21.683627986154043,20.443235197645958
17,-0.06451521739130439,-7.597223761669386,20.0,16.733333333333334,-7.344967224300998,4.008122013845959,4.620000000000001,16.48812201384596,21.683627986154043,-11.113084782608693
18,-0.2972652173913044,7.597223761669386,20.0,16.733333333333334,-20.411059986257165,-4.008122013845959,-11.896599548499381,-16.48812201384596,-21.683627986154043,-28.58306335072099
19,-0.35726521739130446,7.597223761669386,20.0,16.733333333333334,-20.411059986257165,4.008122013845959,-11.896599548499381,-16.48812201384596,-21.683627986154043,-6.255314726841219
20,-0.3872652173913045,7.597223761669386,20.0,16.733333333333334,20.411059986257165,4.008122013845959,-11.896599548499381,-16.48812201384596,21.683627986154043,-28.58306335072099
21,0.04135072463768075,7.597223761669386,20.0,16.733333333333334,20.411059986257165,-4.008122013845959,-11.896599548499381,16.48812201384596,-21.683627986154043,-7.13915072463768
22,-0.3172652173913044,7.597223761669386,20.0,16.733333333333334,-20.411059986257165,4.008122013845959,11.896599548499381,-16.48812201384596,-16.411877986154046,-6.877734782608698
23,-0.07568550724637713,7.597223761669386,20.0,16.733333333333334,-20.411059986257165,4.008122013845959,11.896599548499381,-16.48812201384596,14.173423221558725,-9.085714492753622
24,-0.07726521739130443,7.597223761669386,20.0,16.733333333333334,-20.411059986257165,4.008122013845959,11.896599548499381,9.111522465346578,10.273423221558733,-11.128734782608698
25,-0.007265217391304368,7.597223761669386,20.0,16.733333333333334,20.411059986257165,-4.008122013845959,11.896599548499381,-16.48812201384596,-21.683627986154043,-28.58306335072099
26,0.052734782608695685,7.597223761669386,20.0,16.733333333333334,20.411059986257165,-4.008122013845959,-11.896599548499381,-8.01637201384596,-21.683627986154043,-28.58306335072099
27,0.03273478260869567,7.597223761669386,20.0,16.733333333333334,20.411059986257165,4.008122013845959,11.896599548499381,-16.48812201384596,-15.811877986154038,-28.58306335072099
28,0.03273478260869567,7.597223761669386,20.0,16.733333333333334,20.411059986257165,4.008122013845959,11.896599548499381,-16.48812201384596,-21.683627986154043,-28.58306335072099
29,-0.05726521739130441,7.597223761669386,20.0,16.733333333333334,20.411059986257165,-4.008122013845959,11.896599548499381,-16.48812201384596,-21.683627986154043,-28.58306335072099
30,-0.1470152173913044,7.597223761669386,20.0,16.733333333333334,20.411059986257165,-4.008122013845959,-11.896599548499381,16.48812201384596,21.683627986154043,-9.999984782608696
31,-0.4991021739130435,-7.597223761669386,12.033333333333335,16.733333333333334,9.211628303396918,4.008122013845959,7.120000000000001,16.48812201384596,21.683627986154043,-6.660297826086957
32,-0.4991021739130435,-7.597223761669386,-20.0,6.1,20.411059986257165,4.008122013845959,-11.896599548499381,16.48812201384596,21.683627986154043,27.178272154167697
33,-0.4991021739130435,-7.597223761669386,9.933333333333334,16.733333333333334,20.411059986257165,-4.008122013845959,2.6037559723080825,16.48812201384596,21.683627986154043,-1.150697826086955
34,-0.4991021739130435,-7.597223761669386,-10.466666666666665,16.733333333333334,-20.411059986257165,4.008122013845959,-11.896599548499381,16.48812201384596,21.683627986154043,20.38111146204328
35,-0.4991021739130435,7.597223761669386,-20.0,7.699999999999999,20.411059986257165,4.008122013845959,-11.896599548499381,16.48812201384596,21.683627986154043,28.58306335072099
36,-0.4991021739130435,7.597223761669386,-20.0,8.0,20.411059986257165,-4.008122013845959,-11.896599548499381,16.48812201384596,21.683627986154043,28.58306335072099
37,-0.4991021739130435,7.597223761669386,-20.0,7.899999999999999,20.411059986257165,-3.279962778235035,-11.896599548499381,16.48812201384596,21.683627986154043,-1.0070978260869574
38,-0.4991021739130435,-7.597223761669386,-20.0,7.399999999999999,20.411059986257165,4.008122013845959,-11.896599548499381,16.48812201384596,21.683627986154043,28.58306335072099
39,-0.4991021739130435,-7.597223761669386,9.333333333333336,16.733333333333334,17.59914477833815,4.008122013845959,-11.896599548499381,16.48812201384596,21.683627986154043,-1.77759782608696
40,-0.45776521739130427,-7.597223761669386,20.0,6.600000000000001,20.411059986257165,4.008122013845959,-11.896599548499381,16.48812201384596,21.683627986154043,-13.645932512026043
41,-0.4991021739130435,7.597223761669386,-3.2333333333333343,-16.733333333333334,20.411059986257165,4.008122013845959,9.52,16.48812201384596,21.683627986154043,-2.7172978260869547
42,-0.4991021739130435,-7.597223761669386,10.666666666666668,16.733333333333334,20.411059986257165,4.008122013845959,11.896599548499381,-11.348477534653423,21.683627986154043,-27.869783098395132
43,-0.4991021739130435,7.597223761669386,20.0,16.733333333333334,20.411059986257165,4.008122013845959,11.896599548499381,-15.608477534653424,16.695543194073053,0.48210217391304405
44,-0.4991021739130435,7.597223761669386,20.0,16.733333333333334,20.411059986257165,4.008122013845959,11.896599548499381,-16.48812201384596,6.295543194073062,-28.58306335072099
45,-0.48726521739130435,-7.597223761669386,20.0,6.199999999999999,20.411059986257165,4.008122013845959,11.896599548499381,-16.48812201384596,-5.504456805926942,-3.235934782608698
46,-0.4572652173913043,-7.597223761669386,20.0,16.733333333333334,20.411059986257165,4.008122013845959,11.896599548499381,-16.48812201384596,-11.204456805926945,-4.162934782608694
47,-0.2972652173913044,7.597223761669386,20.0,16.733333333333334,18.53188880603006,4.008122013845959,11.896599548499381,-16.48812201384596,-21.683627986154043,-6.335134782608696
48,-0.1672652173913043,-7.597223761669386,20.0,16.733333333333334,-4.966666666666654,4.008122013845959,11.896599548499381,-16.48812201384596,-21.683627986154043,-28.58306335072099
49,-0.07726521739130443,7.597223761669386,13.533333333333335,16.733333333333334,-10.366666666666632,4.008122013845959,11.896599548499381,-16.48812201384596,-21.683627986154043,-10.508134782608694
50,-0.027265217391304386,-7.597223761669386,20.0,16.733333333333334,20.411059986257165,-3.3344568059269513,11.896599548499381,-16.48812201384596,-15.261877986154026,-10.727934782608695
51,-0.047265217391304404,7.597223761669386,20.0,16.733333333333334,-3.76666666666668,-3.9047215623453475,-11.896599548499381,-16.48812201384596,-14.211877986154029,-11.422934782608696
52,-0.05726521739130441,7.597223761669386,-2.2460277273388343,16.733333333333334,-1.1666666666666714,4.008122013845959,-0.9037559723080797,-16.48812201384596,-14.911877986154032,-28.58306335072099
53,-0.13726521739130448,7.597223761669386,20.0,16.733333333333334,15.333333333333329,4.008122013845959,3.296244027691923,-16.48812201384596,-14.982183458850777,-28.58306335072099
