,SKN Storage,ATG Storage,MSR Storage,GLP Storage,MTQ Storage,LCA Storage,BRB Storage,SVG Storage,GRD Storage
0,8.34003894457136,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-0.0,-0.0,0.06598023937785946,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.0,-0.0,0.09598023937785949,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,-0.0,-0.0,0.13598023937785952,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-0.0,-0.0,0.13598023937785952,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5,10.614729557913579,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7,-0.0,-0.0,0.40725544066260855,37.46087159423671,15.6106537778833,2.3414441131899153,-0.0,0.8765446590540735,-0.0
8,5.762168089494107,-0.0,-0.0,158.08147091622067,109.11549106080548,9.251797142988778,-0.0,3.6885140863539894,-0.0
9,11.47703978960961,-0.0,-0.0,230.53870429831977,174.79702885045467,16.661547895132962,-0.0,6.32432025933627,-0.0
10,11.47703978960961,1.621352432913568,0.30915643329697917,230.53870429831977,174.79702885045467,20.630906671093864,170.27499999999986,8.251334899718847,-0.0
11,11.47703978960961,70.0,0.8109311826288622,230.53870429831977,174.79702885045467,20.591484315743898,190.0,7.404098943864975,-0.0
12,11.47703978960961,70.0,0.4364246775129941,230.53870429831977,174.79702885045467,19.390292779034972,190.0,6.7071456395950815,-0.0
13,11.47703978960961,70.0,0.4126824421601494,230.53870429831977,174.79702885045467,19.269499752480655,190.0,6.7998184193739934,-0.0
14,8.544801954871495,70.0,0.8109311826288622,230.53870429831977,174.79702885045467,17.848985796636573,190.0,6.415066139529255,8.192675027157849
15,-0.0,70.0,-0.0,162.27945183116373,117.26328264830914,11.67480879943821,119.105,4.0826500650040005,8.920914483049101
16,-0.0,18.049439597289705,0.5412256034396661,18.488087783815843,11.510006609263613,1.0120258610117432,12.439999999999998,0.16022228565316343,6.694040375125036
17,-0.0,-0.0,0.09000935409989186,-0.0,-0.0,-0.0,-0.0,-0.0,4.430126916746998
18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3759534567852256
19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
23,4.618016101739354,-0.0,-0.0,-0.0,-0.0,0.3445888328097553,-0.0,-0.0,-0.0
24,6.523368717894556,-0.0,0.045980239377859444,-0.0,-0.0,3.041282815009218,-0.0,0.27338604345829154,0.29394901994512423
25,-0.0,-0.0,0.1159802393778595,-0.0,-0.0,2.5054534863375864,-0.0,-0.0,1.415698940715835
26,-0.0,-0.0,-0.0,-0.0,-0.0,0.7280587438070683,-0.0,-0.0,2.6460743764769177
27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.3329499706965713
28,-0.0,-0.0,0.15598023937785954,-0.0,-0.0,-0.0,-0.0,-0.0,3.29807564414552
29,4.335993258907347,-0.0,0.06598023937785946,-0.0,-0.0,-0.0,-0.0,-0.0,2.671950921448026
30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3630396430005716
31,7.319629220500406,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.128756032191614
32,11.47703978960961,39.69947883814069,-0.0,67.24787159712051,62.54648922764835,0.2347505140407833,108.92499999999995,0.2707256663386275,6.088427792834313
33,-0.0,70.0,0.13525105960644834,168.43089312033368,134.77619305725187,4.786679436082526,190.0,2.0752498024445707,10.438902511572476
34,11.47703978960961,70.0,0.8109311826288622,230.53870429831977,174.79702885045467,6.390683942173695,190.0,3.851411943254705,13.296564912687323
35,2.614964399001156,70.0,0.08642467751299421,230.53870429831977,174.79702885045467,6.251272065207715,190.0,3.1782195317441513,13.666237236156615
36,1.436384139114125,70.0,0.009302006907140559,230.53870429831977,174.79702885045467,3.1573157985225464,190.0,1.6692437719327593,12.732918820863599
37,11.47703978960961,70.0,0.8109311826288622,229.34458345553543,147.81526435011537,-0.0,190.0,-0.0,10.844116206967747
38,-0.0,70.0,0.8109311826288622,147.2680884312612,93.18179086413886,-0.0,186.47500000000005,-0.0,8.349011771468906
39,-0.0,44.83887919457941,-0.0,12.787492231711504,9.022269849586678,-0.0,100.98499999999996,-0.0,3.173238044892644
40,3.239477704822665,-0.0,0.11476206902159625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
41,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
42,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
43,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
44,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
46,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
47,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
