,ATG H2 Tank,BRB H2 Tank,GLP H2 Tank,MTQ H2 Tank,LCA H2 Tank,SKN H2 Tank,SVG H2 Tank,MSR H2 Tank,GRD H2 Tank
0,-0.0,-0.0,2029.7693027447503,2489.4874493899665,1233.0059775181592,-0.0,337.38343999042877,-0.0,293.96999518444676
1,-0.0,-0.0,2044.3237633402198,2510.3099237322413,1241.2199392748046,-0.0,340.32023667485595,-0.0,295.6150503925816
2,-0.0,-0.0,2058.878223935689,2531.132398074516,1249.43390103145,-0.0,343.2570333592831,-0.0,297.2601056007165
3,-0.0,-0.0,2073.4326845311584,2551.9548724167907,1257.6478627880954,-0.0,346.1938300437103,-0.0,298.90516080885135
4,-0.0,-0.0,2087.9871451266276,2572.7773467590655,1265.8618245447408,-0.0,349.1306267281375,-0.0,300.5502160169862
5,-0.0,-0.0,2102.541605722097,2593.5998211013402,1274.0757863013862,-0.0,352.06742341256466,-0.0,302.1952712251211
6,-0.0,-0.0,2117.096066317566,2614.422295443615,1282.2897480580316,-0.0,355.00422009699184,-0.0,303.84032643325594
7,-0.0,-0.0,2131.6505269130353,2635.2447697858897,1290.503709814677,-0.0,357.941016781419,-0.0,305.4853816413908
8,-0.0,-0.0,2146.2049875085045,2656.0672441281645,1298.7176715713224,-0.0,360.8778134658462,-0.0,307.13043684952567
9,-0.0,-0.0,2160.7594481039737,2676.889718470439,1306.9316333279678,0.14424045704083566,363.8146101502734,-0.0,308.77549205766053
10,-0.0,-0.0,2175.313908699443,2697.712192812714,1315.1455950846132,1.7269303897580137,366.75140683470056,-0.0,310.4205472657954
11,-0.0,-0.0,2189.868369294912,2718.5346671549887,1323.3595568412586,3.3096203224751917,369.68820351912774,-0.0,312.06560247393026
12,-0.0,-0.0,2204.4228298903813,2739.3571414972635,1331.573518597904,4.89231025519237,372.6250002035549,-0.0,313.7106576820651
13,-0.0,-0.0,2218.9772904858505,2760.179615839538,1339.7874803545494,6.456390221782588,375.5617968879821,-0.0,315.3557128902
14,-0.0,-0.0,2233.5317510813197,2781.002090181813,1348.0014421111948,6.456390221782588,378.4985935724093,-0.0,317.00076809833485
15,-0.0,-0.0,2248.086211676789,2801.8245645240877,1356.2154038678402,6.456390221782588,381.43539025683646,-0.0,318.6458233064697
16,-0.0,-0.0,2262.640672272258,2822.6470388663624,1364.4293656244856,6.456390221782588,384.37218694126364,-0.0,320.2908785146046
17,-0.0,-0.0,2262.640672272258,2822.6470388663624,1365.7629786024045,-0.0,384.78405248052843,-0.0,321.93593372273943
18,-0.0,-0.0,2262.640672272258,2822.6470388663624,1357.3880138683605,-0.0,380.82808373205484,-0.0,323.5809889308743
19,-0.0,-0.0,2262.640672272258,2822.6470388663624,1347.1365303421999,-0.0,376.6286136424188,-0.0,325.22604413900916
20,-0.0,-0.0,2262.640672272258,2822.6470388663624,1341.702509045385,-0.0,372.93347599200786,-0.0,326.871099347144
21,-0.0,-0.0,2262.640672272258,2822.6470388663624,1341.702509045385,-0.0,370.7803660448656,-0.0,328.5161545552789
22,-0.0,-0.0,2262.640672272258,2822.6470388663624,1341.702509045385,-0.0,367.789590325165,-0.0,330.16120976341375
23,-0.0,-0.0,2262.640672272258,2822.6470388663624,1341.702509045385,-0.0,367.0834589053365,-0.0,331.8062649715486
24,-0.0,-0.0,2262.640672272258,2822.6470388663624,1341.702509045385,-0.0,367.0834589053365,-0.0,333.4513201796835
25,-0.0,-0.0,2262.640672272258,2822.6470388663624,1341.702509045385,-0.0,366.9840772901564,-0.0,335.09637538781834
26,-0.0,-0.0,2262.640672272258,2837.8088914955633,1341.702509045385,-0.0,366.2456152474948,-0.0,336.7414305959532
27,-0.0,-0.0,2262.640672272258,2837.8088914955633,1340.2999941630035,-0.0,364.16371084664144,-0.0,338.38648580408807
28,-0.0,-0.0,2262.640672272258,2858.631365837838,1337.8638539638173,-0.0,362.5654428147856,-0.0,340.03154101222293
29,-0.0,-0.0,2262.640672272258,2879.453840180113,1334.5973576573156,-0.0,362.5654428147856,-0.0,341.6765962203578
30,-0.0,-0.0,2271.77397603334,2900.2763145223876,1334.5973576573156,-0.0,362.5654428147856,-0.0,343.32165142849266
31,-0.0,-0.0,2286.3284366288094,2921.0987888646623,1334.5973576573156,-0.0,362.5654428147856,-0.0,344.9667066366275
32,-0.0,-0.0,2300.8828972242786,2941.921263206937,1334.5973576573156,-0.0,362.5654428147856,-0.0,346.6117618447624
33,-0.0,-0.0,2315.437357819748,2962.743737549212,1334.5973576573156,-0.0,362.5654428147856,-0.0,348.25681705289725
34,-0.0,-0.0,2329.991818415217,2983.5662118914865,1334.5973576573156,-0.0,362.5654428147856,-0.0,349.9018722610321
35,-0.0,-0.0,2344.5462790106862,3004.3886862337613,1334.5973576573156,-0.0,362.5654428147856,-0.0,351.546927469167
36,-0.0,-0.0,2359.1007396061555,3025.211160576036,1334.5973576573156,-0.0,362.5654428147856,-0.0,353.19198267730184
37,-0.0,-0.0,2373.6552002016247,3046.033634918311,1329.9478773018793,-0.0,361.1420938302511,-0.0,354.8370378854367
38,6.223953929008998,-0.0,2388.209660797094,3066.8561092605855,1314.7711991939245,-0.0,355.98930267862596,-0.0,356.48209309357156
39,6.223953929008998,-0.0,2402.764121392563,3087.6785836028603,1296.4351667734286,-0.0,350.8365115270008,-0.0,358.1271483017064
40,-0.0,-0.0,2289.5627049840787,3020.0931505580743,1278.0991343529327,-0.0,345.6837203753757,-0.0,358.2025498667352
41,-0.0,-0.0,2176.3612885755942,2952.5077175132883,1259.7631019324367,-0.0,340.53092922375055,-0.0,351.2459473997745
42,-0.0,-0.0,2063.15987216711,2884.9222844685023,1241.4270695119408,-0.0,335.3781380721254,-0.0,344.2893449328138
43,-0.0,-0.0,1949.9584557586252,2817.3368514237163,1223.0910370914448,-0.0,330.2253469205003,-0.0,337.3327424658531
