,SKN Storage,ATG Storage,MSR Storage,GLP Storage,DMA Storage,MTQ Storage,LCA Storage,BRB Storage,SVG Storage,GRD Storage
6645,-0.0,117.16031669218077,2.316060526771169,222.50982009155297,-0.0,4.148740173128485,-0.0,446.0485135135083,-0.0,12.96009520352668
6646,-0.0,102.26758364531236,2.005129344142307,229.0014980944143,-0.0,-0.0,-0.0,390.0878378378325,-0.0,5.598063257739689
6647,0.2345595807617542,92.68485059844393,1.8941981615134447,258.0848989902395,-0.0,18.75125982687154,1.8396045936509164,345.1771621621568,0.685644235060046,1.2621560346501859
6648,3.560043995587506,86.9421175515755,1.9132669788845826,293.34587519949844,-0.0,49.20251965374305,5.784945272489086,316.266486486481,2.5130568355924794,-0.0
6649,7.590661424814857,83.72938450470708,2.0423357962557205,299.1197698112843,-0.0,71.12174405892804,7.5878445870545566,293.18081081080527,-0.0,-0.0
6650,11.254319385037407,79.19665145783867,2.2114046136268586,299.1197698112843,-0.0,71.12174405892804,6.3808258482184215,273.3201351351295,-0.0,-0.0
6651,15.905884861853558,73.29391841097025,2.3904734309979965,260.0322757319587,-0.0,54.82174405892805,5.6412837985111945,245.72499999999985,-0.0,-0.0
6652,18.45877680566231,64.07118536410184,2.5495422483691343,207.49338709144035,-0.0,41.32174405892805,4.263482352745616,183.54999999999984,2.2943975879660705,6.870680298051052
6653,21.182873969392062,49.568452317233415,2.5986110657402723,128.1882815946329,-0.0,19.52174405892805,1.8338583564399915,108.74999999999984,0.2620504168441382,-0.0
6654,21.68189071274247,32.87788925778029,2.533147662530516,41.641441056415374,-0.0,-0.0,-0.0,40.539999999999836,0.8366511273375279,-0.0
6655,23.7160992312506,33.060404029692236,2.5332976123500264,-0.0,-0.0,-0.0,-0.0,25.88499999999982,-0.0,3.787991641006741
6656,24.10046967545087,54.09737459018126,2.635464253456121,22.157310441985416,-0.0,2.842299113345817,-0.0,78.12999999999982,0.5269808278252546,3.787991641006741
6657,28.015090655684382,95.59472497448454,2.8267702564546524,106.64033933024146,-0.0,108.96091266190459,-0.0,192.88999999999982,2.007488358173503,9.525898622409729
6658,35.45981988217677,154.7256812102884,3.0949221709119312,251.78465032123987,-0.0,229.4670362594502,22.66632263389323,355.3449999999998,5.626529292696162,15.275466611686348
6659,44.15558374349055,222.52992138065184,3.38393384899637,399.46025932295834,-0.0,404.2640651099049,19.747803163983576,545.3449999999998,9.70716802201452,6.983952407891044
6660,52.395823318377325,288.59495358121853,3.674384191777882,535.0426845205178,-0.0,558.9955890674064,19.747803163983576,735.3449999999998,14.654310871698287,-0.0
6661,58.942552224243265,342.7228898925306,3.9172794109741913,667.2591339649052,-0.0,733.7926179178611,40.94498548038867,911.4999999999999,18.587858579173275,-0.0
6662,62.45051992469697,379.92939033975733,3.9445612771412333,740.4181688522876,-0.0,829.9552533975506,54.9873211568981,1047.1599999999999,20.34641585671639,12.268284264102066
6663,62.53247309569273,395.8506429682037,3.8036393402540494,750.1738856830731,-0.0,868.3601960132019,59.245865232146826,1111.56,19.25393752098288,9.05564649091228
6664,59.21114758343294,394.056383767802,3.519981379731745,704.3593087791864,-0.0,876.5000198074141,60.91213928440944,1091.79,16.045020967890594,10.839654278001756
6665,56.05345250213781,376.3655566982811,3.1061778455992792,610.8513686431588,-0.0,770.8287613431976,36.25015448120539,995.49,14.88611314673153,20.16447549436794
6666,45.36055262628416,350.7328236514127,2.452158084977139,475.293519154026,-0.0,666.9823694256623,24.33706057390245,873.94,11.52479008924912,10.514800583908446
6667,34.87697073164492,325.81009060454426,1.7981383243549984,349.02498592331483,-0.0,564.5359775081271,13.173359149752827,760.69,4.880223613841109,-0.0
6668,25.155261718658465,304.9173575576758,1.284118563732858,246.4433623164832,-0.0,475.3895855905919,5.7174847948976435,656.24,2.9954916787502803,-0.0
6669,16.687518070731215,287.2946245108074,0.8500988031107177,166.94037122649488,-0.0,373.9330737084473,1.9817856301252164,559.315,3.1167503899117186,-0.0
