,ATG Electrolyzer,ATG Fuel Cell,BRB Electrolyzer,BRB Fuel Cell,GLP Electrolyzer,GLP Fuel Cell,MTQ Electrolyzer,MTQ Fuel Cell,LCA Electrolyzer,LCA Fuel Cell,SVG Electrolyzer,SVG Fuel Cell,GRD Electrolyzer,GRD Fuel Cell,SKN Electrolyzer,SKN Fuel Cell,MSR Electrolyzer,MSR Fuel Cell
28,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29.746391917535238,-0.0,-0.0,2.4361401991862883,-0.0,1.5982680318557918,2.3500788687641054,-0.0,-0.0,-0.0,-0.0,-0.0
29,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29.746391917535238,-0.0,-0.0,3.26649630650176,-0.0,-0.0,2.3500788687641054,-0.0,-0.0,-0.0,-0.0,-0.0
30,-0.0,-0.0,-0.0,-0.0,13.04757680154566,-0.0,29.746391917535238,-0.0,-0.0,-0.0,-0.0,-0.0,2.3500788687641054,-0.0,-0.0,-0.0,-0.0,-0.0
31,-0.0,-0.0,-0.0,-0.0,20.79208656495621,-0.0,29.746391917535238,-0.0,-0.0,-0.0,-0.0,-0.0,2.3500788687641054,-0.0,-0.0,-0.0,-0.0,-0.0
32,-0.0,-0.0,-0.0,-0.0,20.79208656495621,-0.0,29.746391917535238,-0.0,-0.0,-0.0,-0.0,-0.0,2.3500788687641054,-0.0,-0.0,-0.0,-0.0,-0.0
33,-0.0,-0.0,-0.0,-0.0,20.79208656495621,-0.0,29.746391917535238,-0.0,-0.0,-0.0,-0.0,-0.0,2.3500788687641054,-0.0,-0.0,-0.0,-0.0,-0.0
34,-0.0,-0.0,-0.0,-0.0,20.79208656495621,-0.0,29.746391917535238,-0.0,-0.0,-0.0,-0.0,-0.0,2.3500788687641054,-0.0,-0.0,-0.0,-0.0,-0.0
35,-0.0,-0.0,-0.0,-0.0,20.79208656495621,-0.0,29.746391917535238,-0.0,-0.0,-0.0,-0.0,-0.0,2.3500788687641054,-0.0,-0.0,-0.0,-0.0,-0.0
36,-0.0,-0.0,-0.0,-0.0,20.79208656495621,-0.0,29.746391917535238,-0.0,-0.0,-0.0,-0.0,-0.0,2.3500788687641054,-0.0,-0.0,-0.0,-0.0,-0.0
37,-0.0,-0.0,-0.0,-0.0,20.79208656495621,-0.0,29.746391917535238,-0.0,-0.0,4.649480355436341,-0.0,1.4233489845345502,2.3500788687641054,-0.0,-0.0,-0.0,-0.0,-0.0
38,8.89136275572714,-0.0,-0.0,-0.0,20.79208656495621,-0.0,29.746391917535238,-0.0,-0.0,15.176678107954777,-0.0,5.152791151625138,2.3500788687641054,-0.0,-0.0,-0.0,-0.0,-0.0
39,-0.0,-0.0,-0.0,-0.0,20.79208656495621,-0.0,29.746391917535238,-0.0,-0.0,18.336032420495894,-0.0,5.152791151625138,2.3500788687641054,-0.0,-0.0,-0.0,-0.0,-0.0
40,-0.0,6.223953929008998,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,0.10771652146964783,-0.0,-0.0,-0.0,-0.0,-0.0
41,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
42,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
43,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
44,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
45,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
46,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
47,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
48,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
49,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
50,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
51,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
52,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
53,-0.0,-0.0,-0.0,-0.0,-0.0,16.426866116973287,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
54,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
56,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
57,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,41.186145030028364,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
58,-0.0,-0.0,-0.0,-0.0,5.0178560169489685,-0.0,29.746391917535238,-0.0,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
59,-0.0,-0.0,-0.0,-0.0,20.79208656495621,-0.0,29.746391917535238,-0.0,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
60,-0.0,-0.0,-0.0,-0.0,20.79208656495621,-0.0,29.746391917535238,-0.0,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
61,-0.0,-0.0,51.704761904761575,-0.0,20.79208656495621,-0.0,29.746391917535238,-0.0,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,3.126362360074276,-0.0,-0.0,-0.0,-0.0
62,-0.0,-0.0,18.69999999999999,-0.0,14.26276212245861,-0.0,4.773994880455746,-0.0,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
63,3.3968250209105975,-0.0,-0.0,49.28333333333309,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,3.9206409056815934,-0.0,-0.0,-0.0,-0.0
64,-0.0,-0.0,-0.0,-0.0,-0.0,11.415824230522087,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
65,-0.0,2.377777514637418,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
66,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
67,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
68,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
69,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
70,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
71,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
72,-0.0,-0.0,-0.0,-0.0,-0.0,113.20141640848449,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
73,-0.0,-0.0,-0.0,-0.0,-0.0,49.24195681268503,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
74,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
75,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
76,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
77,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
78,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
79,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
80,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
81,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
82,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,21.61690067669999,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
83,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.093797433524912,-0.0,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
84,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,20.2068211978127,-0.0,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
85,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11554149245290546,-0.0,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
86,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
87,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
88,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
89,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
90,-0.0,-0.0,-0.0,-0.0,-0.0,5.6095441382022555,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
91,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
92,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
93,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,6.956602466960724,-0.0,-0.0,-0.0,-0.0
94,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,3.325423252943346,-0.0,-0.0,-0.0,-0.0
95,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.58543304478587,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
96,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,23.868623708049483,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
97,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
98,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
99,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,18.336032420495894,-0.0,5.152791151625138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
100,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.900489826226078,-0.0,5.152791151625138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
101,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.941988175232106,-0.0,5.152791151625138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
102,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.152791151625138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
103,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.152791151625138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
104,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.152791151625138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
105,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.613029088677372,-0.0,-0.0,0.18855192350023606,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
106,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.734231080921946,-0.0,2.8358606021251855,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
107,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.734231080921946,-0.0,3.543003595134593,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
108,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.734231080921946,-0.0,2.253556079969446,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
109,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.395705923778166,-0.0,0.4810470425997302,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
110,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2616211928030623,-0.0,-0.0,3.5234490941866556,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
111,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.152791151625138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
112,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.105396404980394,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
113,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.152791151625138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.152791151625138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
115,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00874291770442781,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
117,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
118,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
119,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
120,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
121,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
122,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
123,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
124,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
126,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
127,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
128,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
129,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0628454948504569,-0.0,-0.0,-0.0
130,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.705944700383046,-0.0,-0.0,-0.0,-0.0,-0.0,2.260985618167397,-0.0,-0.0,-0.0
131,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.893930264923156,-0.0,-0.0,-0.0,-0.0,-0.0,2.260985618167397,-0.0,-0.0,-0.0
