,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA diesel,LCA wind,LCA solar pv,BRB diesel,BRB solar pv,BRB wind,SVG diesel,SVG solar pv,SVG wind,SVG hydro,GRD diesel,GRD solar pv,GRD wind,GRD geothermal
31,-0.0,13.008820012013507,5.978934578871323,10.0,-0.0,14.649999999999999,24.504967497291442,-0.0,1.5,0.35184745642624354,-0.0,15.0,-0.0,79.3296597169148,84.36614018739006,-0.0,6.6,7.1,-0.0,87.4,99.12912582516503,-0.0,-0.0,-0.0,37.55705527113938,20.866775102863432,-0.0,98.725,28.875,-0.0,4.088563334682779,12.727220740675262,-0.0,-0.0,-0.0,28.3,-0.0
32,-0.0,30.380846736130923,5.914180774768023,10.0,-0.0,15.0,56.31576381365114,-0.0,0.9529240470454866,0.9252284965282699,-0.0,15.0,20.512418339762714,79.76079917189804,193.75120470621303,-0.0,6.6,8.5,-0.0,84.8,196.80758151630326,-0.0,-0.0,-0.0,35.86456994776186,42.03451330817201,-0.0,115.45000000000002,26.849999999999998,-0.0,8.420011619940773,12.550453785943661,-0.0,-0.0,-0.0,31.5,-0.0
33,-0.0,43.63206712103909,5.590411754251526,10.0,-0.0,15.15,80.36411700975081,-0.0,1.5,1.3917521609749188,-0.0,15.0,19.501041150070648,79.76079917189804,283.353863939717,-0.0,6.6,9.200000000000001,-0.0,82.0,272.24242848569713,-0.0,-0.0,-0.0,33.93030100675897,57.5842736011712,-0.0,299.2263192041522,24.42595876585912,-0.0,11.516794739774758,12.146415032271431,-0.0,-0.0,-0.0,33.4,-0.0
34,-0.0,52.27768042094869,4.856535307747464,10.0,-0.0,14.35,96.80223185265439,-0.0,0.3781008218789852,1.7018991781210149,-0.0,15.0,-0.0,75.66497434955733,349.6831051904926,-0.0,6.6,9.6,-0.0,76.2,319.6309861972395,-0.0,-0.0,-0.0,31.270681212880003,68.01766115260293,-0.0,347.30712946943487,7.092870530565136,-0.0,13.642038057307888,11.414094791240514,-0.0,-0.0,28.33319014556349,5.6668098544365115,-0.0
35,-0.0,56.07528626296505,4.230581868082235,-0.0,9.00989165763815,13.0,105.63010834236185,-0.0,0.8510404562845391,1.8504569930565398,-0.0,15.0,-0.0,70.70687061725016,388.0842448619943,-0.0,6.6,10.1,-0.0,70.19999999999999,343.8088217643529,-0.0,-0.0,-0.0,28.288683262167215,72.23114458683496,-0.0,338.625,19.875,-0.0,14.512375796869073,10.353493062850907,-0.0,-0.0,30.472367829897248,3.9276321701027506,-0.0
36,-0.0,55.18648489568463,3.8204744420946715,-0.0,-0.0,11.65,105.78231310942577,-0.0,1.5,1.8191816635964293,-0.0,15.0,20.512418339762714,64.02420906501006,400.3027893029266,-0.0,6.6,10.4,-0.0,64.4,343.32526505301064,-0.0,-0.0,-0.0,25.38727985066289,72.83307079172525,-0.0,359.7,-0.0,-0.0,14.492135384321138,9.065619535520673,-0.0,-0.0,30.734307954509543,4.46569204549046,-0.0
37,-0.0,50.7424780592825,3.4751208202104076,10.0,-0.0,10.6,96.1934127843987,-0.0,1.5,1.6080731897406833,-0.0,15.0,20.512418339762714,56.91040805778672,369.46551047581164,-0.0,6.6,10.299999999999999,-0.0,57.8,312.86119223844776,-0.0,-0.0,-0.0,22.163498282324746,68.21830322089968,-0.0,335.542675893887,18.975,-0.0,13.621797644759953,7.626231475563351,-0.0,-0.0,28.769757019917318,6.130242980082681,-0.0
38,-0.0,42.90486600235511,3.280859407900509,-0.0,-0.0,9.85,76.40679306608884,-0.0,1.5,1.2510131784044214,-0.0,15.0,20.512418339762714,51.5211648704963,301.3907628763314,-0.0,6.6,9.799999999999999,-0.0,51.4,266.9233046609322,-0.0,-0.0,-0.0,19.100905792403506,58.48716290850663,-0.0,286.4388696655133,19.875,-0.0,11.739439277802038,6.388862792442145,-0.0,-0.0,24.840655150732854,30.070146128728364,-0.0
39,-0.0,32.56245009218288,3.2592748065327424,10.0,-0.0,9.4,48.705525460455036,-0.0,1.2685974918520617,0.8314025081479384,-0.0,15.0,20.512418339762714,47.4253400481556,190.26019200880378,-0.0,6.6,9.799999999999999,-0.0,47.0,193.90624124824967,-0.0,-0.0,-0.0,17.086042312192166,43.439007786249356,-0.0,208.69117647058823,21.224999999999998,-0.0,8.824819870899464,5.606037707202199,-0.0,-0.0,18.597748847473106,31.591574606650056,-0.0
40,-0.0,17.372026724117415,3.3456132120038085,10.0,30.901319927067096,9.45,21.61307692307692,-0.0,1.5,0.41179183789145535,-0.0,15.0,20.512418339762714,45.269642773239426,66.32924125077564,3.7,6.6,9.0,-0.0,45.6,96.22778555711143,7.944087078285609,25.56767614392442,-0.0,16.199502380899176,22.97351681997945,-0.0,103.32259227220301,23.025,-0.0,4.695775711120816,5.303008641948026,-0.0,-0.0,10.084694797573444,31.851373739928427,-0.0
