,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA diesel,LCA wind,LCA solar pv,LCA geothermal,BRB diesel,BRB solar pv,BRB wind,SVG diesel,SVG solar pv,SVG wind,SVG geothermal,SVG hydro,GRD diesel,GRD solar pv,GRD wind,GRD geothermal
23,-0.0,-0.0,10.925,16.875,34.504999999999995,9.475,-0.0,-0.0,1.68,-0.0,64.9,15.0,50.0,69.0,-0.0,3.7,6.6,6.300000000000001,28.099999999999987,65.7,-0.0,41.4,50.0,-0.0,34.150000000000006,-0.0,13.849999999999994,98.672,-0.0,23.028,-0.0,-0.0,18.5,-0.0,-0.0,-0.0,-0.0,21.689999999999998,5.410000000000004
24,-0.0,-0.0,10.75,14.989999999999998,31.299999999999997,9.6,-0.0,-0.0,1.55,-0.0,48.499999999999986,15.0,50.0,70.5,-0.0,3.7,6.6,5.6,16.199999999999996,64.4,-0.0,41.4,50.0,-0.0,33.300000000000004,-0.0,10.799999999999997,90.71199999999999,-0.0,21.887999999999998,-0.0,-0.0,17.0,-0.0,-0.0,-0.0,-0.0,21.119999999999997,3.780000000000001
25,-0.0,-0.0,10.174999999999999,14.045,30.029999999999998,9.45,-0.0,-0.0,1.48,-0.0,39.25,15.0,50.0,70.64999999999999,-0.0,3.7,6.6,4.9,10.199999999999996,62.1,-0.0,41.4,50.0,-0.0,31.65,-0.0,10.649999999999999,87.704,-0.0,20.596,-0.0,-0.0,16.4,-0.0,-0.0,-0.0,-0.0,21.06,2.6400000000000006
26,-0.0,-0.0,9.5,14.46,28.93,9.1,-0.0,-0.0,1.42,-0.0,35.5,15.0,50.0,69.60000000000001,-0.0,3.7,6.6,4.700000000000001,9.000000000000007,59.4,-0.0,41.4,50.0,-0.0,29.9,-0.0,11.700000000000003,86.82000000000001,-0.0,19.38,-0.0,-0.0,15.8,-0.0,-0.0,-0.0,-0.0,21.39,1.509999999999998
27,-0.0,-0.0,8.825,15.055,29.259999999999998,8.6,-0.0,-0.0,1.44,-0.0,36.0,15.0,50.0,67.8,-0.0,3.7,6.6,4.300000000000001,9.500000000000007,57.4,-0.0,41.4,50.0,-0.0,28.65,-0.0,12.75,86.956,-0.0,18.544,-0.0,-0.0,15.9,-0.0,-0.0,-0.0,-0.0,21.84,0.9600000000000009
28,-0.0,-0.0,8.325000000000001,15.924999999999999,29.64,8.200000000000001,-0.0,-0.0,1.44,-0.0,40.14999999999999,15.0,50.0,65.85,-0.0,3.7,6.6,4.700000000000001,13.000000000000007,55.50000000000001,-0.0,41.4,50.0,-0.0,28.000000000000004,-0.0,13.099999999999998,89.026,-0.0,17.974,-0.0,-0.0,15.9,-0.0,-0.0,-0.0,-0.0,22.35,1.1499999999999986
29,-0.0,-0.0,7.675,17.535,32.910000000000004,7.6499999999999995,-0.0,-0.0,1.53,-0.0,56.750000000000014,15.0,50.0,61.349999999999994,-0.0,3.7,6.6,5.1,26.500000000000007,51.4,-0.0,41.4,50.0,-0.0,26.55,-0.0,17.55,95.4,-0.0,17.1,-0.0,-0.0,15.228464419475655,-0.0,1.8715355805243465,-0.0,-0.0,22.56,1.8399999999999999
30,-0.0,-0.0,7.124999999999999,19.355,34.56811529933481,7.3,0.19188470066518848,-0.0,1.619447949526814,0.0005520504731861196,69.03866995073892,15.0,50.0,57.300000000000004,0.8613300492610838,3.7,6.6,5.9,36.67052341597796,46.9,2.329476584022039,41.4,50.0,-0.0,24.85,0.27456258411843876,21.375437415881557,94.78564331210191,6.23035668789809,15.883999999999999,-0.0,0.08071091433106385,14.659176029962547,-0.0,2.8601130557063907,-0.0,0.041065830721003095,22.259999999999998,3.1989341692789988
31,-0.0,2.4401562500000002,6.925000000000001,20.084843749999997,23.57828159645233,7.324999999999999,15.446718403547672,-0.0,1.675473186119874,0.07452681388012616,47.46904761904763,15.0,50.0,55.199999999999996,41.63095238095238,3.7,6.6,7.1,0.7071625344352626,43.7,59.69283746556474,41.4,50.0,-0.0,23.3,5.710901749663526,21.78909825033647,43.54602547770699,69.42397452229301,14.63,-0.0,1.8115116327638778,14.346067415730337,-0.0,3.4424209515057864,-0.0,1.1662695924764876,21.93,5.203730407523514
32,-0.0,5.69875,6.8500000000000005,19.79125,8.911330376940128,7.5,35.49866962305987,-0.0,1.7840220820189274,0.19597791798107247,21.292364532019675,15.0,50.0,55.5,95.6076354679803,3.7,6.6,8.5,-0.0,42.4,118.51212121212122,7.087878787878786,50.0,-0.0,22.25,11.504172274562583,22.245827725437415,-0.0,129.6507558386412,12.649244161358808,-0.0,3.7306378179691735,14.146816479400748,-0.0,3.9225457026300794,-0.0,2.6857053291536026,21.48,7.334294670846397
33,-0.0,8.184375000000001,6.4750000000000005,20.260624999999997,-0.0,4.882439024390244,50.657560975609755,-0.0,1.745205047318612,0.2947949526813879,-0.0,15.0,38.67742200328408,55.5,139.82257799671592,-0.0,6.6,9.200000000000001,-0.0,41.0,163.93691460055098,-0.0,24.463085399449028,-0.0,21.05,15.759892328398381,22.09010767160162,-0.0,138.712,12.388,-0.0,5.102723361597259,13.69138576779026,-0.0,4.305890870612482,-0.0,4.287272727272724,20.82,8.292727272727275
34,-0.0,9.806093750000002,5.625,19.548906249999995,-0.0,-0.0,55.99,-0.0,1.7195110410094638,0.3604889589905362,-0.0,15.0,17.896880131362913,52.65,172.5531198686371,-0.0,6.6,9.6,-0.0,38.1,192.47300275482098,-0.0,2.226997245179028,-0.0,19.400000000000002,18.615343203230147,23.084656796769853,-0.0,154.4,-0.0,-0.0,6.044350695459672,12.865917602996255,-0.0,4.089731701544073,-0.0,5.3303448275862015,19.92,8.749655172413796
35,-0.0,10.518437500000001,4.9,20.2915625,-0.0,-0.0,57.64,-0.0,1.718044164037855,0.39195583596214495,-0.0,15.0,7.497619047619011,49.2,191.50238095238097,-0.0,6.6,10.1,-0.0,31.367768595041298,207.0322314049587,-0.0,-0.0,-0.0,17.549999999999997,19.76850605652759,23.781493943472412,-0.0,158.5,-0.0,-0.0,6.429969508374754,11.670411985018726,-0.0,5.499618506606522,-0.0,5.732789968652032,19.14,9.527210031347966
36,-0.0,10.351718750000002,4.425,21.15328125,-0.0,-0.0,58.16,-0.0,1.7646687697160885,0.3853312302839115,-0.0,15.0,12.318308702791441,44.55,197.53169129720854,-0.0,6.6,10.4,-0.0,32.2,206.74104683195594,-0.0,2.65895316804405,-0.0,15.75,19.93324360699865,26.31675639300135,-0.0,159.7,-0.0,-0.0,6.4210016290046354,10.218726591760298,-0.0,7.160271779235067,-0.0,5.782068965517236,18.87,10.547931034482765
37,0.5768749999999976,9.518125000000001,4.025,21.67,-0.0,-0.0,57.63,-0.0,1.7793848580441642,0.3406151419558358,-0.0,15.0,29.285139573070573,39.6,182.3148604269294,-0.0,6.6,10.299999999999999,-0.0,28.9,188.3964187327824,-0.0,21.403581267217596,-0.0,13.750000000000002,18.670255720053834,29.97974427994616,-0.0,157.9,-0.0,0.3001977082550127,6.0353828160895535,8.59625468164794,0.9681647940074924,8.0,-0.0,5.412476489028208,18.45,11.037523510971791
38,1.4920312499999966,8.04796875,3.8,21.67,3.32194013303769,4.925,48.16305986696231,-0.0,1.8150157728706626,0.26498422712933745,5.827011494252886,15.0,50.0,35.85,148.72298850574714,3.7,6.6,9.799999999999999,-0.0,25.7,160.7338842975207,-0.0,47.86611570247932,2.44300134589502,11.85,16.006998654104976,30.0,-0.0,142.53,10.07,2.428967043983125,5.201370034668559,7.201498127340824,0.9681647940074924,8.0,-0.0,4.673291536050152,18.21,10.916708463949846
39,3.107031249999995,6.107968750000001,3.775,21.67,19.538447893569845,4.7,30.701552106430153,-0.0,1.923895899053628,0.1761041009463722,57.91502463054188,15.0,50.0,33.0,93.88497536945813,3.7,6.6,9.799999999999999,-0.0,23.5,116.7650137741047,40.134986225895304,50.0,7.411440107671602,10.6,11.888559892328397,30.0,20.999070063694276,121.04692993630574,10.754,4.1027386770254655,3.909995405371538,6.319101123595505,0.9681647940074924,8.0,-0.0,3.4988087774294634,18.24,12.061191222570535
40,4.676406249999996,3.25859375,3.875,21.67,34.94118625277162,4.725,13.623813747228379,-0.0,1.882776025236593,0.0872239747634069,106.66945812807882,15.0,50.0,31.5,32.73054187192118,3.7,6.6,9.0,48.45426997245176,22.8,57.94573002754822,41.4,50.0,11.262516823687747,10.05,6.287483176312247,30.0,74.40390233545648,59.93009766454353,11.666,5.37375910223744,2.080548013867424,5.97752808988764,0.9681647940074924,8.0,-0.0,1.897241379310343,18.39,12.012758620689654
41,7.146874999999998,0.30312500000000003,4.05,21.67,46.813691796008875,4.675,1.1513082039911309,0.020615141955836025,1.95,0.009384858044164035,142.10311986863712,15.0,50.0,30.9,2.29688013136289,3.7,6.6,8.9,100.24104683195594,23.7,4.658953168044078,41.4,50.0,16.468506056527595,10.299999999999999,0.6314939434724091,30.0,129.1171125265393,3.856887473460722,12.426,6.792677833006138,0.23316486362307334,6.0059925093632955,0.9681647940074924,8.0,-0.0,0.24639498432601856,18.419999999999998,12.833605015673983
42,10.324999999999996,-0.0,4.375,21.67,52.885000000000005,4.675,-0.0,0.2500000000000002,1.95,-0.0,165.89999999999998,15.0,50.0,31.8,-0.0,3.7,6.6,10.200000000000001,126.19999999999999,25.900000000000002,-0.0,41.4,50.0,22.449999999999996,11.450000000000001,-0.0,30.0,145.648,-0.0,13.452,8.899625468164793,-0.0,6.632209737827715,0.9681647940074924,8.0,-0.0,-0.0,18.12,17.580000000000002
43,10.094999999999999,-0.0,4.625,21.67,53.705000000000005,4.675,-0.0,0.27000000000000024,1.95,-0.0,170.35000000000002,15.0,50.0,32.25,-0.0,3.7,6.6,10.4,125.29999999999998,28.999999999999996,-0.0,41.4,50.0,19.599999999999994,13.3,-0.0,30.0,147.904,-0.0,14.896,8.117977528089888,-0.0,7.713857677902622,0.9681647940074924,8.0,0.4299999999999997,-0.0,17.22,18.25
44,8.720000000000002,-0.0,4.45,21.67,51.675000000000004,4.5249999999999995,-0.0,0.15000000000000013,1.95,-0.0,154.3,15.0,50.0,31.5,-0.0,3.7,6.6,9.799999999999999,111.5,31.900000000000002,-0.0,41.4,50.0,15.650000000000006,15.45,-0.0,30.0,138.684,-0.0,16.416,5.750936329588015,-0.0,8.880898876404494,0.9681647940074924,8.0,-0.0,-0.0,15.930000000000001,17.869999999999997
45,7.049999999999997,-0.0,3.9,21.67,49.065000000000005,4.175,-0.0,0.010000000000000009,1.95,-0.0,144.35000000000002,15.0,50.0,28.95,-0.0,3.7,6.6,8.6,94.89999999999998,33.800000000000004,-0.0,41.4,50.0,9.849999999999994,17.45,-0.0,30.0,129.768,-0.0,17.632,3.5400749063670407,-0.0,9.791760299625468,0.9681647940074924,8.0,-0.0,-0.0,14.49,17.21
46,6.495000000000001,-0.0,3.5249999999999995,21.67,48.24,3.5999999999999996,-0.0,-0.0,1.93,-0.0,142.0,15.0,50.0,25.500000000000004,-0.0,3.7,6.6,8.200000000000001,88.0,34.0,-0.0,41.4,50.0,7.450000000000003,18.55,-0.0,30.0,124.23199999999999,-0.0,18.468,1.5999999999999996,-0.0,10.53183520599251,0.9681647940074924,8.0,-0.0,-0.0,13.17,17.83
47,4.459999999999997,-0.0,3.55,21.67,43.555,3.7249999999999996,-0.0,-0.0,1.77,-0.0,120.70000000000002,15.0,50.0,25.500000000000004,-0.0,3.7,6.6,7.200000000000001,71.6,35.199999999999996,-0.0,41.4,50.0,1.7000000000000028,19.5,-0.0,30.0,110.258,-0.0,19.342,-0.0,-0.0,10.987265917602995,0.7127340823970041,8.0,-0.0,-0.0,12.389999999999999,16.61
48,1.7999999999999972,-0.0,3.8,21.67,39.97,4.7,-0.0,-0.0,1.64,-0.0,104.5,15.0,50.0,29.400000000000002,-0.0,3.7,6.6,6.300000000000001,55.79999999999999,36.3,-0.0,41.4,50.0,-0.0,20.0,-0.0,27.200000000000003,102.78800000000001,-0.0,19.912,-0.0,-0.0,11.101123595505618,-0.0,7.398876404494382,-0.0,-0.0,12.09,14.11
49,0.16499999999999915,-0.0,3.925,21.67,35.84,5.75,-0.0,-0.0,1.55,-0.0,85.60000000000002,15.0,50.0,33.6,-0.0,3.7,6.6,5.6,46.80000000000002,35.099999999999994,-0.0,41.4,50.0,-0.0,19.6,-0.0,25.799999999999997,94.608,-0.0,20.292,-0.0,-0.0,10.95880149812734,-0.0,6.24119850187266,-0.0,-0.0,12.389999999999999,12.610000000000001
50,-0.0,-0.0,4.15,21.46,34.29,6.45,-0.0,-0.0,1.5,-0.0,77.35,15.0,50.0,37.65,-0.0,3.7,6.6,5.1,43.699999999999996,33.300000000000004,-0.0,41.4,50.0,-0.0,18.4,-0.0,25.6,91.89399999999999,-0.0,20.406000000000002,-0.0,-0.0,10.417977528089887,-0.0,6.1820224719101144,-0.0,-0.0,13.56,11.040000000000001
51,-0.0,-0.0,4.775,20.174999999999997,32.589999999999996,7.1,-0.0,-0.0,1.52,-0.0,70.90000000000003,15.0,50.0,41.7,-0.0,3.7,6.6,5.200000000000001,43.49999999999998,31.8,-0.0,41.4,50.0,-0.0,17.349999999999998,-0.0,26.45,90.508,-0.0,20.292,-0.0,-0.0,9.791760299625468,-0.0,7.008239700374533,-0.0,-0.0,14.97,8.929999999999998
52,-0.0,-0.0,5.7,19.92,31.724999999999994,8.325000000000001,-0.0,-0.0,1.53,-0.0,68.6,15.0,50.0,48.300000000000004,-0.0,3.7,6.6,5.300000000000001,45.50000000000001,31.6,-0.0,41.4,50.0,-0.0,16.7,-0.0,26.7,90.088,-0.0,19.912,-0.0,-0.0,9.108614232209737,-0.0,7.891385767790263,-0.0,-0.0,16.14,8.559999999999999
53,-0.0,-0.0,6.175,20.465,33.61,9.3,-0.0,-0.0,1.61,-0.0,78.15,15.0,50.0,51.150000000000006,-0.0,3.7,6.6,5.9,57.199999999999996,30.0,-0.0,41.4,50.0,0.1999999999999993,15.7,-0.0,30.0,97.66600000000001,-0.0,18.733999999999998,0.37715355805243433,-0.0,8.254681647940075,0.9681647940074924,8.0,-0.0,-0.0,16.740000000000002,8.959999999999997
54,-0.0,-0.0,6.575,21.315,34.524057649667405,9.85,0.09594235033259424,-0.0,1.67,-0.0,85.52577996715931,15.0,50.0,53.099999999999994,0.5742200328407225,3.7,6.6,6.6,64.55289256198347,29.7,1.7471074380165292,41.4,50.0,2.425437415881561,15.5,0.27456258411843876,30.0,98.41295966029723,6.5270403397027605,17.86,1.6290477980591156,0.08967879370118206,7.91310861423221,0.9681647940074924,8.0,-0.0,0.07391849529780556,16.919999999999998,9.806081504702197
55,0.7965625000000003,1.3034375,7.35,21.67,29.293880266075384,10.65,9.786119733924611,-0.0,1.768659305993691,0.051340694006309126,66.87922824302134,15.0,50.0,59.400000000000006,30.720771756978653,3.7,6.6,7.700000000000001,34.91046831955922,31.900000000000002,46.58953168044078,41.4,50.0,1.9911170928667588,16.5,5.408882907133243,30.0,49.24070912951166,69.12729087048834,17.632,1.0484552302187318,1.829447391504114,8.453932584269662,0.9681647940074924,8.0,-0.0,1.5358620689655158,16.860000000000003,11.50413793103448
56,0.04218750000000071,4.1528125000000005,7.9750000000000005,21.67,16.628392461197336,11.575000000000001,25.61660753880266,-0.0,1.8576340694006308,0.15236593059936904,38.70804597701151,15.0,50.0,68.25,70.3419540229885,3.7,6.6,9.200000000000001,-0.0,38.0,103.07933884297522,33.520661157024776,50.0,-0.0,18.75,10.790309555854643,28.359690444145357,1.7353970276008397,126.98060297239917,17.784000000000002,0.037359898639710565,3.658894783008228,9.535580524344569,0.9681647940074924,8.0,-0.0,3.1538557993730376,16.53,12.916144200626963
57,-0.0,7.381093750000001,8.200000000000001,18.738906249999996,1.9860199556541094,12.225,41.63898004434589,-0.0,1.816671924290221,0.26332807570977906,-0.0,15.0,50.0,74.4,117.14088669950739,0.5591133004926263,6.6,9.500000000000002,-0.0,44.1,154.03663911845732,-0.0,33.06336088154267,-0.0,21.15,15.018573351278599,23.031426648721407,-0.0,151.4,-0.0,-0.0,5.0130445678960776,10.702621722846441,-0.0,7.284333709257481,-0.0,4.50902821316614,15.9,12.690971786833863
58,-0.0,9.609062500000002,7.875,17.9459375,-0.0,3.3785144124168625,54.11148558758314,-0.0,1.8182807570977921,0.34171924290220806,-0.0,15.0,21.53013136288999,74.25,151.01986863711002,-0.0,6.6,9.799999999999999,-0.0,48.4,185.1933884297521,-0.0,2.706611570247908,-0.0,22.6,17.57200538358008,22.12799461641992,-0.0,156.2,-0.0,-0.0,5.891896746167662,11.357303370786516,-0.0,6.050799883045823,-0.0,5.338557993730403,14.97,13.991442006269596
