,SKN solar pv,SKN wind,SKN geothermal,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA wind,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
5259,-0.0,0.6974,36.0,-0.0,1.1216232487074786,-0.0,0.1565976656182869,-0.0,60.0,77.48489918859534,-0.0,-0.0,-0.0,12.823136732136627,9.0,156.128675989239,-0.0,-0.0,48.99434515270898,34.80152281062194,-0.0,18.765655641336974,-0.0,82.32825,-0.0,-0.0,45.94700797008149,-0.0,-0.0,19.295111104827335,0.7194797365857468
5260,-0.0,0.7260000000000001,36.0,-0.0,1.1216232487074786,-0.0,0.1609091056189893,-0.0,60.0,77.89164406622575,-0.0,-0.0,-0.0,12.721365805691098,9.0,133.44273051614599,-0.0,-0.0,48.99434515270898,58.487468283714975,-0.0,18.765655641336974,-0.0,83.72825,-0.0,-0.0,32.07618965290765,-0.0,-0.0,33.16592942200117,0.7194797365857468
5261,-0.0,0.6974,36.0,-0.0,1.1216232487074786,-0.0,0.15474990555199442,-0.0,60.0,73.41745041229112,-0.0,-0.0,-0.0,11.907198394126869,9.0,164.32867598923903,-0.0,-0.0,48.99434515270898,37.101522810621944,-0.0,18.765655641336974,-0.0,82.5,-0.0,-0.0,32.47618965290766,-0.0,-0.0,34.06592942200117,0.7194797365857468
5262,0.058499999999999996,0.6468,36.0,12.808293893512282,1.1216232487074786,0.07255419104097845,0.14058374488977213,-0.0,60.0,64.87580798205227,37.346113381743926,-0.0,-0.0,10.635061813557758,9.0,131.13100553257465,17.711724983571354,-0.0,48.99434515270898,15.701542665759396,2.9343724524621546,18.765655641336974,37.050000000000004,80.85000000000001,-0.0,-0.0,14.555061135574908,-0.0,2.5112415132713672,18.783869591555966,0.7194797365857468
5263,0.261,0.5918000000000001,36.0,54.8075831722386,1.1216232487074786,0.31016916670018285,0.12718748440915173,-0.0,60.0,55.44453745775078,153.5340216805028,-0.0,-0.0,9.61735254910247,9.0,168.4,11.63127503473506,-0.0,48.99434515270898,1.7499696451285196,-0.0,18.765655641336974,127.68,56.991749999999996,-0.0,2.984242818401071,-0.0,-0.0,-0.0,38.66592942200117,0.7194797365857468
5264,-0.0,0.55,36.0,93.20661017767942,1.1216232487074786,0.6112690595202434,0.11625490432488128,-0.0,60.0,53.080206530770035,131.38588478134523,-0.0,-0.0,9.083055185263444,9.0,162.0,26.242730516145976,-0.0,48.99434515270898,35.22015793662261,-0.0,18.765655641336974,117.52175,80.55000000000001,-0.0,-0.0,-0.0,-0.0,-0.0,40.86592942200117,0.7194797365857468
5265,0.732,0.528,36.0,97.57302329294882,1.1216232487074786,0.9069273880122305,0.1093258040762845,-0.0,60.0,50.43636482617229,135.89283007660788,-0.0,-0.0,8.80318513753824,9.0,16.346155465349824,171.21334150785646,-0.0,48.99434515270898,1.33812987687649,31.39778524134505,18.765655641336974,122.27175,79.5,-0.0,-0.0,19.35506113557491,-0.0,-0.0,27.795111104827335,0.7194797365857468
5266,-0.0,-0.0,36.0,138.75237977835732,1.1216232487074786,1.0991959942708234,0.10316660354734959,-0.0,60.0,-0.0,225.82919490278016,-0.0,-0.0,8.396101431756126,9.0,150.4,31.782633705343002,-0.0,48.99434515270898,41.06716590670411,-0.0,18.765655641336974,201.97175000000001,-0.0,-0.0,11.823810347092346,-0.0,-0.0,-0.0,28.195111104827333,0.7194797365857468
5267,1.008,0.49720000000000003,36.0,165.8266101776794,1.1216232487074786,1.2207242642644622,0.10024098359636652,-0.0,60.0,46.572288488683284,179.33518389305306,-0.0,-0.0,8.141674115642303,9.0,9.32404239404147,216.80463359519754,-0.0,48.99434515270898,-0.0,15.53421246352958,18.765655641336974,311.34349999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,42.965929422001174,0.7194797365857468
5268,1.0365,0.49280000000000007,36.0,152.2849999832397,1.1216232487074786,1.2406766668007314,0.10332058386083398,-0.0,60.0,49.01275775446581,511.7310120423737,-0.0,-0.0,8.44698689497889,9.0,149.2,54.342730516146,-0.0,48.99434515270898,33.53591511822155,-0.0,18.765655641336974,361.95,47.12175000000002,-0.0,20.25506113557491,-0.0,-0.0,-0.0,28.895111104827336,0.7194797365857468
