,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Dominica,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada
0,-1.7763568394002505e-15,3.552713678800501e-15,-9.769962616701378e-15,1.1102230246251565e-16,0.0,-1.9539925233402755e-14,1.7763568394002505e-15,0.0,-2.220446049250313e-15,-2.6645352591003757e-15
1,0.0,0.0,-9.769962616701378e-15,0.0,0.0,1.2434497875801753e-14,1.7763568394002505e-15,0.0,-1.3322676295501878e-15,-8.881784197001252e-16
2,-3.552713678800501e-15,0.0,-9.769962616701378e-15,0.0,1.7763568394002505e-15,5.329070518200751e-15,-3.552713678800501e-15,0.0,-1.3322676295501878e-15,-8.881784197001252e-16
3,1.7763568394002505e-15,0.0,-9.769962616701378e-15,1.1102230246251565e-16,0.0,1.7763568394002505e-15,0.0,7.105427357601002e-15,-2.220446049250313e-15,-8.881784197001252e-16
4,3.552713678800501e-15,0.0,-9.769962616701378e-15,1.1102230246251565e-16,0.0,7.105427357601002e-15,1.7763568394002505e-15,0.0,2.220446049250313e-15,8.881784197001252e-16
5,3.552713678800501e-15,0.0,4.440892098500626e-15,0.0,0.0,1.7763568394002505e-15,0.0,7.105427357601002e-15,-2.220446049250313e-15,-8.881784197001252e-16
6,0.0,0.0,1.865174681370263e-14,0.0,0.0,1.2434497875801753e-14,-3.552713678800501e-15,0.0,2.220446049250313e-15,-1.7763568394002505e-15
7,0.0,0.0,-9.769962616701378e-15,1.1102230246251565e-16,0.0,2.6645352591003757e-14,-1.7763568394002505e-15,0.0,-1.3322676295501878e-15,-8.881784197001252e-16
8,0.0,-3.552713678800501e-15,-2.6645352591003757e-15,1.1102230246251565e-16,0.0,-1.7763568394002505e-15,5.329070518200751e-15,-1.4210854715202004e-14,0.0,-8.881784197001252e-16
9,1.7763568394002505e-15,-3.552713678800501e-15,9.769962616701378e-15,1.1102230246251565e-16,0.0,-1.7763568394002505e-15,0.0,-1.4210854715202004e-14,1.3322676295501878e-15,-8.881784197001252e-16
10,0.0,-5.329070518200751e-15,1.1546319456101628e-14,1.1102230246251565e-16,0.0,-1.7763568394002505e-15,-3.552713678800501e-15,0.0,2.220446049250313e-15,-8.881784197001252e-16
11,3.552713678800501e-15,0.0,2.398081733190338e-14,-1.1102230246251565e-16,0.0,1.2434497875801753e-14,0.0,0.0,1.3322676295501878e-15,-8.881784197001252e-16
12,-8.881784197001252e-16,1.509903313490213e-14,9.769962616701378e-15,1.1102230246251565e-16,0.0,1.2434497875801753e-14,0.0,0.0,1.3322676295501878e-15,-8.881784197001252e-16
