,ATG Storage,BRB Storage,DMA Storage,GLP Storage,GRD Storage,LCA Storage,MSR Storage,MTQ Storage,SKN Storage,SVG Storage
0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-0.0,-0.0,2.3195948792454324,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,-0.0,-0.0,2.7231367321364885,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5,-0.0,-0.0,11.635883473092717,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6,-0.0,-0.0,2.4054274676812,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7,27.80595999314905,-0.0,1.6456873722307925,-0.0,-0.0,-0.0,0.4645156569395026,-0.0,-0.0,-0.0
8,-0.0,-0.0,1.2563957100698868,163.47018077167095,-0.0,-0.0,0.7561001898402286,-0.0,-0.0,-0.0
9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9327869267887825,-0.0,-0.0,-0.0
10,70.0,-0.0,20.0,-0.0,-0.0,-0.0,0.4579595977560018,-0.0,-0.0,-0.0
11,70.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1018297398404953,-0.0,37.06633039932206,-0.0
12,70.0,24.70748527415151,-0.0,-0.0,-0.0,-0.0,1.074878246905371,-0.0,-0.0,-0.0
13,-0.0,200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,37.28973039932206,-0.0
14,5.451541655088306,200.0,20.0,271.98843019261926,-0.0,-0.0,1.003564042722856,-0.0,39.236530399322056,-0.0
15,-0.0,128.10825,-0.0,-0.0,-0.0,-0.0,0.20005110766254142,-0.0,-0.0,-0.0
16,-0.0,19.718249999999994,20.0,79.97750795571872,-0.0,-0.0,-0.0,-0.0,26.30896132415723,-0.0
17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
23,-0.0,-0.0,0.3308701992925851,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
24,-0.0,-0.0,1.0054274676812014,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
25,-0.0,-0.0,1.2925212101713566,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
26,-0.0,-0.0,1.1421455193397332,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
28,-0.0,-0.0,0.2262071813299773,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
29,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
31,-0.0,-0.0,-0.0,64.4058303220838,-0.0,-0.0,0.012501569944111113,-0.0,-0.0,-0.0
32,-0.0,-0.0,20.0,-0.0,-0.0,-0.0,0.18247350070263868,-0.0,32.99103039932206,-0.0
33,70.0,-0.0,-0.0,309.9832968055176,-0.0,-0.0,0.4453057455447248,171.51840218294055,-0.0,-0.0
34,34.56814382663805,-0.0,20.0,222.77855299676696,-0.0,-0.0,0.610529843510454,-0.0,24.415080172075896,-0.0
35,70.0,-0.0,20.0,-0.0,-0.0,-0.0,0.6717551449994628,-0.0,29.926430399322065,-0.0
36,70.0,132.86953415696019,20.0,320.0,-0.0,-0.0,0.5981324275697528,150.321292372297,29.648130399322067,-0.0
37,70.0,200.0,20.0,320.0,-0.0,-0.0,0.470431590017105,-0.0,-0.0,-0.0
38,70.0,168.17825000000005,20.0,-0.0,-0.0,-0.0,0.2543884655850397,6.554731365943731,29.950730399322065,-0.0
39,35.431856173361965,84.03824999999995,-0.0,136.5027037480923,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
41,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
42,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
43,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
44,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
46,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
47,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
48,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
49,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.660222105818889,-0.0,-0.0
50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.057269483854036,-0.0,-0.0
51,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
52,-0.0,-0.0,15.928691538481555,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
53,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
54,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
56,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05429511470738779,-0.0,-0.0,-0.0
57,38.037797956839896,-0.0,-0.0,262.28111556079045,-0.0,-0.0,0.3605824054161165,-0.0,29.844230399322065,-0.0
58,-0.0,-0.0,20.0,-0.0,-0.0,-0.0,0.5355321233636954,-0.0,-0.0,-0.0
59,70.0,200.0,20.0,320.0,-0.0,-0.0,0.6376153487316476,31.342481229710963,28.904030399322068,-0.0
60,70.0,200.0,17.106370275076618,-0.0,-0.0,-0.0,0.6643002658616366,-0.0,29.847530399322064,-0.0
61,70.0,200.0,2.893629724923386,-0.0,-0.0,-0.0,0.6082636450690295,-0.0,29.749330399322066,-0.0
62,70.0,200.0,20.0,208.15766327673373,-0.0,-0.0,0.4180674018614263,-0.0,30.815630399322067,-0.0
63,69.12391005739116,115.08824999999999,20.0,-0.0,-0.0,-0.0,0.1735052924065419,3.357269483854047,-0.0,-0.0
64,15.013519286963081,3.108249999999998,20.0,32.76955713906166,-0.0,-0.0,-0.0,92.186755282331,-0.0,-0.0
65,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
66,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
67,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
68,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
69,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
70,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
71,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
72,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
73,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.171324010761005,-0.0,-0.0
74,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
75,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
76,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
77,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
78,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
79,12.212073289980616,-0.0,-0.0,7.442699643775825,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
80,70.0,-0.0,12.379984736070096,-0.0,-0.0,-0.0,0.1876088970038411,-0.0,-0.0,-0.0
81,70.0,-0.0,11.949371451443316,127.35490635784376,-0.0,-0.0,0.43912812449908245,-0.0,29.987630399322065,-0.0
82,67.87952247419068,-0.0,20.0,107.58433028645757,-0.0,-0.0,0.5657178293977259,-0.0,-0.0,-0.0
