,ATG Storage,BRB Storage,DMA Storage,GLP Storage,GRD Storage,LCA Storage,MSR Storage,MTQ Storage,SKN Storage,SVG Storage
0,118.24096983841036,78.84999999999988,-0.0,403.03457900790545,117.85848451745485,109.28889778338132,0.17829936359437382,276.3409640065426,49.893603906651535,29.27317823174458
1,93.51045018843102,38.774999999999885,-0.0,331.83496796895236,116.63565902524257,96.23180639202143,-0.0,252.30787998147372,39.691175033246324,27.532739427041506
2,69.68118435940741,0.4999999999998934,-0.0,260.23615670736694,116.50290615154219,83.90207592344052,-0.0,189.93927846658158,30.863705232136045,25.839251648668323
3,46.60567999325099,26.041749999999986,-0.0,200.4381452231492,117.7521145123247,70.83926007013783,-0.0,130.1379676630675,22.33063380633914,25.839251648668323
4,23.072683269006028,71.875,-0.0,135.4409335162992,116.66536655114668,59.2562954476682,-0.0,73.23852899368767,14.854367254602131,25.302542309098175
5,-0.0,33.275,-0.0,74.64131755805568,116.6425410589344,46.86039420964371,-0.0,14.468055344661364,7.036424277175719,25.302542309098175
6,12.628762656820149,-0.0,-0.0,11.555060551206843,118.0358127990515,43.75701068991236,-0.0,-0.0,-0.0,25.302542309098175
7,6.279207801134456,8.360000000000007,-0.0,26.06698944534753,121.42457183033518,41.90532761095615,-0.0,-0.0,0.13905318492904506,26.056178611283684
8,19.147987168713904,52.490000000000016,-0.0,113.92138457724775,126.38803715860102,54.37980669173719,0.2638966743795086,49.66959948329698,7.563463190196611,29.25709256450448
9,47.67842222445529,144.61,-0.0,250.6998119187317,132.68058047851264,81.72037984202377,0.6900140236248798,150.73969282201102,30.781757025521205,34.74075988779205
10,87.67524761138037,257.85,-0.0,425.05467938674633,139.28453845031876,118.5529835283725,1.2401969183572694,285.30768089909077,59.60472449145402,41.91485580923992
11,157.67524761138037,383.30500000000006,-0.0,614.8439201118844,145.92669204744362,157.84672672131327,1.8186470849426999,475.6520869827484,90.91333710970105,48.2626204994729
12,199.45221449559298,490.44500000000005,-0.0,811.6130143571331,151.8839699469765,197.0761021102312,2.3686749705851504,665.1324664441023,122.46867990408444,54.019343155699445
13,237.19463973113344,591.9300000000001,-0.0,1012.3153387720257,158.57563373439302,235.82890462863173,2.9351887245686417,836.1376964060244,146.559615291054,60.03972681758126
14,267.0015398410838,665.9649999999999,-0.0,1175.355990782487,164.36179732264407,271.28680135340136,3.4245400037931475,944.6515929731653,170.00226804871082,65.87209550218083
15,280.0,694.1549999999999,-0.0,1278.6846917214891,168.97739858647583,295.37212282025524,3.6289189001230957,1000.0,180.0,69.67446954813387
16,264.84321069369037,677.5499999999998,-0.0,1280.0,172.19151139848105,300.0,3.6289189001230957,1000.0,180.0,69.91242131799066
17,270.6329901710361,621.1549999999999,-0.0,1198.9690008594503,173.82213451495898,284.8445093067118,3.6035356037536213,961.4733580988349,169.88979629372776,69.91242131799066
18,270.1961550966691,544.6799999999998,-0.0,1080.7505672233183,172.16519684306368,261.19188099035966,3.3368185737176956,894.0757385048628,154.42072655803514,69.91242131799066
19,229.0130588907061,549.1054999999998,-0.0,955.5261352569287,169.69203640311034,261.19188099035966,3.0203739105870464,822.7846713803604,145.43381343406654,69.91242131799066
20,188.93275321424767,474.13049999999976,-0.0,875.3524722836034,166.47090569928343,236.53776498233827,2.6859671770473326,755.2001567253276,130.01060221980154,63.610904751630066
21,163.1335400853181,484.36374999999975,-0.0,763.4092455490729,163.28950348231024,213.04335143598303,2.1769867416146207,694.2866770499413,115.27388042871901,59.9002052782465
22,126.64912892310767,498.5719999999998,-0.0,657.1596205956009,160.07227533636737,191.18923542796165,1.9348903040896017,637.4077787973112,100.76228708600698,54.08293656130974
23,132.66032141436952,432.3219999999998,-0.0,565.7031975345035,157.66679056937167,171.80203403521847,1.8096956127028803,591.595235188992,88.27613764254286,57.430301861926225
24,103.1599546026194,372.9219999999998,-0.0,490.1427755865675,156.8793445678931,155.8623423344212,1.8096956127028803,557.2453019567154,77.80014592451747,61.86577669326092
25,113.64146054912017,315.2719999999998,-0.0,423.7819537499477,156.3808532277679,140.8442870944601,1.8096956127028803,528.121525543591,68.68038673293356,61.86577669326092
26,86.41736284214869,341.8302499999998,-0.0,361.52393113411483,157.0192868128696,140.8442870944601,1.8096956127028803,499.2893245268628,59.62837876804183,61.86577669326092
27,97.50952626677318,282.93024999999983,-0.0,299.3707071824881,158.21716347782623,140.8442870944601,1.8096956127028803,469.28421639635394,50.46412202984227,61.86577669326092
28,108.14670497522059,221.40524999999985,-0.0,233.72268178375148,159.23574229995174,125.08318523756084,1.8962519135304414,454.25441902665636,50.46412202984227,61.86577669326092
29,76.6707876721072,152.65524999999985,-0.0,233.72268178375148,159.5687278926762,105.55018814927519,1.8802887675834294,405.23058955480565,39.64233034452569,61.86577669326092
30,82.2358213869253,167.59849999999986,-0.0,142.69320897000912,158.62554116791813,83.78054980831118,1.7659444888349998,345.214404892886,27.393891510587927,62.55676913929129
31,62.017913732332225,145.56349999999986,-0.0,218.92874736089504,158.11080161092775,78.03890147798296,1.750147149166844,337.13058206638016,23.357036240240205,65.10364535801116
32,97.819433474757,249.16674999999987,-0.0,246.03755551300173,158.7511725303161,89.08025510019291,1.8860730159589623,381.10693646834056,31.41681642404982,69.82788841984879
33,108.44909962840819,383.7499999999999,-0.0,456.98881214822256,161.892493293659,113.14205900890082,2.2698731358558346,470.73512930143715,60.98518405471662,69.82788841984879
34,168.5885864522321,454.4649999999999,-0.0,713.786506009004,166.82005385211193,145.23622875811526,2.8085549990702594,590.1032580647872,84.97312428055392,69.91242131799066
