,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,MSR wind,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA diesel,LCA wind,LCA solar pv,LCA geothermal,BRB diesel,BRB solar pv,BRB wind,BRB biomass,SVG diesel,SVG solar pv,SVG wind,SVG hydro,GRD diesel,GRD solar pv,GRD wind,GRD geothermal
3527,4.03444283538488,-0.0,2.2135845546927717,24.30197260992235,38.56,9.45,-0.0,0.3783333332801724,1.35,-0.0,0.06166666671982766,88.05000000000001,15.0,45.0,66.75,-0.0,10.0,5.1,9.0,52.200000000000024,62.8,-0.0,41.4,45.0,7.706504282655246,17.293495717344754,-0.0,27.0,97.712,-0.0,25.688000000000002,10.0,-0.0,-0.0,13.496805111821086,6.903194888178913,4.6133005178194,-0.0,7.899550780601689,16.48714870157891
3528,1.487093331002967,-0.0,2.390934059074685,24.30197260992235,34.095,11.025,-0.0,0.2597212643146549,1.35,-0.0,0.07027873568534491,60.55000000000001,15.0,45.0,77.55,-0.0,10.0,4.1,9.0,37.1,63.1,-0.0,41.4,45.0,4.356557815845825,17.243442184154176,-0.0,27.0,88.258,-0.0,25.042,10.0,-0.0,-0.0,13.232161874334398,5.367838125665603,2.89936468925303,-0.0,8.013486609168059,16.48714870157891
3529,-0.0,-0.0,2.627400064917236,24.132599935082766,30.515,12.725,-0.0,0.18089655172413788,1.35,-0.0,0.07910344827586216,36.45000000000002,15.0,45.0,86.85,-0.0,10.0,3.5999999999999996,9.0,29.20000000000001,62.7,-0.0,41.4,45.0,2.3320663811563165,16.767933618843685,-0.0,27.0,83.884,-0.0,24.016000000000002,10.0,-0.0,-0.0,12.683972310969118,5.216027689030881,1.0335144225981665,-0.0,8.279336875822924,16.48714870157891
3530,-0.0,-0.0,2.9492565728695976,23.510743427130404,27.035000000000004,14.174999999999999,-0.0,0.11281609190086184,1.35,-0.0,0.08718390809913804,28.700000000000017,15.0,45.0,93.6,-0.0,10.0,3.3000000000000007,9.0,24.500000000000007,62.9,-0.0,41.4,45.0,2.2576284796573844,16.242371520342616,-0.0,27.0,80.934,-0.0,23.066,10.0,-0.0,-0.0,12.022364217252397,5.477635782747603,0.10309018134743297,-0.0,8.709761117073656,16.48714870157891
3531,-0.0,-0.0,3.330229582282597,22.809770417717402,25.66,15.2,-0.0,0.10654310344827578,1.35,-0.0,0.09345689655172423,20.64999999999999,15.0,45.0,96.45,-0.0,10.0,2.9000000000000004,9.0,21.800000000000004,63.7,-0.0,41.4,45.0,1.3581638115631662,15.741836188436833,-0.0,27.0,80.994,-0.0,22.305999999999997,10.0,-0.0,-0.0,11.379659211927583,5.620340788072417,-0.0,-0.0,9.127525821817015,15.972474178182987
3532,-0.0,-0.0,3.730908092182475,23.049091907817527,26.1,15.9,-0.0,0.14186494258189652,1.35,-0.0,0.09813505741810356,25.000000000000014,15.0,45.0,96.3,-0.0,10.0,3.1999999999999993,9.0,25.099999999999987,64.60000000000001,-0.0,41.4,45.0,4.033565310492502,15.366434689507496,-0.0,27.0,84.56,-0.0,22.04,10.0,-0.0,-0.0,10.907082002129926,6.692917997870076,-0.0,-0.0,9.444014234501378,16.355985765498623
3533,0.1755572894559343,-0.0,4.072470100621716,24.30197260992235,30.249999999999996,16.150000000000002,-0.0,0.2696321839612066,1.35,-0.0,0.10036781603879323,47.500000000000014,15.0,45.0,93.3,-0.0,10.0,4.4,9.0,41.50000000000001,63.5,-0.0,41.4,45.0,8.109073875802999,14.890926124197003,-0.0,27.0,93.554,-0.0,21.546,10.0,0.5789137380191676,-0.0,10.321086261980831,8.0,1.2536249432943443,-0.0,9.659226355126744,16.48714870157891
3534,2.317469249434236,0.4684850338545617,4.322073106788854,24.30197260992235,31.549900548696844,16.05,2.360099451303155,0.35110057465948263,1.35,0.058,0.10089942534051735,61.356521739130415,15.0,45.0,89.7,5.643478260869566,10.0,5.5,9.0,50.84487847222221,61.199999999999996,8.255121527777778,41.4,45.0,11.673562211202523,14.4404443254818,0.9859934633156769,27.0,95.778,10.508,21.014000000000003,10.0,2.6314684834896234,0.4279564366381701,9.640575079872205,8.0,3.214572245765055,0.5871382594407992,9.81114079321524,16.48714870157891
3535,3.6497964697283614,1.7091028086916418,4.519128111657646,24.30197260992235,29.401615226337444,15.825,8.683384773662551,0.3566752874094825,1.35,0.202,0.10132471259051734,67.37173913043478,15.0,45.0,87.75,20.27826086956522,10.0,6.6,9.200000000000001,52.457378472222224,59.0,27.742621527777775,41.4,45.0,13.63708610391074,13.96493576017131,3.297978135917954,27.0,85.25399999999999,32.660000000000004,20.786,10.0,3.884015418658075,1.4803083300107196,9.035676251331203,8.0,3.8119857765631338,2.2390865826132176,9.861778939244736,16.48714870157891
3536,4.587090771765997,3.1492605053556644,4.57167611295599,24.30197260992235,27.15242455418381,15.625,16.342575445816184,0.34662212638362044,1.35,0.362,0.10137787361637941,73.68695652173915,15.0,45.0,87.89999999999999,34.913043478260875,10.0,6.6,10.500000000000002,50.2459201388889,57.199999999999996,48.85407986111111,41.4,45.0,15.99755747774146,13.539480728051394,5.762961794207146,27.0,73.63,54.812000000000005,20.558,10.0,5.513984194710398,2.56072294053987,8.525292864749733,8.0,4.839583379435485,3.950743881321988,9.722524037663616,16.48714870157891
3537,4.580839458100012,4.450607821618336,4.466580110359302,24.30197260992235,21.54212620027435,15.325,23.42287379972565,0.34037643672844786,1.35,0.51,0.09962356327155183,73.6239130434783,15.0,45.0,87.14999999999999,47.82608695652175,10.0,6.6,10.9,43.4290798611111,55.2,68.0709201388889,41.4,45.0,17.15210836244787,13.038945396145612,8.108946241406514,27.0,68.02,71.568,19.912,10.0,6.062635687815757,3.465745568840263,8.071618743343983,8.0,5.389457728012033,5.3439533105035455,9.27944025990551,16.48714870157891
3538,4.871465949096727,5.413604835652713,4.262956605328216,24.30197260992235,17.850048010973936,14.725,27.964951989026062,0.2575761494784481,1.35,0.617,0.09542385052155183,67.17608695652171,15.0,45.0,83.55000000000001,57.773913043478274,10.0,6.6,11.200000000000001,36.13741319444444,52.1,81.06258680555555,41.4,45.0,18.20586808294827,12.338195931477518,9.655935985574214,27.0,52.79399999999998,85.05799999999999,18.848,10.0,5.511430269105897,4.0761096669963415,7.712460063897764,8.0,5.012468466125981,6.28934542316246,8.811037409132652,16.48714870157891
3539,4.519110787155473,5.977522006033203,3.921394596888975,24.30197260992235,19.02182784636488,13.775,30.503172153635116,0.19832758620689606,1.35,0.683,0.08867241379310356,74.05217391304348,15.0,45.0,78.0,62.747826086956536,10.0,6.6,11.9,37.95355902777779,49.7,86.74644097222223,41.4,45.0,18.139302096247036,11.937767665952892,10.522930237800068,27.0,50.02399999999997,93.436,18.24,10.0,6.5839223854474636,4.230454611357649,7.485623003194889,8.0,6.299215179964371,6.757065731530554,8.456570386926167,16.48714870157891
3540,6.01607671241894,6.098981088884386,3.5929695887743205,24.30197260992235,20.131526063100143,12.8,30.94847393689986,0.25197270120258586,1.35,0.696,0.08202729879741388,85.33478260869563,15.0,45.0,72.6,64.56521739130436,10.0,6.6,11.799999999999999,43.2948784722222,47.5,86.20512152777778,41.4,45.0,19.082518595739884,11.737553533190578,10.879927871069539,27.0,54.36400000000002,93.152,17.784000000000002,10.0,6.827547582431045,4.181344856333596,7.391107561235358,8.0,6.977724983126606,6.757065731530554,8.178060583763928,16.48714870157891
3541,6.222758925551748,5.79533338175643,3.349935082769476,24.30197260992235,21.702733196159123,12.15,29.167266803840878,0.23265086206896513,1.35,0.66,0.07734913793103457,90.58478260869566,15.0,45.0,68.85000000000001,60.16521739130436,10.0,6.6,11.799999999999999,47.59609375,45.6,81.60390625,41.4,45.0,20.00972923475713,11.537339400428268,10.352931364814607,27.0,59.87599999999999,87.472,17.252,10.0,6.824933892913421,3.921764722635035,7.3533013844515445,8.0,6.918539013487646,6.2694424313170085,7.924869853616437,16.48714870157891
3542,6.630582478930279,5.092605830974587,3.2448390801727864,24.30197260992235,25.03732853223595,12.075,25.337671467764057,0.3172456896551723,1.35,0.577,0.07575431034482767,97.18695652173909,15.0,45.0,67.2,52.51304347826088,10.0,6.6,11.700000000000001,58.00512152777777,44.6,69.69487847222223,41.4,45.0,20.65668939479319,11.562366167023557,8.380944438183253,27.0,73.11800000000001,72.562,16.72,10.0,7.103119460510936,3.0167420943346417,7.58013844515442,8.0,8.587662994168998,5.304147326812644,7.621040977439449,16.48714870157891
3543,6.213467170266998,3.97344713898869,3.271113080821959,24.30197260992235,28.65078189300412,12.425,19.504218106995882,0.3851293103448272,1.35,0.448,0.07687068965517249,105.11956521739128,15.0,45.0,67.65,41.1304347826087,10.0,6.6,11.200000000000001,71.1626736111111,44.7,52.23732638888889,41.4,45.0,20.755351628536005,11.862687366167025,5.881961005296969,27.0,89.56,53.534,16.606,10.0,7.301768235113389,2.0345469938535956,7.8636847710330136,8.0,9.32276932417929,4.060210336471967,7.329871637769836,16.48714870157891
3544,6.346910013596297,2.524613793549582,3.356503582931769,24.30197260992235,33.25826131687243,12.875,12.156738683127571,0.5001091953491374,1.35,0.281,0.07889080465086216,98.5565217391304,15.0,45.0,68.7,25.443478260869572,10.0,6.6,10.4,78.4974826388889,45.7,31.80251736111111,41.4,45.0,19.95285360081145,12.313169164882229,3.433977234306323,27.0,103.97200000000001,27.69,17.138,10.0,7.05038896166997,1.0944459691074515,8.355165069222577,8.0,9.367648319853057,2.5077769725268033,6.937426006041227,16.48714870157891
3545,6.141323641902023,0.9716726628094613,3.4550310853661657,24.30197260992235,37.822451989026064,13.100000000000001,4.4975480109739365,0.5553649425818961,1.35,0.105,0.07963505741810353,109.0130434782609,15.0,45.0,67.2,9.086956521739133,10.0,6.6,9.700000000000001,90.17361111111111,46.1,10.82638888888889,41.4,45.0,19.104544404372817,12.588463597430408,1.2069919981967767,27.0,119.12400000000002,7.3839999999999995,18.392,10.0,6.305911276695269,0.37183100232496746,8.922257720979765,8.0,9.94548546952278,0.8856831371225615,6.481682691775744,16.48714870157891
3546,8.654962910924926,0.052053892650506854,3.5010105865022174,24.30197260992235,44.9268792866941,13.025,0.1781207133058985,0.7562155172413791,1.35,0.005,0.07878448275862078,137.61304347826092,15.0,45.0,64.2,0.2869565217391305,10.0,6.6,10.299999999999999,113.26467013888887,44.3,0.13532986111111112,41.4,45.0,24.71967034824749,12.463329764453963,0.01699988729854615,27.0,133.94400000000002,-0.0,19.456,10.0,7.526517571884986,-0.0,9.073482428115016,8.0,12.664300888480732,0.009951495922725411,6.038598914017637,16.48714870157891
3547,11.48358530373773,-0.0,3.4944420863399244,24.30197260992235,49.394999999999996,12.925,-0.0,0.9224382184439652,1.35,-0.0,0.07756178155603456,150.39999999999998,15.0,45.0,61.49999999999999,-0.0,10.0,6.6,11.6,128.70000000000002,43.0,-0.0,41.4,45.0,28.586937901498928,12.213062098501071,-0.0,27.0,142.654,-0.0,19.646,10.0,8.664323748668796,-0.0,9.035676251331203,8.0,14.879357552639437,-0.0,5.633493745781653,16.48714870157891
3548,10.00956480487378,-0.0,3.4484625852038726,24.30197260992235,47.435,12.775,-0.0,0.8133951149956897,1.35,-0.0,0.07660488500431042,142.35000000000002,15.0,45.0,60.75000000000001,-0.0,10.0,6.6,11.000000000000002,119.6,42.4,-0.0,41.4,45.0,26.512178800856532,11.98782119914347,-0.0,27.0,134.744,-0.0,19.456,10.0,7.772257720979766,-0.0,8.827742279020235,8.0,13.91988874627955,-0.0,5.392962552141538,16.48714870157891
