,ATG H2 Tank,BRB H2 Tank,GLP H2 Tank,MTQ H2 Tank,LCA H2 Tank,SKN H2 Tank,SVG H2 Tank,MSR H2 Tank,GRD H2 Tank
0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3116056815012407,0.0,-0.0,-0.0
1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3116056815012407,0.0,-0.0,-0.0
2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3116056815012407,0.0,-0.0,-0.0
3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3116056815012407,0.0,-0.0,-0.0
4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3116056815012407,0.0,-0.0,-0.0
5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3116056815012407,0.0,-0.0,-0.0
6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3116056815012407,0.0,-0.0,-0.0
7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3116056815012407,0.0,-0.0,-0.0
8,-0.0,-0.0,-0.0,-15.511199768904355,-0.0,-0.3116056815012407,0.0,-0.0,-0.0
9,-0.0,-0.0,-0.0,-15.511199768904355,-0.0,-0.3116056815012407,0.0,-0.0,-0.0
10,-0.0,-0.0,-0.0,-15.511199768904355,-0.0,-0.3116056815012407,0.0,-0.0,-0.0
11,-0.0,-0.0,-0.0,-15.511199768904355,-0.0,-0.3116056815012407,0.0,-0.0,-0.0
12,-0.0,-0.0,-0.0,-15.511199768904355,-0.0,-0.3116056815012407,0.0,-0.0,-0.0
13,-0.0,-0.0,-0.0,-15.511199768904355,-0.0,-0.3116056815012407,0.0,-0.0,-0.0
14,-0.0,-0.0,-0.0,-15.511199768904355,-0.0,-0.3116056815012407,0.0,-0.0,-0.0
15,-0.0,-0.0,-0.0,-15.511199768904355,-0.0,-0.3116056815012407,0.0,-0.0,-0.0
16,-0.0,-0.0,-0.0,-15.511199768904355,-0.0,3.513985596582862,0.0,-0.0,-0.0
17,-0.0,-0.0,-0.0,-15.511199768904355,-0.0,5.418262906344471,0.0,-0.0,-0.0
18,-0.0,-0.0,-0.0,-15.511199768904355,-0.0,5.418262906344471,0.0,-0.0,-0.0
19,-0.0,-0.0,-0.0,-15.152276530113937,-0.0,5.418262906344471,0.0,-0.0,-0.0
20,-0.0,-0.0,-0.0,-15.511199768904355,-0.0,5.418262906344471,0.0,-0.0,-0.0
21,-0.0,-0.0,-0.0,-15.511199768904355,-0.0,5.418262906344471,0.0,-0.0,-0.0
22,-0.0,-0.0,-0.0,-15.511199768904355,-0.0,5.418262906344471,-0.0,-0.0,-0.0
23,-0.0,-0.0,-0.0,-15.511199768904355,-0.0,5.418262906344471,-0.0,-0.0,-0.0
