,ATG Storage,BRB Storage,GLP Storage,GRD Storage,LCA Storage,MSR Storage,MTQ Storage,SKN Storage,SVG Storage
0,-0.0,-0.0,74.33240032662411,-0.0,-0.0,0.24186709233935488,-0.0,6.227119811488411,-0.0
1,-0.0,-0.0,60.60230687703097,-0.0,-0.0,0.14669808793221273,-0.0,4.525430627854277,-0.0
2,-0.0,-0.0,61.022369176759746,-0.0,-0.0,0.12186709233935478,-0.0,4.350498178756691,-0.0
3,-0.0,-0.0,59.24243147648851,-0.0,-0.0,0.0873232633708379,-0.0,4.0601096582993605,-0.0
4,-0.0,-0.0,54.462493776217265,-0.0,-0.0,0.08588742938763227,-0.0,2.991275219671344,-0.0
5,-0.0,-0.0,55.13302332391174,-0.0,-0.0,0.047897597481020515,-0.0,3.3241299646774607,-0.0
6,-0.0,-0.0,50.80734032263012,-0.0,-0.0,0.04049783450461884,-0.0,2.545819148311601,-0.0
7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
16,1.7870325342323312,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
17,-0.0,20.91513317191283,74.10362435427413,-0.0,-0.0,0.3260124789589932,-0.0,5.801994469735391,-0.0
18,16.4602114884689,40.349999999999994,119.73863029950054,-0.0,-0.0,0.5957555997971273,-0.0,11.189382972256205,-0.0
19,22.61911147590831,39.749999999999986,126.5881630515348,-0.0,-0.0,0.6373769168862882,-0.0,12.249636390908702,-0.0
20,20.07870596730861,35.55,119.74741545478962,-0.0,-0.0,0.645839398523196,-0.0,11.097812105469732,-0.0
21,16.670492002561083,35.150000000000006,112.81669900790885,-0.0,-0.0,0.5745890476459456,-0.0,10.38806552412223,-0.0
22,13.670086493961392,32.900000000000006,106.95620061007872,-0.0,-0.0,0.5359231981107655,-0.0,10.142085830500328,-0.0
23,9.039404880031135,30.80000000000001,91.98567106238423,-0.0,-0.0,0.41357502120309286,-0.0,8.107018279597913,-0.0
24,5.498447160770333,26.200000000000003,75.9853595637404,-0.0,-0.0,0.2812776856238629,-0.0,6.102474350957653,-0.0
25,4.631596423883295,26.999999999999986,66.77532841387603,-0.0,-0.0,0.21931835885891698,-0.0,4.764687156853949,-0.0
26,4.4722780378135525,29.700000000000003,62.74554646292671,-0.0,-0.0,0.1731023706112959,-0.0,4.718589146384385,-0.0
27,6.1461089148567645,32.3,62.765920261299286,-0.0,-0.0,0.21004521867742865,-0.0,4.852491135914818,-0.0
28,7.601173616491334,36.05,66.39632520953624,-0.0,-0.0,0.2241163970541486,-0.0,5.380937054085514,-0.0
29,12.349387581238865,45.0,81.79725970546774,-0.0,-0.0,0.3365154161517645,-0.0,6.546916747707414,-0.0
30,14.961861802260994,46.7584745762712,90.23176360337239,-0.0,-0.0,0.439740828613988,-0.0,7.991207257695173,-0.0
31,4.992182522213458,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
33,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
34,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
36,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
37,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
38,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
39,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
40,7.366742110681457,28.369612590799036,18.312646888000987,-0.0,-0.0,0.1420652626191813,-0.0,0.36042644140788127,1.190462660615701
41,-0.0,91.74334140435835,151.63668406544755,-0.0,14.618571184110955,0.8378986137459619,69.65876790838696,14.198842279152206,11.240123449925411
42,26.531841394628003,106.0,183.07339622875097,-0.0,21.401212233382775,1.1351661930816355,91.29491844026299,18.752659807633982,14.080876722412352
43,-0.0,104.0,187.64330277915786,-0.0,15.022328907678205,1.151433022657699,81.094918440263,18.693436848548636,12.681620565552565
44,23.34781816979806,90.3,171.39345852847975,-0.0,6.971194231859375,1.036602027064841,58.594918440263015,17.19889291990838,9.648212606835427
45,-0.0,77.8,160.76398807617426,-0.0,-0.0,0.9118218736619262,36.29491844026299,15.153183429896139,6.9172600536903435
46,26.531841394628003,69.8,157.49470452305502,-0.0,-0.0,0.8993390549767408,28.794918440263018,14.34201786852416,4.554611104259962
47,-0.0,-0.0,136.19470452305504,-0.0,-0.0,0.7376160535076935,8.794918440263018,12.324095572615626,2.4391348276874183
48,26.531841394628003,44.099999999999994,121.0338946265811,-0.0,-0.0,0.5860785351446014,-0.0,9.83487261353028,1.0602657585442827
49,20.38594491400307,34.8,103.25302243037842,-0.0,-0.0,0.47454101678150934,-0.0,8.285261133987607,-0.0
50,16.95458168614257,7.547781476997557,96.08218138404008,-0.0,-0.0,0.4061623347321709,-0.0,8.063960470810795,0.23348017340309823
51,13.507601545986397,30.69999999999999,90.71134033770178,-0.0,-0.0,0.40376331563455514,-0.0,7.205903073097428,1.4172600536903435
52,9.350215897230523,31.39999999999999,90.16996974366896,-0.0,-0.0,0.3764316174256957,-0.0,7.582778124481649,2.690474468549155
53,8.614745686996265,42.45,100.4793778962457,-0.0,-0.0,0.4343197649524209,9.994918440263007,8.452254502219489,4.631992487122675
54,-0.0,44.50411622276029,106.52474818238632,-0.0,-0.0,0.4796742524655181,17.393861990809498,9.575497767682936,5.659163866562006
55,-0.0,-0.0,-0.0,-0.0,-0.0,0.1469741512192156,-0.0,6.295634880759646,-0.0
56,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
57,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
58,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
59,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
60,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
61,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
62,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
63,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
64,-0.0,5.945520581113797,-0.0,-0.0,-0.0,-0.0,-0.0,2.5055362583411416,-0.0
65,15.815654603448387,81.13026634382568,121.42653960909529,-0.0,-0.0,0.7492672102274804,0.7577114589334499,14.021922588527975,0.9570357185382707
66,25.189128774700585,31.341080508474548,169.95806960194167,-0.0,-0.0,1.0386272686250393,43.99491844026301,18.877980777188895,5.9740304726849836
67,26.531841394628003,108.04999999999998,169.71794500248413,-0.0,-0.0,1.0604011122840302,45.99491844026301,19.32850439945105,6.544789481971737
68,23.001497865485902,100.39999999999998,156.4881630515348,-0.0,-0.0,0.9978674514089012,36.194918440263024,18.12889291990838,6.113093085686444
69,24.829387581238862,89.44999999999999,144.73894179814437,-0.0,-0.0,0.8333236233018851,25.894918440263012,15.510447001737688,4.460265758544281
70,23.28815375664751,56.54657384987917,137.95993859380457,-0.0,-0.0,0.7782054602231855,25.994918440263007,13.879923379475528,4.4546111042599605
71,15.480492002561078,71.1,118.80947134583884,-0.0,-0.0,0.5735091064078404,5.894918440263012,10.924332206310957,2.4757420351168236
72,5.0548923890576845,-0.0,94.16810075180602,-0.0,-0.0,0.3864137326333788,-0.0,8.19613970679276,0.4366794221153647
73,-0.0,59.449999999999996,79.38722855560334,-0.0,-0.0,0.27822053368999555,-0.0,6.205869503183099,-0.0
74,-0.0,-0.0,74.81638750926503,-0.0,-0.0,0.2180680079816666,-0.0,5.367288483207574,-0.0
75,-0.0,61.7,70.7953907136048,-0.0,-0.0,0.15337165330482067,-0.0,5.058318942774722,-0.0
76,-0.0,65.55000000000001,68.52423816862265,-0.0,-0.0,0.18580362980006282,-0.0,5.041427106433339,-0.0
77,-0.0,78.55,81.06405126943636,-0.0,-0.0,0.29034745876857965,-0.0,6.988048739165059,0.4683758184006592
78,-0.0,0.7103299031476666,104.93281108282784,-0.0,-0.0,0.4369680319789547,8.826843174324964,9.824805473701616,1.7830945668135447
79,-0.0,-0.0,1.5069189624463206,-0.0,-0.0,-0.0,-0.0,1.11885320141225,-0.0
80,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
81,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
82,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
83,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
84,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
85,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
86,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
87,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
