,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB diesel,BRB solar pv,BRB wind,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
6619,-0.0,-0.0,24.34640761255869,41.697679052878705,0.3687661754086423,-0.0,1.35,-0.0,0.016942848066132665,15.0,90.0,6.0517132425410125,-0.0,10.0,6.6,11.4,69.19999999999999,-0.0,41.4,72.90762233960548,34.45392832951308,-0.0,13.811791855884717,75.50891949152545,-0.0,33.0,-0.0,11.000447752302836,8.0,-0.0,20.296655415271207,3.6706780825648067
6620,-0.0,-0.0,24.34640761255869,41.697679052878705,1.106298526225927,-0.0,1.35,-0.0,0.02527068792552789,15.0,90.0,8.362367389693048,-0.0,10.0,6.6,11.1,81.6,-0.0,41.4,72.90762233960548,40.26893733027479,-0.0,13.811791855884717,75.50891949152545,-0.0,33.6,-0.0,12.610269374591056,8.0,-0.0,17.97016131628755,3.6706780825648067
6621,-0.0,0.023766887725603855,24.34640761255869,41.697679052878705,1.9360224208953722,-0.0,1.35,-0.0,0.03302419453624106,15.0,90.0,10.012834637658784,-0.0,10.0,6.6,10.1,90.8,-0.0,41.4,72.90762233960548,43.61256750571276,-0.0,13.811791855884717,75.50891949152545,-0.0,35.55,-0.0,13.415180185735167,8.0,-0.0,15.723891151751607,3.6706780825648067
6622,-0.0,0.05545607135974233,24.34640761255869,41.697679052878705,2.5813632278604963,-0.0,1.35,-0.0,0.03704453158451848,15.0,90.0,10.34292808725192,-0.0,10.0,6.6,9.3,93.60000000000001,-0.0,41.4,72.90762233960548,45.06631975590319,-0.0,13.811791855884717,75.50891949152545,-0.0,36.3,-0.0,13.504614720306735,8.0,-0.0,14.921651807274484,3.6706780825648067
6623,-0.0,0.0871452549938808,24.34640761255869,41.697679052878705,3.13451249097346,-0.0,1.35,-0.0,0.03848036642922481,15.0,90.0,9.792772337930003,-0.0,10.0,5.699999999999999,9.0,94.8,-0.0,41.4,72.90762233960548,44.775569305865105,-0.0,13.811791855884717,75.50891949152545,-0.0,34.5,-0.0,12.699703909162624,8.0,-0.0,14.680980003931348,3.6706780825648067
6624,-0.0,0.14260132635362313,24.34640761255869,41.697679052878705,3.0423209471212993,-0.0,1.35,-0.0,0.036470197474335775,15.0,90.0,8.362367389693034,-0.0,10.0,4.9,9.0,92.0,-0.0,41.4,72.90762233960548,41.57731435544616,-0.0,13.811791855884717,75.50891949152545,-0.0,30.749999999999996,-0.0,11.447620425160677,8.0,-0.0,14.680980003931348,3.6706780825648067
6625,-0.0,0.19805739771336547,24.34640761255869,41.697679052878705,3.0423209471212993,-0.0,1.35,-0.0,0.035608696739812096,15.0,90.0,7.262055891049215,-0.0,10.0,4.199999999999999,9.0,88.4,-0.0,33.37713298118352,72.90762233960548,38.52443463004628,-0.0,13.811791855884717,75.50891949152545,-0.0,27.599999999999998,-0.0,10.374406010301863,8.0,-0.0,15.964562955094745,3.6706780825648067
6626,-0.0,0.2614357649816424,24.34640761255869,41.697679052878705,3.503278666382102,-0.0,1.35,-0.0,0.03905469967790681,15.0,90.0,7.152024741184832,-0.0,10.0,3.6999999999999993,9.0,88.4,-0.0,-0.0,72.90762233960548,37.07068237985585,-0.0,13.811791855884717,75.50891949152545,-0.0,26.549999999999997,-0.0,9.927233337444024,8.0,-0.0,19.414192136346372,3.6706780825648067
6627,-0.0,0.3881924995181963,24.34640761255869,41.697679052878705,4.517385648755869,-0.0,1.35,-0.0,0.05082854333689743,15.0,90.0,8.692460839286184,-0.0,10.0,3.5,9.0,88.0,-0.0,17.89237766039453,72.90762233960548,34.017802654455956,-0.0,13.811791855884717,75.50891949152545,-0.0,27.9,-0.0,8.764584388013644,8.0,-0.0,21.929321917435196,3.6706780825648067
6628,-0.0,0.5387161217803541,24.34640761255869,31.894952597157697,6.26902498194692,-0.0,1.35,-0.0,0.06777139140303012,15.0,90.0,11.003114986438206,-0.0,10.0,3.5999999999999996,9.0,87.2,-0.0,41.4,72.90762233960548,30.23804680396085,-0.0,13.811791855884717,60.85477905568956,-0.0,30.450000000000003,-0.0,7.601935438583262,8.0,-0.0,22.929321917435196,3.6706780825648067
6629,-0.0,0.6020944890486309,24.34640761255869,41.697679052878705,8.020664315137969,-0.0,1.35,-0.0,0.07983240168636174,15.0,90.0,12.653582234403942,-0.0,10.0,4.9,9.0,81.2,-0.0,41.4,72.90762233960548,26.167540503427656,-0.0,13.811791855884717,75.50891949152545,-0.0,32.55,-0.0,6.528721023724447,8.0,-0.0,24.929321917435196,3.6706780825648067
