,SKN MSR link,ATG GLP link,GLP DMA link,DMA MTQ link,MTQ LCA link,LCA SVG link,SVG GRD link,SVG BRB link,LCA BRB link,SKN ATG link
0,-0.3992728571428566,-8.868586181239564,15.619624734289495,20.0,36.71606324311665,14.486137809398791,11.658319071817072,-17.0335832159715,36.05879806996024,-30.0
1,-0.3992728571428566,-8.868586181239564,15.619624734289495,20.0,36.71606324311665,14.486137809398791,11.38114533048733,-17.0335832159715,36.05879806996024,-19.400516834816266
2,-0.3992728571428566,-8.868586181239564,-2.6000000000000014,-20.0,36.71606324311665,14.486137809398791,12.253013579837255,-17.0335832159715,36.05879806996024,-15.280102380952432
3,-0.3992728571428566,-8.868586181239564,-2.5,-20.0,36.71606324311665,14.486137809398791,15.175970758280684,-13.546607519721437,36.05879806996024,-30.0
4,-0.3992728571428566,-8.868586181239564,-11.803169621500636,-20.0,36.71606324311665,14.486137809398791,15.175970758280684,-2.5898329488818916,36.05879806996024,-30.0
5,-0.3992728571428566,-8.868586181239564,-2.1000000000000014,-20.0,36.71606324311665,14.486137809398791,15.175970758280684,-2.3898329488818923,28.32992543371786,-30.0
6,-0.3992728571428566,-8.868586181239564,-0.8087434311251442,-19.008743431125144,36.71606324311665,14.486137809398791,15.175970758280684,-3.1934329488818918,27.111925433717857,-16.98750238095243
7,-0.3992728571428566,-8.868586181239564,-9.671547528265194,12.328452471734806,36.71606324311665,14.486137809398791,15.175970758280684,-3.153632948881892,27.23592543371786,-15.264732908983852
8,-0.3992728571428566,-8.868586181239564,-15.619624734289495,7.280375265710504,36.71606324311665,7.221265173156411,15.175970758280684,17.0335832159715,36.05879806996024,-15.23670238095243
9,-0.3992728571428566,-8.868586181239564,-9.762105130310204,13.837894869689798,36.71606324311665,8.085265173156408,15.175970758280684,17.0335832159715,36.05879806996024,-14.061182380952431
10,-0.3992728571428566,-8.868586181239564,15.619624734289495,20.0,36.71606324311665,14.486137809398791,15.175970758280684,17.0335832159715,36.05879806996024,30.0
11,-0.3992728571428566,-8.868586181239564,15.619624734289495,20.0,36.71606324311665,14.486137809398791,15.175970758280684,17.0335832159715,36.05879806996024,30.0
12,-0.3992728571428566,-8.868586181239564,15.619624734289495,20.0,-7.661697098724282,14.486137809398791,-1.8474454065727084,17.0335832159715,36.05879806996024,30.0
13,-0.3992728571428566,-8.868586181239564,15.619624734289495,20.0,36.71606324311665,14.486137809398791,8.954216981132323,5.073320828266468,36.05879806996024,30.0
14,-0.3992728571428566,-8.868586181239564,-15.619624734289495,7.4803752657105065,36.71606324311665,6.681265173156412,-11.74971804281509,17.0335832159715,36.05879806996024,-0.9801431674793974
15,-0.3992728571428566,-8.868586181239564,-15.619624734289495,6.9803752657105065,36.71606324311665,14.486137809398791,15.175970758280684,-2.4946329488818932,36.05879806996024,-14.85250238095243
16,-0.02997285714285658,-8.195347930695288,-10.024433939515127,3.6490190475896895,20.454811045668336,-0.16061245769081722,15.175970758280684,-17.0335832159715,26.75142350335915,-15.365502380952432
17,-0.11372285714285657,-8.868586181239564,15.619624734289495,-9.480375265710506,36.71606324311665,14.486137809398791,13.169970870531339,-17.0335832159715,30.72192543371786,-14.523452380952435
18,-0.3464728571428566,-8.868586181239564,15.619624734289495,-7.380375265710505,34.94493587935903,14.486137809398791,8.665280716846219,-17.0335832159715,36.05879806996024,-9.901702380952436
19,-0.3992728571428566,-8.868586181239564,2.5,-20.0,36.71606324311665,14.486137809398791,7.767231310352441,1.318906499046351,36.05879806996024,-8.622702380952433
20,-0.3992728571428566,-3.1812986453619843,-15.619624734289495,1.880375265710505,36.71606324311665,14.486137809398791,15.175970758280684,-17.0335832159715,-35.37007456628214,-9.61430238095243
21,0.3992728571428566,-8.868586181239564,15.619624734289495,20.0,36.71606324311665,14.486137809398791,15.175970758280684,-17.0335832159715,36.05879806996024,-30.0
22,0.3992728571428566,-8.868586181239564,15.619624734289495,20.0,36.71606324311665,14.486137809398791,15.175970758280684,-17.0335832159715,-13.80905096714217,-11.053848095238148
23,0.3992728571428566,-8.868586181239564,15.619624734289495,11.519624734289495,36.71606324311665,14.486137809398791,9.185046517499773,-17.0335832159715,34.22992543371786,-13.020248095238149
24,-0.1264728571428566,8.868586181239564,-15.619624734289495,-20.0,36.71606324311665,14.486137809398791,11.062202971396738,-17.0335832159715,30.32992543371786,-14.539102380952436
25,-0.05647285714285655,8.868586181239564,-15.619624734289495,-20.0,36.71606324311665,14.486137809398791,12.228219440227997,-17.0335832159715,28.529925433717857,-30.0
26,0.003527142857143506,8.030000000000001,-15.619624734289495,-20.0,36.71606324311665,14.486137809398791,13.215128861656073,-12.360143031433026,27.82992543371786,-30.0
27,-0.016472857142856512,7.859999999999999,-15.619624734289495,-20.0,36.71606324311665,14.486137809398791,13.570005345421626,-9.183867536022834,27.629925433717858,-30.0
28,-0.016472857142856512,-8.868586181239564,-15.619624734289495,-20.0,36.71606324311665,14.486137809398791,13.158865360355923,-8.772727550957132,27.32992543371786,-30.0
29,-0.10647285714285659,-8.868586181239564,5.300000000000001,-20.0,36.71606324311665,14.486137809398791,12.377807719446517,-6.791669910047723,30.32992543371786,-14.818502380952431
30,-0.1962228571428566,-8.868586181239564,15.619624734289495,-8.880375265710505,36.71606324311665,6.55858754230918,15.175970758280684,-17.0335832159715,-34.402524299192535,-13.410352380952432
31,0.3992728571428566,1.7634073203331049,-15.619624734289495,-0.516778811775481,36.71606324311665,14.486137809398791,15.175970758280684,-7.45343294888189,36.05879806996024,-11.259748095238148
