,ATG H2 Tank,BRB H2 Tank,GLP H2 Tank,MTQ H2 Tank,LCA H2 Tank,SKN H2 Tank,SVG H2 Tank,GRD H2 Tank
46,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
47,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
48,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
49,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
50,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
51,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
52,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
53,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
54,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
55,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
56,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
57,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
58,-0.0,-11.805873608472227,20.9401663853518,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
59,-0.0,-11.805873608472227,-0.0,34.99357212884282,-0.0,-0.0,3.28716209903657,6.4319733737010525
60,-0.0,-11.805873608472227,-13.710964161081119,27.149764513574915,-0.0,-0.0,3.28716209903657,6.4319733737010525
61,-0.0,-11.805873608472227,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
62,-0.0,14.971791315818427,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
63,-0.0,29.580809473920816,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
64,-0.0,-0.0,25.614892093333193,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
65,-0.0,2.6708936441496647,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
66,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
67,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
68,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
69,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
70,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
71,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
72,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
73,-0.0,-0.0,78.41631579221806,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
74,-0.0,-0.0,73.84179551794051,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
75,-0.0,-0.0,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
76,-0.0,-0.0,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
77,-0.0,-0.0,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
78,-0.0,-0.0,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
79,-0.0,-0.0,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
80,-0.0,-0.0,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
81,-0.0,-1.1528476473562577,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
82,-0.0,-11.805873608472227,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
83,-0.0,-11.805873608472227,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
84,-0.0,-11.805873608472227,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
85,-0.0,-11.805873608472227,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
86,-0.0,18.795532607324347,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
87,-0.0,-0.0,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
88,-0.0,29.580809473920816,-0.0,51.40062836695617,-0.0,-0.0,3.28716209903657,6.4319733737010525
89,-0.0,-0.0,-0.0,12.43686107983,-0.0,-0.0,3.28716209903657,6.4319733737010525
90,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
91,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
92,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
93,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
94,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
95,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
96,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
97,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
98,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
99,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
100,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
101,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
102,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
103,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
104,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
105,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
106,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
107,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
108,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
109,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,1.2597198132997505
110,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,-0.0
111,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,-0.0
112,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,-0.0
113,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,-0.0
114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,-0.0
115,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,-0.0
116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,-0.0
117,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,-0.0
118,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,-0.0
119,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9498117797845977,-0.0
120,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
121,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
122,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
123,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
124,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
126,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
127,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
128,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
129,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
130,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
131,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-0.0,-0.0
132,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-0.0,-0.0
133,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8814751140577406,-0.0,-0.0
134,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-0.0,-0.0
135,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-0.0,1.1627711354926484
136,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-0.0,-0.0
137,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.257258513043001
139,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.4319733737010525
140,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.1654218514222996
141,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
142,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-0.0,-0.0
143,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
144,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
145,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6978197317577641,-0.0,-0.0
146,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-0.0,-0.0
147,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-0.0,-0.0
148,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-0.0,-1.605266746508488
149,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-0.0,-2.462338173164568
150,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-0.0,-2.462338173164568
151,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-2.2704959918344447,-2.462338173164568
152,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-2.2704959918344447,-2.462338173164568
153,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-0.8549459664638226,-2.462338173164568
154,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-2.2704959918344447,-2.462338173164568
155,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-2.2704959918344447,-2.462338173164568
156,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-2.2704959918344447,-2.462338173164568
157,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-2.2704959918344447,-2.462338173164568
158,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-2.2704959918344447,-2.462338173164568
159,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-2.2704959918344447,-2.462338173164568
160,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-2.2704959918344447,-2.462338173164568
161,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2704959918344447,-2.462338173164568
162,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2704959918344447,-2.462338173164568
163,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2704959918344447,-2.462338173164568
164,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2704959918344447,-2.462338173164568
165,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2704959918344447,-2.462338173164568
166,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2704959918344447,-2.462338173164568
167,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2704959918344447,-2.462338173164568
168,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2704959918344447,-2.462338173164568
169,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2704959918344447,-2.462338173164568
170,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2704959918344447,-2.462338173164568
171,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2704959918344447,-2.462338173164568
172,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2704959918344447,-2.462338173164568
173,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2704959918344447,-2.462338173164568
174,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.2085683043998763,-2.462338173164568
175,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.2078666359319508,-2.462338173164568
176,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.2039334176157328,-2.462338173164568
177,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.3905549654930993,-2.462338173164568
178,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.5981920927305449,-2.462338173164568
179,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-1.634109285443859,-2.462338173164568
180,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-1.7595216596833583,-2.462338173164568
181,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.6835075891160503,-2.462338173164568
182,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06176701745714296,1.859496393235974,-2.462338173164568
183,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,3.28716209903657,-1.254554960352177
184,-0.0,-0.0,-0.0,-0.0,-0.0,1.4422330063001532,3.28716209903657,1.942596191970197
185,-0.0,-0.0,-0.0,-0.0,-0.0,5.253891927991744,3.28716209903657,6.4319733737010525
186,-0.0,-0.0,-0.0,-0.0,-0.0,5.253891927991744,3.28716209903657,6.4319733737010525
187,-0.0,-0.0,-0.0,-0.0,-0.0,5.253891927991744,3.28716209903657,6.4319733737010525
188,-0.0,-0.0,-0.0,-0.0,-0.0,5.253891927991744,3.28716209903657,6.4319733737010525
189,-0.0,-0.0,-0.0,-0.0,-0.0,5.243401782061036,3.28716209903657,6.4319733737010525
190,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
191,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
192,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,3.303760169386288
193,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,-0.0
194,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,-0.0
195,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,-0.0
196,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,-0.0
197,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,0.5320555647616132
198,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,6.4319733737010525
199,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,5.848138634720367
200,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.28716209903657,2.5551636275532115
201,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4636975613418102,1.544356827838742
202,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5231451221436542
203,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5252265519123256
204,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7239150882826539
205,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.075682066179336
206,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.4319733737010525
207,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.4319733737010525
208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.4319733737010525
209,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.934422524381826
210,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8479606814416214
211,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5913469816625567
212,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
213,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
216,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
217,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
218,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
219,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
220,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
221,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
223,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
224,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
225,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
226,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
227,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
228,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
229,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
230,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
232,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
233,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
234,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
235,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
237,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
238,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
239,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
240,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
241,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
242,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
243,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
244,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
245,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
246,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
247,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
248,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
249,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
250,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
251,-0.0,-0.0,-0.0,-0.0,-0.0,-1.085839193210647,-0.0,0.0
252,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0634261484654939,-0.0,0.0
253,-0.0,-0.0,-0.0,-0.0,-0.0,2.149265341676141,-0.0,0.0
254,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
255,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
256,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
257,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
258,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
259,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
260,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
261,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
262,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
264,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
265,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
266,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
267,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
268,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
269,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
270,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
271,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
272,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
273,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
274,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
275,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
276,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
277,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
278,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
279,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
