,ATG H2 Tank,BRB H2 Tank,GLP H2 Tank,MTQ H2 Tank,LCA H2 Tank,SKN H2 Tank,SVG H2 Tank,GRD H2 Tank
47,-0.0,-0.0,1596.595889887687,2079.204704033539,-0.0,-0.0,235.33832081138124,423.74767803121307
48,-0.0,-0.0,1518.179574095469,2027.804075666583,-0.0,-0.0,232.05115871234466,417.315704657512
49,-0.0,-0.0,1439.763258303251,1976.4034472996268,-0.0,-0.0,228.76399661330808,410.88373128381096
50,-0.0,-0.0,1361.346942511033,1925.0028189326706,-0.0,-0.0,225.4768345142715,404.4517579101099
51,-0.0,-0.0,1282.930626718815,1873.6021905657144,-0.0,-0.0,222.18967241523492,398.01978453640885
52,-0.0,-0.0,1204.5143109265969,1822.2015621987582,-0.0,-0.0,218.90251031619835,391.5878111627078
53,-0.0,-0.0,1126.0979951343788,1770.800933831802,-0.0,-0.0,215.61534821716177,385.15583778900674
54,-0.0,-0.0,1047.6816793421608,1719.4003054648458,-0.0,-0.0,212.3281861181252,378.7238644153057
55,-0.0,-0.0,969.2653635499428,1667.9996770978896,-0.0,-0.0,209.0410240190886,372.29189104160463
56,-0.0,-0.0,890.8490477577247,1616.5990487309334,-0.0,-0.0,205.75386192005203,365.8599176679036
57,-0.0,-0.0,812.4327319655067,1565.1984203639772,-0.0,-0.0,202.46669982101545,359.4279442942025
58,-0.0,11.805873608472227,791.4925655801549,1513.797791997021,-0.0,-0.0,199.17953772197887,352.99597092050146
59,-0.0,23.611747216944455,791.4925655801549,1478.8042198681783,-0.0,-0.0,195.8923756229423,346.5639975468004
60,-0.0,35.417620825416684,805.203529741236,1451.6544553546034,-0.0,-0.0,192.60521352390572,340.13202417309935
61,-0.0,47.22349443388891,805.203529741236,1400.2538269876472,-0.0,-0.0,189.31805142486914,333.7000507993983
62,-0.0,32.25170311807048,805.203529741236,1348.853198620691,-0.0,-0.0,186.03088932583256,327.26807742569724
63,-0.0,2.6708936441496647,805.203529741236,1297.4525702537348,-0.0,-0.0,182.74372722679598,320.8361040519962
64,-0.0,2.6708936441496647,779.5886376479028,1246.0519418867786,-0.0,-0.0,179.4565651277594,314.40413067829513
65,-0.0,-0.0,701.1723218556848,1194.6513135198225,-0.0,-0.0,176.16940302872283,307.9721573045941
66,-0.0,-0.0,622.7560060634668,1143.2506851528663,-0.0,-0.0,172.88224092968625,301.540183930893
67,-0.0,-0.0,544.3396902712487,1091.85005678591,-0.0,-0.0,169.59507883064967,295.10821055719197
68,-0.0,-0.0,465.9233744790307,1040.4494284189539,-0.0,-0.0,166.3079167316131,288.6762371834909
69,-0.0,-0.0,387.5070586868127,989.0488000519977,-0.0,-0.0,163.0207546325765,282.24426380978986
70,-0.0,-0.0,309.09074289459465,937.6481716850415,-0.0,-0.0,159.73359253353993,275.8122904360888
71,-0.0,-0.0,230.67442710237663,886.2475433180853,-0.0,-0.0,156.44643043450336,269.38031706238775
72,-0.0,-0.0,152.25811131015857,834.8469149511291,-0.0,-0.0,153.15926833546678,262.9483436886867
73,-0.0,-0.0,73.84179551794051,783.4462865841729,-0.0,-0.0,149.8721062364302,256.51637031498564
74,-0.0,-0.0,-0.0,732.0456582172167,-0.0,-0.0,146.58494413739362,250.0843969412846
75,-0.0,-0.0,-0.0,680.6450298502605,-0.0,-0.0,143.29778203835704,243.65242356758355
76,-0.0,-0.0,-0.0,629.2444014833043,-0.0,-0.0,140.01061993932046,237.2204501938825
77,-0.0,-0.0,-0.0,577.8437731163481,-0.0,-0.0,136.72345784028388,230.78847682018144
78,-0.0,-0.0,-0.0,526.4431447493919,-0.0,-0.0,133.4362957412473,224.3565034464804
79,-0.0,-0.0,-0.0,475.0425163824357,-0.0,-0.0,130.14913364221073,217.92453007277933
80,-0.0,-0.0,-0.0,423.6418880154795,-0.0,-0.0,126.86197154317416,211.49255669907828
81,-0.0,1.1528476473562577,-0.0,372.2412596485233,-0.0,-0.0,123.5748094441376,205.06058332537722
82,-0.0,12.958721255828484,-0.0,320.8406312815671,-0.0,-0.0,120.28764734510104,198.62860995167617
83,-0.0,24.76459486430071,-0.0,269.4400029146109,-0.0,-0.0,117.00048524606447,192.1966365779751
84,-0.0,36.57046847277294,-0.0,218.0393745476547,-0.0,-0.0,113.71332314702791,185.76466320427406
85,-0.0,48.37634208124516,-0.0,166.63874618069852,-0.0,-0.0,110.42616104799134,179.332689830573
86,-0.0,29.580809473920816,-0.0,115.23811781374235,-0.0,-0.0,107.13899894895478,172.90071645687195
87,-0.0,29.580809473920816,-0.0,63.83748944678617,-0.0,-0.0,103.85183684991821,166.4687430831709
88,-0.0,-0.0,-0.0,12.43686107983,-0.0,-0.0,100.56467475088165,160.03676970946984
89,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,97.27751265184509,153.60479633576878
90,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,93.99035055280852,147.17282296206773
91,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,90.70318845377196,140.74084958836667
92,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,87.4160263547354,134.30887621466562
93,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,84.12886425569883,127.87690284096458
94,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,80.84170215666227,121.44492946726352
95,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,77.5545400576257,115.01295609356247
96,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,74.26737795858914,108.58098271986141
97,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,70.98021585955257,102.14900934616035
98,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.69305376051601,95.7170359724593
99,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,64.40589166147944,89.28506259875824
100,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61.11872956244287,82.85308922505719
101,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57.8315674634063,76.42111585135613
102,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54.54440536436973,69.98914247765508
103,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,51.25724326533316,63.557169103954024
104,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,47.97008116629659,57.12519573025297
105,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,44.682919067260016,50.693222356551914
106,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,41.395756968223445,44.26124898285086
107,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,38.108594869186874,37.8292756091498
108,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,34.8214327701503,31.397302235448752
109,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,31.53427067111373,30.137582422149002
110,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28.24710857207716,30.137582422149002
111,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,24.95994647304059,30.137582422149002
112,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,21.672784374004017,30.137582422149002
113,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,18.385622274967446,30.137582422149002
114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.098460175930876,30.137582422149002
115,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.811298076894307,30.137582422149002
116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.524135977857737,30.137582422149002
117,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.236973878821168,30.137582422149002
118,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9498117797845977,30.137582422149002
119,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,30.137582422149002
120,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,30.137582422149002
121,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,30.137582422149002
122,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,30.137582422149002
123,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,30.137582422149002
124,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,30.137582422149002
125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,30.137582422149002
126,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,30.137582422149002
127,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,30.137582422149002
128,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,30.137582422149002
129,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,30.137582422149002
130,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,30.137582422149002
131,-0.0,-0.0,-0.0,-0.0,-0.0,1.085839193210647,-0.0,30.137582422149002
132,-0.0,-0.0,-0.0,-0.0,-0.0,2.171678386421294,-0.0,30.137582422149002
133,-0.0,-0.0,-0.0,-0.0,-0.0,3.0531535004790347,-0.0,30.137582422149002
134,-0.0,-0.0,-0.0,-0.0,-0.0,4.138992693689682,-0.0,30.137582422149002
135,-0.0,-0.0,-0.0,-0.0,-0.0,5.224831886900329,-0.0,28.974811286656355
136,-0.0,-0.0,-0.0,-0.0,-0.0,6.310671080110977,-0.0,28.974811286656355
137,-0.0,-0.0,-0.0,-0.0,-0.0,6.310671080110977,-0.0,28.974811286656355
138,-0.0,-0.0,-0.0,-0.0,-0.0,6.310671080110977,-0.0,23.717552773613352
139,-0.0,-0.0,-0.0,-0.0,-0.0,6.310671080110977,-0.0,17.2855793999123
140,-0.0,-0.0,-0.0,-0.0,-0.0,6.310671080110977,-0.0,14.120157548490003
141,-0.0,-0.0,-0.0,-0.0,-0.0,6.310671080110977,-0.0,14.120157548490003
142,-0.0,-0.0,-0.0,-0.0,-0.0,7.396510273321624,-0.0,14.120157548490003
143,-0.0,-0.0,-0.0,-0.0,-0.0,7.396510273321624,-0.0,14.120157548490003
144,-0.0,-0.0,-0.0,-0.0,-0.0,7.396510273321624,-0.0,14.120157548490003
145,-0.0,-0.0,-0.0,-0.0,-0.0,8.094330005079389,-0.0,14.120157548490003
146,-0.0,-0.0,-0.0,-0.0,-0.0,9.180169198290036,-0.0,14.120157548490003
147,-0.0,-0.0,-0.0,-0.0,-0.0,10.266008391500684,-0.0,14.120157548490003
148,-0.0,-0.0,-0.0,-0.0,-0.0,11.351847584711331,-0.0,15.72542429499849
149,-0.0,-0.0,-0.0,-0.0,-0.0,12.437686777921979,-0.0,18.187762468163058
150,-0.0,-0.0,-0.0,-0.0,-0.0,13.523525971132626,-0.0,20.650100641327626
151,-0.0,-0.0,-0.0,-0.0,-0.0,14.609365164343274,2.2704959918344447,23.112438814492194
152,-0.0,-0.0,-0.0,-0.0,-0.0,15.695204357553921,4.5409919836688895,25.57477698765676
153,-0.0,-0.0,-0.0,-0.0,-0.0,16.78104355076457,5.395937950132712,28.03711516082133
154,-0.0,-0.0,-0.0,-0.0,-0.0,17.866882743975214,7.666433941967156,30.499453333985898
155,-0.0,-0.0,-0.0,-0.0,-0.0,18.95272193718586,9.9369299338016,32.961791507150465
156,-0.0,-0.0,-0.0,-0.0,-0.0,20.038561130396506,12.207425925636045,35.42412968031503
157,-0.0,-0.0,-0.0,-0.0,-0.0,21.12440032360715,14.47792191747049,37.8864678534796
158,-0.0,-0.0,-0.0,-0.0,-0.0,22.210239516817797,16.748417909304933,40.34880602664417
159,-0.0,-0.0,-0.0,-0.0,-0.0,23.296078710028443,19.018913901139378,42.81114419980874
160,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,21.289409892973822,45.273482372973305
161,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,23.559905884808266,47.73582054613787
162,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,25.83040187664271,50.19815871930244
163,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,28.100897868477155,52.66049689246701
164,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,30.3713938603116,55.12283506563158
165,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,32.64188985214604,57.585173238796145
166,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,34.91238584398049,60.04751141196071
167,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,37.18288183581493,62.50984958512528
168,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,39.453377827649376,64.97218775828985
169,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,41.72387381948382,67.43452593145442
170,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,43.994369811318265,69.89686410461898
171,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,46.26486580315271,72.35920227778355
172,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,48.53536179498715,74.82154045094812
173,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,50.8058577868216,77.28387862411269
174,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,52.01442609122147,79.74621679727726
175,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,53.22229272715342,82.20855497044182
176,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,54.42622614476915,84.67089314360639
177,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,55.816781110262255,87.13323131677096
178,-0.0,-0.0,-0.0,-0.0,-0.0,24.38191790323909,57.4149732029928,89.59556948993553
179,-0.0,-0.0,-0.0,-0.0,-0.0,25.467757096449734,59.04908248843665,92.0579076631001
180,-0.0,-0.0,-0.0,-0.0,-0.0,26.55359628966038,60.80860414812001,94.52024583626466
181,-0.0,-0.0,-0.0,-0.0,-0.0,26.55359628966038,62.49211173723606,96.98258400942923
182,-0.0,-0.0,-0.0,-0.0,-0.0,26.615363307117523,60.63261534400009,99.4449221825938
183,-0.0,-0.0,-0.0,-0.0,-0.0,27.70120250032817,57.345453244963515,100.69947714294598
184,-0.0,-0.0,-0.0,-0.0,-0.0,26.258969494028015,54.058291145926944,98.75688095097578
185,-0.0,-0.0,-0.0,-0.0,-0.0,21.00507756603627,50.77112904689037,92.32490757727473
186,-0.0,-0.0,-0.0,-0.0,-0.0,15.751185638044525,47.4839669478538,85.89293420357367
187,-0.0,-0.0,-0.0,-0.0,-0.0,10.49729371005278,44.19680484881723,79.46096082987262
188,-0.0,-0.0,-0.0,-0.0,-0.0,5.243401782061036,40.90964274978066,73.02898745617156
189,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,37.62248065074409,66.59701408247051
190,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,34.335318551707516,60.16504070876945
191,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,31.048156452670945,53.7330673350684
192,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27.760994353634374,50.42930716568211
193,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,24.473832254597802,50.42930716568211
194,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,21.18667015556123,50.42930716568211
195,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.89950805652466,50.42930716568211
196,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.612345957488088,50.42930716568211
197,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.325183858451519,49.8972516009205
198,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.03802175941495,43.46527822721944
199,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.75085966037838,37.61713959249908
200,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4636975613418102,35.061975964945866
201,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,33.517619137107125
202,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,32.99447401496347
203,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,32.46924746305115
204,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,31.745332374768495
205,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28.66965030858916
206,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,22.237676934888107
207,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.805703561187055
208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.373730187486004
209,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.439307663104178
210,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5913469816625567
211,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
212,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
213,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
216,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
217,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
218,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
219,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
220,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
221,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
223,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
224,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
225,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
226,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
227,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
228,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
229,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
230,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
232,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
233,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
234,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
235,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
237,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
238,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
239,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
240,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
241,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
242,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
243,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
244,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
245,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
246,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
247,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
248,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
249,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
250,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
251,-0.0,-0.0,-0.0,-0.0,-0.0,1.085839193210647,-0.0,-0.0
252,-0.0,-0.0,-0.0,-0.0,-0.0,2.149265341676141,-0.0,-0.0
253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
254,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
255,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
256,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
257,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
258,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
259,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
260,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
261,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
262,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
264,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
265,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
266,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
267,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
268,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
269,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
270,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
271,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
272,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
273,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
274,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
275,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
276,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
277,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
278,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
279,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
