,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Dominica,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada,Antigua Hydrogen,Barbados Hydrogen,Martinique Hydrogen,SaintLucia Hydrogen,SaintVincentGrenadines Hydrogen,Grenada Hydrogen
1199,-2.220446049250313e-16,-1.1102230246251565e-15,0.0,2.7755575615628914e-17,-1.7763568394002505e-15,1.7763568394002505e-15,2.4424906541753444e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1200,-2.220446049250313e-16,3.774758283725532e-15,-1.7763568394002505e-15,2.7755575615628914e-17,0.0,1.7763568394002505e-15,2.4424906541753444e-15,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1201,-2.220446049250313e-16,1.7763568394002505e-15,1.5987211554602254e-14,2.7755575615628914e-17,0.0,1.7763568394002505e-15,2.4424906541753444e-15,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1202,-2.220446049250313e-16,-2.4424906541753444e-15,1.5987211554602254e-14,2.7755575615628914e-17,0.0,1.7763568394002505e-15,2.4424906541753444e-15,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1203,-2.220446049250313e-16,6.661338147750939e-16,1.5987211554602254e-14,2.7755575615628914e-17,0.0,1.7763568394002505e-15,2.4424906541753444e-15,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1204,-2.220446049250313e-16,-3.9968028886505635e-15,1.5987211554602254e-14,2.7755575615628914e-17,0.0,1.7763568394002505e-15,2.4424906541753444e-15,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1205,-2.220446049250313e-16,0.0,-8.881784197001252e-16,2.7755575615628914e-17,0.0,1.7763568394002505e-15,-4.6629367034256575e-15,-7.105427357601002e-15,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1206,-2.220446049250313e-16,-1.9984014443252818e-15,-2.6645352591003757e-15,2.7755575615628914e-17,0.0,-1.5987211554602254e-14,-1.176836406102666e-14,0.0,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1207,-2.220446049250313e-16,2.6645352591003757e-15,-1.7763568394002505e-15,2.7755575615628914e-17,0.0,-2.1316282072803006e-14,-1.1102230246251565e-15,0.0,0.0,3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1208,-2.220446049250313e-16,-1.7763568394002505e-15,1.7763568394002505e-14,2.7755575615628914e-17,-1.7763568394002505e-15,-1.7763568394002505e-15,2.4424906541753444e-15,7.105427357601002e-15,0.0,3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1209,-5.995204332975845e-15,1.3322676295501878e-15,-1.4210854715202004e-14,-2.7755575615628914e-17,0.0,-1.7763568394002505e-15,2.4424906541753444e-15,-2.1316282072803006e-14,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1210,3.3306690738754696e-15,-4.440892098500626e-16,2.6645352591003757e-14,-1.942890293094024e-16,0.0,1.9539925233402755e-14,-2.4424906541753444e-15,-7.105427357601002e-15,0.0,3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1211,3.3306690738754696e-15,8.881784197001252e-16,-1.2434497875801753e-14,-1.942890293094024e-16,0.0,-8.881784197001252e-15,-2.4424906541753444e-15,7.105427357601002e-15,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1212,-1.0880185641326534e-14,-4.440892098500626e-15,2.6645352591003757e-14,-1.942890293094024e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,2.4424906541753444e-15,-7.105427357601002e-15,1.7763568394002505e-15,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1213,-1.0880185641326534e-14,-1.3322676295501878e-15,2.3092638912203256e-14,-1.942890293094024e-16,0.0,-5.861977570020827e-14,2.4424906541753444e-15,7.105427357601002e-15,-3.552713678800501e-15,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1214,-3.774758283725532e-15,4.440892098500626e-16,5.1514348342607263e-14,-1.942890293094024e-16,0.0,-3.064215547965432e-14,2.4424906541753444e-15,-2.1316282072803006e-14,-1.7763568394002505e-15,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1215,-3.774758283725532e-15,-4.440892098500626e-15,-1.5987211554602254e-14,-1.942890293094024e-16,0.0,2.3092638912203256e-14,-4.6629367034256575e-15,7.105427357601002e-15,2.220446049250313e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1216,-2.220446049250313e-16,1.7763568394002505e-15,2.3092638912203256e-14,2.498001805406602e-16,0.0,7.993605777301127e-15,-4.6629367034256575e-15,0.0,4.440892098500626e-16,2.220446049250313e-15,0.0,0.0,0.0,0.0,0.0,0.0
1217,1.5543122344752192e-15,1.7763568394002505e-15,-5.861977570020827e-14,-1.942890293094024e-16,0.0,1.7763568394002505e-15,-4.6629367034256575e-15,7.105427357601002e-15,-1.7763568394002505e-15,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0
1218,-2.220446049250313e-16,-4.440892098500626e-16,-1.5987211554602254e-14,-1.942890293094024e-16,0.0,-1.7763568394002505e-15,-4.6629367034256575e-15,-7.105427357601002e-15,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1219,-2.220446049250313e-16,-1.3322676295501878e-15,-1.5987211554602254e-14,-1.942890293094024e-16,0.0,-1.7763568394002505e-15,-4.6629367034256575e-15,-1.0658141036401503e-14,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1220,-2.220446049250313e-16,0.0,-1.5987211554602254e-14,-1.942890293094024e-16,0.0,7.105427357601002e-15,-4.6629367034256575e-15,0.0,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1221,3.3306690738754696e-15,-4.440892098500626e-16,-1.5987211554602254e-14,-1.942890293094024e-16,0.0,-3.552713678800501e-15,-1.176836406102666e-14,1.4210854715202004e-14,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1222,-2.220446049250313e-16,-4.440892098500626e-16,1.2434497875801753e-14,2.7755575615628914e-17,0.0,-4.440892098500626e-15,-1.176836406102666e-14,1.4210854715202004e-14,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1223,-2.220446049250313e-16,0.0,1.5987211554602254e-14,2.7755575615628914e-17,0.0,1.7763568394002505e-15,-4.6629367034256575e-15,-1.0658141036401503e-14,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1224,-2.220446049250313e-16,-2.6645352591003757e-15,-1.7763568394002505e-15,2.7755575615628914e-17,0.0,-1.7763568394002505e-15,2.4424906541753444e-15,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1225,-2.220446049250313e-16,1.1102230246251565e-15,1.7763568394002505e-15,2.7755575615628914e-17,0.0,-1.7763568394002505e-15,2.4424906541753444e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1226,-2.220446049250313e-16,-2.220446049250313e-16,1.9539925233402755e-14,2.7755575615628914e-17,0.0,1.7763568394002505e-15,2.4424906541753444e-15,0.0,-1.3322676295501878e-15,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1227,-2.220446049250313e-16,-1.9984014443252818e-15,-5.329070518200751e-15,2.7755575615628914e-17,0.0,1.7763568394002505e-15,2.4424906541753444e-15,0.0,-1.3322676295501878e-15,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1228,-2.220446049250313e-16,4.440892098500626e-16,8.881784197001252e-15,2.7755575615628914e-17,0.0,-1.7763568394002505e-15,2.4424906541753444e-15,0.0,-1.7763568394002505e-15,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1229,-2.220446049250313e-16,0.0,8.881784197001252e-15,2.7755575615628914e-17,0.0,1.7763568394002505e-15,2.4424906541753444e-15,-1.0658141036401503e-14,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1230,-2.220446049250313e-16,3.774758283725532e-15,1.2434497875801753e-14,2.7755575615628914e-17,0.0,-5.329070518200751e-15,-1.176836406102666e-14,0.0,-8.881784197001252e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1231,3.3306690738754696e-15,0.0,-1.5987211554602254e-14,-1.942890293094024e-16,0.0,-3.730349362740526e-14,2.4424906541753444e-15,0.0,4.440892098500626e-16,-3.9968028886505635e-15,0.0,0.0,0.0,0.0,0.0,0.0
1232,-5.995204332975845e-15,3.552713678800501e-15,2.3092638912203256e-14,-2.7755575615628914e-17,0.0,-8.881784197001252e-16,-4.6629367034256575e-15,-2.1316282072803006e-14,2.220446049250313e-15,3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1233,-2.220446049250313e-16,8.881784197001252e-16,-3.019806626980426e-14,-1.942890293094024e-16,0.0,-1.7763568394002505e-15,-1.176836406102666e-14,7.105427357601002e-15,4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1234,-2.220446049250313e-16,0.0,3.730349362740526e-14,-1.942890293094024e-16,0.0,-8.881784197001252e-15,-2.4424906541753444e-15,7.105427357601002e-15,-1.3322676295501878e-15,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1235,1.0436096431476471e-14,8.881784197001252e-16,-1.5987211554602254e-14,-1.942890293094024e-16,0.0,2.3092638912203256e-14,2.4424906541753444e-15,-7.105427357601002e-15,4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1236,-2.4424906541753444e-15,2.220446049250313e-16,5.1514348342607263e-14,-2.7755575615628914e-17,0.0,1.9539925233402755e-14,-2.4424906541753444e-15,7.105427357601002e-15,2.220446049250313e-15,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1237,3.3306690738754696e-15,-2.220446049250313e-15,2.3092638912203256e-14,-1.942890293094024e-16,0.0,2.6645352591003757e-14,-4.6629367034256575e-15,-2.1316282072803006e-14,4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1238,-2.220446049250313e-16,-4.440892098500626e-16,4.085620730620576e-14,-1.942890293094024e-16,0.0,2.6645352591003757e-14,2.4424906541753444e-15,3.552713678800501e-14,4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1239,-2.220446049250313e-16,2.220446049250313e-15,-1.5987211554602254e-14,2.7755575615628914e-17,0.0,1.554312234475219e-14,-4.6629367034256575e-15,7.105427357601002e-15,4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1240,-3.774758283725532e-15,-1.7763568394002505e-15,-1.5987211554602254e-14,-1.942890293094024e-16,0.0,-1.7763568394002505e-15,-4.6629367034256575e-15,0.0,-4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1241,-2.220446049250313e-16,1.7763568394002505e-15,-4.440892098500626e-14,-1.942890293094024e-16,0.0,3.1086244689504383e-15,2.4424906541753444e-15,-7.105427357601002e-15,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1242,-2.220446049250313e-16,8.881784197001252e-16,1.2434497875801753e-14,-1.942890293094024e-16,0.0,8.881784197001252e-16,-1.176836406102666e-14,-7.105427357601002e-15,4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1243,-2.220446049250313e-16,1.1102230246251565e-15,-1.5987211554602254e-14,2.7755575615628914e-17,0.0,-2.6645352591003757e-15,-4.6629367034256575e-15,7.105427357601002e-15,4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1244,-2.220446049250313e-16,4.440892098500626e-16,1.2434497875801753e-14,-1.942890293094024e-16,0.0,0.0,-4.6629367034256575e-15,-7.105427357601002e-15,4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1245,3.3306690738754696e-15,4.440892098500626e-16,-1.5987211554602254e-14,2.7755575615628914e-17,0.0,-1.7763568394002505e-15,-4.6629367034256575e-15,-7.105427357601002e-15,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1246,-2.220446049250313e-16,0.0,1.2434497875801753e-14,2.7755575615628914e-17,0.0,-5.329070518200751e-15,-4.6629367034256575e-15,-7.105427357601002e-15,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1247,-2.220446049250313e-16,0.0,8.881784197001252e-15,-1.942890293094024e-16,0.0,1.7763568394002505e-15,-4.6629367034256575e-15,-7.105427357601002e-15,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1248,-2.220446049250313e-16,-3.774758283725532e-15,1.9539925233402755e-14,2.7755575615628914e-17,0.0,-1.7763568394002505e-15,2.4424906541753444e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1249,-2.220446049250313e-16,-2.886579864025407e-15,8.881784197001252e-15,2.7755575615628914e-17,0.0,-1.7763568394002505e-15,2.4424906541753444e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1250,-2.220446049250313e-16,-5.329070518200751e-15,5.329070518200751e-15,2.7755575615628914e-17,0.0,-1.7763568394002505e-15,2.4424906541753444e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1251,-2.220446049250313e-16,-3.3306690738754696e-15,1.2434497875801753e-14,2.7755575615628914e-17,0.0,-1.7763568394002505e-15,2.4424906541753444e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1252,-2.220446049250313e-16,-1.9984014443252818e-15,8.881784197001252e-15,2.7755575615628914e-17,0.0,-1.7763568394002505e-15,2.4424906541753444e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1253,-2.220446049250313e-16,-5.995204332975845e-15,-5.329070518200751e-15,2.7755575615628914e-17,0.0,-5.329070518200751e-15,2.4424906541753444e-15,7.105427357601002e-15,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1254,-2.220446049250313e-16,-2.220446049250313e-16,8.881784197001252e-15,2.7755575615628914e-17,-3.552713678800501e-15,-1.2434497875801753e-14,-4.6629367034256575e-15,3.552713678800501e-15,-1.3322676295501878e-15,3.9968028886505635e-15,0.0,0.0,0.0,0.0,0.0,0.0
1255,-2.220446049250313e-16,2.6645352591003757e-15,-5.329070518200751e-15,2.7755575615628914e-17,0.0,-8.881784197001252e-15,4.6629367034256575e-15,-2.1316282072803006e-14,0.0,-6.661338147750939e-15,0.0,0.0,0.0,0.0,0.0,0.0
1256,-2.220446049250313e-16,-1.7763568394002505e-15,-1.5987211554602254e-14,2.7755575615628914e-17,0.0,-1.9095836023552692e-14,2.4424906541753444e-15,-7.105427357601002e-15,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1257,-5.995204332975845e-15,0.0,2.3092638912203256e-14,-2.7755575615628914e-17,0.0,-1.4210854715202004e-14,-2.4424906541753444e-15,7.105427357601002e-15,4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1258,3.3306690738754696e-15,8.881784197001252e-16,2.3092638912203256e-14,-1.942890293094024e-16,0.0,-3.9968028886505635e-15,-2.4424906541753444e-15,-1.4210854715202004e-14,2.220446049250313e-15,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1259,-3.774758283725532e-15,8.881784197001252e-16,1.5987211554602254e-14,-1.942890293094024e-16,0.0,-1.7763568394002505e-15,6.661338147750939e-16,-6.217248937900877e-14,-3.1086244689504383e-15,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1260,4.6629367034256575e-15,2.6645352591003757e-15,2.3092638912203256e-14,-2.7755575615628914e-17,0.0,-1.7763568394002505e-15,6.661338147750939e-16,-1.2434497875801753e-14,4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1261,-1.0880185641326534e-14,-3.9968028886505635e-15,-1.5987211554602254e-14,-1.942890293094024e-16,0.0,4.796163466380676e-14,-2.4424906541753444e-15,-4.973799150320701e-14,-1.3322676295501878e-15,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1262,3.3306690738754696e-15,-2.220446049250313e-15,5.1514348342607263e-14,-1.942890293094024e-16,0.0,-1.7763568394002505e-15,2.4424906541753444e-15,-7.105427357601002e-15,-1.3322676295501878e-15,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1263,-2.220446049250313e-16,-2.220446049250313e-15,4.085620730620576e-14,-1.942890293094024e-16,0.0,2.6645352591003757e-14,-4.6629367034256575e-15,7.105427357601002e-15,4.440892098500626e-16,3.9968028886505635e-15,0.0,0.0,0.0,0.0,0.0,0.0
1264,-2.220446049250313e-16,1.7763568394002505e-15,2.3092638912203256e-14,-1.942890293094024e-16,0.0,1.2434497875801753e-14,-4.6629367034256575e-15,0.0,4.440892098500626e-16,-5.773159728050814e-15,0.0,0.0,0.0,0.0,0.0,0.0
1265,-2.220446049250313e-16,3.1086244689504383e-15,-1.5987211554602254e-14,2.7755575615628914e-17,0.0,5.329070518200751e-15,2.4424906541753444e-15,-7.105427357601002e-15,4.440892098500626e-16,-5.329070518200751e-15,0.0,0.0,0.0,0.0,0.0,0.0
1266,-2.220446049250313e-16,-1.3322676295501878e-15,-1.5987211554602254e-14,-1.942890293094024e-16,0.0,8.881784197001252e-15,-4.6629367034256575e-15,-7.105427357601002e-15,4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1267,-2.220446049250313e-16,1.3322676295501878e-15,-1.5987211554602254e-14,-1.942890293094024e-16,0.0,8.881784197001252e-16,-1.176836406102666e-14,-7.105427357601002e-15,4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1268,-2.220446049250313e-16,0.0,2.4868995751603507e-14,-1.942890293094024e-16,-1.7763568394002505e-15,8.881784197001252e-15,-1.176836406102666e-14,0.0,4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1269,-2.220446049250313e-16,0.0,-1.5987211554602254e-14,-1.942890293094024e-16,0.0,-3.552713678800501e-15,2.4424906541753444e-15,-7.105427357601002e-15,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1270,-2.220446049250313e-16,0.0,6.661338147750939e-15,2.7755575615628914e-17,0.0,-7.105427357601002e-15,-4.6629367034256575e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1271,-2.220446049250313e-16,0.0,1.1102230246251565e-14,2.7755575615628914e-17,0.0,1.7763568394002505e-15,-4.6629367034256575e-15,-7.105427357601002e-15,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1272,-2.220446049250313e-16,-4.884981308350689e-15,8.881784197001252e-15,2.7755575615628914e-17,0.0,1.7763568394002505e-15,2.4424906541753444e-15,0.0,-1.7763568394002505e-15,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1273,-2.220446049250313e-16,1.5543122344752192e-15,-5.329070518200751e-15,2.7755575615628914e-17,0.0,3.019806626980426e-14,-2.4424906541753444e-15,0.0,-1.7763568394002505e-15,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1274,-2.220446049250313e-16,-3.552713678800501e-15,1.7763568394002505e-15,2.7755575615628914e-17,0.0,-1.7763568394002505e-15,2.4424906541753444e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1275,-2.220446049250313e-16,4.440892098500626e-16,8.881784197001252e-15,2.7755575615628914e-17,0.0,-1.7763568394002505e-15,5.329070518200751e-15,3.552713678800501e-15,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1276,-2.220446049250313e-16,-5.773159728050814e-15,1.2434497875801753e-14,2.7755575615628914e-17,0.0,-1.7763568394002505e-15,-1.176836406102666e-14,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1277,-2.220446049250313e-16,2.220446049250313e-16,8.881784197001252e-15,2.7755575615628914e-17,8.881784197001252e-16,-1.7763568394002505e-15,2.4424906541753444e-15,7.105427357601002e-15,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1278,-2.220446049250313e-16,3.9968028886505635e-15,1.2434497875801753e-14,2.7755575615628914e-17,1.7763568394002505e-15,1.7763568394002505e-15,2.4424906541753444e-15,7.105427357601002e-15,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1279,3.3306690738754696e-15,-5.329070518200751e-15,1.2434497875801753e-14,2.7755575615628914e-17,0.0,-9.769962616701378e-15,2.4424906541753444e-15,-2.842170943040401e-14,4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1280,3.3306690738754696e-15,3.3306690738754696e-15,2.3092638912203256e-14,2.7755575615628914e-17,0.0,-9.769962616701378e-15,6.661338147750939e-16,-5.329070518200751e-15,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,-2.220446049250313e-16,-4.440892098500626e-16,4.085620730620576e-14,-1.942890293094024e-16,0.0,1.9539925233402755e-14,1.176836406102666e-14,7.105427357601002e-15,4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1282,-3.774758283725532e-15,1.7763568394002505e-15,-5.329070518200751e-15,-1.942890293094024e-16,0.0,-8.881784197001252e-15,-9.547918011776346e-15,-4.973799150320701e-14,4.440892098500626e-16,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
1283,-3.774758283725532e-15,8.881784197001252e-16,-1.5987211554602254e-14,-1.942890293094024e-16,-1.7763568394002505e-15,-7.549516567451064e-15,9.547918011776346e-15,7.105427357601002e-15,4.440892098500626e-16,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
1284,4.6629367034256575e-15,1.5543122344752192e-15,2.3092638912203256e-14,-2.7755575615628914e-17,0.0,-7.105427357601002e-15,-2.4424906541753444e-15,7.105427357601002e-15,-1.3322676295501878e-15,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1285,-3.774758283725532e-15,8.881784197001252e-16,4.085620730620576e-14,-1.942890293094024e-16,-1.7763568394002505e-15,4.796163466380676e-14,4.6629367034256575e-15,-2.1316282072803006e-14,4.440892098500626e-16,-4.884981308350689e-15,0.0,0.0,0.0,0.0,0.0,0.0
1286,-3.774758283725532e-15,3.1086244689504383e-15,-3.375077994860476e-14,-1.942890293094024e-16,0.0,-8.881784197001252e-15,4.6629367034256575e-15,7.105427357601002e-15,-1.3322676295501878e-15,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0
1287,-2.220446049250313e-16,-1.7763568394002505e-15,-4.796163466380676e-14,-1.942890293094024e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,2.4424906541753444e-15,1.4210854715202004e-14,1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,-3.774758283725532e-15,-8.881784197001252e-15,-4.796163466380676e-14,-1.942890293094024e-16,1.7763568394002505e-15,-1.7763568394002505e-15,-1.1102230246251565e-15,1.4210854715202004e-14,0.0,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0
1289,-2.220446049250313e-16,-3.552713678800501e-15,-1.7763568394002505e-15,-1.942890293094024e-16,3.552713678800501e-15,1.7763568394002505e-15,-1.1102230246251565e-15,-3.552713678800501e-15,8.881784197001252e-16,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
1290,-2.220446049250313e-16,-2.6645352591003757e-15,1.2434497875801753e-14,-1.942890293094024e-16,0.0,-1.7763568394002505e-15,-1.1102230246251565e-15,-7.105427357601002e-15,4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
1291,-2.220446049250313e-16,-4.440892098500626e-16,-1.5987211554602254e-14,-1.942890293094024e-16,0.0,-1.7763568394002505e-15,-1.1102230246251565e-15,-7.105427357601002e-15,4.440892098500626e-16,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
1292,-2.220446049250313e-16,4.440892098500626e-16,1.2434497875801753e-14,-1.942890293094024e-16,0.0,-1.7763568394002505e-15,-1.1102230246251565e-15,-7.105427357601002e-15,4.440892098500626e-16,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
1293,-2.220446049250313e-16,2.220446049250313e-16,-1.5987211554602254e-14,-1.942890293094024e-16,0.0,-3.9968028886505635e-15,-1.176836406102666e-14,3.552713678800501e-15,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1294,-2.220446049250313e-16,0.0,1.2434497875801753e-14,-1.942890293094024e-16,0.0,-5.329070518200751e-15,2.4424906541753444e-15,-7.105427357601002e-15,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1295,-2.220446049250313e-16,-2.220446049250313e-16,1.2434497875801753e-14,2.7755575615628914e-17,0.0,-4.884981308350689e-15,-4.6629367034256575e-15,7.105427357601002e-15,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1296,-2.220446049250313e-16,4.440892098500626e-16,-5.329070518200751e-15,2.7755575615628914e-17,0.0,1.7763568394002505e-15,-4.6629367034256575e-15,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,-2.220446049250313e-16,0.0,1.1546319456101628e-14,2.7755575615628914e-17,0.0,-1.7763568394002505e-15,-4.6629367034256575e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1298,-2.220446049250313e-16,-2.220446049250313e-16,1.2434497875801753e-14,2.7755575615628914e-17,0.0,-1.1102230246251565e-15,-4.6629367034256575e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1299,-2.220446049250313e-16,0.0,-5.329070518200751e-15,2.7755575615628914e-17,0.0,1.7763568394002505e-15,-4.6629367034256575e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1300,-2.220446049250313e-16,0.0,1.2434497875801753e-14,2.7755575615628914e-17,0.0,1.7763568394002505e-15,-1.176836406102666e-14,0.0,-1.7763568394002505e-15,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1301,-2.220446049250313e-16,-2.220446049250313e-16,6.217248937900877e-15,2.7755575615628914e-17,0.0,-1.7763568394002505e-15,-4.6629367034256575e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
1302,-1.1102230246251565e-15,1.3322676295501878e-15,-5.329070518200751e-15,2.7755575615628914e-17,0.0,1.2434497875801753e-14,2.4424906541753444e-15,0.0,-8.881784197001252e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
