,SKN MSR link,MSR ATG link,ATG GLP link,GLP DMA link,DMA MTQ link,MTQ LCA link,SCG GRD link,SVG BRB link,LCA BRB link,ATG Electrolyzer,ATG Fuel Cell,BRB Electrolyzer,BRB Fuel Cell,GLP Electrolyzer,GLP Fuel Cell,MTQ Electrolyzer,MTQ Fuel Cell,LCA Electrolyzer,LCA Fuel Cell,SVG Electrolyzer,SVG Fuel Cell,GRD Electrolyzer,GRD Fuel Cell,SKN Electrolyzer,SKN Fuel Cell
10,-0.2131325094246492,-2.4375837905029836,3.4504875402124444,7.400273023914648,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,-17.550687258374708,-0.0,-0.0,-0.0,-0.0,26.241988861077974,-0.0,28.35840312530557,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
11,-0.2131325094246492,-2.487583790502984,3.4504875402124444,10.460169397492727,-1.730528711327315,1.0626355326725634,-2.1045738319963365,-10.132387531116336,-17.550687258374708,-0.0,-0.0,-0.0,-0.0,26.241988861077974,-0.0,28.35840312530557,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,0.5746536817768266,-0.0
12,-0.2131325094246492,-2.5,3.4504875402124444,9.761373033769999,-1.730528711327315,1.0626355326725634,-2.1045738319963365,-10.132387531116336,-12.982111493954903,-0.0,-0.0,-0.0,-0.0,26.241988861077974,-0.0,28.35840312530557,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,0.3675645678417325,-0.0
13,-0.2131325094246492,-2.4175837905029836,3.4504875402124444,10.460169397492727,0.9627792136907509,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,-17.550687258374708,8.259038818195354,-0.0,-0.0,-0.0,26.241988861077974,-0.0,28.35840312530557,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,0.6595527747329915
14,-0.2131325094246492,-2.1653337905029835,3.4504875402124444,10.460169397492727,1.4370655813391533,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,-10.148978242286816,8.259038818195354,-0.0,-0.0,-0.0,26.241988861077974,-0.0,28.35840312530557,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
15,-0.2131325094246492,-2.1625837905029837,3.4504875402124444,10.460169397492727,1.7206935263650998,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,3.609575862039094,-0.0,-0.0,-0.0,26.241988861077974,-0.0,28.35840312530557,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
16,-0.2131325094246492,-2.2110837905029834,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,26.241988861077974,-0.0,28.35840312530557,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
17,-0.2131325094246492,-1.7503825094246492,3.4504875402124444,7.8462516568724965,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
18,-0.2131325094246492,-1.9831325094246492,3.4504875402124444,9.85940068730931,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
19,-0.2131325094246492,-2.043132509424649,3.4504875402124444,10.250059109931767,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,12.537364467327444,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
20,-0.2131325094246492,-2.0731325094246493,3.4504875402124444,10.131605734439427,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,14.337364467327435,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
21,-0.2131325094246492,-1.4786812283463149,3.4504875402124444,9.517708258004484,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
22,-0.2131325094246492,-1.4586812283463149,3.4504875402124444,9.24936977214352,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.137364467327433,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
23,-0.2131325094246492,-1.8931325094246492,3.4504875402124444,8.33114617591393,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
24,-0.2131325094246492,-1.7631325094246493,3.4504875402124444,7.635702074971325,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
25,-0.2131325094246492,-1.6931325094246492,3.4504875402124444,6.972149267430508,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
26,-0.2131325094246492,-1.0886812283463148,3.4504875402124444,6.872379046693258,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
27,-0.2131325094246492,-1.6531325094246492,3.4504875402124444,6.568052926898609,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
28,-0.2131325094246492,-1.6531325094246492,3.4504875402124444,7.036391412759574,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,13.837364467327442,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
29,-0.2131325094246492,-1.1986812283463149,3.4504875402124444,7.6095155769406855,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
30,-0.2131325094246492,-1.8328825094246493,3.4504875402124444,8.535391139474845,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.95112980576053,-0.0,-0.0,-0.0,3.2435657026206353,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
31,-0.2131325094246492,-1.9293825094246493,3.4504875402124444,9.447141141295306,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,10.67387336899959,5.364065697719589,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.887404783240805,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
32,-0.2131325094246492,-2.5,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,8.259038818195354,-0.0,-0.0,-0.0,-0.0,-0.0,28.35840312530557,-0.0,-0.0,-0.0,2.208646552786475,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
33,-0.2131325094246492,-2.5,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,-6.667612468883618,8.259038818195354,-0.0,-0.0,-0.0,-0.0,-0.0,28.35840312530557,-0.0,-0.0,-0.0,1.8064534107055357,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
34,-0.2131325094246492,-2.5,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,-17.550687258374708,8.259038818195354,-0.0,16.865533726388897,-0.0,-0.0,-0.0,28.35840312530557,-0.0,-0.0,-0.0,2.2115268323110504,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
35,-0.2131325094246492,-2.5,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,-17.550687258374708,8.259038818195354,-0.0,16.865533726388897,-0.0,26.241988861077974,-0.0,28.35840312530557,-0.0,-0.0,-0.0,1.2164409424214728,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
36,-0.2131325094246492,-2.5,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,-17.550687258374708,8.259038818195354,-0.0,16.865533726388897,-0.0,0.9937567101710556,-0.0,28.35840312530557,-0.0,-0.0,-0.0,0.12836584648287364,-0.0,3.5176259616636685,-0.0,-0.0,-0.0
37,-0.2131325094246492,-2.5,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,-17.550687258374708,8.259038818195354,-0.0,16.865533726388897,-0.0,26.241988861077974,-0.0,28.35840312530557,-0.0,-0.0,-0.0,-0.0,2.1426059326750644,2.6827336889470477,-0.0,-0.0,-0.0
38,-0.2131325094246492,-2.217982690285883,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,-2.3330612986306036,8.259038818195354,-0.0,-0.0,26.650748049578198,26.241988861077974,-0.0,28.35840312530557,-0.0,-0.0,-0.0,-0.0,3.28716209903657,2.11908221426334,-0.0,-0.0,-0.0
39,-0.2131325094246492,-2.233382509424649,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,-6.5871145979416,8.259038818195354,-0.0,-0.0,-0.0,26.241988861077974,-0.0,24.704118044694553,-0.0,-0.0,-0.0,-0.0,3.28716209903657,0.15350775477951117,-0.0,-0.0,-0.0
40,-0.2131325094246492,-2.143632509424649,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,5.623739700529903,-0.0,22.359361148391393,-0.0,20.57274638431071,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,1.4117738078458286,-0.0,-0.0
41,-0.2131325094246492,-1.6444312283463147,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,23.65911849910671,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,4.716524236985754,-0.0,-0.0
42,-0.2131325094246492,-1.868681228346315,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,1.9832166614841253,-10.132387531116336,-17.550687258374708,-0.0,18.076341171700417,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
43,-0.2131325094246492,-1.888681228346315,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
44,-0.2131325094246492,-2.313132509424649,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
45,-0.2131325094246492,-2.173132509424649,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
46,-0.2131325094246492,-2.143132509424649,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
47,-0.2131325094246492,-1.4386812283463148,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,0.2595564064868303,-10.132387531116336,-13.262635532672567,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
48,-0.2131325094246492,-1.3086812283463147,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
49,-0.2131325094246492,-1.2186812283463149,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,1.5508553860062957,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
50,-0.2131325094246492,-1.1686812283463148,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-1.602950398494556,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
51,-0.2131325094246492,-1.7331325094246492,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,-10.162635532672565,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
52,-0.2131325094246492,-1.7431325094246493,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
53,-0.2131325094246492,-1.8231325094246493,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
54,-0.2131325094246492,-1.8831325094246492,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,-17.49645722009217,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
55,-0.2131325094246492,-1.465431228346315,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,-6.86892277483884,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
56,-0.2131325094246492,-2.5,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,8.64817215173684,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
57,-0.2131325094246492,-2.235615199710531,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,-17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
58,-0.2131325094246492,-2.5,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,-17.550687258374708,-0.0,-0.0,16.865533726388897,-0.0,-0.0,20.9401663853518,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
59,-0.2131325094246492,-2.5,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-1.7797090816240142,-10.132387531116336,-17.550687258374708,-0.0,-0.0,16.865533726388897,-0.0,-0.0,-0.0,-0.0,34.99357212884282,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
60,-0.2131325094246492,-2.5,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,0.42942812031387456,-10.132387531116336,-17.550687258374708,-0.0,-0.0,16.865533726388897,-0.0,19.587091658687314,-0.0,-0.0,27.149764513574915,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
61,-0.2131325094246492,-2.5,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,1.1298729478386775,-10.132387531116336,-17.550687258374708,-0.0,-0.0,16.865533726388897,-0.0,-0.0,-0.0,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
62,-0.2131325094246492,-2.5,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,0.6560125410171818,-10.132387531116336,-17.550687258374708,-0.0,-0.0,-0.0,14.971791315818427,-0.0,-0.0,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
63,-0.2131325094246492,-2.194382509424649,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,2.1045738319963365,-10.132387531116336,-17.550687258374708,-0.0,-0.0,-0.0,29.580809473920816,-0.0,-0.0,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
64,-0.2131325094246492,-2.5,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-0.2632500155913551,-10.132387531116336,0.8773875311163266,-0.0,-0.0,-0.0,-0.0,-0.0,25.614892093333193,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
65,-0.2131325094246492,-1.6749312283463142,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,2.1045738319963365,-10.132387531116336,-14.000425413737666,-0.0,-0.0,-0.0,2.6708936441496647,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
66,-0.2131325094246492,-1.8786812283463146,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
67,-0.2131325094246492,-2.433132509424649,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
68,-0.2131325094246492,-2.363132509424649,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,0.09480321301944317,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
69,-0.2131325094246492,-2.193132509424649,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
70,-0.2131325094246492,-1.5886812283463145,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-0.2473953203504098,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
71,-0.2131325094246492,-1.9531325094246492,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
72,-0.2131325094246492,-1.268681228346315,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
73,-0.2131325094246492,-1.7431325094246493,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,78.41631579221806,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
74,-0.2131325094246492,-1.7131325094246492,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,73.84179551794051,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
75,-0.2131325094246492,-1.6731325094246492,3.4504875402124444,10.460169397492727,-1.730528711327315,-1.0626355326725634,-2.1045738319963365,-10.132387531116336,17.550687258374708,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,51.40062836695617,-0.0,-0.0,-0.0,3.28716209903657,-0.0,6.4319733737010525,-0.0,-0.0
