,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA diesel,LCA wind,LCA solar pv,LCA geothermal,BRB diesel,BRB solar pv,BRB wind,SVG diesel,SVG solar pv,SVG wind,SVG geothermal,SVG hydro,GRD diesel,GRD solar pv,GRD wind,GRD geothermal
41,9.189061210702825,0.31241344367505475,6.050737327188941,17.61778801843318,42.3859585492228,9.35,0.9040414507772021,0.020615141955836025,1.95,0.009384858044164035,112.08226086956523,15.0,50.0,61.8,1.4177391304347828,3.7,6.6,8.9,78.03081861958265,47.4,3.169181380417335,41.4,50.0,23.742221687078576,17.705029585798815,0.5536363010871059,15.399112426035508,117.5534789644013,3.3215210355987055,24.525000000000002,6.792677833006138,0.23316486362307334,6.0059925093632955,0.9681647940074924,8.0,-0.0,0.06,30.119656296296295,1.320343703703705
42,12.215921658986169,-0.0,6.536290322580646,17.61778801843318,48.21,9.35,-0.0,0.2500000000000002,1.95,-0.0,134.1,15.0,50.0,63.6,-0.0,3.7,6.6,10.200000000000001,100.29999999999998,51.800000000000004,-0.0,41.4,50.0,28.819082840236682,19.681804733727812,-0.0,15.399112426035508,132.55,-0.0,26.549999999999997,8.899625468164793,-0.0,6.632209737827715,0.9681647940074924,8.0,-0.0,-0.0,29.629108148148145,6.070891851851858
43,11.862419354838707,-0.0,6.909792626728112,17.61778801843318,49.03,9.35,-0.0,0.27000000000000024,1.95,-0.0,138.10000000000002,15.0,50.0,64.5,-0.0,3.7,6.6,10.4,96.29999999999998,57.99999999999999,-0.0,41.4,50.0,24.63905325443786,22.86183431952663,-0.0,15.399112426035508,133.4,-0.0,29.400000000000002,8.117977528089888,-0.0,7.713857677902622,0.9681647940074924,8.0,-0.0,-0.0,28.157463703703698,7.742536296296301
44,10.573870967741936,-0.0,6.6483410138248855,17.61778801843318,47.150000000000006,9.049999999999999,-0.0,0.15000000000000013,1.95,-0.0,122.80000000000001,15.0,50.0,63.0,-0.0,3.7,6.6,9.799999999999999,79.6,63.800000000000004,-0.0,41.4,50.0,19.14334319526627,26.557544378698225,-0.0,15.399112426035508,122.69999999999999,-0.0,32.4,5.750936329588015,-0.0,8.880898876404494,0.9681647940074924,8.0,-0.0,-0.0,26.048106666666666,7.7518933333333315
45,9.175576036866353,-0.0,5.826635944700461,17.61778801843318,44.89,8.35,-0.0,0.010000000000000009,1.95,-0.0,115.4,15.0,50.0,57.9,-0.0,3.7,6.6,8.6,61.1,67.60000000000001,-0.0,41.4,50.0,11.90547337278106,29.99541420118343,-0.0,15.399112426035508,112.6,-0.0,34.800000000000004,3.5400749063670407,-0.0,9.791760299625468,0.9681647940074924,8.0,-0.0,-0.0,23.693475555555555,8.006524444444445
46,8.805829493087558,-0.0,5.2663824884792625,17.61778801843318,44.64,7.199999999999999,-0.0,-0.0,1.93,-0.0,116.5,15.0,50.0,51.00000000000001,-0.0,3.7,6.6,8.200000000000001,54.00000000000001,68.0,-0.0,41.4,50.0,8.714644970414199,31.886242603550293,-0.0,15.399112426035508,106.25,-0.0,36.449999999999996,1.5999999999999996,-0.0,10.53183520599251,0.9681647940074924,8.0,-0.0,-0.0,21.535063703703702,9.464936296296298
47,6.758479262672807,-0.0,5.303732718894009,17.61778801843318,39.83,7.449999999999999,-0.0,-0.0,1.77,-0.0,95.20000000000002,15.0,50.0,51.00000000000001,-0.0,3.7,6.6,7.200000000000001,36.4,70.39999999999999,-0.0,41.4,50.0,2.2816568047337284,33.51923076923077,-0.0,15.399112426035508,91.425,-0.0,38.175,-0.0,-0.0,10.987265917602995,0.7127340823970041,8.0,-0.0,-0.0,20.259638518518518,8.740361481481482
48,3.9749769585253425,-0.0,5.677235023041475,17.61778801843318,35.27,9.4,-0.0,-0.0,1.64,-0.0,75.1,15.0,50.0,58.800000000000004,-0.0,3.7,6.6,6.300000000000001,19.500000000000007,72.6,-0.0,41.4,50.0,-0.0,34.37869822485207,-0.0,12.82130177514793,83.4,-0.0,39.300000000000004,-0.0,-0.0,11.101123595505618,-0.0,7.398876404494382,-0.0,-0.0,19.76909037037037,6.430909629629628
49,2.278225806451612,-0.0,5.863986175115208,17.61778801843318,30.090000000000003,11.5,-0.0,-0.0,1.55,-0.0,52.0,15.0,50.0,67.2,-0.0,3.7,6.6,5.6,11.700000000000024,70.19999999999999,-0.0,41.4,50.0,-0.0,33.69112426035503,-0.0,11.708875739644967,74.85,-0.0,40.050000000000004,-0.0,-0.0,10.95880149812734,-0.0,6.24119850187266,-0.0,-0.0,20.259638518518518,4.740361481481482
50,1.7920737327188903,-0.0,6.200138248847927,17.61778801843318,27.840000000000003,12.9,-0.0,-0.0,1.5,-0.0,39.69999999999999,15.0,50.0,75.3,-0.0,3.7,6.6,5.1,10.399999999999999,66.60000000000001,-0.0,41.4,50.0,-0.0,31.628402366863902,-0.0,12.371597633136098,72.02499999999999,-0.0,40.275000000000006,-0.0,-0.0,10.417977528089887,-0.0,6.1820224719101144,-0.0,-0.0,22.172776296296295,2.4272237037037065
51,0.1983179723502282,-0.0,7.133894009216591,17.61778801843318,25.49,14.2,-0.0,-0.0,1.52,-0.0,29.200000000000003,15.0,50.0,83.4,-0.0,3.7,6.6,5.200000000000001,11.699999999999996,63.6,-0.0,41.4,50.0,-0.0,29.823520710059167,-0.0,13.97647928994083,70.75,-0.0,40.050000000000004,-0.0,-0.0,9.791760299625468,-0.0,7.008239700374533,-0.0,-0.0,23.9,-0.0
52,-0.0,-0.0,8.515852534562214,17.104147465437787,23.399999999999995,16.650000000000002,-0.0,-0.0,1.53,-0.0,20.299999999999983,15.0,50.0,96.60000000000001,-0.0,3.7,6.6,5.300000000000001,13.899999999999999,63.2,-0.0,41.4,50.0,-0.0,28.70621301775148,-0.0,14.693786982248518,70.69999999999999,-0.0,39.300000000000004,-0.0,-0.0,9.108614232209737,-0.0,7.891385767790263,-0.0,-0.0,24.7,-0.0
53,-0.0,-0.0,9.225506912442397,17.414493087557602,24.309999999999995,18.6,-0.0,-0.0,1.61,-0.0,26.999999999999986,15.0,50.0,102.30000000000001,-0.0,3.7,6.6,5.9,27.199999999999996,60.0,-0.0,41.4,50.0,3.513609467455616,26.987278106508874,-0.0,15.399112426035508,79.42500000000001,-0.0,36.975,0.37715355805243433,-0.0,8.254681647940075,0.9681647940074924,8.0,-0.0,-0.0,25.7,-0.0
