,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada,Antigua Hydrogen,Barbados Hydrogen,Guadeloupe Hydrogen,Martinique Hydrogen,SaintLucia Hydrogen,SaintVincentGrenadines Hydrogen,Grenada Hydrogen,SaintKittsNevis Hydrogen,Montserrat Hydrogen
20,-1.7763568394002505e-15,0.0,-1.4210854715202004e-14,-2.7755575615628914e-17,1.1368683772161603e-13,-3.552713678800501e-15,0.0,0.0,-3.552713678800501e-15,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,8.881784197001252e-16,0.0,1.4210854715202004e-14,-2.7755575615628914e-17,0.0,-3.552713678800501e-15,0.0,0.0,-3.552713678800501e-15,-2.6645352591003757e-15,5.551115123125783e-15,-1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0
22,8.881784197001252e-16,0.0,0.0,-2.7755575615628914e-17,0.0,-3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,1.7763568394002505e-15,1.1102230246251565e-14,1.0658141036401503e-14,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
23,-2.6645352591003757e-15,0.0,-1.4210854715202004e-14,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-2.6645352591003757e-15,0.0,3.552713678800501e-15,1.1102230246251565e-16,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.7763568394002505e-15,0.0,0.0,2.248201624865942e-15,0.0,-8.881784197001252e-16,-3.552713678800501e-15,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1.7763568394002505e-15,0.0,0.0,1.8596235662471372e-15,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1.7763568394002505e-15,0.0,0.0,0.0,0.0,4.263256414560601e-14,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,-2.6645352591003757e-15,0.0,0.0,-1.1102230246251565e-16,0.0,8.493206138382448e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.7763568394002505e-15,0.0,-1.4210854715202004e-14,0.0,-2.3092638912203256e-14,2.5757174171303632e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1.7763568394002505e-15,1.7763568394002505e-15,0.0,-1.1102230246251565e-16,0.0,-3.552713678800501e-15,0.0,-6.661338147750939e-16,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0
31,1.7763568394002505e-15,0.0,1.4210854715202004e-14,8.326672684688674e-17,0.0,0.0,1.7763568394002505e-15,-8.881784197001252e-16,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,-1.7763568394002505e-15,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,1.4210854715202004e-14,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,5.329070518200751e-15,7.105427357601002e-15,-1.4210854715202004e-14,1.6653345369377348e-16,2.1316282072803006e-13,-5.684341886080802e-14,1.4210854715202004e-14,1.7763568394002505e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,-1.7763568394002505e-15,0.0,0.0,-2.220446049250313e-16,-5.684341886080802e-14,1.7763568394002505e-14,1.4210854715202004e-14,0.0,5.329070518200751e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1.7763568394002505e-15,0.0,0.0,2.220446049250313e-16,2.842170943040401e-14,7.105427357601002e-15,1.4210854715202004e-14,3.552713678800501e-15,-7.815970093361102e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1.7763568394002505e-15,0.0,0.0,-1.1102230246251565e-16,4.263256414560601e-13,-1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,-5.329070518200751e-15,0.0,0.0,2.220446049250313e-16,-2.984279490192421e-13,0.0,0.0,1.7763568394002505e-15,5.329070518200751e-15,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
38,1.7763568394002505e-15,0.0,-1.4210854715202004e-14,-5.551115123125783e-17,3.446132268436486e-13,3.552713678800501e-15,-2.842170943040401e-14,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,5.329070518200751e-15,0.0,0.0,1.3877787807814457e-16,0.0,0.0,0.0,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4.440892098500626e-15,1.7763568394002505e-15,2.842170943040401e-14,8.326672684688674e-17,6.394884621840902e-14,1.0658141036401503e-14,1.4210854715202004e-14,-2.6645352591003757e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,-2.6645352591003757e-15,-3.552713678800501e-15,-2.842170943040401e-14,8.326672684688674e-17,0.0,1.0658141036401503e-14,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0
42,8.881784197001252e-16,0.0,0.0,8.326672684688674e-17,0.0,3.552713678800501e-15,0.0,-1.7763568394002505e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,4.440892098500626e-15,7.105427357601002e-15,0.0,8.326672684688674e-17,1.4210854715202004e-14,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0
44,-2.6645352591003757e-15,0.0,7.105427357601002e-15,8.326672684688674e-17,0.0,7.105427357601002e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,-2.6645352591003757e-15,7.105427357601002e-15,0.0,8.326672684688674e-17,5.684341886080802e-14,-3.552713678800501e-15,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,8.881784197001252e-16,0.0,0.0,8.326672684688674e-17,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,8.881784197001252e-16,0.0,0.0,8.326672684688674e-17,0.0,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.077671781985373e-16,0.0,0.0
48,-2.6645352591003757e-15,0.0,0.0,8.326672684688674e-17,-4.263256414560601e-14,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,-2.6645352591003757e-15,0.0,0.0,8.326672684688674e-17,-2.842170943040401e-14,-3.552713678800501e-15,0.0,0.0,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,8.881784197001252e-16,0.0,0.0,8.326672684688674e-17,-4.263256414560601e-14,3.552713678800501e-15,0.0,0.0,-1.1546319456101628e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,-2.6645352591003757e-15,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,8.881784197001252e-16,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1086244689504383e-15,0.0,0.0,0.0,0.0
53,-2.6645352591003757e-15,0.0,1.4210854715202004e-14,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0
54,8.881784197001252e-16,-8.881784197001252e-16,1.4210854715202004e-14,8.326672684688674e-17,1.4210854715202004e-14,-3.517186542012496e-13,-7.105427357601002e-15,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,-2.6645352591003757e-15,0.0,-1.4210854715202004e-14,3.0531133177191805e-16,-2.842170943040401e-14,0.0,-3.552713678800501e-15,-8.881784197001252e-16,-1.9095836023552692e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0
56,-2.6645352591003757e-15,1.7763568394002505e-15,1.4210854715202004e-14,0.0,0.0,-3.552713678800501e-15,-1.4210854715202004e-14,1.7763568394002505e-15,9.769962616701378e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,-2.6645352591003757e-15,-7.105427357601002e-15,-2.842170943040401e-14,1.942890293094024e-16,4.263256414560601e-14,0.0,-1.0658141036401503e-14,1.7763568394002505e-15,-1.4210854715202004e-14,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.9984014443252818e-15,0.0,0.0,8.326672684688674e-17,0.0,0.0,-5.684341886080802e-14,0.0,3.019806626980426e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1.7763568394002505e-15,0.0,0.0,8.326672684688674e-17,0.0,-7.105427357601002e-15,2.842170943040401e-14,1.7763568394002505e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0
60,0.0,-7.105427357601002e-15,-2.842170943040401e-14,-2.220446049250313e-16,2.842170943040401e-14,-7.105427357601002e-15,-2.842170943040401e-14,-1.7763568394002505e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2.6645352591003757e-15,7.105427357601002e-15,0.0,-2.220446049250313e-16,0.0,7.105427357601002e-15,0.0,3.552713678800501e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,-2.6645352591003757e-15,1.2434497875801753e-14,0.0,-1.3877787807814457e-16,4.547473508864641e-13,-3.552713678800501e-15,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,8.881784197001252e-16,-3.552713678800501e-15,1.4210854715202004e-14,-2.498001805406602e-16,-7.815970093361102e-14,-3.552713678800501e-15,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0
64,8.881784197001252e-16,0.0,0.0,-5.551115123125783e-17,0.0,0.0,5.684341886080802e-14,1.7763568394002505e-15,9.769962616701378e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,-2.6645352591003757e-15,2.1316282072803006e-14,0.0,-2.7755575615628914e-17,2.842170943040401e-14,7.105427357601002e-15,-4.263256414560601e-14,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0
66,4.440892098500626e-15,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,4.440892098500626e-15,0.0,0.0,-2.7755575615628914e-17,0.0,-7.105427357601002e-15,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,-2.6645352591003757e-15,0.0,0.0,-1.3877787807814457e-16,0.0,-3.552713678800501e-15,-5.329070518200751e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,8.881784197001252e-16,0.0,-1.4210854715202004e-14,-2.7755575615628914e-17,0.0,-3.552713678800501e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8.881784197001252e-16,0.0,0.0,-2.7755575615628914e-17,0.0,3.552713678800501e-15,0.0,0.0,-1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,-2.6645352591003757e-15,0.0,1.4210854715202004e-14,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,-2.6645352591003757e-15,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,8.881784197001252e-16,0.0,-1.4210854715202004e-14,-5.551115123125783e-17,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8.881784197001252e-16,-1.1102230246251565e-16,0.0,-1.2490009027033011e-15,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,-2.6645352591003757e-15,-2.220446049250313e-16,0.0,-9.43689570931383e-16,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,-2.6645352591003757e-15,-4.440892098500626e-16,0.0,0.0,0.0,1.3624656958199921e-12,1.4210854715202004e-14,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,-2.6645352591003757e-15,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8.881784197001252e-16,0.0,0.0,0.0,1.4210854715202004e-14,2.1316282072803006e-14,0.0,0.0,-6.661338147750939e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8.881784197001252e-16,-1.7763568394002505e-15,0.0,3.0531133177191805e-16,-1.4210854715202004e-14,0.0,1.2434497875801753e-14,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,-1.7763568394002505e-15,-7.105427357601002e-15,-1.4210854715202004e-14,-2.7755575615628914e-17,0.0,0.0,-1.4210854715202004e-14,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,-1.7763568394002505e-15,7.105427357601002e-15,1.4210854715202004e-14,-2.498001805406602e-16,1.4210854715202004e-14,3.552713678800501e-15,1.4210854715202004e-14,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2.6645352591003757e-15,0.0,1.4210854715202004e-14,-1.3877787807814457e-16,1.4210854715202004e-14,7.105427357601002e-15,1.4210854715202004e-14,-1.7763568394002505e-15,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0
83,2.6645352591003757e-15,0.0,-2.842170943040401e-14,-2.7755575615628914e-17,0.0,-7.105427357601002e-15,0.0,1.7763568394002505e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2.6645352591003757e-15,0.0,2.842170943040401e-14,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,4.440892098500626e-15,0.0,-2.842170943040401e-14,1.942890293094024e-16,2.842170943040401e-14,-7.105427357601002e-15,-2.1316282072803006e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8.881784197001252e-16,0.0,0.0,2.220446049250313e-16,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1.9984014443252818e-15,0.0,-1.4210854715202004e-14,-5.551115123125783e-17,0.0,-3.552713678800501e-15,0.0,3.9968028886505635e-15,-4.08006961549745e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0
88,-2.6645352591003757e-15,0.0,1.4210854715202004e-14,8.326672684688674e-17,0.0,-4.440892098500626e-15,-2.842170943040401e-14,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8.881784197001252e-16,-7.105427357601002e-15,0.0,-2.7755575615628914e-17,-2.842170943040401e-14,0.0,-1.4210854715202004e-14,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8.881784197001252e-16,0.0,0.0,-2.7755575615628914e-17,2.842170943040401e-14,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8.881784197001252e-16,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,-2.6645352591003757e-15,0.0,0.0,-1.3877787807814457e-16,-2.842170943040401e-14,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,-2.6645352591003757e-15,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,1.7763568394002505e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8.881784197001252e-16,0.0,1.4210854715202004e-14,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,-2.6645352591003757e-15,0.0,0.0,5.551115123125783e-17,1.4210854715202004e-14,0.0,0.0,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8.881784197001252e-16,8.881784197001252e-16,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,-2.6645352591003757e-15,8.881784197001252e-16,0.0,4.718447854656915e-16,0.0,-8.881784197001252e-16,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,8.881784197001252e-16,0.0,0.0,8.326672684688674e-17,-7.125322554202285e-11,-8.881784197001252e-16,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,8.881784197001252e-16,-1.7763568394002505e-15,0.0,-3.608224830031759e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,-2.6645352591003757e-15,-3.552713678800501e-15,3.730349362740526e-14,-3.608224830031759e-16,0.0,0.0,-3.552713678800501e-15,-2.220446049250313e-16,-8.171241461241152e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,-2.6645352591003757e-15,-3.552713678800501e-15,-1.4210854715202004e-14,-9.159339953157541e-16,0.0,0.0,-1.7763568394002505e-15,0.0,-6.938893903907228e-18,3.552713678800501e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
104,-2.6645352591003757e-15,0.0,-7.105427357601002e-15,1.1102230246251565e-16,1.4210854715202004e-14,0.0,-1.4210854715202004e-14,1.7763568394002505e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,-8.881784197001252e-16,0.0,-7.105427357601002e-15,-5.551115123125783e-17,1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,-2.6645352591003757e-15,7.105427357601002e-15,5.684341886080802e-14,2.220446049250313e-16,-1.4210854715202004e-14,7.105427357601002e-15,-1.4210854715202004e-14,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,8.881784197001252e-16,0.0,0.0,2.636779683484747e-16,1.4210854715202004e-14,-8.881784197001252e-16,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2.6645352591003757e-15,1.4210854715202004e-14,-5.684341886080802e-14,2.220446049250313e-16,2.842170943040401e-14,-8.881784197001252e-16,1.4210854715202004e-14,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,-4.440892098500626e-15,1.4210854715202004e-14,2.842170943040401e-14,2.220446049250313e-16,0.0,0.0,-1.4210854715202004e-14,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,-1.7763568394002505e-15,7.105427357601002e-15,0.0,-1.1102230246251565e-16,0.0,0.0,-1.4210854715202004e-14,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,1.7763568394002505e-15,7.105427357601002e-15,0.0,5.551115123125783e-17,0.0,0.0,1.4210854715202004e-14,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1.7763568394002505e-15,-7.105427357601002e-15,0.0,2.220446049250313e-16,-5.684341886080802e-14,-3.552713678800501e-15,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,-1.7763568394002505e-15,7.105427357601002e-15,4.263256414560601e-14,0.0,-2.842170943040401e-14,0.0,7.105427357601002e-15,1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1.7763568394002505e-15,0.0,0.0,1.1102230246251565e-16,0.0,-8.881784197001252e-16,5.329070518200751e-15,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0
115,-1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,1.4210854715202004e-14,1.7763568394002505e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1.7763568394002505e-15,-8.881784197001252e-16,0.0,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
