,SKN solar pv,SKN wind,SKN geothermal,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
0,-0.0,5.623419117922662,15.798424284989414,42.64,-0.0,0.9932022083745269,-0.0,0.3832359567321572,-0.0,30.0,131.25628491097797,-0.0,-0.0,3.5999999999999996,9.0,172.84803517002072,-0.0,-0.0,8.4958664523447,51.66039101952304,-0.0,2.551134723887615,-0.0,96.48,-0.0,-0.0,23.78762076050772,-0.0,-0.0,20.7737712658596,8.745381915487979
1,-0.0,5.663090504997954,15.798424284989414,43.519999999999996,-0.0,0.9932022083745269,-0.0,0.3873790481562886,-0.0,30.0,131.95322093705394,-0.0,-0.0,2.6999999999999993,9.0,170.166330816184,-0.0,-0.0,8.4958664523447,51.04619878811524,-0.0,2.551134723887615,-0.0,95.88,-0.0,-0.0,23.60557264244261,-0.0,-0.0,21.946733090677824,8.745381915487979
2,-0.0,5.544076343772079,15.798424284989414,43.2,-0.0,0.9932022083745269,-0.0,0.3832359567321572,-0.0,30.0,153.3,-0.0,-0.0,2.5999999999999996,9.0,168.45979168192426,-0.0,-0.0,8.4958664523447,50.09078865036977,-0.0,2.551134723887615,-0.0,94.92,-0.0,-0.0,23.05942828824728,-0.0,-0.0,22.440611753759182,8.745381915487979
3,-0.0,5.494487109927964,15.798424284989414,42.24,-0.0,0.9932022083745269,-0.0,0.3788626937924124,-0.0,30.0,131.02397290228595,-0.0,-0.0,2.5,9.0,168.94737429171278,-0.0,-0.0,8.4958664523447,49.7495707440321,-0.0,2.551134723887615,-0.0,94.2,-0.0,-0.0,22.573966640073653,-0.0,-0.0,23.027092666168294,8.745381915487979
4,-0.0,5.6432548114603085,15.798424284989414,41.6,-0.0,0.9932022083745269,-0.0,0.3800135520609943,-0.0,30.0,146.3,-0.0,-0.0,2.4000000000000004,9.0,170.41012212107825,-0.0,-0.0,8.4958664523447,49.9543014878347,-0.0,2.551134723887615,-0.0,93.47999999999999,-0.0,-0.0,22.543625287062802,-0.0,-0.0,20.7737712658596,8.745381915487979
5,-0.0,5.752351125917362,15.798424284989414,41.52,-0.0,0.9932022083745269,-0.0,0.3784023500706705,-0.0,30.0,145.1,-0.0,-0.0,2.0999999999999996,9.0,166.99704385255882,-0.0,-0.0,8.4958664523447,49.40835283769443,-0.0,2.551134723887615,-0.0,92.64,-0.0,-0.0,17.889261735198154,-0.0,-0.0,21.946733090677824,8.745381915487979
6,-0.0,5.71267973884207,15.798424284989414,41.44,0.13372389503561058,0.9932022083745269,0.0023804408132059598,0.37241788445008667,-0.0,30.0,140.59529379868422,1.504706201315771,-0.0,1.8000000000000007,9.0,160.41467862041415,1.398965336614119,-0.0,8.4958664523447,48.52118628121649,0.35452594994118214,2.551134723887615,4.360887165834793,92.75999999999999,-0.0,0.04796694471599002,17.792169405563428,-0.0,0.031309363125483686,22.440611753759182,8.745381915487979
7,7.916427663573179,5.623419117922662,15.798424284989414,40.56,20.32603204541281,0.9932022083745269,0.3380225954752462,0.3643618738079524,-0.0,30.0,118.24681242422616,60.18824805263084,-0.0,2.0,9.0,155.29506121763498,48.26430411318711,-0.0,8.4958664523447,48.04348121234376,11.699356348059013,2.551134723887615,65.84939620410537,93.47999999999999,-0.0,2.182495984577546,17.986354064832877,-0.0,1.9724898769054722,23.027092666168294,8.745381915487979
8,17.940779852949866,5.504404956696787,15.798424284989414,39.36,47.338258842606145,0.9932022083745269,0.8331542846220859,0.3558455187535609,-0.0,30.0,115.92369233730619,134.42042065087557,-0.0,2.9000000000000004,9.0,154.56368730295222,113.66593359989717,-0.0,8.4958664523447,48.17996837487882,30.25288106164755,2.551134723887615,145.2175426222986,94.44000000000001,-0.0,5.564165587054842,18.447542630597823,-0.0,5.322591731332227,23.520971329249655,8.745381915487979
9,25.435622611362348,5.236623093938564,15.798424284989414,37.68,70.33876878873116,0.9932022083745269,1.235448782053893,0.3411145272534876,-0.0,30.0,112.20670019823426,186.18231397613806,-0.0,3.5999999999999996,9.0,154.8074786078465,170.67377106692254,-0.0,8.4958664523447,48.17996837487882,48.688230458589025,2.551134723887615,214.55564855907178,94.55999999999999,-0.0,9.233636857828078,18.76309270191068,-0.0,8.57876549638253,23.64444099501999,8.745381915487979
10,30.354113171570535,4.839909223185643,15.798424284989414,33.92,88.92639019868103,0.9932022083745269,1.530623442891432,0.31165254356282573,-0.0,30.0,102.68190784186241,225.90655769087445,-0.0,4.199999999999999,9.0,150.6630264246443,211.94324849703904,-0.0,8.4958664523447,47.77050688727362,61.687515289765706,2.551134723887615,259.0366976505867,93.36,-0.0,15.139566925984349,23.54488993642091,-0.0,10.895658367668322,23.428369079921897,8.745381915487979
11,32.93046536977482,4.542373820120952,15.798424284989414,30.0,95.74630884549717,0.9932022083745269,1.6663085692441717,0.2824207320782924,-0.0,30.0,91.53093142464657,249.98185691192677,-0.0,4.800000000000001,9.0,144.32445249739388,234.67643521701848,-0.0,8.4958664523447,47.15631465586581,66.88722922223637,2.551134723887615,282.58548834609456,90.84,-0.0,15.439360330459287,23.332500465344946,-0.0,12.179342255813152,22.996225249725708,8.745381915487979
