,ATG Electrolyzer,ATG Fuel Cell,BRB Electrolyzer,BRB Fuel Cell,GLP Electrolyzer,GLP Fuel Cell,GRD Electrolyzer,GRD Fuel Cell,LCA Electrolyzer,LCA Fuel Cell,MSR Electrolyzer,MSR Fuel Cell,MTQ Electrolyzer,MTQ Fuel Cell,SKN Electrolyzer,SKN Fuel Cell,SVG Electrolyzer,SVG Fuel Cell
0,31.618341919134778,53.697236531891306,33.49151701192446,94.18586168654076,149.26183882788368,164.38520226885336,20.25769706408972,12.616933892722624,55.4179443926355,39.35966021895216,0.07861606346111216,-0.0,150.78348932525978,141.3750229538869,-0.0,-0.0,5.787620760507721,-0.0
1,34.85834191913477,53.697236531891306,42.39151701192445,94.18586168654076,149.26183882788368,164.38520226885336,20.25769706408972,12.616933892722624,33.813129643374154,39.35966021895216,0.36950077814487503,-0.0,150.78348932525978,141.3750229538869,-0.0,-0.0,5.251167329795059,-0.0
2,35.55834191913478,53.697236531891306,43.83151701192446,94.18586168654076,-0.0,-0.0,20.25769706408972,12.616933892722624,33.957719505628674,39.35966021895216,0.36950077814487503,-0.0,150.78348932525978,141.3750229538869,-0.0,-0.0,6.4594282882472775,-0.0
3,35.70834191913478,53.697236531891306,42.21151701192446,94.18586168654076,-0.0,33.79337849619011,16.042634917289845,12.616933892722624,9.40070546791966,-0.0,0.36950077814487503,-0.0,14.843240744057118,-0.0,-0.0,-0.0,6.2739666400736525,-0.0
4,34.84834191913478,53.697236531891306,167.03863347976065,94.18586168654076,-0.0,-0.0,13.689313516981155,12.616933892722624,46.87089028689481,-0.0,0.36950077814487503,-0.0,18.40598857342229,-0.0,-0.0,-0.0,-0.0,-0.0
5,35.258341919134786,53.697236531891306,167.03863347976065,94.18586168654076,-0.0,-0.0,-0.0,12.616933892722624,9.859487561581984,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6,36.502065814170386,53.697236531891306,49.53240417775925,94.18586168654076,-0.0,-0.0,16.187463368006217,12.616933892722624,34.14264308641658,39.35966021895216,-0.0,-0.0,14.809510409372708,-0.0,-0.0,-0.0,2.3401363502794177,-0.0
7,55.24437396454759,53.697236531891306,112.74091321602982,94.18586168654076,149.26183882788368,164.38520226885336,-0.0,12.616933892722624,55.4179443926355,39.35966021895216,0.2855866776577256,-0.0,-0.0,-0.0,5.508271066485257,-0.0,4.468850049410424,-0.0
8,78.84660076174092,53.697236531891306,167.03863347976065,94.18586168654076,149.26183882788368,164.38520226885336,20.25769706408972,12.616933892722624,55.4179443926355,39.35966021895216,-0.0,-0.0,0.235896456879995,-0.0,5.549681953716213,-0.0,-0.0,-0.0
9,82.7410335341387,53.697236531891306,167.03863347976065,94.18586168654076,130.38901417437233,-0.0,20.25769706408972,12.616933892722624,53.51933355735542,-0.0,0.36950077814487503,-0.0,-0.0,-0.0,5.549681953716213,-0.0,9.710287107244774,-0.0
10,82.7410335341387,53.697236531891306,167.03863347976065,94.18586168654076,149.26183882788368,164.38520226885336,20.25769706408972,12.616933892722624,55.4179443926355,39.35966021895216,-0.0,-0.0,150.78348932525978,141.3750229538869,5.549681953716213,-0.0,9.710287107244774,-0.0
11,82.7410335341387,53.697236531891306,167.03863347976065,94.18586168654076,149.26183882788368,164.38520226885336,20.25769706408972,12.616933892722624,55.4179443926355,39.35966021895216,0.36950077814487503,-0.0,150.78348932525978,-0.0,5.549681953716213,-0.0,9.710287107244774,-0.0
12,82.7410335341387,53.697236531891306,167.03863347976065,94.18586168654076,149.26183882788368,164.38520226885336,20.25769706408972,12.616933892722624,55.4179443926355,39.35966021895216,0.36950077814487503,-0.0,150.78348932525978,-0.0,5.549681953716213,-0.0,9.710287107244774,-0.0
