,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB diesel,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG geothermal,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
19,-0.0,0.7524000000000001,18.0,12.515862250627219,5.249407630853899,-0.0,1.204957923469051,-0.0,0.020229598885018206,15.0,118.3366885110069,13.202644724723175,-0.0,-0.0,5.5,9.0,44.28520470567297,-0.0,-0.0,133.4852791693923,3.9174536320630806,-0.0,29.952778448234508,69.26691778558191,-0.0,48.77525327040063,10.0,-0.0,7.2144565380359,4.386319337575638,-0.0,-0.0,8.926749788297368,16.564794178703295
20,-0.0,0.8140000000000001,18.0,33.032708388172594,5.655927413714639,-0.0,1.807436885203577,-0.0,0.021718529125339538,15.0,118.3366885110069,14.036495970495166,-0.0,-0.0,5.5,9.0,45.787610681148145,-0.0,-0.0,88.99018611292819,3.986994229081951,-0.0,29.952778448234508,-0.0,-0.0,50.30186526634432,10.0,-0.0,7.335200580513488,4.386319337575638,-0.0,-0.0,8.785572480209941,16.564794178703295
21,-0.0,0.8778000000000001,18.0,33.032708388172594,6.04477242340752,-0.0,1.204957923469051,-0.0,0.023187606922751777,15.0,118.3366885110069,14.835603414359989,-0.0,-0.0,5.0,9.0,46.78921466479826,-0.0,-0.0,88.99018611292819,4.021764527591387,-0.0,29.952778448234508,-0.0,-0.0,49.99654286715558,10.0,-0.0,7.3452625840532875,4.386319337575638,-0.0,-0.0,8.514077656964888,16.564794178703295
22,-0.0,0.935,18.0,-0.0,6.451292206268259,-0.0,1.204957923469051,-0.0,0.024478013150882664,15.0,118.3366885110069,15.39150424487465,-0.0,-0.0,4.800000000000001,9.0,47.07538723155544,-0.0,-0.0,88.99018611292819,3.986994229081951,-0.0,29.952778448234508,69.26691778558191,-0.0,48.24093907182035,10.0,-0.0,7.224518541575699,4.386319337575638,-0.0,-0.0,8.166564283211219,16.564794178703295
23,-0.0,0.9614,18.0,33.032708388172594,6.698739030618275,-0.0,1.204957923469051,-0.0,0.02533166646881449,15.0,118.3366885110069,15.982148877296476,-0.0,-0.0,3.9000000000000004,9.0,47.00384408986614,-0.0,-0.0,88.99018611292819,3.9580189803240886,-0.0,29.952778448234508,-0.0,-0.0,46.25634347709356,10.0,-0.0,7.103774499098111,4.386319337575638,-0.0,-0.0,7.851630288246956,16.564794178703295
24,-0.0,0.9460000000000001,18.0,33.032708388172594,6.787112896457566,-0.0,1.204957923469051,-0.0,0.025490485714301167,15.0,156.37041310363185,16.329586896368138,-0.0,-0.0,3.1999999999999993,9.0,46.07378324790532,-0.0,-0.0,88.99018611292819,3.8595031345473543,-0.0,29.952778448234508,-0.0,-0.0,43.966425483178035,10.0,-0.0,6.892472424762332,4.386319337575638,5.7212082376620295,-0.0,7.645294222580715,16.564794178703295
25,-0.0,0.8954,18.0,-0.0,6.681064257450417,-0.0,1.204957923469051,-0.0,0.02493461844443361,15.0,118.3366885110069,16.364330698275303,-0.0,-0.0,2.5,9.0,44.42829098905156,-0.0,-0.0,88.99018611292819,3.6682664927454582,-0.0,29.952778448234508,-0.0,-0.0,41.37118509007378,10.0,-0.0,6.520178293789768,4.386319337575638,-0.0,-0.0,7.62357463672111,16.564794178703295
26,-0.0,0.8360000000000001,18.0,-0.0,6.433617433100401,-0.0,1.204957923469051,-0.0,0.023981703090627957,15.0,118.3366885110069,16.121124084925142,-0.0,-0.0,2.3000000000000007,9.0,42.49662616344062,-0.0,-0.0,117.30337383655939,3.465439751440417,-0.0,29.952778448234508,-0.0,-0.0,38.92860589656389,10.0,-0.0,6.127760155737605,4.386319337575638,-0.0,-0.0,7.743032358948934,16.564794178703295
27,-0.0,0.7766000000000001,18.0,33.032708388172594,6.080121969743236,-0.0,1.4171895887182773,-0.0,0.022810411281722776,15.0,126.69800265603998,15.704198462039146,-0.0,-0.0,1.9000000000000004,9.0,41.065763329654736,-0.0,-0.0,117.23423667034527,3.3205635076511015,-0.0,29.952778448234508,-0.0,-0.0,37.249332701025835,10.0,-0.0,5.846024056623232,4.386319337575638,-0.0,-0.0,7.905929252895967,16.564794178703295
28,-0.0,0.7326000000000001,18.0,33.032708388172594,5.797325599057505,-0.0,1.4181623564554346,-0.0,0.021837643544565244,15.0,144.447470962754,15.252529037245985,-0.0,-0.0,2.3000000000000007,9.0,39.70644363755816,-0.0,-0.0,120.19355636244185,3.2452278608806586,-0.0,29.952778448234508,-0.0,-0.0,36.104373704068074,10.0,-0.0,5.654845989367052,4.386319337575638,-0.0,-0.0,8.090545732702603,16.564794178703295
29,-0.0,0.6754,18.0,-0.0,5.408480589364623,-0.0,1.509710843905369,-0.0,0.02028915609463106,15.0,157.589785019969,14.210214980030996,-0.0,-0.0,2.6999999999999993,9.0,36.7731748282971,-0.0,-0.0,132.5268251717029,3.0771714180850527,-0.0,29.952778448234508,-0.0,-0.0,34.34876990873284,10.0,-0.0,5.383171893792478,4.386319337575638,7.330508768631884,-0.0,8.166564283211219,16.564794178703295
30,-0.0,0.627,18.0,-0.0,5.161033765014607,0.31564172267017243,1.5990873074149485,0.001874237892290482,0.019038454692761143,15.0,118.3366885110069,13.272132328537507,0.9018273774890672,-0.0,3.5,9.0,33.55373345227887,1.897961181556953,-0.0,88.99018611292819,2.880139726531584,0.7702794056382593,29.952778448234508,-0.0,7.363124723658654,31.906190715222948,10.0,0.33893794831998364,5.181931822996497,4.386319337575638,-0.0,0.10029458508596192,8.057966353913196,16.564794178703295
31,7.2244352307464705,0.6094,18.0,-0.0,5.178708538182465,25.40915867494888,1.204957923469051,0.25302211545921505,0.01862155422547117,15.0,118.3366885110069,12.78571910183718,43.588323245304906,-0.0,4.699999999999999,9.0,31.264352918221466,48.63525527739692,-0.0,88.99018611292819,2.7004931842328337,16.021811637275793,29.952778448234508,-0.0,82.04624692076786,29.387280921915877,10.0,7.607273951181857,5.0712497840587085,4.386319337575638,-0.0,2.8483662164413186,7.938508631685373,16.564794178703295
32,16.871972961246414,0.6028000000000001,18.0,-0.0,5.302431950357473,58.3937186939819,1.204957923469051,0.665354451763121,0.018740668644696878,15.0,118.3366885110069,12.855206705651513,100.10283890128646,-0.0,6.1,9.0,30.334292076260645,96.55877511170998,-0.0,88.99018611292819,2.578797139449809,32.27470709624306,29.952778448234508,-0.0,153.22311924946817,27.326354727391905,10.0,15.666465166790356,5.000815759280115,4.386319337575638,-0.0,6.55926586462191,7.775611737738341,16.564794178703295
33,24.231024997534746,0.5698000000000001,18.0,-0.0,5.355456269861048,83.32941478492553,1.204957923469051,1.0008430344831174,0.018502439806245465,15.0,118.3366885110069,12.855206705651513,146.39664427905856,-0.0,6.6,9.200000000000001,29.33268809261053,133.56901815207056,-0.0,88.99018611292819,2.439715945412066,44.214037883636074,29.952778448234508,-0.0,205.11561730191963,24.883775533882016,10.0,21.42841028823008,4.83982370264333,4.386319337575638,-0.0,10.470754682974425,7.536696293282693,16.564794178703295
34,29.032357728527742,0.49500000000000005,18.0,20.543272291709858,5.072659899175316,100.37406780911483,1.204957923469051,1.2238773436656847,0.01713262398514984,15.0,118.3366885110069,12.195074469415353,180.66608462364312,-0.0,6.6,9.6,27.257936983621004,156.81904262614324,-0.0,88.99018611292819,2.2484793036101705,52.224943702273976,29.952778448234508,-0.0,238.07436606496313,21.983212741589018,10.0,25.382686351963226,4.548025599989159,4.386319337575638,-0.0,13.018237144157858,7.2109025053886295,16.564794178703295
35,31.14135434868354,0.4312,18.0,-0.0,4.5954410236431436,109.52767776654983,1.204957923469051,1.330708903526242,0.015564284092306566,15.0,118.3366885110069,11.395967025550531,200.5062869284026,-0.0,6.6,10.1,25.111642732942183,168.6813000108742,-0.0,88.99018611292819,2.034062462801984,55.46011720595466,29.952778448234508,-0.0,249.29436564387154,20.227608946253785,10.0,27.002056549492032,4.1254214513175995,4.386319337575638,-0.0,14.001124078000284,6.928547889213773,16.564794178703295
36,30.647759395030057,0.3894,18.0,-0.0,4.118222148110971,109.68549862788491,1.204957923469051,1.3082180488187563,0.014035649085281474,15.0,118.3366885110069,10.318909166428377,206.81907857082604,-0.0,6.6,10.4,23.03689162395266,168.4440548631796,-0.0,88.99018611292819,1.8254406717453702,55.922284849337615,29.952778448234508,69.26691778558191,247.89186569650798,19.311641748687574,10.0,26.96439677745648,3.6122592707878494,4.386319337575638,-0.0,14.121477580103438,6.830809752845554,16.564794178703295
37,28.17978462676263,0.3542,18.0,-0.0,3.747051911585948,99.74278436377449,1.204957923469051,1.1564047795432273,0.01264598082127676,15.0,118.3366885110069,9.172363703491891,190.88679490185254,-0.0,6.6,10.299999999999999,20.675967948205958,153.4976105584186,-0.0,88.99018611292819,1.5936386816824661,52.37899958340163,29.952778448234508,-0.0,230.00999136762272,19.311641748687574,10.0,25.34502657992767,3.0387250690193053,4.386319337575638,-0.0,13.218826314329782,6.678772651828323,16.564794178703295
38,23.827174580909166,0.33440000000000003,18.0,-0.0,3.4819303140680744,79.22607239021329,1.204957923469051,0.8996341882994313,0.011673213084119227,15.0,118.3366885110069,8.303768655812734,155.71552717977895,-0.0,6.6,9.799999999999999,18.38658741414855,130.95932152742978,-0.0,88.99018611292819,1.373426791122707,44.907289348710506,29.952778448234508,34.30673518074681,196.34999263089745,20.227608946253785,10.0,21.84266778062117,2.545686895569153,4.386319337575638,-0.0,11.413523782782466,6.591894308389906,16.564794178703295
39,18.08352421112315,0.3322,18.0,33.032708388172594,3.32285735555735,50.50267562722759,1.491020618987994,0.5978818876406637,0.011097493371342575,15.0,118.3366885110069,7.643636419576575,98.29918414630832,-0.0,6.6,9.799999999999999,16.812638296984083,95.13530422554228,-0.0,118.45205747747363,1.228550547333392,33.35309826413663,29.952778448234508,-0.0,143.0549946310824,21.601559742603097,10.0,16.41966060750143,2.2337647858353833,4.386319337575638,0.2602552690875477,8.545098649323956,6.602754101319708,16.564794178703295
40,9.647537730499945,0.341,18.0,33.032708388172594,3.3405321287252083,22.410562309582243,1.662872181623078,0.2961295869818961,0.01099823139502596,15.0,177.50503276651037,7.296198400504912,34.26944034458455,-0.0,6.6,9.0,16.311836305159026,47.21178439122921,-0.0,88.99018611292819,1.1648050000660934,17.63939838911614,29.952778448234508,-0.0,70.82624734185943,23.433494137735515,10.0,8.73706711224847,2.113020743357795,4.386319337575638,-0.0,4.633609830971441,6.657053065968719,16.564794178703295
41,0.8974453702790646,0.35640000000000005,18.0,-0.0,3.3051825823894916,1.8938503360210346,1.204957923469051,0.031862044168938196,0.011018083778377841,15.0,118.3366885110069,7.1572231928762475,2.4048730066375126,-0.0,6.5,9.0,16.95572458036267,3.795922363113906,-0.0,102.80739252288603,1.1937802488239564,1.7716426329679962,29.952778448234508,69.26691778558191,4.558124828931547,24.9601061336792,10.0,0.9791540729243973,2.123082746897594,4.386319337575638,-0.0,0.6017675105157715,6.6679128588985215,16.564794178703295
42,-0.0,0.385,18.0,33.032708388172594,3.3051825823894916,-0.0,1.807436885203577,-0.0,0.011395279419406842,15.0,118.3366885110069,7.365686004319245,-0.0,-0.0,6.6,10.200000000000001,18.52967369752714,-0.0,-0.0,133.4852791693923,1.3270663931101263,-0.0,29.952778448234508,-0.0,-0.0,27.021032328203166,10.0,-0.0,2.344446824773173,4.386319337575638,-0.0,-0.0,6.559314929600499,16.564794178703295
43,-0.0,0.40700000000000003,18.0,-0.0,3.3051825823894916,-0.0,1.2083436742962472,-0.0,0.011653360700767345,15.0,118.3366885110069,7.469917410040744,-0.0,-0.0,6.6,10.4,20.74751108989525,-0.0,-0.0,133.4852791693923,1.5414832339183127,-0.0,29.952778448234508,-0.0,-0.0,29.921595120496164,10.0,-0.0,2.7268029592855356,4.386319337575638,-0.0,-0.0,6.233521141706435,16.564794178703295
44,-0.0,0.3916,18.0,-0.0,3.1991339433823422,-0.0,1.204957923469051,-0.0,0.011296017443090228,15.0,118.3366885110069,7.296198400504912,-0.0,-0.0,6.6,9.799999999999999,22.82226219888478,-0.0,-0.0,133.4852791693923,1.7906703732359346,-0.0,29.952778448234508,-0.0,-0.0,32.97481911238353,10.0,-0.0,3.1393451044172953,4.386319337575638,8.0,-0.0,5.7665500457249435,16.564794178703295
45,-0.0,0.3432,18.0,-0.0,2.951687119032327,-0.0,1.728682839869247,-0.0,0.010243840053410749,15.0,118.3366885110069,6.705553768083087,-0.0,-0.0,6.199999999999999,9.0,24.181581890981366,-0.0,-0.0,133.4852791693923,2.0224723632988386,-0.0,44.92916767235177,69.26691778558191,-0.0,35.41739830589342,10.0,-0.0,3.461329217690864,4.386319337575638,8.0,-0.0,5.24527998509444,16.564794178703295
46,-0.0,0.3102,18.0,-0.0,2.545167336171587,-0.0,1.807436885203577,-0.0,0.009032843477801806,15.0,177.50503276651037,5.906446324218263,-0.0,-0.0,5.800000000000001,9.0,24.324668174359953,-0.0,-0.0,133.4852791693923,2.149963457833436,-0.0,29.952778448234508,-0.0,-0.0,37.096671501431466,10.0,-0.0,3.722941309725639,4.386319337575638,8.0,-0.0,4.767449096183145,16.564794178703295
47,-0.0,0.3124,18.0,-0.0,2.6335412020108784,-0.0,1.7608480421029724,-0.0,0.009151957897027512,15.0,177.50503276651037,5.906446324218263,-0.0,-0.0,4.800000000000001,9.0,25.183185874631477,-0.0,-0.0,133.4852791693923,2.2600694031133157,-0.0,29.952778448234508,69.26691778558191,-0.0,38.852275296766706,10.0,-0.0,3.8839333663624234,4.386319337575638,8.0,-0.0,4.485094480008288,16.564794178703295
48,-0.0,0.33440000000000003,26.9356,29.3196824907111,3.32285735555735,-0.0,1.6293591118626511,-0.0,0.010640888137348842,15.0,177.50503276651037,6.809785173804586,-0.0,-0.0,3.9000000000000004,9.0,25.970160433213714,-0.0,-0.0,133.4852791693923,2.3180199006290416,-0.0,29.952778448234508,69.26691778558191,-0.0,39.99723429372447,10.0,-0.0,3.9241813805216195,4.386319337575638,8.0,-0.0,4.376496550710268,16.564794178703295
49,-0.0,0.34540000000000004,18.0,33.032708388172594,4.065197828607396,-0.0,1.53787018162233,-0.0,0.012129818377670172,15.0,165.11738837279478,7.782611627205241,-0.0,-0.0,3.1999999999999993,9.0,25.111642732942183,-0.0,-0.0,133.4852791693923,2.271659502616461,-0.0,29.952778448234508,-0.0,-0.0,40.76054029169631,10.0,-0.0,3.8738713628226242,4.386319337575638,8.0,-0.0,4.485094480008288,16.564794178703295
50,-0.0,0.3652,25.244799999999998,33.032708388172594,4.560091477307427,-0.0,1.486599627837108,-0.0,0.01340037216289197,15.0,159.97930572130127,8.72069427869873,-0.0,-0.0,2.6999999999999993,9.0,23.823866182534896,-0.0,-0.0,133.4852791693923,2.132578308578718,-0.0,29.952778448234508,-0.0,-0.0,40.98953209108786,10.0,-0.0,3.682693295566443,4.386319337575638,8.0,-0.0,4.908626404270573,19.691373595729427
51,-0.0,0.4202,18.0,33.032708388172594,5.019635579671741,-0.0,1.5050511403871738,-0.0,0.014948859612826153,15.0,118.3366885110069,9.658776930192218,-0.0,-0.0,2.8000000000000007,9.0,22.750719057195486,-0.0,-0.0,133.4852791693923,2.0108822637956933,-0.0,29.952778448234508,69.26691778558191,-0.0,40.76054029169631,10.0,-0.0,3.461329217690864,4.386319337575638,-0.0,-0.0,5.419036671971274,16.564794178703295
52,-0.0,0.5016,18.0,-0.0,5.8856994648967955,-0.0,1.5124703279904692,-0.0,0.01752967200953072,15.0,118.3366885110069,11.187504214107532,-0.0,-0.0,2.9000000000000004,9.0,22.607632773816896,-0.0,-0.0,133.4852791693923,1.9355466170252498,-0.0,29.952778448234508,-0.0,-0.0,39.99723429372447,10.0,-0.0,3.219841132735688,4.386319337575638,8.0,-0.0,5.8425685962335585,16.564794178703295
53,-0.0,0.5434,18.0,33.032708388172594,6.575015618443267,-0.0,1.590941692923887,-0.0,0.019058307076113026,15.0,118.3366885110069,11.847636450343693,-0.0,-0.0,3.5,9.0,21.462942506788192,-0.0,-0.0,133.4852791693923,1.8196456219937975,-0.0,29.952778448234508,-0.0,-0.0,37.630985700011756,10.0,-0.0,2.9179810265417165,4.386319337575638,8.0,-0.0,6.059764454829602,16.564794178703295
54,-0.0,0.5786000000000001,27.0,33.032708388172594,6.963860628136149,0.15782086133508622,1.6499292203604683,-0.0,0.02007077963953153,15.0,177.50503276651037,12.299305875136852,0.6012182516593781,-0.0,4.199999999999999,9.0,21.24831308172031,1.4234708861677148,-0.0,133.4852791693923,1.7964654229875072,0.7702794056382593,29.952778448234508,-0.0,7.713749710499541,35.87538190467652,10.0,0.37659772035553746,2.797236984064129,4.386319337575638,-0.0,0.18053025315473145,6.124923212408413,16.564794178703295
55,3.8590150921999773,0.6468,26.614184907800023,33.032708388172594,7.529453369507612,16.097727856178793,1.623540594041004,0.1743041239830148,0.02215528197598139,15.0,164.7762779809854,13.758545555237836,32.165176463776724,-0.0,5.300000000000001,9.0,22.82226219888478,37.95922363113906,-0.0,133.4852791693923,1.9123664180189595,15.174504291073708,36.81312929090733,-0.0,81.69562193392697,35.41739830589342,10.0,7.682593495252963,2.98841505132031,4.386319337575638,-0.0,3.751017482214976,6.10320362654881,16.564794178703295
56,12.295001572823185,0.7018000000000001,20.84319842717682,33.032708388172594,8.183419976718367,42.13816997646802,1.4681529189839795,0.517289658272173,0.0245574227438474,15.0,141.54233430396553,15.808429867760644,73.64923582827382,-0.0,6.6,9.200000000000001,27.18639384193171,83.98478228389517,-0.0,113.42882387417313,2.173143656839726,30.27198064158359,29.952778448234508,-0.0,150.06749436790017,35.72272070508216,10.0,15.365186990505926,3.370771185832673,4.386319337575638,-0.0,7.7026241346018764,5.983745904320986,16.564794178703295
57,21.852794766295222,0.7216000000000001,18.0,-0.0,8.642964079082681,68.49425381942741,1.204957923469051,0.8940114746225598,0.02606620542707782,15.0,118.3366885110069,17.23292574595446,122.64852333851313,-0.0,6.6,9.500000000000002,31.550525484978643,125.50268313045353,-0.0,88.99018611292819,2.4513060449152113,42.134283488412784,29.952778448234508,-0.0,199.15499252562452,36.02804310427089,10.0,21.051812567874546,3.783313330964433,4.386319337575638,-0.0,11.01234544243862,5.755690252795141,16.564794178703295
