,ATG Electrolyzer,ATG Fuel Cell,BRB Electrolyzer,BRB Fuel Cell,GLP Electrolyzer,GLP Fuel Cell,GRD Electrolyzer,GRD Fuel Cell,LCA Electrolyzer,LCA Fuel Cell,MSR Electrolyzer,MSR Fuel Cell,MTQ Electrolyzer,MTQ Fuel Cell,SKN Electrolyzer,SKN Fuel Cell,SVG Electrolyzer,SVG Fuel Cell
0,-41.42391574101124,-25.015893463120957,-62.910993396777506,-37.2826118999875,-81.9699043625254,-70.05435265725309,-12.06530717733726,-6.281054560140356,-41.43521720293229,-22.88710217515929,0.0,0.0,-93.40608854408056,-76.27176877180544,-0.9457761925757495,0.0,-3.9500614261702363,0.0
1,-41.42391574101124,-25.015893463120957,-68.01845900840895,-37.2826118999875,-81.9699043625254,-70.05435265725309,-12.06530717733726,-6.281054560140356,-23.44436628776257,-22.88710217515929,-0.05585428080250194,0.0,-93.40608854408056,-76.27176877180544,0.0,0.0,-4.523402792806735,0.0
2,-41.42391574101124,-25.015893463120957,-68.01845900840895,-37.2826118999875,0.0,-53.86479128856627,-12.06530717733726,-6.281054560140356,-23.50681611836134,-22.88710217515929,-0.21855825073755247,0.0,-93.40608854408056,-76.27176877180544,0.0,0.0,-4.423426892716066,0.0
3,-41.42391574101124,-25.015893463120957,-68.01845900840895,-37.2826118999875,0.0,-52.21615245009077,-9.133449179866794,-6.281054560140356,-6.813148106677977,0.0,-0.21855825073755247,0.0,0.0,-5.867804487877663,-3.691024878749244,0.0,-4.295670537079964,0.0
4,-41.42391574101124,-25.015893463120957,-68.01845900840895,-37.2826118999875,0.0,-47.56751361161526,-7.6634762584480125,-6.281054560140356,-41.43521720293229,-22.88710217515929,-0.21855825073755247,0.0,0.0,-2.410815782144994,-3.691024878749244,0.0,-4.414560764852706,0.0
5,-41.42391574101124,-25.015893463120957,-68.01845900840895,-37.2826118999875,0.0,-49.35408348457351,0.0,-6.281054560140356,-7.12045161760611,0.0,0.0,0.0,0.0,-5.577122762187884,0.0,0.0,0.0,0.0
6,-41.42391574101124,-25.015893463120957,-20.98243965434574,-37.2826118999875,0.0,-48.44783108053199,-9.280649359236522,-6.281054560140356,-23.58869655136262,-22.88710217515929,0.0,0.0,0.0,-5.009431576435163,0.0,0.0,-1.5624813265611692,0.0
7,-41.42391574101124,-25.015893463120957,-61.9852593277441,-37.2826118999875,-81.9699043625254,-70.05435265725309,0.0,-5.542519722487969,-41.43521720293229,-22.88710217515929,-0.18119220165469455,0.0,-30.327367045790723,0.0,0.0,0.0,-3.0577185849363104,0.0
8,-41.42391574101124,-25.015893463120957,-68.01845900840895,-37.2826118999875,-81.9699043625254,-70.05435265725309,-12.06530717733726,-6.281054560140356,-41.43521720293229,-22.88710217515929,0.0,0.0,-59.64361546697695,0.0,-3.691024878749244,0.0,-5.125205043835706,0.0
9,-41.42391574101124,-25.015893463120957,-68.01845900840895,-37.2826118999875,-81.9699043625254,0.0,-12.06530717733726,-6.281054560140356,-39.845785752122715,0.0,-0.21855825073755247,0.0,0.0,0.0,-1.2461518013486739,0.0,-6.345270846355397,0.0
10,-41.42391574101124,-25.015893463120957,-68.01845900840895,-37.2826118999875,-81.9699043625254,-70.05435265725309,-12.06530717733726,-6.281054560140356,-41.43521720293229,-22.88710217515929,-0.15220377039895372,0.0,-93.40608854408056,-76.27176877180544,-3.691024878749244,0.0,-6.345270846355397,0.0
11,-41.42391574101124,-25.015893463120957,-68.01845900840895,-37.2826118999875,-81.9699043625254,-70.05435265725309,-12.06530717733726,-6.281054560140356,-41.43521720293229,-22.88710217515929,-0.21855825073755247,0.0,-93.40608854408056,0.0,-3.691024878749245,0.0,-6.345270846355397,0.0
12,-41.42391574101124,-25.015893463120957,-68.01845900840895,-37.2826118999875,-81.9699043625254,-70.05435265725309,-12.06530717733726,-6.281054560140356,-41.43521720293229,-22.88710217515929,-0.21855825073755247,0.0,-93.40608854408056,0.0,-3.691024878749244,0.0,-6.345270846355397,0.0
13,-41.42391574101124,-25.015893463120957,-68.01845900840895,-37.2826118999875,-81.9699043625254,-70.05435265725309,-12.06530717733726,-3.210491328519545,-41.43521720293229,-22.88710217515929,-0.21855825073755247,0.0,-93.40608854408056,0.0,-3.326173952717454,0.0,-6.345270846355397,0.0
14,-41.42391574101124,-25.015893463120957,-68.01845900840895,-37.2826118999875,-81.9699043625254,-70.05435265725309,-12.06530717733726,-6.281054560140356,-41.43521720293229,-22.88710217515929,-0.06764948027487316,0.0,-93.40608854408056,-76.27176877180544,-3.691024878749244,0.0,0.0,0.0
15,-41.42391574101124,-25.015893463120957,-68.01845900840895,-37.2826118999875,-81.9699043625254,-46.40620322815608,-12.06530717733726,-6.281054560140356,-41.43521720293229,-22.88710217515929,-0.21855825073755247,0.0,-93.40608854408056,-76.27176877180544,-3.691024878749244,0.0,-5.539136391176271,0.0
16,-41.42391574101124,-25.015893463120957,-37.901603473647825,-37.2826118999875,-81.9699043625254,-70.05435265725309,-10.842355767737768,-6.281054560140356,-34.64111276232677,-22.88710217515929,-0.027773701165899865,0.0,-75.90906680492157,-76.27176877180544,-0.6814960872723077,0.0,-2.661752540420366,0.0
