,ATG H2 Tank,BRB H2 Tank,GLP H2 Tank,GRD H2 Tank,LCA H2 Tank,MSR H2 Tank,MTQ H2 Tank,SKN H2 Tank,SVG H2 Tank
0,471.2547999307691,772.569549460517,1460.5959063443063,189.40981354059934,476.9138368390517,25.96066185430836,1477.1907356712115,536.0074110201625,258.10858951742074
1,470.98555989991206,778.4503219689468,1425.8085562780766,191.00669645103602,462.21303283488214,26.016516135110862,1443.4772095956164,536.0074110201625,262.6319923102275
2,470.71631986905504,784.3310944773766,1336.033904130466,192.6035793614727,447.57467866131134,26.235074385848414,1409.7636835200212,536.0074110201625,267.05541920294354
3,470.447079838198,790.2118669858064,1249.0069833803148,191.2686042744389,454.38782676798934,26.453632636585965,1399.9840093735584,539.6984358989117,271.3510897400235
4,470.177839807341,796.0926394942362,1169.7277940276226,188.46365626598632,457.6778736789895,26.672190887323517,1395.9659830699834,543.3894607776609,275.7656505048762
5,469.908599776484,801.973412002666,1087.4709882200002,177.99523199908572,464.79832529659564,26.672190887323517,1386.670778466337,543.3894607776609,275.7656505048762
6,469.63935974562696,760.8181651570326,1006.7246030857802,176.80745709142164,450.2418515560261,26.672190887323517,1378.321725838945,543.3894607776609,277.32813183143736
7,469.37011971476994,760.6657379847975,971.9372530195504,167.56992422060836,453.5318984670263,26.853383088978212,1408.6490928847356,543.3894607776609,280.38585041637367
8,469.1008796839129,766.5465104932273,937.1499029533206,169.16680713104503,456.82194537802644,26.853383088978212,1468.2927083517127,547.0804856564101,285.5110554602094
9,468.8316396530559,772.4272830016571,1019.1198073158461,170.7636900414817,496.66773113014915,27.071941339715764,1468.2927083517127,548.3266374577588,291.85632630656477
10,468.5623996221989,778.3080555100869,984.3324572496163,172.36057295191839,499.9577780411493,27.22414511011472,1434.5791822761175,552.017662336508,298.20159715292016
11,468.29315959134186,784.1888280185167,949.5451071833864,173.95745586235506,503.2478249521495,27.44270336085227,1527.9852708201981,555.7086872152572,304.54686799927555
12,468.02391956048484,790.0696005269465,914.7577571171566,175.55433877279174,506.53787186314963,27.661261611589822,1621.3913593642787,559.3997120940064,310.89213884563094
13,467.7546795296278,795.9503730353763,879.9704070509268,182.2688270692631,509.8279187741498,27.879819862327373,1714.7974479083593,562.7258860467239,317.23740969198633
14,467.4854394987708,801.8311455438061,845.183056984697,183.86570997969977,513.1179656851499,27.947469342602247,1681.0839218327642,566.4169109254731,317.23740969198633
15,467.2161994679138,807.7119180522359,849.8092893002956,185.46259289013645,516.40801259615,28.1660275933398,1647.370395757169,570.1079358042223,322.7765460831626
16,466.94695943705676,783.4758350259045,815.0219392340658,185.83652439097364,512.9039550665447,28.193801294505697,1596.159847942415,570.7894318914946,325.43829862358297
17,466.67771940619974,721.3381485259254,698.2646848053107,184.7182645920805,493.5916911904427,27.848949190953466,1497.2237278577697,564.6864663871097,325.43829862358297
18,466.4084793753427,659.2004620259462,581.5074303765556,180.59572929270854,486.7699244329605,27.504097087401234,1391.1346295322505,558.5835008827248,325.43829862358297
19,466.1392393444857,597.062775525967,581.5074303765556,175.88826026085047,478.1141275818086,27.159244983849003,1340.1262992713189,552.4805353783399,325.43829862358297
20,447.0898416266773,534.9250890259879,546.7200803103258,177.48514317128715,481.40417449280875,26.814392880296772,1224.428746153279,552.4474100880759,326.40732257725404
21,405.39668585480905,472.7874025260087,511.93273024409604,179.08202608172382,484.6942214038089,26.46954077674454,1114.3076079212692,546.344444583691,328.0274563031524
22,364.93123616731236,410.6497160260295,462.7581791111395,180.6789089921605,487.98426831480907,26.12468867319231,1007.269731085268,540.2414790793061,329.25427276232364
23,327.44972655993246,416.5304885344593,346.0009246823843,182.27579190259718,491.27431522580923,26.12468867319231,907.9135389002645,534.1385135749213,331.2077719547678
24,292.3549098383085,422.4112610428891,255.1881600120879,183.87267481303385,491.27431522580923,25.77983656964008,862.7188374925188,528.0355480705364,333.7679659304395
25,257.9772616537774,428.2920335513189,255.1881600120879,185.46955772347053,493.6556907423074,25.434984466087847,772.7132927434382,521.9325825661515,336.29438732344846
26,223.96867338912955,434.1728060597487,255.1881600120879,185.91450633485292,493.6556907423074,25.090132362535616,772.7132927434382,515.8296170617666,342.63965816980385
27,189.15631358145777,440.0535785681785,192.1309739866909,185.91450633485292,493.6057327604878,24.745280258983385,772.7132927434382,509.7266515573818,348.98492901615924
28,153.6197365393668,445.9343510766083,111.63883847549914,184.4203535365668,492.4914631796519,24.41988232152727,767.7163245773363,503.62368605299696,348.98492901615924
29,115.16411079994951,451.8151235850381,-0.0,184.4203535365668,482.88757541639495,24.078270969303063,727.7344477532348,503.62368605299696,348.98492901615924
30,75.2164286495759,389.67743708505895,-0.0,181.57655107034205,486.1776223273951,23.73341886575083,606.4887664619979,503.62368605299696,348.98492901615924
31,48.52063677460903,362.7066839049662,-0.0,183.17343398077873,486.1776223273951,23.73341886575083,572.7752403864027,503.62368605299696,350.1602543964553
32,28.19360066870493,368.587456413396,-0.0,184.7703168912154,486.1776223273951,23.73341886575083,532.8122191352768,503.62368605299696,354.1566432426467
33,-0.0,374.4682289218258,73.50832180296344,186.9956161084123,516.791059469942,23.73341886575083,602.0861913478394,503.62368605299696,360.12887982823656
34,-0.0,380.3490014302556,155.47822616548876,186.9956161084123,520.0811063809421,23.73341886575083,602.0861913478394,503.62368605299696,366.47415067459195
35,-0.0,386.2297739386854,237.44813052801416,188.7403896442339,523.3711532919422,23.73341886575083,695.49227989192,503.62368605299696,372.81942152094734
36,-0.0,392.1105464471152,319.41803489053956,188.7403896442339,526.6612002029423,23.73341886575083,785.3617621931598,503.62368605299696,372.81942152094734
37,3.4197722634438024,397.991318955545,350.27176328626547,197.06386125280082,529.9512471139424,23.73341886575083,853.5794404912435,503.62368605299696,372.81942152094734
38,3.4197722634438024,403.8720914639748,350.27176328626547,204.06200878661994,533.2412940249425,23.73341886575083,891.9784441104949,503.62368605299696,373.7203924246399
39,3.4197722634438024,409.7528639724046,350.27176328626547,204.06200878661994,533.2412940249425,23.3885667621986,891.9784441104949,503.62368605299696,367.9170296625188
40,-0.0,354.3177545543766,233.51450885751032,198.86061422383386,536.5313409359426,23.04371465864637,805.2577228707834,497.52072054861213,359.6381061093635
41,-0.0,292.18006805439745,116.75725442875516,189.90148204640462,523.972614574917,22.698862555094138,678.1381082511076,491.4177550442273,351.35918255620817
42,-0.0,230.04238155441828,116.75725442875516,179.43305777950403,506.0001125626777,22.354010451541907,551.0184936314319,485.3147895398425,343.08025900305284
43,-0.0,167.90469505443912,-0.0,168.96463351260343,490.59756456957024,22.009158347989676,423.8988790117561,479.21182403545765,334.8013354498975
44,-0.0,105.76700855445995,-0.0,158.49620924570283,478.6282063824808,21.664306244437444,374.33479700816883,473.1088585310728,326.5224118967422
45,-0.0,43.629322054480795,-0.0,148.02778497880223,440.4830360905487,21.319454140885213,374.33479700816883,467.005893026688,318.2434883435869
46,-0.0,-0.0,-0.0,137.55936071190163,402.3378657986166,20.974602037332982,374.33479700816883,460.9029275223032,309.96456479043155
47,-0.0,-0.0,-0.0,127.09093644500103,364.19269550668446,20.62974993378075,374.33479700816883,454.79996201791835,301.68564123727623
48,-0.0,-0.0,-0.0,117.87368889315697,333.658693425135,20.28489783022852,247.21518238849308,448.6969965135335,293.4067176841209
49,-0.0,5.880772508429786,-0.0,111.11305351398701,305.16203805188326,19.94004572667629,123.76484756632776,442.5940310091487,285.1277941309656
50,-0.0,-0.0,-0.0,106.7998722749127,276.11075613685773,19.595193623124057,-0.0,436.49106550476387,276.84887057781026
51,-0.0,5.880772508429786,-0.0,100.30800250855782,278.1718912667145,19.250341519571826,-0.0,430.38810000037904,268.56994702465494
52,-0.0,11.761545016859571,-0.0,94.0040634810431,247.7702162975703,18.905489416019595,-0.0,424.2851344959942,260.2910234714996
53,-0.0,-0.0,-0.0,83.5356392141425,209.62504600563815,18.560637312467364,-0.0,418.1821689916094,252.0120999183443
54,-0.0,-0.0,-0.0,73.06721494724191,178.54209937338175,18.215785208915133,-0.0,412.07920348722456,243.73317636518897
55,-0.0,-0.0,-0.0,73.69006868618926,178.54209937338175,17.8709331053629,-0.0,405.97623798283973,235.45425281203364
56,-0.0,5.880772508429786,-0.0,76.46257615460199,178.54209937338175,17.52608100181067,-0.0,399.8732724784549,227.17532925887832
57,-0.0,-0.0,-0.0,82.04250605871991,206.66805656697053,17.18122889825844,-0.0,393.7703069740701,227.17532925887832
58,-0.0,5.880772508429786,-0.0,88.36717292354571,242.2824661618638,16.836376794706208,-0.0,387.66734146968525,227.17532925887832
59,-0.0,-0.0,-0.0,94.73651572979414,251.3791398002068,16.502765131917716,-0.0,383.00230119111274,227.17532925887832
60,-0.0,-0.0,-0.0,94.73651572979414,292.8143570031391,16.219239466047203,-0.0,378.35323872182636,227.17532925887832
61,-0.0,-0.0,11.997138319780776,92.98790638157546,294.79686364682414,15.874387362494973,31.914089995102017,372.25027321744153,222.78687385268867
62,-0.0,-0.0,11.997138319780776,89.76815644771972,298.0869105578243,15.529535258942744,27.286973914648815,366.1473077130567,214.50795029953335
63,-0.0,-0.0,11.997138319780776,89.76815644771972,295.1462332958874,15.184683155390514,27.286973914648815,360.0443422086719,206.22902674637803
64,0.7085120487059715,-0.0,11.997138319780776,89.76815644771972,298.43628020688755,14.839831051838285,27.286973914648815,353.94137670428705,197.9501031932227
65,-0.0,-0.0,11.997138319780776,81.60882264309205,260.2911099149554,14.494978948286056,-0.0,347.8384111999022,189.67117964006738
66,-0.0,-0.0,11.997138319780776,71.14039837619146,222.14593962302328,14.150126844733826,-0.0,341.7354456955174,181.39225608691206
67,-0.0,-0.0,11.997138319780776,60.671974109290865,184.00076933109113,13.805274741181597,-0.0,335.6324801911326,173.11333253375673
68,-0.0,-0.0,11.997138319780776,50.203549842390274,145.855599039159,13.460422637629367,-0.0,329.52951468674775,164.8344089806014
69,-0.0,-0.0,11.997138319780776,48.42021847515458,107.71042874722684,13.115570534077138,-0.0,323.4265491823629,156.5554854274461
70,-0.0,-0.0,-0.0,44.52692056922193,71.13214714774924,12.770718430524909,-0.0,317.3235836779781,148.27656187429076
71,-0.0,-0.0,-0.0,43.55972696365286,32.98697685581709,12.42586632697268,-0.0,311.22061817359327,139.99763832113544
72,-0.0,-0.0,-0.0,37.66809518877224,15.411614932810926,12.08101422342045,-0.0,305.11765266920844,131.71871476798012
73,-0.0,-0.0,-0.0,32.62893028013469,15.411614932810926,11.73616211986822,-0.0,299.0146871648236,123.92378247121277
74,-0.0,-0.0,-0.0,27.50538885770321,15.411614932810926,11.391310016315991,-0.0,292.9117216604388,116.74525547866628
75,-0.0,-0.0,-0.0,22.208293210225488,15.411614932810926,11.046457912763762,-0.0,286.80875615605396,108.46633192551096
76,-0.0,-0.0,-0.0,16.406821048953837,-0.0,10.701605809211532,-0.0,280.70579065166913,100.18740837235563
77,-0.0,-0.0,-0.0,8.605083817626694,-0.0,10.356753705659303,-0.0,274.6028251472843,91.90848481920031
78,-0.0,-0.0,-0.0,4.0660704527737535,-0.0,10.011901602107073,-0.0,268.4998596428995,83.62956126604499
79,-0.0,-0.0,-0.0,4.0660704527737535,-0.0,9.667049498554844,-0.0,262.39689413851465,75.35063771288966
80,-0.0,5.880772508429786,-0.0,4.0660704527737535,13.483635210413293,9.322197395002615,-0.0,257.49745283696484,75.35063771288966
81,-0.0,-0.0,-0.0,-0.0,4.914077587645771,8.977345291450385,-0.0,257.49745283696484,67.07171415973434
82,-0.0,5.880772508429786,-0.0,-0.0,4.914077587645771,8.632493187898156,-0.0,251.39448733258,63.22689070658002
83,-0.0,-0.0,-0.0,-0.0,-0.0,8.287641084345927,-0.0,245.2915218281952,63.22689070658002
84,-0.0,-0.0,-0.0,-0.0,-0.0,7.942788980793696,-0.0,239.18855632381036,63.22689070658002
85,6.7588199904318955,-0.0,-0.0,3.5170739403733973,-0.0,7.597936877241466,-0.0,233.08559081942553,63.22689070658002
86,-0.0,-0.0,-0.0,3.5170739403733973,20.55292654210761,7.253084773689236,-0.0,226.9826253150407,63.22689070658002
87,-0.0,-0.0,-0.0,3.5170739403733973,20.55292654210761,6.908232670137005,-0.0,223.04530899215504,58.829991338837786
88,-0.0,-0.0,-0.0,3.5170739403733973,20.55292654210761,6.563380566584775,-0.0,216.94234348777022,50.55106778568247
