,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Dominica,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada
0,20.0,270.0,270.0,270.0,10.0,140.0,270.0,270.0,10.0,270.0
1,20.0,270.0,270.0,270.0,10.0,140.0,20.0,270.0,10.0,20.0
2,20.0,270.0,270.0,270.0,10.0,140.0,20.0,270.0,10.0,20.0
3,20.0,270.0,270.0,270.0,10.0,140.0,20.0,270.0,10.0,20.0
4,20.0,270.0,270.0,270.0,10.0,140.0,20.0,270.0,10.0,20.0
5,20.0,270.0,270.0,20.0,10.0,140.0,20.0,270.0,10.0,20.0
6,20.0,270.0,270.0,20.0,10.0,140.0,20.0,270.0,10.0,20.0
7,20.0,270.0,270.0,20.0,10.0,140.0,20.0,140.0,10.0,20.0
8,20.0,270.0,270.0,20.0,10.0,140.0,20.0,-0.0,10.0,20.0
9,20.0,270.0,270.0,20.0,10.0,140.0,20.0,-0.0,10.0,20.0
10,20.0,270.0,270.0,20.0,10.0,140.0,20.0,-0.0,10.0,20.0
11,20.0,270.0,270.0,20.0,10.0,140.0,20.0,-0.0,10.0,20.0
12,20.0,270.0,270.0,20.0,10.0,140.0,20.0,140.0,10.0,20.0
13,20.0,270.0,270.0,20.0,10.0,140.0,20.0,140.0,10.0,20.0
14,20.0,270.0,270.0,20.0,10.0,140.0,20.0,140.0,10.0,20.0
15,20.0,270.0,270.0,20.0,10.0,140.0,20.0,270.0,10.0,20.0
16,20.0,270.0,270.0,20.0,10.0,140.0,20.0,270.0,10.0,20.0
17,20.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,10.0,20.0
18,270.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,10.0,270.0
19,270.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,10.0,270.0
20,270.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,10.0,270.0
21,270.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,10.0,270.0
22,270.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,10.0,270.0
23,20.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,10.0,270.0
24,20.0,270.0,270.0,270.0,10.0,140.0,270.0,270.0,10.0,20.0
25,20.0,270.0,270.0,270.0,10.0,140.0,20.0,270.0,10.0,20.0
26,20.0,270.0,270.0,20.0,10.0,140.0,20.0,270.0,10.0,20.0
27,20.0,270.0,270.0,270.0,10.0,140.0,270.0,270.0,10.0,20.0
28,20.0,270.0,270.0,270.0,10.0,140.0,270.0,270.0,10.0,20.0
29,20.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,10.0,20.0
30,20.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,10.0,20.0
31,20.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,200.0,270.0
32,270.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,200.0,270.0
33,270.0,270.0,270.0,270.0,20.0,270.0,270.0,270.0,200.0,270.0
34,270.0,270.0,270.0,270.0,20.0,270.0,270.0,270.0,200.0,270.0
35,270.0,270.0,270.0,20.0,20.0,270.0,270.0,270.0,200.0,270.0
36,270.0,270.0,270.0,270.0,20.0,270.0,270.0,270.0,200.0,270.0
37,270.0,270.0,270.0,270.0,20.0,270.0,270.0,270.0,200.0,270.0
38,270.0,270.0,270.0,270.0,20.0,270.0,270.0,270.0,200.0,270.0
39,270.0,270.0,270.0,270.0,20.0,270.0,270.0,270.0,200.0,270.0
40,270.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,200.0,270.0
41,270.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,200.0,270.0
42,270.0,270.0,270.0,270.0,20.0,270.0,270.0,270.0,200.0,270.0
43,270.0,270.0,270.0,270.0,20.0,270.0,270.0,270.0,200.0,270.0
44,270.0,270.0,270.0,270.0,20.0,270.0,270.0,270.0,200.0,270.0
45,270.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,200.0,270.0
46,270.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,200.0,270.0
47,270.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,200.0,270.0
48,20.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,200.0,270.0
49,20.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,200.0,270.0
50,20.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,200.0,270.0
51,20.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,200.0,270.0
52,20.0,270.0,270.0,270.0,10.0,270.0,270.0,270.0,200.0,270.0
