,SKN solar pv,SKN wind,SKN geothermal,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
0,-0.0,1.2474,28.06031987874968,31.898783681782845,-0.0,0.8999999999999999,-0.0,0.47813290766064537,-0.0,80.78789469200888,101.21796431588551,-0.0,-0.0,3.5999999999999996,9.0,131.29491844026302,-0.0,-0.0,48.60508155973697,56.301725961316734,-0.0,23.757427230150583,-0.0,-0.0,-0.0,-0.0,30.41219467878001,-0.0,-0.0,22.629321917435192,3.670678082564808
1,-0.0,1.2562,28.06031987874968,32.55710754763577,-0.0,0.8999999999999999,-0.0,0.4833019120677875,-0.0,80.78789469200888,101.75540483437693,-0.0,-0.0,2.6999999999999993,9.0,120.29491844026303,-0.0,-0.0,48.60508155973697,-0.0,-0.0,23.757427230150583,-0.0,119.85000000000001,-0.0,-0.0,26.792572769849407,-0.0,-0.0,21.02932191743519,3.670678082564808
2,-0.0,1.2298000000000002,28.06031987874968,32.31771705096198,-0.0,0.8999999999999999,-0.0,0.47813290766064537,-0.0,80.78789469200888,101.39711115538265,-0.0,-0.0,2.5999999999999996,9.0,116.29491844026303,-0.0,-0.0,48.60508155973697,-0.0,-0.0,23.757427230150583,-0.0,118.65,-0.0,-0.0,24.092572769849404,-0.0,-0.0,20.429321917435193,3.670678082564808
3,-0.0,1.2188,28.06031987874968,31.599545560940605,-0.0,0.8999999999999999,-0.0,0.4726767366291622,-0.0,80.78789469200888,100.51210530799113,-0.0,-0.0,2.5,9.0,113.99491844026302,-0.0,-0.0,48.60508155973697,51.80172596131674,-0.0,23.757427230150583,-0.0,63.42865212975266,-0.0,-0.0,28.712194678780012,-0.0,-0.0,19.629321917435192,3.670678082564808
4,-0.0,1.2518,28.06031987874968,31.12076456759302,-0.0,0.8999999999999999,-0.0,0.47411257061236783,-0.0,80.78789469200888,95.51210530799113,-0.0,-0.0,2.4000000000000004,9.0,111.89491844026303,-0.0,-0.0,48.60508155973697,50.40172596131674,-0.0,23.757427230150583,-0.0,-0.0,-0.0,-0.0,28.512194678780013,-0.0,-0.0,19.72932191743519,3.670678082564808
5,-0.0,1.276,28.06031987874968,31.060916943424573,-0.0,0.8999999999999999,-0.0,0.47210240251897956,-0.0,80.78789469200888,94.31210530799112,-0.0,-0.0,2.0999999999999996,9.0,111.89491844026303,-0.0,-0.0,48.60508155973697,-0.0,-0.0,23.757427230150583,-0.0,115.8,-0.0,-0.0,25.342572769849422,-0.0,-0.0,19.82932191743519,3.670678082564808
6,-0.0,1.2672,28.06031987874968,31.001069319256125,0.30141080199419434,0.8999999999999999,0.004866102962773911,0.4646360625326073,-0.0,80.78789469200888,89.27041407814687,2.04169122984424,-0.0,1.8000000000000007,9.0,106.89491844026303,-0.0,-0.0,48.60508155973697,-0.0,-0.0,23.757427230150583,5.7,115.95,-0.0,-0.0,3.0878053212199887,-0.0,-0.0,18.929321917435193,3.670678082564808
7,-0.0,-0.0,28.06031987874968,4.461640336783809,53.921224408912586,0.8999999999999999,0.05541477879583517,0.45458522120416484,-0.0,80.78789469200888,91.18574130404554,4.326364003945599,-0.0,2.0,9.0,109.89491844026303,-0.0,-0.0,48.60508155973697,-0.0,-0.0,23.757427230150583,86.07,47.28476744862943,-0.0,3.287805321219988,-0.0,-0.0,5.84076007482672,13.28856184260847,3.670678082564808
8,0.5745,-0.0,28.06031987874968,-0.0,106.69518012125032,0.8999999999999999,0.14603995509596124,0.44396004490403884,-0.0,80.78789469200888,-0.0,103.41210530799111,-0.0,2.9000000000000004,9.0,-0.0,119.39491844026303,-0.0,48.60508155973697,-0.0,-0.0,23.757427230150583,24.504767448629423,118.05000000000001,-0.0,4.18780532121999,-0.0,-0.0,15.760781154294326,5.068540763140866,3.670678082564808
9,0.8145,-0.0,28.06031987874968,-0.0,49.66385075361114,0.8999999999999999,0.7100000000000002,-0.0,-0.0,80.78789469200888,86.52792347711983,30.684181830871296,-0.0,3.5999999999999996,9.0,-0.0,129.69491844026305,-0.0,48.60508155973697,-0.0,-0.0,23.757427230150583,151.75476744862942,-0.0,-0.0,-0.0,5.3878053212199895,-0.0,22.32932191743519,-0.0,3.670678082564808
10,0.972,-0.0,28.06031987874968,-0.0,122.1348959355307,0.8999999999999999,2.8374198547102,-0.0,-0.0,80.78789469200888,55.357512575842634,383.1573874674356,-0.0,4.199999999999999,9.0,138.494918440263,-0.0,-0.0,48.60508155973697,-0.0,-0.0,23.757427230150583,44.35476744862943,116.7,-0.0,-0.0,6.287805321219988,-0.0,-0.0,23.72932191743519,3.670678082564808
11,1.0545,1.0076,28.06031987874968,22.442859063168044,22.974721058082277,0.8999999999999999,0.4776461995798128,0.35235380042018727,-0.0,80.78789469200888,-0.0,134.61210530799113,-0.0,4.800000000000001,9.0,145.19491844026305,-0.0,-0.0,48.60508155973697,-0.0,-0.0,23.757427230150583,164.6547674486294,-0.0,-0.0,7.18780532121999,-0.0,-0.0,24.32932191743519,-0.0,3.670678082564808
12,1.0739999999999998,0.9394,28.06031987874968,20.707277962283047,25.279002158967277,0.8999999999999999,0.5357885571947535,0.3242114428052466,-0.0,80.78789469200888,63.77627486098273,72.53583044700838,-0.0,4.5,9.0,146.494918440263,-0.0,-0.0,48.60508155973697,-0.0,-0.0,23.757427230150583,59.704767448629426,109.05,-0.0,-0.0,7.18780532121999,-0.0,24.72932191743519,-0.0,3.670678082564808
13,-0.0,-0.0,28.06031987874968,-0.0,114.71968012125032,0.8999999999999999,2.76799536789715,0.2986535882553778,-0.0,80.78789469200888,-0.0,121.61210530799113,-0.0,3.9000000000000004,9.0,137.59491844026303,-0.0,-0.0,48.60508155973697,-0.0,-0.0,23.757427230150583,255.75476744862945,104.1,-0.0,-0.0,5.987805321219987,-0.0,-0.0,22.929321917435193,3.670678082564808
