,ATG GLP link,GLP DMA link,DMA MTQ link,MTQ LCA link,LCA SVG link,SVG GRD link,SVG BRB link,LCA BRB link,SKN ATG link
23,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,7.603999999999999,-15.954070231485144,-14.845929768514868,-0.32049178404380285
24,6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,8.892000000000003,-11.354070231485135,-14.845929768514868,-2.3650917840438055
25,6.15336550698942,15.776470588235288,20.0,9.142153354920154,14.461767205481843,13.906347450643525,-23.325820231485135,-14.845929768514868,-3.834491784043802
26,6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,-14.845929768514868,7.093370314769196
27,6.15336550698942,15.776470588235288,20.0,10.697988054579596,-1.391002074077905,13.906347450643525,-23.325820231485135,-14.845929768514868,-4.055691784043802
28,6.15336550698942,15.776470588235288,20.0,15.109921231037632,-2.1735166066570972,13.906347450643525,-23.325820231485135,-14.845929768514868,14.366921009399043
29,-6.15336550698942,15.776470588235288,20.0,30.577777032868198,14.461767205481843,13.906347450643525,-23.325820231485135,-14.845929768514868,-2.6244917840438013
30,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,-14.845929768514868,-1.3060917840438009
31,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-6.108198817903559,14.845929768514868,14.366921009399043
32,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,5.241148303954587,-0.7882081500682379,-14.845929768514868,14.366921009399043
33,-6.15336550698942,15.776470588235288,20.0,7.90826268940978,2.9149484325494677,3.7003284852119234,-13.005929768514868,14.845929768514868,14.366921009399043
34,-6.15336550698942,15.776470588235288,20.0,33.40482621971232,14.461767205481843,2.5820099365948934,-2.108661091228182,14.845929768514868,14.366921009399043
35,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-12.2753821721012,14.845929768514868,14.366921009399043
36,6.15336550698942,-15.776470588235288,-7.776470588235288,44.040080393004914,14.461767205481843,0.10116332105208503,3.8574950640803998,14.845929768514868,14.366921009399043
37,6.15336550698942,-15.776470588235288,-12.295942001882675,44.040080393004914,14.461767205481843,-0.5974167207765246,8.175771237224971,14.845929768514868,8.112428215956193
38,-6.15336550698942,-15.776470588235288,-8.37647058823529,44.040080393004914,-2.3866622629160794,-0.5345768044337511,-23.325820231485135,14.845929768514868,7.398548215956197
39,6.15336550698942,-15.776470588235288,11.62352941176471,8.510767650764237,14.461767205481843,8.51722233242485,-23.325820231485135,-14.845929768514868,6.564208215956192
40,0.13363079949299017,15.776470588235288,20.0,44.040080393004914,14.461767205481843,13.906347450643525,0.34407023148513005,14.845929768514868,5.657408215956195
41,6.15336550698942,13.5,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-15.762705332831715,14.845929768514868,-14.366921009399043
42,6.15336550698942,15.776470588235288,20.0,4.647746070618011,14.461767205481843,13.906347450643525,1.0651715849762518,14.845929768514868,-14.366921009399043
43,6.15336550698942,14.168930816246018,20.0,11.987841339504419,14.461767205481843,13.906347450643525,-2.547401077919705,14.845929768514868,-14.366921009399043
44,-6.15336550698942,15.776470588235288,20.0,21.15606016550754,14.461767205481843,13.906347450643525,-7.968861056307453,14.845929768514868,7.289308215956204
45,-0.5783683002765798,15.776470588235288,20.0,31.81021721295231,14.461767205481843,13.906347450643525,-12.56365908821983,14.845929768514868,5.117708215956192
46,-6.15336550698942,15.776470588235288,1.5764705882352885,44.040080393004914,14.461767205481843,13.906347450643525,-16.44068248914865,14.845929768514868,4.220708215956201
47,-6.15336550698942,-4.213126881242506,-19.413126881242505,44.040080393004914,14.461767205481843,13.906347450643525,-19.488081505104848,14.845929768514868,-5.5421608078861375
48,6.15336550698942,13.014834431443724,-3.0851655685562775,44.040080393004914,14.461767205481843,13.906347450643525,-21.099931259093893,14.845929768514868,-0.22349178404380154
49,-6.15336550698942,15.776470588235288,5.338876635785994,44.040080393004914,14.461767205481843,13.906347450643525,-21.885119066607583,14.845929768514868,-1.7444917840438023
50,-6.15336550698942,15.776470588235288,7.574939942299423,44.040080393004914,14.461767205481843,13.906347450643525,-20.528832735159604,10.520068351031199,-1.9142917840438045
51,6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-18.063659088219833,14.845929768514868,-14.366921009399043
52,6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-15.392560564285546,14.845929768514868,-14.366921009399043
53,6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-11.703687409367681,14.845929768514868,-14.366921009399043
54,6.15336550698942,0.7839477155693153,-15.016052284430685,44.040080393004914,14.461767205481843,13.906347450643525,-10.14962217855077,14.845929768514868,-14.366921009399043
55,-1.3777153963961446,15.776470588235288,15.419820120513478,44.040080393004914,14.461767205481843,13.906347450643525,3.0625723671777223,14.845929768514868,3.1851082159561983
56,-6.15336550698942,-6.800000000000001,20.0,44.040080393004914,14.461767205481843,-3.365183643062499,15.108164701539497,14.845929768514868,14.366921009399043
57,-6.15336550698942,-7.100000000000001,20.0,-0.49349107563539363,-4.374119571698458,-3.6757234896909186,-8.421929768514854,14.845929768514868,14.366921009399043
58,-6.15336550698942,-7.399999999999999,20.0,44.040080393004914,14.461767205481843,-5.630732729142247,9.050294411833075,14.845929768514868,14.366921009399043
59,-6.15336550698942,-15.776470588235288,12.023529411764713,44.040080393004914,-14.461767205481843,-3.263191492180834,-23.325820231485135,14.845929768514868,10.995802769834391
60,6.15336550698942,-13.016681123776522,15.08331887622348,-3.9269438842966657,-14.461767205481843,-9.755292673370764,-17.756826691213522,14.845929768514868,14.366921009399043
61,-6.15336550698942,-7.600000000000001,20.0,44.040080393004914,14.461767205481843,-11.102615380936516,13.121596291989288,14.845929768514868,14.366921009399043
62,-6.15336550698942,12.7,20.0,44.040080393004914,14.461767205481843,-11.249547467382321,15.294319921254619,14.845929768514868,14.366921009399043
63,-6.15336550698942,-15.776470588235288,-8.476470588235287,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,-14.845929768514868,14.366921009399043
64,-6.15336550698942,-15.776470588235288,-9.276470588235288,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,-10.545929273058391,14.366921009399043
65,6.15336550698942,5.01583765140767,11.41583765140767,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,12.001592490149179,-14.366921009399043
66,-6.15336550698942,15.776470588235288,20.0,33.03520566988604,14.461767205481843,13.906347450643525,-17.991766852509016,14.845929768514868,-14.366921009399043
67,-2.873212213140185,15.776470588235288,20.0,31.17843603895544,14.461767205481843,13.906347450643525,-16.547330275050086,14.845929768514868,9.390308215956196
68,-6.15336550698942,15.776470588235288,20.0,35.62114389132768,14.461767205481843,13.906347450643525,-16.62955564406652,14.845929768514868,8.219308215956204
69,-6.15336550698942,-6.699999999999999,-20.0,44.040080393004914,14.461767205481843,13.906347450643525,-17.699931259093894,14.845929768514868,5.715308215956199
70,-6.15336550698942,-5.899999999999999,-20.0,44.040080393004914,14.461767205481843,13.906347450643525,-16.54068248914865,14.845929768514868,4.1935082159561965
71,6.15336550698942,-4.6,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-18.752532243137704,14.845929768514868,1.4153082159561983
72,6.15336550698942,-15.776470588235288,6.422885123139917,44.040080393004914,13.15069042557691,13.906347450643525,-23.325820231485135,8.20511164060808,-14.366921009399043
73,6.15336550698942,15.776470588235288,18.67647058823529,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,4.5940348607031325,-14.366921009399043
74,-6.15336550698942,15.776470588235288,18.17647058823529,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,5.86434375349495,-3.3348917840438013
75,-6.15336550698942,15.776470588235288,18.376470588235286,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,14.845929768514868,-3.420691784043804
76,-6.15336550698942,15.776470588235288,14.99479926115849,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,14.845929768514868,-3.2086917840438005
77,-6.15336550698942,15.110827397386661,-1.1891726026133398,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,14.845929768514868,-1.2162917840438041
78,-6.15336550698942,-3.129253680995081,-18.32925368099508,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,8.62379641737617,1.5289082159561964
79,-6.15336550698942,15.776470588235288,13.048401959880607,44.040080393004914,14.461767205481843,-7.881562484479819,21.99893889955473,14.845929768514868,14.366921009399043
80,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,-3.82338760267611,-8.594838297645342,0.16303764238692864,14.845929768514868,14.366921009399043
81,-6.15336550698942,-15.776470588235288,11.723529411764712,44.040080393004914,14.461767205481843,-10.420700851839515,17.059075190711237,14.845929768514868,8.625114683242465
82,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,-11.716283433919429,16.39997829384016,14.845929768514868,14.366921009399043
83,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,-5.194395116684156,8.538936850866051,14.845929768514868,14.366921009399043
84,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,-13.893755366993648,20.657284619476542,14.845929768514868,14.366921009399043
85,-6.15336550698942,15.776470588235288,20.0,0.47656995514365263,14.461767205481843,-12.859071375359369,23.325820231485135,14.845929768514868,14.366921009399043
86,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,-4.5783701721873165,-23.325820231485135,14.845929768514868,14.366921009399043
87,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,14.564985669297918,14.366921009399043
88,-6.15336550698942,5.590759898013999,-0.9753264461651412,44.040080393004914,14.461767205481843,13.906347450643525,-17.24527655689914,14.845929768514868,0.03747038400197056
89,-6.15336550698942,15.776470588235288,2.476470588235287,44.040080393004914,14.461767205481843,13.906347450643525,-1.2622565249521065,14.845929768514868,5.716008215956201
90,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,13.906347450643525,2.0947959699488727,14.845929768514868,9.009508215956203
91,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,13.906347450643525,0.22962232300910657,14.845929768514868,9.137908215956195
92,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,14.845929768514868,-14.366921009399043
93,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-9.577748371799235,14.845929768514868,-14.366921009399043
94,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-13.654771772728054,14.845929768514868,-8.486364316208125
95,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-17.63475761215413,13.921635901122698,1.1875082159561963
96,-6.15336550698942,15.776470588235288,19.476470588235287,44.040080393004914,14.461767205481843,13.906347450643525,-21.30289369759116,5.737787746469735,-0.4710917840438036
97,-6.15336550698942,15.776470588235288,18.67647058823529,38.422103422934015,14.461767205481843,13.906347450643525,-23.325820231485135,-6.864037378254153,-2.3770917840438024
98,-6.15336550698942,15.776470588235288,18.376470588235286,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,-6.686678193766824,-3.0840917840437996
99,-6.15336550698942,15.776470588235288,18.476470588235287,27.519139676179627,-14.461767205481843,-4.9879999999999995,-23.325820231485135,-1.5241797685148448,-3.6776917840438017
100,-6.15336550698942,15.776470588235288,19.429411764705865,44.040080393004914,14.461767205481843,13.906347450643525,-10.454070231485144,-14.845929768514868,-2.6156917840438005
101,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,7.925459979577461,-4.003999999999998,-23.325820231485135,-2.7741797685148732,-0.5900917840438034
102,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-4.8840702314851505,-14.845929768514868,2.160908215956198
103,6.15336550698942,-15.776470588235288,-9.476470588235287,44.040080393004914,14.461767205481843,-4.133849155794106,7.27381036177048,14.845929768514868,4.476748215956199
104,6.15336550698942,13.0,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-18.392166882295754,14.845929768514868,6.808228215956198
105,-6.15336550698942,2.3191907016177566,9.719190701617755,44.040080393004914,14.461767205481843,-3.7498341386966105,-6.249914859223514,12.883326093058045,8.0328682159562
106,6.15336550698942,-0.7015881378984261,12.373160491271037,44.040080393004914,9.985309970631857,-2.9023287096222337,-15.255068819081966,14.845929768514868,7.5510682159561995
107,6.15336550698942,1.312921583216763,20.0,43.91788138218975,7.354803239395334,-2.5790060020564747,-18.86683356923448,14.845929768514868,7.492548215956198
108,-6.15336550698942,-14.53395967343602,13.266040326563981,44.040080393004914,10.727909153375261,-3.2511753251650344,-12.93830735072562,14.845929768514868,7.771828215956191
109,-6.15336550698942,2.3993622669198977,10.099362266919897,44.040080393004914,14.461767205481843,-2.0932993725707973,-7.705293161329088,14.845929768514868,7.959068215956201
110,-6.15336550698942,-7.100000000000001,20.0,44.040080393004914,14.461767205481843,-0.27903279885660304,-5.891558845700258,14.845929768514868,6.287508215956194
111,6.15336550698942,-6.699999999999999,20.0,2.7706468662834034,14.461767205481843,0.49339639876611496,-1.6881284399519583,-14.845929768514868,5.359008215956202
112,-6.15336550698942,13.8,20.0,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,-14.845929768514868,4.300508215956196
113,-6.15336550698942,15.776470588235288,11.648377082245105,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,-14.845929768514868,5.0202082159562025
114,-6.15336550698942,-3.5742875006551635,-15.274287500655163,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,-14.845929768514868,7.501708215956199
115,-6.15336550698942,-4.774287500655152,-16.47428750065515,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,-14.845929768514868,8.3859082159562
116,6.15336550698942,-12.11026288145548,-4.9102628814554805,44.040080393004914,14.461767205481843,0.03086140809056559,-23.325820231485135,-14.845929768514868,6.437908215956199
117,-6.15336550698942,15.776470588235288,6.881810976143484,44.040080393004914,14.461767205481843,0.18714773953854547,-23.325820231485135,-14.845929768514868,4.197308215956195
118,-6.15336550698942,15.776470588235288,11.61386724859986,44.040080393004914,14.461767205481843,3.3937955254399697,-23.325820231485135,-12.037177624331449,2.9817082159561963
119,-6.15336550698942,15.776470588235288,20.0,41.946435060774185,14.461767205481843,5.1826686803578355,-23.325820231485135,-14.845929768514868,0.6337082159561973
120,-6.15336550698942,15.776470588235288,19.276470588235288,18.222378133113324,-14.461767205481843,6.789339957534445,-23.325820231485135,-14.845929768514868,-1.9586917840438005
121,-6.15336550698942,15.776470588235288,18.876470588235286,21.379670280741088,-14.461767205481843,-2.0,-23.325820231485135,-14.845929768514868,-2.6520917840438045
122,-4.093361827368323,15.776470588235288,18.07647058823529,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,-14.845929768514868,-3.8784917840438027
123,-3.372166304334609,15.776470588235288,18.07647058823529,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,-14.845929768514868,-4.324491784043801
124,-3.3509707813008696,15.776470588235288,18.276470588235288,0.24676110726787215,-14.461767205481843,3.8160000000000025,-23.325820231485135,-14.845929768514868,-4.375891784043802
125,-5.364755448461249,15.776470588235288,18.476470588235287,19.480715314135416,-14.461767205481843,3.783999999999999,-23.325820231485135,-14.845929768514868,-4.116491784043802
126,-4.970528048715774,15.776470588235288,18.57647058823529,14.931049096643125,-14.461767205481843,9.454949794330876,-23.325820231485135,-14.845929768514868,-3.1826917840438007
127,-6.15336550698942,15.776470588235288,19.57647058823529,-0.42263229001366653,-14.461767205481843,1.9032975294630545,-23.325820231485135,14.845929768514868,-0.13185178404380338
128,-6.15336550698942,-15.776470588235288,-10.776470588235288,-22.333383137689548,-4.14242028399871,-0.21661030043391394,-9.406070231485142,-14.845929768514868,1.5254682159561987
129,0.6585579656007887,-15.776470588235288,-10.076470588235289,-3.8974229211514775,14.461767205481843,-1.67829013311946,9.06392642993437,-14.845929768514868,2.7833882159561973
130,6.15336550698942,-15.776470588235288,-10.076470588235289,13.337312971027231,14.461767205481843,-3.2922700355193664,10.755069235788614,-14.845929768514868,3.3951482159561976
131,6.15336550698942,-15.776470588235288,-9.776470588235288,16.354221444886306,14.461767205481843,-3.6086606566393176,11.643148930530973,9.103025732847634,3.4686682159561997
132,6.15336550698942,-15.776470588235288,-9.676470588235288,8.010171217681528,14.461767205481843,13.906347450643525,-4.734825921680656,-0.8931740783193298,4.049508215956198
133,6.15336550698942,-15.776470588235288,-10.276470588235288,3.6587509288082316,14.461767205481843,-5.360270035519364,16.068828581437625,-4.064777566944173,3.0815482159561967
134,-6.15336550698942,-15.776470588235288,-10.876470588235287,-3.75188017055547,14.461767205481843,12.757008772574409,0.5939297685148723,-14.845929768514868,1.5727482159561958
135,-6.15336550698942,-15.776470588235288,-4.99411764705885,19.21760724567801,9.539272203713796,-9.41661030043392,23.325820231485135,12.32625862946859,1.098268215956196
136,-6.15336550698942,15.4,20.0,16.59947225062858,3.94096155538762,-11.638305150216956,23.325820231485135,14.845929768514868,1.5943482159561952
137,-6.15336550698942,15.776470588235288,20.0,42.90686262171555,-14.461767205481843,1.5078928794182038,-23.325820231485135,-14.280466143946285,2.236028215956196
138,-6.15336550698942,15.776470588235288,20.0,43.00679345411139,-14.461767205481843,-5.399999999999999,-21.766033856053696,-14.845929768514868,6.179228215956201
139,-6.15336550698942,10.409332660264322,17.209332660264323,44.040080393004914,-11.13093427292369,-13.906347450643525,-23.325820231485135,-14.845929768514868,6.133948215956202
140,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,-14.461767205481843,-13.906347450643525,-18.404070231485132,-14.845929768514868,4.044828215956198
141,-6.15336550698942,15.776470588235288,20.0,25.182663324056023,-14.461767205481843,-13.906347450643525,-23.325820231485135,-14.845929768514868,2.0109882159561963
142,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,-13.906347450643525,-23.325820231485135,10.425820231485144,1.0697882159561978
143,-6.15336550698942,15.776470588235288,19.57647058823529,44.040080393004914,-14.461767205481843,-13.244000000000002,-23.325820231485135,14.845929768514868,-0.2863717840438049
144,-6.15336550698942,15.776470588235288,18.776470588235288,8.941179266087264,14.461767205481843,-10.312000000000001,11.867550188882408,-14.845929768514868,-3.433691784043802
145,-6.15336550698942,15.776470588235288,17.876470588235286,44.040080393004914,14.461767205481843,-7.404000000000002,2.554070231485124,14.845929768514868,-4.4024917840438
146,3.196757031467186,15.776470588235288,17.776470588235288,43.94316109713576,14.461767205481843,-5.699999999999999,4.478815951516356,14.642512800672442,-4.464851784043805
147,5.71795255450094,15.776470588235288,17.57647058823529,42.414380792495464,-10.023169469541553,-3.304000000000002,-23.325820231485135,-14.845929768514868,-4.775411784043801
148,3.8016976020494475,15.776470588235288,17.67647058823529,42.977586419741115,-6.708654936962365,-0.4720000000000013,-23.325820231485135,14.845929768514868,-5.820691784043802
149,-3.8894583013724677,15.776470588235288,17.976470588235287,44.040080393004914,-4.175620207574411,1.6080000000000005,-23.325820231485135,-14.845929768514868,-5.222891784043799
150,-4.550504798306147,15.776470588235288,18.07647058823529,44.040080393004914,-1.3428970364642483,3.925316008365722,-23.325820231485135,14.845929768514868,-5.144591784043801
151,-6.15336550698942,6.675337957792866,9.675337957792866,29.504131022639786,14.461767205481843,5.26380549878874,-13.722036722739478,-3.249963277260523,-1.929211784043801
152,6.15336550698942,-15.74174359750468,8.358256402495321,22.44708065345324,14.461767205481843,6.119272351360358,-18.97530194278678,-12.304872379561473,-0.12681178404380233
153,3.3992693231771476,-3.576470588235285,20.0,19.9264106455363,13.263525826515739,6.67804851309766,-23.325820231485135,-14.845929768514868,1.0132282159562003
154,-6.15336550698942,15.0,20.0,24.47558473459445,14.461767205481843,6.2731611493966675,-23.325820231485135,-14.845929768514868,1.622428215956198
155,-6.15336550698942,15.0,20.0,7.658310472992625,-3.816628194664357,9.36470732662924,-23.325820231485135,-14.845929768514868,2.677348215956197
156,6.15336550698942,-15.776470588235288,9.523529411764713,21.480248236020927,8.334379335173441,11.85070279908463,-23.325820231485135,-14.845929768514868,2.354348215956197
157,6.15336550698942,-15.776470588235288,8.62352941176471,44.040080393004914,14.461767205481843,13.763443293166342,0.7898114063179769,-1.7569440213239318,0.21426821595619927
158,6.15336550698942,-15.776470588235288,8.023529411764713,-10.534846406949526,14.461767205481843,13.906347450643525,-23.325820231485135,14.845929768514868,-1.1292917840438008
159,6.15336550698942,-15.776470588235288,7.323529411764714,1.0219814111573697,14.461767205481843,13.906347450643525,-15.931447943467312,14.845929768514868,-1.880571784043802
160,2.3599404573576415,15.776470588235288,20.0,35.775227337829705,12.855497862758085,13.906347450643525,-23.325820231485135,8.301820231485134,-2.223131784043801
161,-6.15336550698942,15.776470588235288,-0.7235294117647122,44.040080393004914,5.31230660585185,13.092808039040044,-23.325820231485135,-14.845929768514868,-1.0680117840438008
162,-6.15336550698942,-5.5,-20.0,44.040080393004914,14.461767205481843,9.188000000000002,-7.038953015237645,14.845929768514868,2.8061882159561975
163,-6.15336550698942,15.776470588235288,20.0,44.040080393004914,14.461767205481843,12.204404178630636,-23.325820231485135,14.845929768514868,3.6021082159561963
164,-6.15336550698942,15.776470588235288,6.9896967247067465,44.040080393004914,14.461767205481843,6.187999999999995,-23.325820231485135,-14.845929768514868,4.116828215956197
165,-6.15336550698942,-0.2918581368288642,-15.291858136828864,44.040080393004914,14.461767205481843,5.176000000000002,-23.325820231485135,14.845929768514868,2.6021082159561963
166,-6.15336550698942,15.776470588235288,0.17647058823528994,44.040080393004914,14.461767205481843,4.756,-23.325820231485135,-11.594616002935332,1.2017882159561957
167,-6.15336550698942,15.776470588235288,1.7868731187574838,44.040080393004914,14.461767205481843,5.700000000000003,-23.325820231485135,14.845929768514868,-0.9382117840438049
168,-6.15336550698942,15.776470588235288,11.829312509476921,44.040080393004914,13.611316875516149,7.3359999999999985,-11.990727238154058,14.845929768514868,-3.265251784043805
169,-6.15336550698942,15.776470588235288,17.876470588235286,44.040080393004914,14.461767205481843,10.367999999999999,-13.401322966035458,14.448391680373767,-4.3143717840438
170,-2.3895537133111695,15.776470588235288,17.67647058823529,43.378317485982066,14.461767205481843,13.128000000000004,-14.231409417500075,14.845929768514868,-6.051691784043804
171,-1.610257628287794,15.776470588235288,17.376470588235286,23.241282034865165,14.461767205481843,13.906347450643525,-23.325820231485135,-0.5906249188978734,-5.5316917840438045
172,-6.15336550698942,15.776470588235288,17.976470588235287,-8.854830854767577,0.868246695867338,13.906347450643525,-23.325820231485135,-14.845929768514868,-4.925091784043801
173,-6.15336550698942,15.776470588235288,19.852941176470573,44.040080393004914,14.461767205481843,13.906347450643525,-23.325820231485135,-5.274179768514873,-1.3022917840438026
174,-6.15336550698942,15.776470588235288,20.0,41.20026071765298,14.461767205481843,13.906347450643525,-19.60407023148512,-14.845929768514868,1.5900082159561961
175,6.15336550698942,14.3,20.0,44.040080393004914,14.461767205481843,10.082841535040206,-1.475361404728405,14.845929768514868,4.2464282159562
176,-5.937131034132072,13.6,20.0,20.126178724906936,-3.7824052206541907,9.779624395977544,-23.325820231485135,14.845929768514868,5.364508215956199
177,-6.15336550698942,12.899999999999999,20.0,44.040080393004914,14.461767205481843,8.161253872457685,-6.61351719426143,14.845929768514868,5.857348215956193
178,6.15336550698942,-15.776470588235288,-8.576470588235289,31.89586673394753,14.461767205481843,5.519729964480642,-6.053340259421606,14.845929768514868,6.892628215956201
179,6.15336550698942,-15.776470588235288,-8.37647058823529,23.515505284636802,14.461767205481843,4.000082009097827,-5.32717932186867,6.363500897162936,6.675268215956194
180,6.15336550698942,-15.776470588235288,1.6163618661254837,31.171580684090657,14.461767205481843,2.7556260146749683,-4.094428499653475,14.569720541919104,6.697228215956201
181,6.15336550698942,-15.776470588235288,-3.404135740072796,29.65531315656805,14.461767205481843,1.0373326441606512,-1.3253170798122476,14.845929768514868,7.240068215956192
