,SKN solar pv,SKN wind,SKN geothermal,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind
19,-0.0,0.7524000000000001,27.159091784043802,12.326902750837368,-0.0,0.8999999999999999,-0.0,0.2926230831137119,-0.0,93.48536468822572,31.82311806843771,-0.0,-0.0,-0.0,9.0,91.60982295934414,-0.0,-0.0,82.65203071979273,68.7323834190082,-0.0,-0.0,38.339999999999996,-0.0,-0.0,29.529627361014764,-0.0,-0.0,39.455999999999996
20,-0.0,0.8140000000000001,27.159091784043802,13.281511381373596,-0.0,0.8999999999999999,-0.0,0.314160601476804,-0.0,93.48536468822572,33.8329992096022,-0.0,-0.0,-0.0,9.0,94.71774910174516,-0.0,-0.0,82.65203071979273,68.13238341900819,-0.0,-0.0,39.54,-0.0,-0.0,30.023847065801625,-0.0,-0.0,38.832
21,-0.0,0.8778000000000001,27.159091784043802,14.194615288843032,-0.0,0.8999999999999999,-0.0,0.33541095235405444,-0.0,93.48536468822572,35.759135303218166,-0.0,-0.0,-0.0,9.0,93.20788888720236,-0.0,-0.0,82.65203071979273,67.13238341900819,-0.0,-0.0,84.13610249291739,-0.0,-0.0,43.58123998632345,-0.0,-0.0,37.632
22,-0.0,0.935,27.159091784043802,15.149223919379256,-0.0,0.8999999999999999,-0.0,0.35407680188923446,-0.0,93.48536468822572,37.09905606399449,-0.0,-0.0,-0.0,9.0,89.70788888720236,-0.0,-0.0,82.65203071979273,95.02424295603794,-0.0,-0.0,94.8,-0.0,-0.0,38.50948998632345,-0.0,-0.0,36.096000000000004
23,-0.0,0.9614,27.159091784043802,15.730290042314353,-0.0,0.8999999999999999,-0.0,0.36642497879690705,-0.0,93.48536468822572,38.52272187231934,-0.0,-0.0,-0.0,9.0,97.23368931226027,-0.0,-0.0,82.65203071979273,92.42424295603793,-0.0,-0.0,90.89999999999999,-0.0,-0.0,41.31183743696699,-0.0,-0.0,34.704
24,-0.0,0.9460000000000001,27.159091784043802,15.937813657648315,-0.0,0.8999999999999999,-0.0,0.3687223143761371,-0.0,93.48536468822572,39.360172347804536,-0.0,-0.0,-0.0,9.0,65.30788888720235,-0.0,-0.0,82.65203071979273,88.52424295603794,-0.0,-0.0,86.39999999999999,-0.0,-0.0,33.92383743696698,-0.0,-0.0,33.792
25,-0.0,0.8954,27.159091784043802,15.68878531924756,-0.0,0.8999999999999999,-0.0,0.360681641141083,-0.0,93.48536468822572,39.443917395353054,-0.0,-0.0,-0.0,9.0,91.9058159252871,-0.0,-0.0,82.65203071979273,51.826315917953174,-0.0,-0.0,70.12825,-0.0,-0.0,40.28123998632345,-0.0,-0.0,37.606347450643526
26,-0.0,0.8360000000000001,27.159091784043802,15.107719196312464,-0.0,0.8999999999999999,-0.0,0.346897629388704,-0.0,93.48536468822572,38.85770206251342,-0.0,-0.0,-0.0,9.0,53.107888887202364,-0.0,-0.0,82.65203071979273,90.9061689478097,-0.0,-0.0,70.92124999999999,-0.0,-0.0,39.681239986323455,-0.0,-0.0,36.80634745064352
27,-0.0,0.7766000000000001,27.159091784043802,14.277624734976614,-0.0,0.8999999999999999,-0.0,0.32995478132257133,-0.0,93.48536468822572,37.85276149193117,-0.0,-0.0,-0.0,9.0,84.94998122562768,-0.0,-0.0,82.65203071979273,68.33491989717237,-0.0,-0.0,73.2,-0.0,-0.0,23.928470706763708,-0.0,-0.0,36.70634745064353
28,-0.0,0.7326000000000001,27.159091784043802,13.613549165907935,-0.0,0.8999999999999999,-0.0,0.3158836029458514,-0.0,93.48536468822572,36.76407587380041,-0.0,-0.0,-0.0,9.0,82.13804804916964,-0.0,-0.0,82.65203071979273,73.22936760620959,-0.0,-0.0,70.95,-0.0,-0.0,23.145956174184516,-0.0,-0.0,37.40634745064352
29,-0.0,0.6754,27.159091784043802,12.700445258438501,-0.0,0.8999999999999999,-0.0,0.29348458384823556,-0.0,93.48536468822572,34.2517244473448,-0.0,-0.0,-0.0,9.0,76.07019224733908,-0.0,-0.0,82.65203071979273,75.06193959590124,-0.0,-0.0,67.5,-0.0,-0.0,40.98123998632345,-0.0,-0.0,38.30634745064352
30,-0.0,0.627,27.159091784043802,12.119379135503406,0.7178786585470343,0.8999999999999999,0.004866102962773911,0.2753930684232382,-0.0,93.48536468822572,31.990608163534752,1.9620181003587265,-0.0,-0.0,9.0,69.41035051362262,2.315841546990737,-0.0,82.65203071979273,85.16290131450124,0.8794156497649378,11.97,62.699999999999996,-0.0,0.6133356280352051,40.86790435828825,-0.0,0.090716678285726,39.3156307723578
31,0.2415,0.6094,27.159091784043802,12.160883858570198,54.70940265781826,0.8999999999999999,0.656923899974478,0.26936256328157243,-0.0,93.48536468822572,30.818177497855466,94.83087485067178,-0.0,-0.0,9.0,29.464449245564722,59.34343964163763,-0.0,82.65203071979273,58.21564521296391,7.316738206044282,113.23773095061131,23.1,-0.0,5.506390971693842,20.757227601048037,-0.0,1.0305414653258473,35.580701837585636
32,0.5640000000000001,0.6028000000000001,27.159091784043802,12.451416920037746,59.97886959635072,0.8999999999999999,0.971565773927452,0.10843422607254805,-0.0,93.48536468822572,30.985667592952506,217.78400913981864,-0.0,-0.0,9.0,25.100203511962466,86.20768537523989,-0.0,82.65203071979273,63.57672723088705,36.84751572515089,105.1858620814169,21.48,-0.0,11.339894278339793,20.468932773255702,-0.0,2.3731483039545918,34.367999999999995
33,0.81,0.5698000000000001,27.159091784043802,5.0303724356952495,75.8079863425668,0.8999999999999999,1.0393995928485074,0.10705582489731015,-0.0,93.48536468822572,30.985667592952506,318.50093829156657,-0.0,-0.0,9.0,24.271423207322197,134.56828338347532,-0.0,82.65203071979273,28.85600116974247,20.191383318602973,133.38,19.56,-0.0,15.51057654897919,19.809973166873224,-0.0,3.7883284852119172,33.312000000000005
34,0.9705,0.49500000000000005,27.159091784043802,11.911855520169443,132.5077281392297,0.8999999999999999,3.177565234691364,0.24782504491848026,-0.0,93.48536468822572,29.39451168953062,393.05762610519815,-0.0,-0.0,9.0,22.554664004853066,114.18847905564189,-0.0,82.65203071979273,66.48532336021425,59.62438105406279,154.812,17.28,-0.0,18.372809479810147,18.615608880304983,-0.0,4.7100099365948935,31.872
35,1.041,0.4312,27.159091784043802,10.791227997366047,137.36905851902242,0.8999999999999999,3.4265934129908184,0.09005554316170895,-0.0,93.48536468822572,27.468375595914658,436.2220243130902,-0.0,-0.0,9.0,51.94676552298836,205.82041748880172,-0.0,82.65203071979273,24.058091236531133,51.77429218247708,212.02159034958387,39.75,-0.0,19.54496201338854,16.88583991355098,-0.0,5.065619315474939,43.24072813516858
36,1.0245000000000002,0.3894,27.159091784043802,9.670600474562649,126.702955027847,0.8999999999999999,3.3536219494292787,0.20302700672324867,-0.0,93.48536468822572,9.948911648764211,187.8955597582347,-0.0,-0.0,9.0,47.654867516815536,205.5309372954279,-0.0,82.65203071979273,21.590594699451017,55.141788719557184,363.22342483259524,15.18,-0.0,19.51770265214253,14.785406168206835,-0.0,5.109163321052088,30.192
37,0.37679999999999997,0.14168,27.159091784043802,8.799001290160007,120.79006141880677,0.8999999999999999,3.002385528031503,0.1829253223433622,-0.0,93.48536468822572,8.843477021123743,185.80099438587519,-0.0,-0.0,9.0,42.77098357875679,187.29368511287583,-0.0,82.65203071979273,47.122329701182785,30.010053717825404,365.7417010057398,15.18,-0.0,18.345550118564137,12.43786257046926,-0.0,4.782583279223474,29.52
38,0.3186,0.13376000000000002,27.159091784043802,8.17643044415812,131.7854832787875,0.8999999999999999,2.335729422131477,0.16885414396664225,-0.0,93.48536468822572,8.00602654563854,167.23171384738163,-0.0,-0.0,9.0,38.03509612366954,159.79306674236085,-0.0,82.65203071979273,40.61088050611025,51.269932381295874,319.20000000000005,24.920109537029678,-0.0,34.853935997079894,10.419798775922922,-0.0,4.129423195566247,29.136
39,0.6045,0.3322,27.159091784043802,7.802887936556988,114.86058536752547,0.8999999999999999,1.1357894788740017,0.0642105211259984,-0.0,93.48536468822572,7.369564184269785,174.57490722272917,-0.0,-0.0,9.0,34.77917349829705,116.08155754291069,-0.0,82.65203071979273,36.32703235145727,32.467897862339996,232.55999999999997,42.449999999999996,-0.0,29.712703758149942,22.857661346392184,-0.0,7.729060989943854,34.588161342480994
40,0.3225,0.341,27.159091784043802,7.84439265962378,50.969384756839425,0.8999999999999999,0.768844268118278,0.15909046926254072,-0.0,93.48536468822572,17.58645998518926,74.55668781363161,-0.0,-0.0,9.0,33.74319811749671,57.60655848139458,-0.0,82.65203071979273,34.44213916340996,20.138618379617075,115.14,46.05,-0.0,15.810429522685292,21.622112084425037,-0.0,4.191110536800541,42.015236913842976
41,0.03,0.35640000000000005,27.159091784043802,7.761383213490195,4.307271951282205,0.8999999999999999,0.0827237503671565,0.1593776358868817,-0.0,93.48536468822572,17.25147979499518,5.232048267623271,-0.0,-0.0,9.0,35.07516646424,4.631683093981474,-0.0,82.65203071979273,35.298908794340555,2.022655994459357,7.409999999999999,49.050000000000004,-0.0,1.7718584809905928,21.7250745229223,-0.0,0.5443000697143558,44.86204738092917
42,-0.0,0.385,27.159091784043802,7.761383213490195,-0.0,0.8999999999999999,-0.0,0.1648338069183648,-0.0,93.48536468822572,17.7539500802863,-0.0,-0.0,-0.0,9.0,38.3310890896125,-0.0,-0.0,82.65203071979273,39.2400490966213,-0.0,-0.0,53.099999999999994,-0.0,-0.0,23.990248169862067,-0.0,-0.0,49.606347450643526
43,-0.0,0.40700000000000003,27.159091784043802,7.761383213490195,-0.0,0.8999999999999999,-0.0,0.16856697734230125,-0.0,93.48536468822572,18.00518522293186,-0.0,-0.0,-0.0,9.0,42.91898006172827,-0.0,-0.0,82.65203071979273,45.58014436550771,-0.0,-0.0,58.800000000000004,-0.0,-0.0,27.902820832758028,-0.0,-0.0,49.80634745064352
44,-0.0,0.3916,27.159091784043802,7.51235487508944,-0.0,0.8999999999999999,-0.0,0.16339797293515915,-0.0,93.48536468822572,17.58645998518926,-0.0,-0.0,-0.0,9.0,47.210878067901106,-0.0,-0.0,82.65203071979273,52.94836319151083,-0.0,-0.0,64.8,-0.0,-0.0,32.12428081114577,-0.0,-0.0,47.70634745064352
45,-0.0,0.3432,27.159091784043802,6.931288752154345,-0.0,0.8999999999999999,-0.0,0.14817812633807378,-0.0,93.48536468822572,16.162794176864416,-0.0,-0.0,-0.0,9.0,50.02281124435916,-0.0,-0.0,82.65203071979273,59.802520238955594,-0.0,-0.0,69.60000000000001,-0.0,-0.0,35.41907884305815,-0.0,-0.0,45.606347450643526
46,-0.0,0.3102,27.159091784043802,5.976680121618117,-0.0,0.8999999999999999,-0.0,0.13066094502325912,-0.0,93.48536468822572,14.23665808324845,-0.0,-0.0,-0.0,9.0,50.31880421030212,-0.0,-0.0,82.65203071979273,63.57230661505022,-0.0,-0.0,72.89999999999999,-0.0,-0.0,38.09610224398697,-0.0,-0.0,44.90634745064352
47,-0.0,0.3124,27.159091784043802,6.18420373695208,-0.0,0.8999999999999999,-0.0,0.1323839464923065,-0.0,93.48536468822572,14.23665808324845,-0.0,-0.0,-0.0,9.0,52.094762005959836,-0.0,-0.0,82.65203071979273,66.8280312125865,-0.0,-0.0,76.35,-0.0,-0.0,39.743501259943166,-0.0,-0.0,42.90634745064352
48,-0.0,0.33440000000000003,27.159091784043802,7.802887936556988,-0.0,0.8999999999999999,-0.0,0.15392146485539862,-0.0,93.48536468822572,16.41402931950998,-0.0,-0.0,-0.0,9.0,53.72272331864608,-0.0,-0.0,82.65203071979273,68.54157047444768,-0.0,-0.0,78.60000000000001,-0.0,-0.0,40.15535101393221,-0.0,-0.0,40.106347450643526
49,-0.0,0.34540000000000004,27.159091784043802,9.546086305362273,-0.0,0.8999999999999999,-0.0,0.17545898321849074,-0.0,93.48536468822572,18.758890650868544,-0.0,-0.0,-0.0,9.0,51.94676552298836,-0.0,-0.0,82.65203071979273,67.17073906495872,-0.0,-0.0,80.10000000000001,-0.0,-0.0,39.6405388214459,-0.0,-0.0,38.90634745064352
50,-0.0,0.3652,27.159091784043802,10.708218551232461,-0.0,0.8999999999999999,-0.0,0.1938376652678291,-0.0,93.48536468822572,21.020006934678594,-0.0,-0.0,-0.0,9.0,49.28282882950178,-0.0,-0.0,82.65203071979273,63.058244836491866,-0.0,-0.0,80.55000000000001,-0.0,-0.0,37.684252489997924,-0.0,-0.0,38.506347450643524
51,-0.0,0.4202,27.159091784043802,11.787341350969065,-0.0,0.8999999999999999,-0.0,0.2162366843654449,-0.0,93.48536468822572,23.28112321848864,-0.0,-0.0,-0.0,9.0,47.06288158492963,-0.0,-0.0,82.65203071979273,59.45981238658336,-0.0,-0.0,80.10000000000001,-0.0,-0.0,35.41907884305815,-0.0,-0.0,37.80634745064352
52,-0.0,0.5016,27.159091784043802,13.821072781241899,-0.0,0.8999999999999999,-0.0,0.2535683825743043,-0.0,93.48536468822572,26.965905310623533,-0.0,-0.0,-0.0,9.0,46.76688861898667,-0.0,-0.0,82.65203071979273,57.232211346163815,-0.0,-0.0,78.60000000000001,-0.0,-0.0,32.947980319123864,-0.0,-0.0,38.606347450643526
53,-0.0,0.5434,27.159091784043802,15.439756980846806,-0.0,0.8999999999999999,-0.0,0.27568023504757916,-0.0,93.48536468822572,28.557061214045422,-0.0,-0.0,-0.0,9.0,44.398944891443044,-0.0,-0.0,82.65203071979273,53.80513282244143,-0.0,-0.0,73.95,-0.0,-0.0,29.859107164206,-0.0,-0.0,39.606347450643526
54,-0.0,0.5786000000000001,27.159091784043802,16.35286088831624,0.3589393292735171,0.8999999999999999,-0.0,0.2903257475344818,-0.0,93.48536468822572,29.64574683217618,1.3080120669058177,-0.0,-0.0,9.0,43.95495544252861,1.7368811602430527,-0.0,82.65203071979273,53.11971711769695,0.8794156497649378,12.54,70.5,-0.0,0.681484031150228,28.62355790223886,-0.0,0.16329002091430678,40.54305742972922
55,0.129,0.6468,27.159091784043802,17.681012026453597,36.61181158589874,0.8999999999999999,0.4525475755379737,0.3204782732428108,-0.0,93.48536468822572,33.16303882921404,69.97864557946124,-0.0,-0.0,9.0,47.210878067901106,46.316830939814736,-0.0,82.65203071979273,56.54679564141934,12.085587777588852,126.0685021356926,27.839999999999996,-0.0,5.560909694185861,12.231937693474736,-0.0,3.392803767886152,40.41354368275737
56,0.41100000000000003,0.7018000000000001,27.159091784043802,19.216686779924924,55.12359973646353,0.8999999999999999,0.7547745307519007,0.35522546924809917,-0.0,93.48536468822572,38.10399663457673,160.23147819596267,-0.0,-0.0,9.0,22.495465411664476,95.41242347553788,-0.0,82.65203071979273,58.807969404703385,13.824414014304823,148.37409447005436,28.080000000000002,-0.0,11.121819388371723,13.79696675863312,-0.0,2.786816356937502,26.448
57,0.7304999999999999,0.7216000000000001,27.159091784043802,14.058418954505889,62.31186756188257,0.8999999999999999,1.1235582913435118,0.15082006221111335,-0.0,93.48536468822572,41.537543584066064,266.83446164878677,-0.0,-0.0,9.0,65.26644899042127,103.77501136542136,-0.0,82.65203071979273,28.993084310691366,19.241614416856837,129.50400000000002,28.32,-0.0,15.237982936519098,15.485550749988217,-0.0,3.984276510309085,25.439999999999998
58,0.9510000000000001,0.6930000000000001,27.159091784043802,20.17129541046115,115.81962146114395,0.8999999999999999,3.012117733957051,0.3721683173142319,-0.0,93.48536468822572,41.453798536517546,344.0071735962301,-0.0,-0.0,9.0,28.652119103277908,100.95576978392447,-0.0,82.65203071979273,30.98078985445035,46.05159356455785,148.42800000000003,31.668224180347906,-0.0,17.90940033862799,16.432805184163026,-0.0,4.717267270857752,23.951999999999998
59,0.4236,0.27192000000000005,27.159091784043802,7.852693604237139,137.25647467258668,0.8999999999999999,1.3294193294298324,0.14588079075884375,-0.0,93.48536468822572,40.8675832036779,224.31759216311434,-0.0,-0.0,9.0,76.51418169625352,198.87289284782955,-0.0,82.65203071979273,81.40816276650662,24.447755063465273,231.1304964965647,28.919999999999998,-0.0,19.21784967843643,17.0093948397477,-0.0,9.416808507819166,22.32
60,1.0635,0.6798000000000001,27.159091784043802,18.926153718457375,117.45740178395225,0.8999999999999999,1.3527766236511474,0.1420901875269395,-0.0,93.48536468822572,15.81106497716063,175.27361696537957,-0.0,-0.0,9.0,31.02006283082154,148.6381692099059,-0.0,82.65203071979273,34.27078523722384,24.518108315446465,286.93910307730135,70.95,-0.0,19.29962776217446,17.750724396927982,-0.0,5.152707326629236,20.592
61,0.9885,0.6666000000000001,27.159091784043802,17.84703091872077,130.2032555976677,0.8999999999999999,3.177565234691364,0.3368467871987608,-0.0,93.48536468822572,36.84782092134893,423.141903644032,-0.0,-0.0,9.0,55.38511783650803,76.42277105069432,-0.0,82.65203071979273,53.56757652511982,22.86480689388838,357.48752606050414,27.48,-0.0,17.609547364921895,18.533238929507174,-0.0,4.833384619063481,18.864
62,0.8280000000000001,0.6534,27.159091784043802,6.62415380146008,139.43613271492836,0.8999999999999999,2.695821041376747,0.31703227030471604,-0.0,93.48536468822572,34.16797939979627,365.58937270017606,-0.0,-0.0,9.0,70.44632589442296,166.4511111899592,-0.0,82.65203071979273,56.30382611625479,19.628557302753414,327.75,54.89024968976948,-0.0,14.883611240320981,19.233383511288558,-0.0,4.158452532617679,18.192
63,0.5685,0.6358,27.159091784043802,16.062327826848694,130.27795868953976,0.8999999999999999,1.922110670295695,0.3055455941315672,-0.0,93.48536468822572,32.49307844882588,268.79647974914553,-0.0,-0.0,9.0,67.042406786079,123.60804257063057,-0.0,82.65203071979273,81.2217610122205,35.899386717735545,241.10999999999999,65.55,-0.0,27.518376671843658,19.562863314479795,-0.0,7.837921003886725,39.6684264467568
64,0.2475,0.5984,27.159091784043802,16.394365611383034,69.2752905497888,0.8999999999999999,0.9148273570014953,0.30037658972442505,-0.0,93.48536468822572,31.73937302088919,134.72524289129922,-0.0,-0.0,9.0,64.67446305853537,66.29096428260985,-0.0,82.65203071979273,78.13739034087035,19.7868521197111,124.83,64.05,-0.0,15.5378359102252,30.643404076098264,-0.0,4.299970550743412,42.206376899900114
65,0.0165,0.5126000000000001,27.159091784043802,16.228346719115862,5.02515060982924,0.8999999999999999,0.07299154444160866,0.2877412453309108,-0.0,93.48536468822572,31.65562797334067,9.810090501793631,-0.0,-0.0,9.0,60.53056153533401,6.368564254224526,-0.0,82.65203071979273,72.65406470291454,2.022655994459357,9.120000000000001,60.6,-0.0,1.8400068841056156,44.54123310221784,-0.0,0.635016748000082,45.17133070264344
66,-0.0,0.42240000000000005,27.159091784043802,15.35674753471322,-0.0,0.8999999999999999,-0.0,0.27137273137496076,-0.0,93.48536468822572,32.07435321108327,-0.0,-0.0,-0.0,9.0,57.274638909961524,-0.0,-0.0,82.65203071979273,68.02750869588932,-0.0,-0.0,57.75,-0.0,-0.0,43.34718660734734,-0.0,-0.0,50.006347450643524
67,-0.0,0.3806,27.159091784043802,14.277624734976614,-0.0,0.8999999999999999,-0.0,0.2595988877159701,-0.0,93.48536468822572,32.40933340127735,-0.0,-0.0,-0.0,9.0,57.12664242699005,-0.0,-0.0,82.65203071979273,67.17073906495872,-0.0,-0.0,57.15,-0.0,-0.0,41.80275002988841,-0.0,-0.0,49.70634745064352
68,-0.0,0.3916,27.159091784043802,13.281511381373596,-0.0,0.8999999999999999,-0.0,0.2521325485910987,-0.0,93.48536468822572,31.82311806843771,-0.0,-0.0,-0.0,9.0,56.830649461047095,-0.0,-0.0,82.65203071979273,67.51344691733097,-0.0,-0.0,57.300000000000004,-0.0,-0.0,41.18497539890484,-0.0,-0.0,48.80634745064352
