,SKN Storage,ATG Storage,MSR Storage,GLP Storage,DMA Storage,MTQ Storage,LCA Storage,BRB Storage,SVG Storage,GRD Storage
2171,60.84323012201401,124.00200312507195,1.956547806207344,869.8180613139973,-0.0,583.138581100419,80.86694802088658,347.69500000000016,4.704388038439211,25.85288715371376
2172,86.18447738350673,194.00200312507195,2.8408354038170156,1189.8180613139973,-0.0,781.9449802509557,85.22429111198394,537.6950000000002,14.163782618409657,37.421300563361484
2173,112.14764324110163,264.00200312507195,3.725123001426687,1509.8180613139973,-0.0,969.5242085242728,89.1153606137285,727.6950000000002,23.517561554638178,49.41109052691466
2174,131.9282751914674,334.00200312507195,4.432307004001473,1822.992748912774,-0.0,1111.4259079866088,87.77574795902932,917.6950000000002,31.71718203881955,60.6674939907937
2175,143.4040894803005,404.00200312507195,4.684966509836949,2027.8484735002157,-0.0,1166.6674019985476,78.94205556092135,1073.6750000000002,36.89500336243589,66.9273532792573
2176,142.26318850364564,456.476278334753,4.288228599903767,2074.38293686768,-0.0,1173.0093441507202,77.58649345395544,1119.0900000000001,37.816638886267256,67.38763791404031
2177,142.26318850364564,448.1348100880929,3.4039410022940952,1966.4996772087022,-0.0,1095.6496304977295,47.97993366973671,1054.21,34.0263068741813,59.15648169668128
2178,135.25572804575415,407.47481008809285,3.2864174372069117,1780.3698726700522,-0.0,973.5496304977295,36.452464929024096,945.9350000000001,27.026092381930614,60.32681159398629
2179,107.21198474741092,364.33481008809287,3.048893872119728,1579.1422902330455,-0.0,794.3496304977295,23.051692192025747,829.7850000000001,19.20938553973835,58.74277933620849
2180,99.28593666979633,322.3248100880929,2.821370307032544,1386.2283024679803,-0.0,671.7496304977295,12.422379459006969,717.4100000000001,12.726816543905137,41.11999203452973
2181,72.67202924372701,283.1948100880929,1.9370827094228724,1203.6029421326166,-0.0,559.3496304977295,5.113088728773896,613.1850000000001,7.453070296280665,37.92296208661848
2182,46.71672608174231,243.9248100880929,1.0527951118132006,1021.2821570315806,-0.0,450.84963049772955,-0.0,511.46000000000004,3.0856260116624323,18.982726164608486
2183,42.827656683704625,207.16481008809288,1.0652715467260168,851.3727445008428,-0.0,356.84963049772955,-0.0,420.985,0.527004475252939,0.7660509867567171
2184,40.78742139834387,172.22481008809288,0.18098394911634497,698.7292142592102,-0.0,279.34963049772955,4.109809276399545,342.06,-0.0,-0.0
2185,39.54043728199851,138.89481008809287,-0.0,556.3697362129517,-0.0,163.94963049772954,-0.0,268.76,-0.0,1.8235635094484568
2186,39.33089154241469,108.47481008809288,0.27247643491281615,426.52385283863464,-0.0,112.14963049772953,10.381269280379119,202.78500000000003,-0.0,-0.0
2187,19.762550415645393,78.76481008809289,0.27247643491281615,305.59836147222967,-0.0,57.89999999999999,22.865733718123145,140.41000000000003,-0.0,5.987712510786345
2188,0.16164766563764488,49.74481008809288,0.5549528698256323,190.84097449657304,-0.0,27.19999999999999,12.074691767071894,80.88500000000002,3.5107266175620566,-0.0
2189,-0.0,19.72481008809288,0.8274293047384484,76.9380972397233,-0.0,-0.0,3.872255820398177,20.360000000000007,-0.0,-0.0
2190,-0.0,-0.0,0.6599427617901927,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2191,-0.0,-0.0,-0.0,-0.0,-0.0,24.34802991824749,4.063618542878949,-0.0,1.202880649798093,3.339343522301416
2192,7.11512831793868,-0.0,-0.0,27.891215846459147,-0.0,132.7824962264714,18.66660828359241,131.8449999999998,6.221860498151447,11.979450160875537
2193,24.611879257966724,-0.0,0.44875780939838705,285.12888366926336,-0.0,328.77108021901756,41.871167674790975,321.8449999999998,14.248511265644074,25.895030318918714
2194,48.58876472650942,33.55704484065774,1.2009089913512563,605.1288836692634,-0.0,568.7710802190176,69.93117664390509,511.8449999999998,23.70790584561452,43.763491491399165
2195,75.06210027309834,103.55704484065774,2.085196588960928,925.1288836692634,-0.0,808.7710802190176,98.50698133331956,701.8449999999998,33.16730042558497,63.216093159738236
2196,101.72797159867275,173.55704484065774,2.9694841865705994,1245.1288836692634,-0.0,1048.7710802190177,124.34375299728846,891.8449999999998,42.45579024761239,82.6686948280773
2197,127.46521163196678,243.55704484065774,3.853771784180271,1565.1288836692634,-0.0,1288.7710802190177,146.03426475673064,1081.8449999999998,49.76532195841666,102.12129649641638
