,ATG H2 Tank,BRB H2 Tank,GLP H2 Tank,MTQ H2 Tank,LCA H2 Tank,SKN H2 Tank,SVG H2 Tank,MSR H2 Tank,GRD H2 Tank
0,-0.0,-0.0,98.59650867280428,2084.468176279265,971.4534903183734,12.927919734102119,336.49162765066563,-0.0,378.4383043907741
1,-0.0,-0.0,114.90138995079216,2102.044090169988,979.4905638809305,7.256731383189638,339.434197574069,-0.0,380.2616026733277
2,-0.0,-0.0,134.62069168535302,2119.620004060711,987.5276374434876,1.5855430322771564,342.3767674974724,-0.0,382.08490095588127
3,-0.0,-0.0,154.33999341991387,2137.195917951434,995.5647110060447,-0.0,345.31933742087574,-0.0,383.90819923843486
4,-0.0,-0.0,174.0592951544747,2154.7718318421566,1003.6017845686018,-0.0,348.2619073442791,-0.0,385.73149752098846
5,-0.0,-0.0,193.77859688903555,2172.3477457328795,1011.6388581311589,-0.0,351.2044772676825,-0.0,387.55479580354205
6,-0.0,-0.0,213.4978986235964,2189.9236596236024,1019.675931693716,-0.0,354.14704719108585,-0.0,389.37809408609564
7,-0.0,-0.0,233.21720035815724,2207.499573514325,1027.7130052562732,-0.0,357.0896171144892,-0.0,391.20139236864924
8,-0.0,-0.0,252.9365020927181,2225.075487405048,1035.7500788188302,-0.0,360.0321870378926,-0.0,393.02469065120283
9,-0.0,-0.0,272.65580382727893,2242.651401295771,1043.7871523813872,-0.0,362.97475696129595,-0.0,394.8479889337564
10,-0.0,-0.0,292.3751055618398,2260.227315186494,1051.8242259439442,-0.0,365.9173268846993,-0.0,396.67128721631
11,-0.0,-0.0,312.0944072964007,2277.8032290772167,1059.8612995065012,0.4219603396731301,368.8598968081027,-0.0,398.4945854988636
12,-0.0,-0.0,331.81370903096155,2295.3791429679395,1067.8983730690582,0.6930647893317015,371.80246673150606,-0.0,400.3178837814172
13,-0.0,-0.0,351.5330107655224,2312.9550568586624,1075.9354466316152,-0.0,374.7450366549094,-0.0,402.1411820639708
14,-0.0,-0.0,371.2523125000833,2330.5309707493852,1083.9725201941721,-0.0,377.6876065783128,-0.0,403.9644803465244
15,-0.0,-0.0,390.97161423464416,2348.106884640108,1092.0095937567291,-0.0,380.63017650171616,-0.0,405.787778629078
16,-0.0,-0.0,410.69091596920504,2365.682798530831,1100.0466673192861,-0.0,383.57274642511953,-0.0,407.6110769116316
17,-0.0,-0.0,410.69091596920504,2365.682798530831,1102.1350440161063,-0.0,384.02648147413936,-0.0,409.4343751941852
18,-0.0,-0.0,410.69091596920504,2365.682798530831,1102.1350440161063,-0.0,380.18523748591963,-0.0,411.2576734767388
19,-0.0,-0.0,410.69091596920504,2365.682798530831,1102.1350440161063,-0.0,376.10344644220925,-0.0,413.08097175929237
20,-0.0,-0.0,410.69091596920504,2365.682798530831,1102.1350440161063,-0.0,372.5279573615051,-0.0,414.90427004184596
21,-0.0,-0.0,410.69091596920504,2365.682798530831,1102.1350440161063,-0.0,370.4946601110515,-0.0,416.72756832439956
22,-0.0,-0.0,412.04016048454264,2365.682798530831,1102.1350440161063,-0.0,367.62172756425826,-0.0,418.55086660695315
23,-0.0,-0.0,431.7594622191035,2365.682798530831,1102.1350440161063,-0.0,367.15086944506885,-0.0,420.37416488950674
24,-0.0,-0.0,451.4787639536644,2365.682798530831,1102.1350440161063,-0.0,367.15086944506885,-0.0,422.19746317206034
25,-0.0,-0.0,471.19806568822526,2365.682798530831,1102.1350440161063,-0.0,367.15086944506885,-0.0,424.02076145461393
26,-0.0,-0.0,490.9173674227861,2365.682798530831,1102.1350440161063,-0.0,366.51236073430226,-0.0,425.8440597371675
27,-0.0,-0.0,510.636669157347,2365.682798530831,1102.1350440161063,-0.0,364.5258141098545,-0.0,427.6673580197211
28,-0.0,-0.0,530.3559708919079,2365.682798530831,1102.1350440161063,-0.0,361.7376227106468,-0.0,429.4906563022747
29,-0.0,-0.0,550.0752726264687,2365.682798530831,1102.1350440161063,-0.0,361.1290100503233,-0.0,431.3139545848283
30,-0.0,-0.0,569.7945743610296,2383.258712421554,1102.1350440161063,-0.0,361.1290100503233,-0.0,433.1372528673819
31,-0.0,-0.0,589.5138760955905,2388.353197120625,1102.1350440161063,-0.0,361.1290100503233,-0.0,434.9605511499355
32,-0.0,-0.0,609.2331778301514,2405.9291110113477,1102.1350440161063,-0.0,361.1290100503233,-0.0,436.7838494324891
33,-0.0,-0.0,628.9524795647122,2423.5050249020705,1102.1350440161063,-0.0,361.1290100503233,-0.0,438.6071477150427
34,-0.0,-0.0,648.6717812992731,2441.0809387927934,1102.1350440161063,-0.0,361.1290100503233,-0.0,440.4304459975963
35,-0.0,-0.0,668.391083033834,2458.6568526835163,1103.496221657553,-0.0,361.1290100503233,-0.0,442.2537442801499
36,-0.0,-0.0,688.1103847683949,2476.232766574239,1107.5126547874502,-0.0,361.1290100503233,-0.0,444.07704256270347
37,-0.0,-0.0,707.8296865029557,2493.808680464962,1106.8379986710233,-0.0,359.24446789837606,-0.0,445.90034084525706
38,6.223953929009033,-0.0,727.5489882375166,2511.384594355685,1095.0724208783386,-0.0,354.2023591364858,-0.0,447.72363912781066
39,6.223953929009033,-0.0,747.2682899720775,2527.8905246942522,1077.2908854003192,-0.0,349.1602503745956,-0.0,449.54693741036425
40,-0.0,-0.0,668.2306353400841,2471.26244183651,1059.5093499222999,-0.0,344.11814161270536,-0.0,450.19053901420136
41,-0.0,-0.0,589.1929807080907,2414.6343589787675,1041.7278144442805,-0.0,339.0760328508151,-0.0,443.8066929316155
42,-0.0,-0.0,510.1553260760972,2358.006276121025,1023.9462789662612,-0.0,334.0339240889249,-0.0,437.4228468490296
43,-0.0,-0.0,431.11767144410373,2301.378193263283,1006.1647434882418,-0.0,328.99181532703466,-0.0,431.03900076644373
44,-0.0,-0.0,352.0800168121103,2244.7501104055405,988.3832080102225,-0.0,323.9497065651444,-0.0,424.65515468385786
45,-0.0,-0.0,273.0423621801168,2188.122027547798,970.6016725322031,-0.0,318.9075978032542,-0.0,418.271308601272
46,-0.0,-0.0,194.00470754812335,2131.4939446900557,952.8201370541838,-0.0,313.86548904136396,-0.0,411.8874625186861
47,-0.0,-0.0,114.96705291612989,2074.8658618323134,935.0386015761644,-0.0,308.8233802794737,-0.0,405.50361643610023
