,ATG H2 Tank,BRB H2 Tank,GLP H2 Tank,MTQ H2 Tank,LCA H2 Tank,SKN H2 Tank,SVG H2 Tank,MSR H2 Tank,GRD H2 Tank
0,-0.0,-0.0,-0.0,-17.575913890722983,-8.037073562557069,5.671188350912481,-2.9425699234033957,-0.0,-1.8232982825535786
1,-0.0,-0.0,-16.30488127798789,-17.575913890722983,-8.037073562557069,5.671188350912481,-2.9425699234033957,-0.0,-1.8232982825535786
2,-0.0,-0.0,-19.719301734560855,-17.575913890722983,-8.037073562557069,5.671188350912481,-2.9425699234033957,-0.0,-1.8232982825535786
3,-0.0,-0.0,-19.719301734560855,-17.575913890722983,-8.037073562557069,1.5855430322771564,-2.9425699234033957,-0.0,-1.8232982825535786
4,-0.0,-0.0,-19.719301734560855,-17.575913890722983,-8.037073562557069,-0.0,-2.9425699234033957,-0.0,-1.8232982825535786
5,-0.0,-0.0,-19.719301734560855,-17.575913890722983,-8.037073562557069,-0.0,-2.9425699234033957,-0.0,-1.8232982825535786
6,-0.0,-0.0,-19.719301734560855,-17.575913890722983,-8.037073562557069,-0.0,-2.9425699234033957,-0.0,-1.8232982825535786
7,-0.0,0.0,-19.719301734560855,-17.575913890722983,-8.037073562557069,-0.0,-2.9425699234033957,-0.0,-1.8232982825535786
8,-0.0,0.0,-19.719301734560855,-17.575913890722983,-8.037073562557069,-0.0,-2.9425699234033957,-0.0,-1.8232982825535786
9,-0.0,0.0,-19.719301734560855,-17.575913890722983,-8.037073562557069,-0.0,-2.9425699234033957,-0.0,-1.8232982825535786
10,-0.0,0.0,-19.719301734560855,-17.575913890722983,-8.037073562557069,-0.0,-2.9425699234033957,-0.0,-1.8232982825535786
11,-0.0,0.0,-19.719301734560855,-17.575913890722983,-8.037073562557069,-0.4219603396731301,-2.9425699234033957,-0.0,-1.8232982825535786
12,-0.0,0.0,-19.719301734560855,-17.575913890722983,-8.037073562557069,-0.2711044496585714,-2.9425699234033957,-0.0,-1.8232982825535786
13,-0.0,0.0,-19.719301734560855,-17.575913890722983,-8.037073562557069,0.6930647893317015,-2.9425699234033957,-0.0,-1.8232982825535786
14,-0.0,-0.0,-19.719301734560855,-17.575913890722983,-8.037073562557069,-0.0,-2.9425699234033957,-0.0,-1.8232982825535786
15,-0.0,-0.0,-19.719301734560855,-17.575913890722983,-8.037073562557069,-0.0,-2.9425699234033957,-0.0,-1.8232982825535786
16,-0.0,-0.0,-19.719301734560855,-17.575913890722983,-8.037073562557069,-0.0,-2.9425699234033957,-0.0,-1.8232982825535786
17,-0.0,-0.0,-0.0,-0.0,-2.088376696820137,-0.0,-0.4537350490198438,-0.0,-1.8232982825535786
18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.841243988219751,-0.0,-1.8232982825535786
19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.081791043710392,-0.0,-1.8232982825535786
20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.5754890807041484,-0.0,-1.8232982825535786
21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.033297250453625,-0.0,-1.8232982825535786
22,-0.0,-0.0,-1.3492445153375783,-0.0,-0.0,-0.0,2.8729325467932005,-0.0,-1.8232982825535786
23,-0.0,-0.0,-19.719301734560855,-0.0,-0.0,-0.0,0.47085811918942494,-0.0,-1.8232982825535786
24,-0.0,-0.0,-19.719301734560855,-0.0,-0.0,-0.0,-0.0,-0.0,-1.8232982825535786
25,-0.0,-0.0,-19.719301734560855,-0.0,-0.0,-0.0,-0.0,-0.0,-1.8232982825535786
26,-0.0,-0.0,-19.719301734560855,-0.0,-0.0,-0.0,0.6385087107665655,-0.0,-1.8232982825535786
27,-0.0,-0.0,-19.719301734560855,-0.0,-0.0,-0.0,1.9865466244477967,-0.0,-1.8232982825535786
28,-0.0,-0.0,-19.719301734560855,-0.0,-0.0,-0.0,2.7881913992076752,-0.0,-1.8232982825535786
29,-0.0,-0.0,-19.719301734560855,-0.0,-0.0,-0.0,0.608612660323482,-0.0,-1.8232982825535786
30,-0.0,-0.0,-19.719301734560855,-17.575913890722983,-0.0,-0.0,-0.0,-0.0,-1.8232982825535786
31,-0.0,0.0,-19.719301734560855,-5.094484699071096,-0.0,-0.0,-0.0,-0.0,-1.8232982825535786
32,-0.0,0.0,-19.719301734560855,-17.575913890722983,-0.0,-0.0,-0.0,-0.0,-1.8232982825535786
33,-0.0,0.0,-19.719301734560855,-17.575913890722983,-0.0,-0.0,-0.0,-0.0,-1.8232982825535786
34,-0.0,0.0,-19.719301734560855,-17.575913890722983,-0.0,-0.0,-0.0,-0.0,-1.8232982825535786
35,-0.0,0.0,-19.719301734560855,-17.575913890722983,-1.3611776414466155,-0.0,-0.0,-0.0,-1.8232982825535786
36,-0.0,0.0,-19.719301734560855,-17.575913890722983,-4.016433129897295,-0.0,-0.0,-0.0,-1.8232982825535786
37,-0.0,-0.0,-19.719301734560855,-17.575913890722983,0.6746561164269238,-0.0,1.884542151947226,-0.0,-1.8232982825535786
38,-6.223953929009033,-0.0,-19.719301734560855,-17.575913890722983,11.765577792684752,-0.0,5.042108761890208,-0.0,-1.8232982825535786
39,-0.0,-0.0,-19.719301734560855,-16.50593033856751,17.781535478019382,-0.0,5.042108761890208,-0.0,-1.8232982825535786
40,6.223953929009033,-0.0,79.03765463199345,56.628082857742214,17.781535478019382,-0.0,5.042108761890208,-0.0,-0.6436016038371288
41,-0.0,-0.0,79.03765463199345,56.628082857742214,17.781535478019382,-0.0,5.042108761890208,-0.0,6.383846082585896
