,ATG H2 Tank,BRB H2 Tank,GLP H2 Tank,MTQ H2 Tank,LCA H2 Tank,SKN H2 Tank,SVG H2 Tank,MSR H2 Tank,GRD H2 Tank
0,-0.0,-0.0,-0.0,-0.0,-0.0,56.97642784615056,-0.0,0.23088259199215247,-0.0
1,-0.0,-0.0,-0.0,-0.0,-0.0,61.81030335807864,-0.0,0.23088259199215247,-0.0
2,-0.0,-0.0,-0.0,-0.0,-0.0,66.64417887000673,-0.0,0.23088259199215247,-0.0
3,-0.0,-0.0,-0.0,-0.0,-0.0,71.47805438193481,-0.0,0.23088259199215247,-0.0
4,-0.0,-0.0,-0.0,-0.0,-0.0,76.3119298938629,-0.0,0.23088259199215247,-0.0
5,-0.0,-0.0,-0.0,-0.0,-0.0,81.14580540579098,2.942230515051828,0.23088259199215247,-0.0
6,-0.0,-0.0,-0.0,-0.0,-0.0,85.97968091771907,5.884461030103656,0.23088259199215247,-0.0
7,-0.0,-0.0,-0.0,-0.0,-0.0,90.81355642964715,8.826691545155484,0.23088259199215247,-0.0
8,-0.0,-0.0,-0.0,-0.0,-0.0,95.64743194157523,11.768922060207313,0.23088259199215247,-0.0
9,-0.0,-0.0,-0.0,-0.0,-0.0,100.48130745350332,14.711152575259142,0.23088259199215247,-0.0
10,-0.0,-0.0,-0.0,-0.0,-0.0,105.3151829654314,17.65338309031097,0.23088259199215247,-0.0
11,-0.0,-0.0,-0.0,-0.0,-0.0,110.14905847735949,20.5956136053628,0.23088259199215247,-0.0
12,-0.0,-0.0,-0.0,-0.0,-0.0,114.98293398928757,23.53784412041463,0.23088259199215247,-0.0
13,-0.0,-0.0,-0.0,-0.0,-0.0,119.81680950121566,26.48007463546646,0.23088259199215247,-0.0
14,-0.0,-0.0,-0.0,-0.0,-0.0,124.65068501314374,29.422305150518287,0.23088259199215247,-0.0
15,-0.0,-0.0,-0.0,-0.0,-0.0,129.48456052507183,32.364535665570116,0.23088259199215247,-0.0
16,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,35.30676618062194,0.23088259199215247,-0.0
17,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,38.24899669567377,0.23088259199215247,-0.0
18,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,39.367715219587986,0.23088259199215247,-0.0
19,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,42.30994573463981,0.23088259199215247,-0.0
20,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,45.25217624969164,0.23088259199215247,-0.0
21,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,48.19440676474346,0.23088259199215247,-0.0
22,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,51.13663727979529,0.23088259199215247,-0.0
23,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,54.07886779484711,0.23088259199215247,-0.0
24,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,57.02109830989894,0.23088259199215247,-0.0
25,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,59.963328824950764,0.23088259199215247,-0.0
26,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,62.90555934000259,0.23088259199215247,-0.0
27,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,65.84778985505442,0.23088259199215247,-0.0
28,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,68.79002037010625,0.23088259199215247,-0.0
29,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,71.73225088515808,0.23088259199215247,-0.0
30,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,74.67448140020991,0.23088259199215247,-0.0
31,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,77.61671191526175,0.23088259199215247,-0.0
32,-0.0,-0.0,-0.0,-0.0,-0.0,128.77229280984434,80.55894243031358,0.23088259199215247,-0.0
33,-0.0,-0.0,-0.0,10.650918343954867,-0.0,128.77229280984434,83.50117294536541,0.23088259199215247,-0.0
34,-0.0,-0.0,17.27832516188817,30.492317007473307,-0.0,128.77229280984434,86.44340346041724,0.23088259199215247,-0.0
35,-0.0,-0.0,38.988584480095064,50.33371567099175,-0.0,128.77229280984434,89.38563397546908,0.23088259199215247,-0.0
36,-0.0,-0.0,60.69884379830196,70.1751143345102,-0.0,128.77229280984434,92.32786449052091,0.23088259199215247,-0.0
37,-0.0,-0.0,77.81212611546705,90.01651299802865,-0.0,128.77229280984434,95.27009500557274,0.23088259199215247,-0.0
38,6.223953929009033,-0.0,-0.0,71.72870722724019,-0.0,128.77229280984434,98.21232552062457,0.23088259199215247,-0.0
39,6.223953929009033,-0.0,-0.0,71.72870722724019,-0.0,128.77229280984434,96.24239071175727,0.23088259199215247,-0.0
40,-0.0,-0.0,-0.0,17.2452967157246,-0.0,120.12826581234297,91.3126802656395,0.23088259199215247,-0.0
41,-0.0,-0.0,-0.0,-0.0,-0.0,111.48423881484162,86.38296981952173,0.23088259199215247,-0.0
42,-0.0,-0.0,-0.0,-0.0,-0.0,102.84021181734026,81.45325937340397,0.23088259199215247,-0.0
43,-0.0,-0.0,-0.0,-0.0,-0.0,94.1961848198389,76.5235489272862,0.23088259199215247,-0.0
44,-0.0,-0.0,-0.0,-0.0,-0.0,85.55215782233755,71.59383848116843,0.23088259199215247,-0.0
45,-0.0,-0.0,-0.0,-0.0,-0.0,76.90813082483619,66.66412803505067,0.23088259199215247,-0.0
46,-0.0,-0.0,-0.0,-0.0,-0.0,68.26410382733484,61.7344175889329,0.23088259199215247,-0.0
